Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;43983;52702;823900;6300642;391015;-1542;389473;0;0;0;0;0;5859682;946;54465;13481810;0;13481810
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43983;13090;2093999;231644;9095459;-271022;8824437;40;28027;476;-270;28272;2047894;22737;181121;13443194;476;13442719
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43983;81290;447013;667;11563322;-399029;11164293;592;181624;13650;-9154;186712;1400405;19135;8964;13308480;13650;13294830
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43983;333320;3362379;1502716;4631400;-172026;4459374;0;0;0;0;0;1430257;1129127;206431;12423604;0;12423604
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43983;46961;7325868;1043777;1826657;-80;1826576;0;0;0;0;0;1966399;1371;6142;12217092;0;12217092
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43983;0;282387;11624374;0;0;0;0;0;0;0;0;151228;255;66316;12124561;0;12124561
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43983;109426;2319177;1713550;1201250;-4055;1197195;0;0;0;0;0;6523276;13056;14456;11890137;0;11890137
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43983;189152;102999;6336533;2354086;-220953;2133134;0;0;0;0;0;2388271;465147;136532;11751768;0;11751768
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43983;27374;832836;0;9854899;-351602;9503297;59;2240;1424;-83;3640;491537;23019;9816;10891519;1424;10890095
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43983;1282127;1786218;1359607;5036855;-455878;4580978;0;0;0;0;0;1171133;280381;335749;10796193;0;10796193
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43983;4394;0;298239;3695924;-1307599;2388325;0;0;0;0;0;6859069;65704;822102;10437833;0;10437833
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43983;376;1344849;7836730;0;0;0;0;0;0;0;0;187806;4;341165;9710931;0;9710931
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43983;278646;1375061;1024617;5854348;-134146;5720202;0;0;0;0;0;584783;448373;198149;9629829;0;9629829
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43983;160298;369994;1479860;345118;-11907;333211;0;0;0;0;0;699114;6434163;148570;9625211;0;9625211
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43983;14;2979675;2266337;2072601;-130440;1942161;0;0;0;0;0;84839;2273176;20131;9566332;0;9566332
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43983;551013;759143;3408048;3820820;-74399;3746421;0;0;0;0;0;617758;43702;33069;9159155;0;9159155
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43983;193192;934415;2154934;2611385;-68035;2543350;0;0;0;0;0;2630770;577295;22503;9056459;0;9056459
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43983;13400;1259998;1019218;6195185;-127489;6067697;-49;43027;14214;-302;56889;471850;30733;10035;8929820;14214;8915606
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43983;3;6921091;1411473;58827;-155;58672;0;0;0;0;0;34527;89538;259188;8774493;0;8774493
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;43983;12753;691087;0;8028459;-306137;7722322;0;0;0;0;0;192003;28775;9167;8656107;0;8656107
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43983;30706;0;866349;2920704;-443690;2477013;0;0;0;0;0;4999893;36672;1956;8412590;0;8412590
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43983;31;6146129;1625836;113482;-724;112758;0;0;0;0;0;37406;49796;415438;8387394;0;8387394
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43983;504024;2187919;1923767;1296787;-1330;1295458;0;0;0;0;0;1811557;440930;7721;8171375;0;8171375
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43983;9061;1824707;2947669;957699;-1995;955704;0;0;0;0;0;2196034;1955;5422;7940553;0;7940553
MERCADOPAGO PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43983;137305;0;5563140;0;0;0;0;0;0;0;0;427173;1012295;187041;7326954;0;7326954
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43983;208544;501440;800803;4992310;-425296;4567015;0;0;0;0;0;808934;65090;34305;6986130;0;6986130
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43983;6243;586201;968700;4841355;-121742;4719614;0;0;0;0;0;279491;7547;307276;6875071;0;6875071
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43983;28028;0;0;3892763;-227991;3664771;0;0;0;0;0;28942;2797689;340524;6859954;0;6859954
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43983;369;219639;39262;5364937;-118512;5246425;550;832109;260336;-3844;1089152;440798;17145;18477;7071266;260336;6810930
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43983;7908;274249;2004827;4255290;-313616;3941674;0;0;0;0;0;532854;5051;31552;6798115;0;6798115
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43983;23520;303669;300114;3665715;-217233;3448482;0;0;0;0;0;136193;2074916;301155;6588049;0;6588049
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43983;115;4412500;1677651;273773;-2337;271435;0;0;0;0;0;4216;177;182300;6548395;0;6548395
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43983;0;290502;5847359;0;0;0;0;0;0;0;0;217954;112;131277;6487205;0;6487205
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43983;93572;1455948;1099496;2551211;-129458;2421754;0;0;0;0;0;745081;512738;103517;6432106;0;6432106
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43983;5722;2226356;2352308;1816199;-684508;1131691;0;0;0;0;0;571782;18600;39105;6345565;0;6345565
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43983;15825;210415;1921890;3277897;-73067;3204830;0;0;0;0;0;824492;48969;79676;6306097;0;6306097
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43983;21;5650540;411809;3718;-19;3700;0;0;0;0;0;1370;756;153409;6221604;0;6221604
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43983;58547;1213517;3588552;462012;-13523;448489;0;0;0;0;0;505440;16451;15911;5846907;0;5846907
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43983;6870;454489;50399;5231394;-120195;5111199;85;14775;116;-91;14885;131393;1591;15338;5786165;116;5786049
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;44352;196787;878815;1235828;-21391;1214437;0;0;0;0;0;2157071;460761;96404;5048628;0;5048628
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43983;875;1463598;107374;2690026;-29996;2660030;0;0;0;0;0;800963;2697;6516;5042052;0;5042052
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43983;2127;1437719;423553;2236872;-1181253;1055619;0;0;0;0;0;1972156;0;111713;5002888;0;5002888
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43983;1125;122000;118119;4170412;-46190;4124222;5;55432;4889;-387;59938;242996;620;8766;4677787;4889;4672898
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43983;13644;276405;93509;2933792;-226925;2706868;0;0;0;0;0;96135;1257589;149236;4593387;0;4593387
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43983;6808;1154886;2817676;180424;-1788;178636;0;0;0;0;0;27579;289759;63285;4538629;0;4538629
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;204903;1288040;1892427;55738;-4552;51186;0;0;0;0;0;524671;421948;144634;4527810;0;4527810
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43983;57696;79088;0;2511004;-132731;2378273;0;0;0;0;0;168108;1598879;218263;4500307;0;4500307
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43983;1278;3698355;491125;36599;-22;36576;0;0;0;0;0;3452;429;46434;4277649;0;4277649
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43983;2569;901192;699863;508410;-2680;505731;0;0;0;0;0;2126367;611;3918;4240250;0;4240250
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43983;2385;628996;241452;2893985;-564385;2329600;384;64009;35150;-3694;95850;850778;57932;57479;4264472;35150;4229321
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43983;36;0;1142390;40605;-391;40214;0;0;0;0;0;5988;2956896;46087;4191611;0;4191611
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43983;15710;679978;162658;1713350;-36547;1676803;0;0;0;0;0;1247433;163852;31314;3977748;0;3977748
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43983;34;2210593;1434538;75289;-252;75038;0;0;0;0;0;3486;128998;98378;3951066;0;3951066
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43983;46751;61423;0;2318902;-97445;2221457;0;0;0;0;0;131297;1164140;182013;3807080;0;3807080
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43983;18985;19472;622654;2466166;-137750;2328416;0;0;0;0;0;124071;574422;113016;3801037;0;3801037
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43983;2843;579950;940706;998405;-49904;948501;19558;258348;0;-3512;274394;572696;125448;346542;3791078;0;3791078
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43983;30697;489996;1331988;510823;-93864;416959;0;0;0;0;0;618407;691868;50994;3630907;0;3630907
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43983;877;918950;129453;1525840;-176671;1349169;0;0;0;0;0;792946;113103;163826;3468324;0;3468324
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43983;28635;59488;0;1931124;-88914;1842210;0;0;0;0;0;101615;1298910;124411;3455269;0;3455269
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43983;15033;660733;169069;1400580;-516234;884345;0;0;0;0;0;1404441;8013;73526;3215161;0;3215161
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43983;14722;249933;979338;1500761;-57192;1443569;0;0;0;0;0;92447;268638;101402;3150049;0;3150049
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43983;10802;594;266757;1573449;-40814;1532635;0;0;0;0;0;20620;1245017;71706;3148131;0;3148131
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43983;24936;326;0;1796159;-135980;1660179;0;0;0;0;0;26519;1346238;85392;3143589;0;3143589
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;43983;53299;507480;770045;581245;-3187;578058;0;0;0;0;0;1225068;1742;3042;3138735;0;3138735
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43983;16;0;2947133;153780;-1078;152702;0;0;0;0;0;15223;203;10592;3125869;0;3125869
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43983;4591;830597;803039;1443350;-11546;1431804;0;0;0;0;0;7791;11330;1617;3090769;0;3090769
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43983;37292;150186;68042;1834886;-131182;1703704;0;0;0;0;0;65956;947614;88926;3061720;0;3061720
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43983;2192;562000;59276;1480318;-585941;894377;0;0;0;0;0;1378430;178;92201;2988655;0;2988655
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43983;25777;27385;0;1291356;-50826;1240530;0;0;0;0;0;81833;1479436;112437;2967398;0;2967398
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43983;416892;617877;339118;665953;-17124;648828;0;0;0;0;0;636551;256153;41065;2956484;0;2956484
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43983;12377;195365;600047;1513010;-80170;1432840;0;0;0;0;0;64272;487045;87268;2879214;0;2879214
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43983;7326;166099;916683;1185377;-39429;1145948;0;0;0;0;0;86114;506742;34229;2863142;0;2863142
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43983;92;29199;2619240;0;0;0;0;0;0;0;0;1314;183826;13695;2847366;0;2847366
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43983;55083;773314;286428;1613520;-225159;1388362;0;0;0;0;0;180219;10323;111414;2805143;0;2805143
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;43983;4073;781609;368;1539329;-104353;1434976;0;0;0;0;0;118978;421977;27751;2789731;0;2789731
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43983;131526;321600;302892;1371871;-83342;1288529;0;0;0;0;0;731329;382;114;2776373;0;2776373
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43983;26036;209202;506253;1694179;-62770;1631409;0;0;0;0;0;77605;254552;68490;2773548;0;2773548
