Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;S4;8;RIBEIRAO PRETO;SP;01/12/2020;130731;28;226;521;296;0;0;0;1070;0;855;2498;5879;880;0;0;10112;0;0;0;0;0;0;0;0;806;3047;8229;16678;9993;5782;0;44535;0;0;0;0;0;0;0;0;0;330;11583;897;47;0;0;12857;892;8851;8685;18348;12137;13244;0;62156;0
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. – SICOOB CREDIBOM;21670187;b3S;I;2;S5;9;BOM DESPACHO;MG;01/12/2020;130283;0;27;83;231;86;0;0;427;443;10134;25069;37325;7510;956;0;81438;57;998;2672;5183;1113;11;0;10033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3712;17935;7476;1943;248;0;31314;388;4427;1476;689;91;0;0;7071;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/12/2020;130228;0;30;61;81;0;0;0;173;1171;3104;16979;22683;12133;3176;0;59248;7;39;96;229;47;0;0;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;907;921;53340;10413;1673;0;0;67253;439;1296;701;457;244;0;0;3137;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;I;2;S5;9;TURVO;SC;01/12/2020;126623;0;15;37;49;24;0;0;124;176;3338;8598;12728;4823;4789;1;34453;9;1110;3094;6363;1985;6;0;12568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;1829;43899;12948;9277;9131;0;77170;247;1571;80;86;83;241;0;2308;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;I;2;S5;9;ORIZONA;GO;01/12/2020;124892;0;0;0;0;0;0;0;0;24;1230;6069;4211;2629;4032;0;18195;3;299;804;1965;855;2;0;3928;0;0;0;0;0;0;0;0;0;61;8;0;0;0;0;69;77;4271;30295;24257;17018;14815;143;90876;36;875;2217;4138;1513;3038;8;11825;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;S5;9;ARAXA;MG;01/12/2020;124347;0;140;367;795;249;0;0;1551;475;4121;13488;12843;3353;299;0;34580;12;677;1826;3571;968;2;0;7056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5189;32894;21556;1500;704;0;61843;401;1967;8088;7380;1195;241;45;19318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/12/2020;123768;0;19;48;26;0;0;0;94;794;5882;19448;21330;11726;2542;0;61722;16;245;663;1102;6;0;0;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3315;319;22341;5677;3189;529;0;35370;161;3800;5198;9107;4466;1818;0;24550;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;S5;9;PASSOS MAIA;SC;01/12/2020;123572;5;61;182;346;140;8;0;742;878;4816;13024;19239;8051;8798;0;54804;53;1082;3072;7360;2322;7;0;13896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2741;19329;17688;6323;2993;0;49135;669;1433;923;601;382;973;14;4995;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/12/2020;123360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628;10146;58260;53826;500;0;0;123360;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2020;123029;0;0;0;0;0;0;0;0;382;5064;11798;12326;2973;2556;437;35537;88;3757;10285;18197;6934;63;0;39324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;5954;14058;19703;6697;1114;15;48168;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/12/2020;122858;143;4573;12092;31750;30841;39403;0;118802;38;753;624;537;150;30;0;2133;7;157;388;881;150;0;0;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;166;68;0;0;0;0;340;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;S5;9;PASSO FUNDO;RS;01/12/2020;122151;0;0;0;0;0;0;0;0;0;2597;7119;15886;11716;17967;15;55300;0;484;1254;2099;795;101;0;4734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3540;9395;18990;13264;16924;0;62117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/12/2020;121726;2;275;659;816;91;0;0;1842;226;5242;18070;27231;7744;4341;4;62857;17;1244;3191;4457;575;3;0;9487;16;893;2989;6748;4480;11118;18;26262;0;62;12;0;0;0;0;74;0;0;0;0;0;0;0;0;98;2536;12561;2290;1384;2334;0;21203;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;S5;14;SAO PAULO;SP;01/12/2020;121305;0;0;0;0;0;0;0;0;116;560;1100;1170;101;0;0;3047;4115;19969;43139;48303;2445;0;0;117971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;57;123;84;0;0;287;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;01/12/2020;120509;0;85;229;511;242;51;0;1118;254;4552;12165;18394;8289;1037;0;44690;18;667;1824;3999;1276;41;0;7825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3884;17974;24788;11086;3709;0;61441;195;1626;1789;583;530;711;0;5434;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2020;119561;10;4503;12438;28594;18903;22965;0;87414;0;1020;2701;5118;2499;1794;0;13133;0;739;1942;3695;1513;6;0;7896;0;369;975;2460;1896;4364;103;10166;0;55;14;0;0;0;0;69;0;0;0;0;0;0;0;0;45;163;199;119;99;259;0;883;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;I;2;S5;9;GOIANIA;GO;01/12/2020;119233;0;7;21;12;0;0;0;39;280;4466;10593;17885;3054;1927;0;38204;1;637;1860;5308;1494;0;0;9300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5818;24403;21409;11827;0;0;63457;388;2122;1349;1441;880;2014;39;8233;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;118933;534;13377;31392;61840;10730;0;0;117872;132;143;331;377;77;0;0;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/12/2020;118301;0;0;0;0;0;0;0;0;0;25;71;160;12;0;0;267;149;9391;27708;57821;22922;42;0;118034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/12/2020;117871;8;353;877;1415;259;5;0;2917;828;6732;20542;22284;4342;1887;0;56616;3;92;250;568;40;0;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11332;33736;5169;629;327;0;51209;876;3535;1767;0;0;0;0;6177;0
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20443996;n1;I;2;S5;14;CERRO LARGO;RS;01/12/2020;117803;10;660;1012;258;0;0;0;1940;3619;46368;58331;3142;140;0;0;111599;3;73;199;236;0;0;0;512;0;0;0;0;0;0;0;0;48;2712;986;6;0;0;0;3752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37255049;b3S;I;2;S5;9;GOIANIA;GO;01/12/2020;117557;0;0;0;0;0;0;0;0;13;9435;19599;7895;2914;629;0;40485;0;39;161;218;47;0;0;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1881;1751;35429;34690;1196;0;0;74946;0;658;249;754;0;0;0;1661;0
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;I;2;S5;9;ADAMANTINA;SP;01/12/2020;115681;1;378;777;1099;303;5;0;2563;932;9133;17966;17133;2306;11;0;47481;4;961;2442;5177;1081;1;0;9665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;6945;23239;17021;1317;41;0;48695;588;3767;2859;62;0;0;0;7276;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;I;2;S5;9;SINOP;MT;01/12/2020;115191;0;0;0;0;0;0;0;0;97;1680;10905;12954;4769;59;0;30464;4;1430;3996;7890;1217;1;0;14538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6985;44715;13011;1920;623;0;67254;535;1487;905;8;0;0;0;2934;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/12/2020;114946;0;0;0;0;0;0;0;0;110;2720;7413;10429;4289;1867;0;26827;1;770;2189;4432;1368;5;0;8765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;7416;31734;16138;9835;11849;0;77118;135;1455;641;6;0;0;0;2237;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;I;2;S5;9;GRANDES RIOS;PR;01/12/2020;113976;0;0;0;0;0;0;0;0;94;2616;8848;8598;4601;149;0;24906;4;307;1408;2844;1757;112;0;6431;0;0;0;0;0;0;0;0;1;53;13;0;0;0;0;67;190;5623;28597;17116;9464;7685;0;68675;364;3118;3912;5061;1235;195;11;13896;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;I;2;S5;9;NATAL;RN;01/12/2020;113866;1;191;564;1275;794;490;0;3315;53;6462;15819;25235;4222;693;1;52486;7;1715;4529;7475;1667;7;0;15399;0;0;0;0;0;0;0;0;153;11838;4201;10;0;0;0;16203;0;0;0;0;0;0;0;0;107;2297;3934;8769;5332;5991;31;26462;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;I;2;S5;9;FREDERICO WESTPHALEN;RS;01/12/2020;112873;0;0;0;0;0;0;0;0;26;1645;4847;10273;5924;4946;0;27661;11;269;697;1256;581;1;0;2815;0;0;0;0;0;0;0;0;1;163;43;0;0;0;0;208;70;11264;33885;8488;7005;9983;0;70694;103;1687;3828;3762;1293;820;3;11495;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/12/2020;112591;11;213;550;1035;395;42;0;2246;214;4194;12303;22628;7813;1043;0;48196;1;481;1355;2476;628;0;0;4940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;4090;21326;21431;1161;270;0;48440;350;4982;1147;799;531;959;0;8769;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;S5;9;BRASILIA;DF;01/12/2020;112042;81;4373;10085;27534;27199;34196;0;103468;144;1010;2251;3934;719;0;0;8058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;412;8;0;0;0;0;517;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;I;2;S5;9;CACOAL;RO;01/12/2020;111780;11;36;104;172;26;0;0;348;1503;8783;22806;22302;5338;126;0;60859;25;144;783;1509;583;0;0;3044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1706;13742;19087;1964;0;0;36499;473;9141;913;330;173;0;0;11030;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/12/2020;111530;0;0;0;0;0;0;0;0;19;0;64;116;116;69;0;384;123;115;263;140;0;0;0;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146;5710;18057;38114;21764;16024;0;100816;842;3079;5079;690;0;0;0;9690;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;I;2;S5;9;RIO VERDE;GO;01/12/2020;111402;0;31;66;98;10;0;0;204;628;7559;18027;23140;7210;2206;0;58771;24;402;1486;2627;487;0;0;5027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;9452;19747;7578;100;0;37496;696;3041;2576;1334;857;1397;0;9903;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2020;111392;712;7407;16452;38934;24388;5313;0;93206;250;1344;3162;7277;3976;1060;0;17070;0;2;7;22;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;555;19;0;0;0;0;1084;0
BANCO SENFF S.A.;11970623;b1;I;2;S4;8;CURITIBA;PR;01/12/2020;110368;333;2739;6521;12568;5925;3722;0;31807;7371;22200;29747;5319;3;0;0;64639;1;4;10;15;0;0;0;31;0;0;0;0;0;0;0;0;4868;1859;415;106;19;0;0;7267;0;0;0;0;0;0;0;0;1029;1750;2608;1236;0;0;0;6624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;01/12/2020;109994;21;593;1457;2942;1551;880;0;7443;972;2885;9024;12218;5428;2012;0;32540;25;355;1002;2029;529;1;0;3942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;5211;29658;10576;6845;6735;0;59827;557;1396;2470;894;555;369;0;6242;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S4;9;BIRIGUI;SP;01/12/2020;108455;45;1741;5161;12291;10747;20986;0;50972;60;1786;4241;5647;1064;208;0;13005;9;419;1334;2019;356;0;0;4137;0;0;0;0;0;0;0;0;431;7349;2490;2;0;0;0;10273;0;1828;889;2523;0;0;0;5240;263;4220;7944;7379;3114;1908;0;24827;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPSEF;16721078;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;107740;211;5049;12298;30755;23356;23198;0;94867;161;4037;1806;2309;1236;1019;0;10569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;2166;64;8;0;0;0;2304;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;01/12/2020;107280;235;1844;4801;7754;2442;951;0;18026;995;6441;15587;18678;4301;5346;28;51375;36;775;2210;3935;1152;9;0;8117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1854;3995;8782;10689;2583;1857;0;29761;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;I;2;S4;14;NOVO HAMBURGO;RS;01/12/2020;106916;16;158;275;110;0;0;0;558;198;1851;2102;888;12;0;0;5051;360;10569;28749;53485;8128;2;0;101293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;0;0;0;14;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;I;2;S5;9;APUCARANA;PR;01/12/2020;106856;28;1643;4481;12068;11418;18917;0;48555;112;1910;5200;6624;1115;6;0;14968;12;252;716;1609;578;0;0;3167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2634;18771;10357;4329;1008;0;37103;305;1282;961;387;128;0;0;3063;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;106262;46;4929;13336;29431;21769;33131;0;102642;13;729;1108;779;65;0;0;2695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;762;13;0;0;0;0;926;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/12/2020;105803;20;240;609;1454;821;88;0;3231;248;5903;20393;25274;13177;11478;0;76472;8;816;2174;4549;1407;147;0;9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;630;3214;2114;107;75;0;6213;963;6097;2150;853;620;103;0;10786;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;S5;9;CUIABA;MT;01/12/2020;105523;69;1228;2520;5444;4835;9218;0;23315;893;4449;14367;13849;3202;1733;22;38515;6;287;857;1732;458;0;0;3340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;4328;11796;17693;325;0;0;34320;1372;1578;1552;604;484;443;0;6032;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;S5;9;JOINVILLE;SC;01/12/2020;103877;0;57;153;232;41;0;0;483;310;3248;7964;11268;3340;6061;440;32631;102;1621;4282;7243;1508;182;0;14938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1267;7585;16512;21107;5673;3649;32;55825;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;S5;9;BARRA BONITA;SP;01/12/2020;103664;504;5563;11335;7710;18;0;0;25130;245;6973;16636;19236;2241;109;0;45439;72;2414;7513;17305;5732;21;0;33057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;8;0;0;0;0;38;0
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/12/2020;103331;1304;4153;10323;26125;19619;21102;0;82627;215;1000;2313;2357;474;66;0;6425;17;168;517;1024;301;0;0;2027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1641;3199;1024;762;780;0;7456;598;3483;597;118;0;0;0;4795;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;I;2;S5;14;SANTA CRUZ DO SUL;RS;01/12/2020;103284;0;0;0;0;0;0;0;0;7980;43475;49744;2085;0;0;0;103284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/12/2020;102845;0;0;0;0;0;0;0;0;89;4781;12597;20534;7803;5228;1;51033;10;1415;4031;6317;1151;27;0;12950;0;577;1935;4528;3584;6273;0;16897;178;4;43;5;0;0;0;230;0;0;0;0;0;0;0;0;74;2365;6645;6501;2748;3254;150;21736;0
BANCO INBURSA S.A.;4866275;b1;I;3;S4;8;SAO PAULO;SP;01/12/2020;102352;1373;16439;32491;39093;5117;509;0;95022;404;985;2352;2652;7;0;0;6400;7;89;252;505;78;0;0;931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/12/2020;101890;223;1993;4820;9953;6199;5658;0;28845;1246;3743;10023;18032;6555;1522;0;41120;35;129;332;637;116;0;0;1248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;929;8301;8514;3879;3799;0;25429;969;1300;1666;810;301;201;0;5248;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;I;2;S5;9;CURITIBA;PR;01/12/2020;101042;770;20247;39587;32045;4981;2702;231;100562;0;2;6;6;0;0;0;14;1;58;136;202;68;1;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;S5;9;BRASILIA;DF;01/12/2020;98910;119;4286;11780;25565;22510;25464;0;89725;37;1929;2627;2587;237;260;0;7676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;315;507;659;0;0;0;1509;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;S5;9;BRASILIA;DF;01/12/2020;98865;165;3476;8220;22793;22529;23067;0;80248;1212;1816;3187;6556;2880;627;0;16279;25;79;203;353;172;0;0;832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;1118;14;11;3;0;0;1506;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;97095;115;7281;18514;46012;24708;86;0;96715;43;36;101;161;38;1;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/12/2020;96890;0;52;134;251;57;0;0;494;277;4308;15051;19466;6049;849;0;46000;0;201;563;1155;243;5;0;2166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2336;19818;17252;1849;1124;0;42413;392;2126;1158;959;810;372;0;5816;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;I;2;S5;9;PAIM FILHO;RS;01/12/2020;96379;0;0;0;0;0;0;0;0;24;744;2404;3982;1879;1047;0;10080;1;34;80;199;43;0;0;357;0;0;0;0;0;0;0;0;1;32;7;0;0;0;0;40;27;7279;40608;9738;7778;10634;0;76063;133;1450;3345;2919;945;854;191;9838;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;I;2;S5;9;RUBIATABA;GO;01/12/2020;96078;0;27;77;116;0;0;0;221;238;2395;10992;15647;4938;10;0;34220;59;952;2586;4451;733;0;0;8781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1225;5380;12220;22061;4762;0;0;45649;711;5631;490;345;31;0;0;7208;0
