Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;20775440;3160249;6889446;6603734;1594671;187300;250027;136262;108497;150274;1694980
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;19734149;8412771;9491151;692205;120421;413184;21801;47105;29871;505641;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/12/2020;18802235;3024620;11555510;1953708;1209821;435688;82865;173203;39873;326948;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/12/2020;15385662;9036737;3144060;1589444;975626;180101;94554;62465;47750;254925;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/12/2020;14715420;13961774;642251;109228;382;179;117;77;13;1398;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/12/2020;13888249;0;13172108;80610;68687;52894;41122;37002;36223;399603;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/12/2020;13609204;6347909;5502521;844982;384434;229157;23145;21507;50440;205109;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/12/2020;13180980;3468555;6966471;1240367;656820;196540;55371;147976;39379;409502;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/12/2020;12801479;599198;7023220;3820063;722672;128812;180287;15750;264547;46930;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/12/2020;12727217;1303766;7746323;2113153;1085928;336009;97063;11405;9710;23860;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;12542886;6904239;5171887;0;0;0;0;0;54717;42208;369835
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/12/2020;11859387;0;9725594;183500;189988;60988;90367;128033;51335;455454;974128
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/12/2020;11204407;1233201;4184855;2992225;1644957;845966;140132;17544;32434;113094;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/12/2020;11062791;0;9135000;133303;109025;160331;224278;136353;109863;1054638;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/12/2020;10838339;1954906;7579783;789766;460213;10493;5641;7502;5962;24073;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;10348377;1581379;2963828;1932876;1100003;9086;30293;14417;55087;399184;2262224
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/12/2020;9954269;179879;8483421;156856;359934;162277;111438;85863;53645;360958;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/12/2020;9429427;1426173;5265266;351128;254426;58723;134000;28233;65370;99875;1746233
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/12/2020;8689662;4192001;3795258;271548;160404;66865;38941;27734;26512;110400;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/12/2020;8586790;841147;2523697;2400820;2361236;170050;42431;45795;22913;178700;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/12/2020;8160887;38592;5942781;526498;1178214;264599;57187;28288;22327;102401;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/12/2020;7415453;2509452;2488467;520959;134034;0;18024;4339;0;4605;1735571
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/12/2020;6998542;0;4853741;1547638;472088;37248;16635;6463;16392;48336;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/12/2020;6434901;349506;5047638;219296;121866;113510;93179;83805;181785;224317;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/12/2020;6327349;1098834;4888118;45426;43503;71453;21592;14067;54297;90060;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;01/12/2020;6114464;217421;3875448;732792;1109787;127767;16737;8179;6153;20179;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/12/2020;6047311;2087883;1665807;714596;586552;296195;99746;234714;27205;334612;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/12/2020;5888341;1140410;1860847;1885328;751006;124727;71514;10854;4771;38884;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/12/2020;5553816;0;5027415;95280;257024;25436;28212;35227;18850;66373;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/12/2020;5338725;1033;4312431;621121;203521;65135;24264;2881;7044;17726;83571
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/12/2020;5143235;2300064;1374374;745872;342863;71142;28836;72074;72250;135761;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/12/2020;5080777;984863;1854747;1185091;499235;139195;213749;24638;42625;136634;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;01/12/2020;4885984;81367;4707204;50557;8112;6337;4351;11697;1599;14760;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/12/2020;4814818;118182;2975817;876668;373851;181174;76175;49241;41046;122664;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/12/2020;4760770;3169716;567005;843303;30282;17926;2712;34298;11917;40260;43351
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/12/2020;4582844;123749;1265493;3035617;141262;5320;712;1939;4531;4223;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/12/2020;4259932;0;1971409;2190724;89613;3843;1489;2743;0;112;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;4255795;2296680;0;1030893;0;693976;0;151076;0;83170;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/12/2020;4199978;711918;1691260;805958;515260;172435;49347;27147;23150;203502;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/12/2020;4046100;0;2977710;64980;66336;55204;50626;46411;43035;741798;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;4035537;3694000;166205;0;125941;0;0;0;0;49390;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/12/2020;4019974;2371649;1157468;251010;37159;60210;39918;3126;2483;7083;89868
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/12/2020;3968833;376016;969416;1143301;1093662;61852;42593;60820;92767;79110;49297
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/12/2020;3926471;46;1668794;170186;1697619;144484;61675;38668;26553;118446;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;01/12/2020;3925427;3620387;115089;189949;2;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;3879957;2340449;694963;552999;69028;0;0;222518;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/12/2020;3587366;1376;728209;1314383;618907;373636;82314;57123;44759;366660;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/12/2020;3535837;0;2711731;86028;71603;80842;55491;43907;39145;447091;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/12/2020;3450290;462453;1324876;673398;484064;218907;79472;44013;13766;149341;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/12/2020;3330023;2028167;840591;301535;81393;21116;18259;25181;4727;9053;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/12/2020;3177398;116311;1097993;1261727;404985;135095;42748;31805;14549;72185;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/12/2020;3089688;3059949;0;28689;1050;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/12/2020;3083262;78209;1348380;1148526;289281;93665;37226;20925;18212;48837;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/12/2020;2976086;161210;1695878;722168;203472;76945;32488;15307;15726;52893;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/12/2020;2798255;975763;1026703;453295;201705;30158;9029;35994;7996;57613;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/12/2020;2761021;84363;1144936;1035679;281110;119783;27293;8680;16123;43053;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/12/2020;2725610;179796;942052;712860;578563;115032;51495;29730;12120;103962;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;2512355;1343699;441403;288528;416750;519;310;4941;1391;14814;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/12/2020;2448292;0;1745920;65583;87047;166404;92147;86620;77766;126805;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/12/2020;2415392;2215226;7185;0;0;0;0;0;0;0;192981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/12/2020;2358455;226400;753203;694815;444426;114777;35965;25283;11983;51603;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/12/2020;2329654;26762;906192;803221;412672;113977;35081;10153;5148;16449;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/12/2020;2299208;1954232;214544;90947;10819;2;48;35;0;28581;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/12/2020;2286897;60239;861942;949350;309593;48528;24634;10503;7607;14502;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/12/2020;2258073;135494;1467583;416699;141321;46319;19049;6687;22238;2682;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/12/2020;2256769;540831;1054236;216530;262576;30408;21415;12542;15454;102777;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/12/2020;2248044;0;1911329;39344;47171;34958;29908;27825;22837;134671;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/12/2020;2173291;1839261;142417;145103;3794;0;0;0;0;42715;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/12/2020;2146834;2021040;0;0;0;0;0;0;0;125794;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/12/2020;2134530;349243;1301954;194650;22581;112940;6623;0;104307;42232;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/12/2020;2047979;45758;345563;937533;536287;109660;18264;5548;10240;39127;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/12/2020;2027318;84134;995514;703905;144915;40440;12433;7561;7703;30714;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/12/2020;2017661;133114;957882;693520;137277;40397;19118;7531;8024;20797;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/12/2020;2007611;1366141;436322;70616;33817;6427;3137;1727;2466;86957;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/12/2020;1988897;105111;938795;636911;189497;63946;15268;5235;4256;29878;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/12/2020;1988626;18999;927493;718332;257437;38489;11670;3363;1852;10991;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/12/2020;1980305;491559;449067;356202;531948;38348;14026;10814;50671;37669;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/12/2020;1953892;0;1425377;38018;45505;183789;38745;29268;21409;171781;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/12/2020;1950853;297179;568632;560658;288327;68838;17390;6938;20661;122229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/12/2020;1945334;187092;606163;453389;449161;69155;32769;26181;42446;78978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/12/2020;1932275;0;563353;893824;385046;29420;18145;29074;645;12768;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/12/2020;1898702;41760;862842;740030;164637;35156;26914;5811;6088;15465;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/12/2020;1860720;48793;502384;874569;280655;58815;17928;16781;9838;50958;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2020;1856246;5612;783814;364956;636376;39433;9599;5330;3947;7180;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/12/2020;1828749;66203;1199520;259579;111326;39475;23127;14984;47061;67474;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/12/2020;1822111;35203;552256;889271;243685;27459;11833;7684;7892;46826;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/12/2020;1780757;116786;329081;356759;601979;214717;52131;17383;3709;88211;0
BANCO DIGIMAIS S.A.;92874270;b1;I;2;S4;8;SAO PAULO;SP;01/12/2020;1698379;39464;1240470;136940;122869;56881;23568;15732;4234;58221;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/12/2020;1675173;800;727682;49159;93667;54891;218971;67465;36064;426473;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/12/2020;1644156;70593;920459;427595;208565;11678;1911;909;27;2419;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/12/2020;1597106;64461;730865;501773;155067;56840;18923;5084;12422;51671;0
NUBANK;52058;n1;C;2;S4;197;SAO PAULO;SP;01/12/2020;1544045;0;1362266;53233;51502;21678;9639;4100;3745;37883;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/12/2020;1520942;160013;900560;299437;38881;26205;8147;50630;14563;22507;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/12/2020;1519561;45398;624289;562713;172816;42202;16030;8039;9148;38925;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/12/2020;1491324;0;865448;537286;50334;3186;3405;2664;2047;26954;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/12/2020;1467141;78368;419190;628981;134885;108338;15213;13367;5505;63294;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/12/2020;1440203;32519;536161;550634;228106;51357;14586;5418;4119;17303;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/12/2020;1429465;83449;460269;358668;296472;69715;41665;28244;24227;66756;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;I;3;S4;8;SAO PAULO;SP;01/12/2020;1429156;1322946;5109;99248;1853;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/12/2020;1427962;45772;606369;537850;141299;38936;16286;4769;6237;30446;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/12/2020;1395522;412;844;987413;311693;21563;11494;8052;7248;46803;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/12/2020;1381012;174575;808288;238892;100842;19296;5228;6036;3754;24101;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2020;1261214;43292;266561;378437;361592;95411;45686;19952;10491;39791;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/12/2020;1259738;1470;191995;592792;329836;63731;16312;12542;40922;10139;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;01/12/2020;1226235;307681;890713;0;0;7030;20811;0;0;0;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/12/2020;1226097;0;453854;587310;141939;17081;10442;2588;1761;11121;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/12/2020;1224038;43342;449921;536453;128794;18502;8692;10993;7407;19933;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/12/2020;1215682;19364;477408;307263;278979;67722;21876;11748;6281;25041;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;01/12/2020;1195297;55178;542263;435203;122589;18780;4306;4580;4086;8312;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/12/2020;1139282;154531;509417;257595;148665;18998;16737;11998;2368;18973;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/12/2020;1137299;23131;741636;149573;97449;58712;26289;4060;6396;30053;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/12/2020;1104063;38096;359215;423477;180317;30194;17757;4759;11598;38650;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/12/2020;1100680;42917;493251;373481;116967;30436;14263;5932;5793;17640;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;S4;9;MANDAGUARI;PR;01/12/2020;1075366;34692;619661;296217;73215;19219;6361;1438;1749;22815;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;S4;9;TAPEJARA;RS;01/12/2020;1071965;38988;300095;507875;160847;29451;13002;6182;2981;12543;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;01/12/2020;1068984;965666;41245;62074;0;0;0;0;0;0;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;I;3;S4;8;PORTO ALEGRE;RS;01/12/2020;1057864;29416;945101;30513;19312;3650;17028;3134;4947;4762;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;01/12/2020;1040611;31687;414866;272965;159884;122121;10608;7116;5732;15631;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;I;2;S4;14;PORTO ALEGRE;RS;01/12/2020;1018132;0;668929;38679;156142;45397;36907;16847;11319;43911;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;I;2;S4;9;ENCANTADO;RS;01/12/2020;1003686;43512;251213;275940;248616;118100;13294;17361;6286;29362;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/12/2020;993786;42891;405955;341296;91419;57519;18634;4700;5402;25970;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;I;2;S5;9;ARAGUARI;MG;01/12/2020;990148;9194;491099;240717;138187;44060;18724;20777;4772;22619;0
