Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;I;2;S4;9;LAJEADO;RS;dez/20;555.150;180;16.268;56.456;97.421;32.230;18.485;0;221.039;58;10.924;28.389;54.843;21.362;12.733;0;128.309;349;5.654;14.713;130;0;0;0;20.845;105;15.702;1.253;0;0;0;0;17.060;0;0;0;0;0;0;0;0;286;11.987;27.928;47.801;31.781;46.295;6;166.084;0;174;547;1.092;0;0;0;1.813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;dez/20;550.492;13.085;14.741;52.861;38.990;6.059;12.092;0;137.829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150.774;31.969;20.895;14.675;0;0;218.312;0;15.907;51.123;3.293;0;0;0;70.323;1;21.924;32.685;13.839;25.653;9.874;0;103.977;0;286;847;400;0;0;0;1.534;0;2.726;13.268;2.523;0;0;0;18.518;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;I;2;S5;9;GOIANIA;GO;dez/20;549.714;547;60.599;179.600;202.391;61.087;20.633;0;524.858;0;1.274;2.232;3.742;797;243;0;8.288;419;7.854;2.677;1;0;0;0;10.951;4;895;2;0;0;0;0;901;0;0;0;0;0;0;0;0;166;1.143;1.101;1.297;603;407;0;4.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;I;2;S5;9;CONCORDIA;SC;dez/20;549.368;750;31.821;96.313;136.885;32.865;4.496;0;303.131;4;15.973;44.732;101.938;54.136;2.014;0;218.796;120;1.141;1.630;3;0;0;0;2.895;72;22.656;1.492;0;0;0;0;24.221;0;0;0;0;0;0;0;0;35;73;71;110;30;0;0;319;0;2;5;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;dez/20;547.955;1.697;33.338;128.488;170.096;41.615;12.127;0;387.361;92;4.652;16.069;38.417;27.403;27.479;0;114.113;449;5.747;7;0;0;0;0;6.202;483;21.961;2.388;0;0;0;0;24.832;0;0;0;0;0;0;0;0;855;424;3.533;7.220;1.096;861;0;13.989;4;62;50;11;0;0;0;127;0;912;64;89;89;178;0;1.332;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;dez/20;538.943;432;29.196;80.919;162.543;68.491;49.452;4.085;395.119;8;6.447;18.095;37.407;26.970;21.635;0;110.561;0;6.718;19.490;0;0;0;0;26.208;20;5.742;55;0;0;0;0;5.816;0;0;0;0;0;0;0;0;59;107;223;430;323;97;0;1.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;I;2;S4;9;CRICIUMA;SC;dez/20;533.540;404;17.432;70.051;136.877;60.487;666;0;285.916;28;5.531;22.097;26.722;8.469;948;0;63.796;1.096;9.405;8.971;1.749;0;0;0;21.221;813;34.179;3.289;0;0;0;0;38.281;0;0;0;0;0;0;0;0;925;17.799;33.971;44.160;20.683;4.353;738;122.629;0;173;514;1.010;0;0;0;1.696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;dez/20;530.841;126;1.404;3.815;26.471;21.035;846;0;53.697;0;11.202;32.877;72.883;69.714;48.194;0;234.870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;7.321;26.986;62.323;35.322;47.959;0;180.241;0;566;733;60.516;92;125;0;62.032;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;dez/20;529.808;159;13.183;65.251;124.791;10.165;4.313;2;217.864;73;7.184;23.311;29.572;11.432;2.595;0;74.167;386;10.112;33.641;236;0;0;0;44.375;53;9.678;1.697;0;0;0;0;11.428;0;0;0;0;0;0;0;0;555;13.080;46.418;50.517;29.753;28.921;19;169.263;3;443;1.653;3.471;0;0;0;5.570;0;1;7.101;10;9;20;0;7.141;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;I;2;S4;9;ITAPEMA;SC;dez/20;526.945;276;22.047;79.136;143.120;43.658;4.521;0;292.758;63;6.471;19.436;36.167;13.029;1.293;0;76.458;584;9.353;54.109;5.137;0;0;0;69.184;111;23.755;2.340;0;0;0;0;26.206;0;0;0;0;0;0;0;0;780;17.518;13.603;15.336;7.530;982;0;55.750;0;306;1.713;4.170;0;0;0;6.189;0;0;0;100;50;250;0;400;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;dez/20;526.860;1.550;16.524;51.404;80.361;15.207;3.039;80;168.164;1.750;17.541;86.665;56.027;21.969;1.765;0;185.716;2.214;9.399;13.899;50;0;0;0;25.562;1.758;32.554;7.409;0;0;0;0;41.722;0;0;0;0;0;0;0;0;4.086;14.846;20.113;23.813;18.486;21.422;131;102.897;0;74;250;507;0;0;0;831;0;0;1.968;0;0;0;0;1.968;0;0;0;0;0;0;0;0;0
MONEY PLUS;52137;n1;C;2;S5;197;SAO PAULO;SP;dez/20;526.156;0;14;127.553;392.929;0;0;0;520.496;1.430;1.514;2.250;464;0;0;0;5.660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;dez/20;520.715;212;17.846;67.263;125.558;48.674;41.896;0;301.449;28;5.695;23.108;30.385;14.197;10.652;0;84.065;493;6.964;23.488;138;0;0;0;31.083;24;9.293;633;0;0;0;0;9.949;0;0;0;0;0;0;0;0;673;11.701;15.240;24.747;15.163;17.154;3;84.681;4;345;1.466;3.015;0;0;0;4.830;0;529;3.868;57;59;145;0;4.658;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;dez/20;519.109;503;17.642;74.737;141.587;53.036;5.765;0;293.270;275;12.524;34.858;71.010;25.777;5.228;0;149.672;1.000;5.777;5.674;0;0;0;0;12.451;73;15.313;3.153;0;0;0;0;18.539;0;0;0;0;0;0;0;0;1.505;16.269;11.224;8.292;2.751;1.511;0;41.551;1;194;589;1.156;0;0;0;1.940;0;0;1.686;0;0;0;0;1.686;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;S4;9;MARAU;RS;dez/20;512.088;509;22.230;88.690;169.035;53.258;2.066;0;335.789;46;4.939;13.728;24.669;9.060;4.884;0;57.328;375;5.640;9.199;252;0;0;0;15.467;208;11.924;1.095;0;0;0;0;13.227;0;0;0;0;0;0;0;0;589;12.038;17.087;28.503;14.958;10.888;14;84.076;0;254;799;1.597;0;0;0;2.651;0;522;2.625;97;94;213;0;3.550;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;dez/20;489.470;303;19.755;77.353;98.187;10.563;2.345;0;208.506;102;9.901;42.758;30.479;13.294;1.238;0;97.771;411;6.768;22.217;1;0;0;0;29.396;124;4.074;574;0;0;0;0;4.771;0;0;0;0;0;0;0;0;582;11.813;23.134;43.705;26.953;38.435;61;144.683;0;87;362;817;0;0;0;1.266;0;0;3.076;0;0;0;0;3.076;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;dez/20;488.603;2.149;39.272;122.719;194.016;38.323;4.385;0;400.864;93;5.316;14.707;32.654;11.646;2.994;0;67.410;450;3.210;510;0;0;0;0;4.170;101;8.434;325;0;0;0;0;8.860;0;0;0;0;0;0;0;0;843;120;2;2;0;0;0;967;0;0;0;0;0;0;0;0;0;4.207;1.538;576;11;0;0;6.333;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;S4;9;MANDAGUARI;PR;dez/20;481.367;416;21.218;87.780;167.049;65.766;409;3;342.641;29;5.134;18.536;29.088;8.865;272;0;61.924;620;11.281;9.549;31;0;0;0;21.481;420;21.257;1.343;0;0;0;0;23.020;0;0;0;0;0;0;0;0;999;13.129;8.386;7.071;1.440;62;0;31.087;0;112;365;737;0;0;0;1.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;dez/20;480.319;453;19.645;64.213;64.181;8.723;6.794;0;164.010;39;7.155;20.764;39.136;14.700;691;0;82.485;996;26.367;72.167;60;0;0;0;99.589;122;23.553;2.368;0;0;0;0;26.043;0;0;0;0;0;0;0;0;1.389;17.950;29.998;26.842;13.434;7.524;3;97.139;0;183;574;1.136;0;0;0;1.892;0;0;9.161;0;0;0;0;9.161;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;S5;9;JOAO MONLEVADE;MG;dez/20;472.601;471;37.095;90.279;159.282;50.520;42.378;0;380.024;4;7.152;20.201;40.992;11.184;1.036;5;80.575;159;1.052;3.106;3;0;0;0;4.319;11;6.986;177;0;0;0;0;7.173;0;0;0;0;0;0;0;0;87;35;30;81;78;199;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;S4;8;RIBEIRAO PRETO;SP;dez/20;457.290;543;22.690;67.441;95.607;5.501;141;0;191.924;118;8.996;23.615;27.083;13.194;10.287;0;83.293;0;3.546;10.450;0;0;0;0;13.997;0;21.102;1.791;37;0;0;0;22.929;0;0;0;0;0;0;0;0;49;3.219;7.417;6.645;344;499;0;18.172;31;276;1.316;1.171;0;0;0;2.795;0;48.003;69.281;6.897;0;0;0;124.181;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;S4;9;SAO JOAO;PR;dez/20;437.591;112;24.590;57.198;133.253;38.600;9.687;0;263.441;11;3.684;15.808;20.265;9.566;1.789;0;51.123;255;13.225;21.677;415;0;0;0;35.572;7;13.069;1.504;0;0;0;0;14.579;0;0;0;0;0;0;0;0;1.188;11.183;16.873;27.149;10.371;4.615;0;71.378;0;163;448;887;0;0;0;1.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;I;2;S4;9;ROLANTE;RS;dez/20;430.440;541;13.289;51.133;95.001;47.939;45;0;207.949;26;5.072;21.104;27.285;12.247;5.623;0;71.357;552;6.917;11.512;0;0;0;0;18.981;357;8.333;1.110;0;0;0;0;9.799;0;0;0;0;0;0;0;0;1.180;14.053;24.913;45.206;23.759;11.884;0;120.995;0;80;242;473;0;0;0;795;0;132;38;206;75;112;0;564;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;dez/20;430.150;2.055;29.288;86.785;76.345;13.149;621;0;208.244;44;5.219;17.024;28.821;7.093;106;0;58.308;2.125;14.508;31.718;2.921;0;0;0;51.273;516;18.746;3.370;0;0;0;0;22.632;0;0;0;0;0;0;0;0;3.539;26.763;22.351;20.360;7.144;1.490;0;81.648;0;577;2.195;4.699;0;0;0;7.472;0;0;574;0;0;0;0;574;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;dez/20;426.512;1.049;30.080;89.565;153.909;46.097;8.502;0;329.202;36;4.248;11.803;27.092;11.555;2.372;0;57.106;648;5.241;946;0;0;73;0;6.908;146;28.256;1.966;0;0;0;0;30.368;0;0;0;0;0;0;0;0;541;277;340;753;418;399;0;2.728;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;201;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;I;2;S5;9;CURITIBA;PR;dez/20;425.392;3.119;32.444;108.195;206.627;33.731;1.263;0;385.379;100;1.289;3.552;6.153;1.601;0;0;12.694;680;1.567;2.073;4;0;0;0;4.323;1.703;9.073;531;0;0;0;0;11.307;0;0;0;0;0;0;0;0;457;340;698;2.092;1.875;825;0;6.286;0;0;0;0;0;0;0;0;0;0;5.402;0;0;0;0;5.402;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;I;2;S5;9;CAXIAS DO SUL;RS;dez/20;419.486;586;11.144;35.792;93.812;67.697;96.286;9.976;315.293;73;4.186;10.265;17.171;9.216;12.862;1.489;55.261;0;5.244;7.838;0;0;0;0;13.082;754;1.123;83;0;0;0;0;1.960;0;0;0;0;0;0;0;0;380;2.457;5.315;11.678;6.143;7.917;0;33.890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;S5;9;DIVINOPOLIS;MG;dez/20;409.057;470;31.725;103.588;198.604;47.335;207;0;381.928;1;2.025;4.776;7.485;562;8;0;14.858;255;1.313;1.492;0;0;0;0;3.060;89;8.103;601;0;0;0;0;8.793;0;0;0;0;0;0;0;0;201;36;68;112;0;0;0;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;I;2;S4;9;PASSO FUNDO;RS;dez/20;401.683;148;9.512;44.286;85.444;39.448;8.209;0;187.047;57;6.248;18.058;39.728;23.029;21.556;0;108.676;754;9.469;26.202;119;0;0;0;36.544;6;6.349;1.007;0;0;0;0;7.361;0;0;0;0;0;0;0;0;450;11.353;17.506;13.601;9.160;4.530;0;56.599;0;252;1.495;3.637;0;0;0;5.384;0;0;12;24;24;12;0;73;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;S5;9;CANOINHAS;SC;dez/20;399.593;1.297;26.645;76.322;146.379;37.880;6.257;1;294.781;53;2.830;7.705;16.818;6.730;8.450;0;42.585;386;4.746;3.443;0;0;0;0;8.575;173;20.155;1.723;0;0;0;0;22.051;0;0;0;0;0;0;0;0;610;149;30.369;38;0;0;0;31.167;0;0;0;0;0;0;0;0;0;0;65;105;105;158;0;434;0;0;0;0;0;0;0;0;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;I;3;S4;19;BARUERI;SP;dez/20;399.271;0;0;0;0;0;0;0;0;553;50.617;122.467;187.170;38.238;225;0;399.271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;I;2;S4;9;MARECHAL CANDIDO RONDON;PR;dez/20;390.476;300;15.531;69.234;86.543;15.792;1.668;0;189.069;155;5.592;16.366;26.943;8.653;698;0;58.407;371;12.025;10.192;231;0;0;0;22.819;326;20.980;2.444;0;0;0;0;23.750;0;0;0;0;0;0;0;0;2.112;13.755;18.196;32.070;16.438;11.306;0;93.877;0;245;773;1.536;0;0;0;2.554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;dez/20;383.740;359;10.511;53.816;105.260;4.441;0;0;174.388;85;9.062;26.764;49.372;13.841;298;0;99.423;810;4.254;7.877;0;0;0;0;12.942;1;9.723;1.710;0;0;0;0;11.433;0;0;0;0;0;0;0;0;1.211;17.781;24.563;30.104;9.134;95;0;82.889;12;249;830;1.575;0;0;0;2.666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;I;2;S5;9;CASCAVEL;PR;dez/20;379.631;1.060;21.071;90.683;129.882;42.401;4.341;0;289.439;61;2.287;6.075;12.484;4.705;846;0;26.459;477;6.186;145;0;0;0;0;6.807;662;23.070;1.699;0;0;0;0;25.431;0;0;0;0;0;0;0;0;643;1.993;3.038;1.628;1.369;3.200;0;11.870;0;0;0;0;0;0;0;0;0;4.049;15.575;0;0;0;0;19.624;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;I;2;S5;9;TOLEDO;PR;dez/20;379.551;587;24.137;92.447;149.545;35.372;9.389;0;311.477;7;1.641;5.236;12.180;4.984;3.232;0;27.280;365;1.408;3.401;39;0;0;0;5.213;546;26.432;2.250;0;0;0;0;29.228;0;0;0;0;0;0;0;0;368;48;25;21;0;0;0;462;0;0;0;0;0;0;0;0;0;2.142;3.612;68;68;0;0;5.890;0;0;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;dez/20;377.152;0;2.414;7.838;0;0;0;0;10.253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.450;75.864;260.585;0;0;0;366.900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE – SICOOB CREDIAUC;78840071;b3S;I;2;S5;9;CONCORDIA;SC;dez/20;370.596;460;21.669;59.897;94.184;42.542;36.458;46;255.256;29;3.273;10.269;28.288;20.912;22.279;20;85.071;113;1.961;636;0;0;0;0;2.711;503;18.165;1.497;0;0;0;0;20.165;0;0;0;0;0;0;0;0;187;46;48;66;23;58;0;429;0;0;0;0;0;0;0;0;0;28;5.992;217;217;511;0;6.966;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;dez/20;365.873;220;11.617;44.861;71.473;28.452;9.639;0;166.263;80;9.120;36.136;45.555;17.185;8.399;0;116.475;511;3.767;8.933;166;0;0;0;13.377;67;7.032;937;0;0;0;0;8.036;0;0;0;0;0;0;0;0;367;8.667;12.777;20.069;9.357;6.579;2;57.817;0;157;967;2.237;0;0;0;3.361;0;0;546;0;0;0;0;546;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;dez/20;364.393;3.382;25.176;49.337;47.686;10.124;207;0;135.912;5.596;22.314;52.785;71.034;7.937;20;0;159.685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.477;40.594;19.156;1.481;87;0;0;68.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;I;2;S5;9;PATOS DE MINAS;MG;dez/20;357.555;1.715;20.118;59.936;115.221;57.432;56.575;0;310.997;131;1.260;3.524;7.377;4.390;5.670;0;22.353;0;2.608;8.533;3.046;0;0;0;14.186;177;8.541;1.155;0;0;0;0;9.873;0;0;0;0;0;0;0;0;39;106;0;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;I;2;S5;9;ARAGUARI;MG;dez/20;356.650;2.560;21.009;72.820;138.049;34.493;3.146;0;272.077;128;2.087;5.841;10.370;1.964;78;0;20.468;358;4.304;3.467;0;0;0;0;8.129;2.223;20.423;4.306;0;0;0;0;26.951;0;0;0;0;0;0;0;0;1.009;39;0;0;0;0;0;1.048;0;0;0;0;0;0;0;0;0;1.794;14.854;10.810;520;0;0;27.977;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;S4;9;TAPEJARA;RS;dez/20;350.396;150;15.357;57.950;103.094;38.677;13.783;0;229.012;48;2.249;14.020;13.111;7.043;1.886;0;38.358;244;3.465;8.270;1.674;0;0;0;13.652;25;7.866;1.165;0;0;0;0;9.056;0;0;0;0;0;0;0;0;294;9.579;19.308;14.947;7.269;6.057;1;57.454;0;131;478;1.008;0;0;0;1.618;0;111;1.135;0;0;0;0;1.246;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;dez/20;350.078;77;9.929;73.484;105.480;27.680;2.197;0;218.848;4;2.785;15.201;17.935;8.720;754;0;45.400;253;3.627;15.971;1.037;0;0;0;20.888;174;13.255;6.378;0;0;0;0;19.806;0;0;0;0;0;0;0;0;439;5.871;7.918;14.260;7.661;1.917;0;38.066;4;66;138;151;0;0;0;359;0;470;5.176;533;533;0;0;6.711;0;0;0;0;0;0;0;0;0
