Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/06/2017;3188388;1160882;443598;1070941;380278;64630;12162;7074;11323;37500;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/06/2017;2879064;0;1853975;124475;118326;110772;100390;88250;89093;393781;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/06/2017;2869904;625074;959730;604430;274263;122488;85788;46436;34063;117631;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/06/2017;2842630;1536929;739364;236983;0;0;329354;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2017;2723273;613215;1104966;460953;207423;0;0;33097;21635;5036;276949
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/06/2017;2671385;80924;1803800;437552;197852;41616;36205;11291;5857;56289;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/06/2017;2624719;1230192;389281;465499;234935;114774;55998;1662;28772;103607;0
INTERMEDIUM;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/06/2017;2455699;315502;1771404;130824;83933;43066;20309;19563;18456;52644;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/06/2017;2386545;1228004;744927;17737;75988;71333;154036;90655;0;3863;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;2321478;0;1394862;517532;329970;34111;28982;4158;2037;9827;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/06/2017;2300232;NI;1400487;114572;108262;111695;81672;80798;96843;305904;0
DEUTSCHE;51183;b1;I;3;S3;199;SAO PAULO;SP;01/06/2017;2242250;1979594;62501;58441;113135;0;7994;0;0;20584;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/06/2017;2214363;1053946;594179;432504;46953;22082;20219;5037;12432;27011;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/06/2017;2203429;472110;1038334;278802;102932;134638;35729;28561;15417;96906;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/06/2017;2160948;497162;869549;489698;144044;58407;14816;18354;33278;35638;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/06/2017;2158414;1330993;2639;89;136681;0;0;0;36918;0;651094
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;2137394;0;757793;524745;235882;128679;69043;53804;49108;318340;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;2135960;0;1135789;98562;142194;122625;73582;113833;58338;391037;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/06/2017;2133677;0;1435202;304488;120739;94697;44894;47695;17935;68026;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;1822757;728591;813725;166094;42188;42507;13948;2284;1406;12013;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/06/2017;1695631;746026;546802;115770;56516;19880;153148;13115;13352;31022;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2017;1646288;51085;378225;1033069;113558;17507;4869;953;8598;38426;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/06/2017;1606728;0;905898;317088;140706;93787;30259;59571;10844;48575;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/06/2017;1469696;44859;1048708;101204;115357;26882;16358;16986;20784;78558;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/06/2017;1433626;0;1266772;58374;31349;24799;12445;9330;7804;22753;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/06/2017;1345439;230939;413050;237337;149556;198614;94832;3348;1955;15808;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/06/2017;1345130;1300482;44647;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/06/2017;1276766;65;779806;258932;86282;59957;18092;15776;8359;49498;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/06/2017;1274660;283531;662448;119909;87513;78479;12169;2707;2591;25312;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/06/2017;1252514;23008;105712;766193;219363;56066;29438;33361;4082;15292;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/06/2017;1204059;611387;477473;0;0;14754;0;0;0;100445;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/06/2017;1203393;192517;816089;105418;52231;11456;10761;2518;2059;10343;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/06/2017;1185908;696107;284810;136847;66596;1546;0;0;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/06/2017;1169864;704101;121366;147586;109940;14610;18900;23602;7023;22735;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;1102140;69418;290232;308381;204577;98557;307;21957;5018;29727;73966
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;01/06/2017;1059706;63583;546665;177049;119782;44087;21296;28834;10590;47819;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/06/2017;1035497;0;271739;411980;114670;71621;56587;46199;9902;52797;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/06/2017;1029953;75050;471727;352407;74409;13156;15631;5528;1889;20156;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/06/2017;1019717;0;530128;290400;103388;41315;12247;13916;4500;23822;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/06/2017;1005909;972176;224;16758;8644;8108;0;0;0;0;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;01/06/2017;944743;727653;204063;13027;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/06/2017;927431;0;779365;46796;34493;18182;9217;7583;4686;27110;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/06/2017;925983;0;201320;509914;109855;85428;4518;6303;1014;7631;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/06/2017;893025;19148;249277;316047;128218;50682;33450;13683;15267;67252;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/06/2017;845109;33732;477762;209391;26015;19330;14703;4305;14078;45791;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/06/2017;838321;14868;144510;278260;248101;24612;28805;36076;4572;58517;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/06/2017;820301;1;274481;271058;149450;50096;17176;14530;5694;37814;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/06/2017;819702;0;254686;408324;71615;37138;13569;9763;5269;19337;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;01/06/2017;812247;10229;799302;0;0;2716;0;0;0;0;0
AGIPLAN;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/06/2017;774641;0;511664;31626;29717;27827;20798;30189;18847;103972;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/06/2017;773028;160039;166961;231611;132211;25478;9716;3040;6649;37324;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;01/06/2017;749802;0;302237;170946;85569;184508;798;304;138;5303;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;01/06/2017;734537;212944;64169;221124;99353;27800;20742;6386;2562;79457;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/06/2017;726271;40;496811;166473;21475;23761;1276;9433;1999;5004;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;01/06/2017;722273;3759;128580;324493;119976;37224;15443;27461;27647;37691;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/06/2017;707077;0;498676;14176;17631;19978;20152;17868;15863;102734;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/06/2017;700014;0;296901;254870;76584;18986;7173;10264;7537;27699;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/06/2017;699983;0;239493;244630;114576;44930;20759;11431;4297;19867;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;01/06/2017;680639;56490;189965;184368;131906;38955;27205;14391;18329;19030;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/06/2017;679852;0;122373;325434;107634;84292;11408;12305;6342;10065;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/06/2017;674870;0;205767;270227;114470;44196;11943;9819;3027;15422;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;01/06/2017;651576;0;375367;34237;30761;21146;18838;23029;21829;126370;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;01/06/2017;647975;51658;280162;103407;179518;19479;7206;2426;1813;2306;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/06/2017;644213;0;93093;261410;204681;37235;16451;14689;2529;14126;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/06/2017;638564;3177;217247;199827;106077;31285;10511;28013;27453;14974;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2017;628804;20330;365818;155571;62093;9235;0;10745;0;316;4697
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/06/2017;626685;0;477123;46718;29604;15167;7754;7556;7710;35052;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/06/2017;624724;0;152121;271570;116252;20740;11240;23684;3537;25580;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/06/2017;610936;0;318884;210318;50660;11072;7428;2323;841;9410;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;01/06/2017;610843;0;300520;113779;136365;38323;14794;2494;2429;2139;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/06/2017;598157;0;3659;389364;156391;11972;6059;4834;4228;21649;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/06/2017;588638;0;299999;129372;76593;39217;12495;12605;6186;12171;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/06/2017;574978;0;175553;225929;87201;49536;15321;8383;2781;10275;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;565045;0;398096;76405;70678;2625;1316;451;9649;5826;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/06/2017;541743;0;194746;191382;53826;36354;12384;18983;7003;27064;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2017;540000;NI;359465;84227;36554;12841;27447;2712;3962;12793;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/06/2017;536155;0;183098;218436;56181;30480;13289;9143;4346;21181;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/06/2017;535921;0;105964;165793;153527;54053;21789;10126;6856;17813;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/06/2017;524255;10462;226735;188499;55345;22681;6050;2673;1494;10317;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2017;510271;0;244129;129854;42587;29793;16715;25504;3893;17795;0
CAIXA GERAL;51815;b1;C;3;S4;199;SAO PAULO;SP;01/06/2017;503431;24421;108812;207921;68374;32206;32379;19977;0;9341;0
BANCO GUANABARA S.A.;31880826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;01/06/2017;494647;0;83582;231656;147465;9432;7173;1208;9275;4856;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/06/2017;492242;6946;142570;183036;89061;18171;29728;8712;1955;12063;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/06/2017;485881;0;128663;158388;131835;32529;8672;6732;3041;16020;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;01/06/2017;473203;4399;104728;222145;78293;21656;7278;6115;4711;23878;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/06/2017;468548;57;191030;148179;66728;24986;9609;11695;4007;12257;0
HAITONG;51482;b2;C;3;S3;198;SAO PAULO;SP;01/06/2017;468448;91668;183754;20191;29605;15929;51100;0;68679;0;7522
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;S5;9;ITAJAI;SC;01/06/2017;467511;0;147190;162179;92995;20842;15810;8023;3856;16616;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2017;465202;15460;191838;173398;32350;19672;11407;3341;2457;15279;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/06/2017;459709;0;201522;157730;50540;15328;7290;5437;2064;19798;0
SOCOPA;50328;b1;C;2;S4;199;SAO PAULO;SP;01/06/2017;455974;0;12231;305313;126382;1550;9209;0;254;1035;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/06/2017;449772;0;115836;173871;64343;29274;27898;12672;5041;20839;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/06/2017;445852;0;94620;120524;110231;55433;17770;21469;1010;24795;0
BARIGUI;51774;n1;C;2;S4;197;CURITIBA;PR;01/06/2017;441896;23829;331521;36420;34302;4583;4675;1997;1454;3115;0
