Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42064;250001;2306999;769879;8543267;-764650;7778616;4;26;294;1;324;1256545;695487;253032;13310883;294;13310589
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42064;31522;1403469;5597025;3527074;-83809;3443266;0;0;0;0;0;1184480;366934;256081;12282778;0;12282778
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42064;114095;43695;161;9699385;-374806;9324579;458;37147;9059;-6274;40390;1517238;19116;4289;11063563;9059;11054504
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42064;234499;204777;3499269;5302628;-228210;5074418;0;0;0;0;0;1477625;183625;29741;10703954;0;10703954
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42064;623293;2201777;617458;0;0;0;0;0;0;0;0;6905360;4744;26508;10379140;0;10379140
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42064;5495;2185814;6253108;147721;-739;146982;0;0;0;0;0;727016;550;58756;9377721;0;9377721
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42064;5085;3902469;0;1244006;-34499;1209507;23818;2605966;3735;-79919;2553600;202995;24003;122248;8019907;3735;8016172
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42064;29850;1107351;4804;6529125;-228725;6300399;577;70975;27025;-3320;95257;374547;30174;27807;7970189;27025;7943165
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42064;3;1615253;5503478;260345;-38;260307;0;0;0;0;0;194486;160;106250;7679937;0;7679937
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42064;41211;1670948;854891;3583519;-355717;3227802;0;0;0;0;0;1633625;29524;51480;7509481;0;7509481
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42064;49676;1218118;1491897;573604;-291;573313;0;0;0;0;0;3871048;4621;22135;7230809;0;7230809
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42064;3320;1644997;1193707;703528;0;703528;0;0;0;0;0;3652963;2744;2656;7203915;0;7203915
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42064;97646;241607;703841;5275537;-190173;5085364;0;0;0;0;0;397262;8750;106743;6641214;0;6641214
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42064;32323;259251;4088051;1202565;-15906;1186659;0;0;0;0;0;667149;5881;31558;6270872;0;6270872
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42064;1569;24199;793;5911918;-166153;5745765;0;0;0;0;0;98470;22152;4624;5897573;0;5897573
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42064;5213;730595;1090654;3687602;-66042;3621560;436;165354;70283;-2677;233396;226545;20411;24674;5953047;70283;5882764
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42064;413;1019295;4278583;0;0;0;0;0;0;0;0;533620;10;83;5832003;0;5832003
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42064;1288;1857809;981547;1058023;-68997;989026;0;0;0;0;0;54871;1746938;42128;5673607;0;5673607
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42064;1382;879586;260005;3704209;-85285;3618924;0;0;0;0;0;135133;97132;668463;5660626;0;5660626
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42064;404;492724;0;4731939;-239418;4492521;2447;321132;151489;-15869;459199;217320;8347;9889;5680402;151489;5528913
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42064;5490;840569;118112;4272167;-137503;4134664;77;3493;1719;-335;4954;216169;41356;7279;5368593;1719;5366874
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42064;104075;404906;1296605;2235746;-81143;2154603;0;0;0;0;0;1018738;162952;114948;5256827;0;5256827
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42064;166203;587636;852268;3093841;-185955;2907886;0;0;0;0;0;240153;351982;113533;5219661;0;5219661
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42064;25602;438729;1447600;2231921;-87365;2144556;0;0;0;0;0;676305;69361;343688;5145840;0;5145840
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42064;300;107164;1052732;3231226;-203335;3027891;0;695;734;0;1429;338829;18509;24585;4571439;734;4570705
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42064;34630;0;314021;1575698;-249575;1326124;0;0;0;0;0;2842975;6820;5788;4530357;0;4530357
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42064;24471;1714241;670478;715253;-1266;713987;0;0;0;0;0;664997;606861;49387;4444423;0;4444423
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42064;3382;0;186862;1582724;-471385;1111339;0;0;0;0;0;3016743;10084;42833;4371243;0;4371243
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42064;2004;0;624568;3707493;-242989;3464504;0;0;0;0;0;160561;3710;34834;4290181;0;4290181
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42064;921;0;4225;4220265;-198226;4022038;4;42556;2750;-135;45175;153578;45760;2441;4274140;2750;4271390
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42064;18703;125388;17396;4014918;-155541;3859377;957;50752;19618;-1661;69666;128376;4035;13120;4236062;19618;4216445
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42064;76510;735698;682135;1830885;-124642;1706244;0;0;0;0;0;404211;425329;102377;4132504;0;4132504
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42064;1;624543;3176564;101600;-11;101590;0;0;0;0;0;112941;98;54656;4070393;0;4070393
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42064;95340;285772;1141887;1821083;-67668;1753415;262;4368;2392;-166;6857;458942;68646;179236;3990095;2392;3987703
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42064;364383;354499;433315;924227;-10790;913436;0;0;0;0;0;1512192;5682;380;3583887;0;3583887
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42064;5190;0;1389361;2005647;-93669;1911978;0;0;0;0;0;40744;33341;158238;3538852;0;3538852
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42064;5;3028009;246868;0;0;0;0;0;0;0;0;3102;1564;101007;3380555;0;3380555
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42064;372;1624875;1171520;29010;-266;28745;0;0;0;0;0;17655;163189;213609;3219965;0;3219965
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42064;17;2479361;439272;76159;-273;75885;0;0;0;0;0;3522;86182;119826;3204065;0;3204065
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42064;18664;825554;619241;1047967;-48430;999537;0;0;0;0;0;410707;81481;64487;3019672;0;3019672
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42064;2095;3730;699652;1521988;-33177;1488811;2146;168743;2163;-4011;169040;276889;30898;302585;2973700;2163;2971537
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42064;4666;325252;69917;2306764;-39927;2266837;-69;10694;5201;-368;15457;155788;5477;5516;2848910;5201;2843709
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42064;3662;105347;617229;209;0;209;0;0;0;0;0;2066524;28339;22228;2843539;0;2843539
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42064;4189;446105;958330;262463;-2133;260330;0;0;0;0;0;1133298;259;6116;2808627;0;2808627
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42064;6374;361160;1341085;0;0;0;0;0;0;0;0;1038362;457;2589;2750027;0;2750027
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42064;9755;0;721168;1743434;-54477;1688958;0;0;0;0;0;15155;11832;126672;2573540;0;2573540
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42064;316;506311;488402;1711765;-299458;1412307;0;0;0;0;0;98600;345;36942;2543223;0;2543223
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;42064;1118;476308;927543;626417;-72489;553928;0;0;0;0;0;232700;24383;294646;2510625;0;2510625
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42064;5;1600500;737282;48943;-992;47951;0;0;0;0;0;3819;93;90139;2479789;0;2479789
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42064;579;105577;217725;2036249;-70141;1966108;50;8954;2432;-87;11348;99850;14168;6032;2421386;2432;2418955
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42064;2;637804;1592833;73158;-51;73107;0;0;0;0;0;52493;75;47485;2403799;0;2403799
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42064;24124;582031;114516;1233833;-23701;1210132;0;0;0;0;0;378974;25355;36908;2372040;0;2372040
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42064;8465;336651;276895;1564891;-180539;1384352;642;12931;6248;-630;19190;163061;159106;3241;2350961;6248;2344713
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42064;12160;38900;53737;1391558;-337293;1054265;0;0;0;0;0;1132386;662;46630;2338740;0;2338740
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42064;365;114220;201650;1350360;-354630;995730;0;0;0;0;0;1000637;0;519;2313121;0;2313121
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42064;12490;428316;998585;223616;-937;222679;0;0;0;0;0;529863;881;2889;2195703;0;2195703
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42064;269;457135;92050;1256456;-96278;1160177;0;0;0;0;0;280916;100260;63448;2154255;0;2154255
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42064;9137;3532;511329;1263398;-68822;1194576;0;0;0;0;0;233126;85602;67444;2104747;0;2104747
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42064;27938;505617;573848;738286;-17088;721199;0;0;0;0;0;197767;3748;6468;2036585;0;2036585
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42064;363;187983;128909;1639700;-41009;1598691;0;0;0;0;0;30264;64808;8602;2019620;0;2019620
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42064;53623;381647;779861;472700;-8283;464417;0;0;0;0;0;199635;107778;21726;2008686;0;2008686
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42064;688;214699;475590;0;0;0;0;0;0;0;0;1230991;1431;9279;1932677;0;1932677
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42064;313939;429680;402284;255316;-19139;236176;0;0;0;0;0;474311;22726;11143;1890258;0;1890258
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42064;6451;47;0;1231731;-100814;1130917;0;0;0;0;0;38269;584657;83744;1844084;0;1844084
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42064;1239;187632;0;1566029;-31537;1534492;0;0;0;0;0;36404;0;0;1759767;0;1759767
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42064;302;1565034;56430;0;0;0;0;0;0;0;0;6961;143;1061;1629932;0;1629932
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42064;63;17454;388372;1180961;-25141;1155820;0;0;0;0;0;12562;33575;20948;1628795;0;1628795
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42064;50971;10000;1110142;149803;-1788;148015;0;0;0;0;0;119904;1248;159114;1599394;0;1599394
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42064;2683;596;466390;19527;-2301;17225;0;0;0;0;0;9940;1069806;10103;1576744;0;1576744
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42064;24389;0;0;944854;-48994;895859;0;0;0;0;0;44789;521158;82821;1569017;0;1569017
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42064;5;0;690870;865660;-9264;856395;0;0;0;0;0;-681;184;1447;1548220;0;1548220
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42064;2298;568958;246410;720263;-18144;702119;0;0;0;0;0;7208;440;195;1527629;0;1527629
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42064;450;285607;80940;1069346;-45122;1024225;0;0;0;0;0;58685;38833;19964;1508704;0;1508704
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42064;4;0;365542;1020162;-22088;998074;0;0;0;0;0;23101;35820;1290;1423831;0;1423831
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42064;20499;1700;109022;1235169;-30436;1204733;13;23335;18032;-278;41102;54928;4899;1575;1438457;18032;1420425
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42064;17241;0;92782;608141;-47101;561040;0;0;0;0;0;27838;642415;65553;1406869;0;1406869
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42064;492887;181520;68810;350128;-13338;336790;0;0;0;0;0;262955;34548;25149;1402659;0;1402659
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42064;11242;10;0;801426;-36747;764679;0;0;0;0;0;32500;402478;76572;1287481;0;1287481
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42064;13650;0;154;392204;-11850;380354;0;0;0;0;0;21717;838519;24417;1278811;0;1278811
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42064;89;0;1144092;98809;-535;98274;0;0;0;0;0;12427;138;5016;1260035;0;1260035
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42064;19;126172;913268;117487;-1994;115493;0;0;0;0;0;10338;58683;13390;1237364;0;1237364
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42064;4300;10113;0;597367;-40964;556403;0;0;0;0;0;13914;578439;60233;1223402;0;1223402
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42064;8065;128;0;691628;-56291;635336;0;0;0;0;0;25926;451476;66636;1187567;0;1187567
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;42064;10325;83275;179139;370088;-134543;235545;0;0;0;0;0;419374;194860;55771;1178289;0;1178289
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42064;15118;0;0;0;0;0;28078;1096980;12361;-58948;1078472;87343;620;1471;1183024;12361;1170663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42064;3200;0;197789;311806;-41749;270057;0;0;0;0;0;13629;576682;46767;1108123;0;1108123
