Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42064;31944;0;31944;0;31944;177548;0;0;3060;0;3060;21975;202583;NA;0,1577;0,1577;0,1577;NA%;0,0321
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;42064;52626;0;52626;0;52626;201470;NA;NA;NA;NA;NA;NA;201470;NA;0,2612;0,2612;0,2612;NA%;0,1318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42064;41202;0;41202;0;41202;182661;3182;0;0;0;3182;13663;199506;NA;0,2065;0,2065;0,2065;NA%;0,1072
UBS - PRUDENCIAL;1000080989;b2;;C;3;SAO PAULO;SP;42064;92983;0;92983;0;92983;14252;0;0;0;0;0;183788;198040;NA;0,4695;0,4695;0,4695;NA%;0,0045
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42064;30518;0;30518;0;30518;196554;NA;NA;NA;NA;NA;NA;196554;NA;0,1553;0,1553;0,1553;NA%;0,0904
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42064;47515;0;47515;0;47515;194805;NA;NA;NA;NA;NA;NA;194805;NA;0,2439;0,2439;0,2439;NA%;0,0535
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;42064;30295;0;30295;0;30295;192404;NA;NA;NA;NA;NA;NA;192404;NA;0,1575;0,1575;0,1575;NA%;0,2276
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;2;CAMPO GRANDE;MS;42064;64724;0;64724;0;64724;191929;NA;NA;NA;NA;NA;NA;191929;NA;0,3372;0,3372;0,3372;NA%;0,1022
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42064;67771;0;67771;0;67771;164388;0;0;841;0;841;25669;190898;NA;0,355;0,355;0,355;NA%;0,4007
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;;I;2;SANTOS;SP;42064;74356;0;74356;0;74356;164781;0;0;6455;0;6455;19550;190786;NA;0,3897;0,3897;0,3897;NA%;0,0013
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;42064;44124;0;44124;1668;45793;190654;NA;NA;NA;NA;NA;NA;190654;NA;0,2314;0,2314;0,2402;NA%;0,0724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;42064;112566;0;112566;0;112566;190068;NA;NA;NA;NA;NA;NA;190068;NA;0,5922;0,5922;0,5922;NA%;0,0018
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42064;54818;0;54818;0;54818;29924;0;0;51;0;51;157221;187195;NA;0,2928;0,2928;0,2928;NA%;0,1104
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;;I;2;MACEIO;AL;42064;102526;0;102526;0;102526;186462;NA;NA;NA;NA;NA;NA;186462;NA;0,5498;0,5498;0,5498;NA%;0,0083
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42064;40455;0;40455;0;40455;88780;0;0;0;0;0;95782;184561;NA;0,2192;0,2192;0,2192;NA%;0,0158
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;42064;30325;0;30325;0;30325;182783;NA;NA;NA;NA;NA;NA;182783;NA;0,1659;0,1659;0,1659;NA%;0,0991
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42064;98631;0;98631;0;98631;50872;3271;0;0;0;3271;127695;181838;NA;0,5424;0,5424;0,5424;NA%;0,0596
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42064;46377;0;46377;0;46377;114993;0;0;3;0;3;65596;180592;NA;0,2568;0,2568;0,2568;NA%;0,058
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;;I;2;RIO DE JANEIRO;RJ;42064;13346;0;13346;0;13346;5379;105332;0;0;0;105332;69422;180132;NA;0,0741;0,0741;0,0741;NA%;0,1176
OPPORTUNITY - PRUDENCIAL;1000080518;b2;;C;2;RIO DE JANEIRO;RJ;42064;192438;0;192438;0;192438;13084;0;0;132794;0;132794;32339;178217;NA;1,0798;1,0798;1,0798;NA%;0,271
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42064;46563;0;46563;0;46563;143685;0;0;0;0;0;32810;176494;NA;0,2638;0,2638;0,2638;NA%;0,0518
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;221280;0;221280;0;221280;176359;NA;NA;NA;NA;NA;NA;176359;NA;1,2547;1,2547;1,2547;NA%;0,0062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42064;48757;0;48757;0;48757;176143;NA;NA;NA;NA;NA;NA;176143;NA;0,2768;0,2768;0,2768;NA%;0,0807
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42064;40583;0;40583;0;40583;171363;NA;NA;NA;NA;NA;NA;171363;NA;0,2368;0,2368;0,2368;NA%;0,1612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42064;25653;0;25653;0;25653;171222;NA;NA;NA;NA;NA;NA;171222;NA;0,1498;0,1498;0,1498;NA%;0,0877
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42064;25350;0;25350;3539;28889;171009;NA;NA;NA;NA;NA;NA;171009;NA;0,1482;0,1482;0,1689;NA%;0,2282
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42064;41073;0;41073;0;41073;153792;0;0;0;0;0;15662;169455;NA;0,2424;0,2424;0,2424;NA%;0,013
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42064;36314;0;36314;0;36314;149916;0;0;28;0;28;16024;165968;NA;0,2188;0,2188;0,2188;NA%;0,3618
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42064;33625;0;33625;0;33625;164057;NA;NA;NA;NA;NA;NA;164057;NA;0,205;0,205;0,205;NA%;0,1856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42064;49455;0;49455;0;49455;163060;NA;NA;NA;NA;NA;NA;163060;NA;0,3033;0,3033;0,3033;NA%;0,1086
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42064;24601;0;24601;0;24601;161996;NA;NA;NA;NA;NA;NA;161996;NA;0,1519;0,1519;0,1519;NA%;0,1769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42064;31375;0;31375;0;31375;160742;NA;NA;NA;NA;NA;NA;160742;NA;0,1952;0,1952;0,1952;NA%;0,0429
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42064;14696;0;14696;2988;17684;51930;1789;0;51467;0;53256;55538;160724;NA;0,0914;0,0914;0,11;NA%;0,0416
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42064;47666;0;47666;0;47666;160601;NA;NA;NA;NA;NA;NA;160601;NA;0,2968;0,2968;0,2968;NA%;0,1045
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;42064;26775;0;26775;0;26775;128988;0;0;25283;0;25284;4891;159163;NA;0,1682;0,1682;0,1682;NA%;0,0199
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;;I;3;SAO PAULO;SP;42064;104500;0;104500;0;104500;121088;6966;0;0;0;6966;31035;159089;NA;0,6569;0,6569;0,6569;NA%;0,004
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;;I;2;SAO PAULO;SP;42064;29133;0;29133;0;29133;130474;0;0;1711;0;1711;26504;158689;NA;0,1836;0,1836;0,1836;NA%;0,4487
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42064;38177;0;38177;0;38177;91583;0;0;51451;2632;54083;11040;156706;NA;0,2436;0,2436;0,2436;NA%;0,0314
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42064;35147;0;35147;0;35147;155717;NA;NA;NA;NA;NA;NA;155717;NA;0,2257;0,2257;0,2257;NA%;0,0731
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42064;29586;0;29586;0;29586;154775;NA;NA;NA;NA;NA;NA;154775;NA;0,1912;0,1912;0,1912;NA%;0,0839
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42064;51499;0;51499;0;51499;127627;0;0;0;0;0;26326;153953;NA;0,3345;0,3345;0,3345;NA%;0,0523
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42064;32876;0;32876;0;32876;152986;NA;NA;NA;NA;NA;NA;152986;NA;0,2149;0,2149;0,2149;NA%;0,1432
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42064;45202;0;45202;0;45202;151034;NA;NA;NA;NA;NA;NA;151034;NA;0,2993;0,2993;0,2993;NA%;0,0389
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42064;67680;0;67680;0;67680;150618;NA;NA;NA;NA;NA;NA;150618;NA;0,4494;0,4494;0,4494;NA%;0,1342
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42064;47548;0;47548;0;47548;149377;NA;NA;NA;NA;NA;NA;149377;NA;0,3183;0,3183;0,3183;NA%;0,0015
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42064;79849;0;79849;0;79849;126828;8;4;882;3;897;21396;149121;NA;0,5355;0,5355;0,5355;NA%;0,4344
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42064;39034;0;39034;0;39034;148637;NA;NA;NA;NA;NA;NA;148637;NA;0,2626;0,2626;0,2626;NA%;0,0391
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42064;31430;0;31430;0;31430;148584;NA;NA;NA;NA;NA;NA;148584;NA;0,2115;0,2115;0,2115;NA%;0,0865
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42064;28883;0;28883;0;28883;136570;0;0;6702;0;6702;5195;148467;NA;0,1945;0,1945;0,1945;NA%;0,0578
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42064;28087;0;28087;0;28087;148210;NA;NA;NA;NA;NA;NA;148210;NA;0,1895;0,1895;0,1895;NA%;0,0493
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42064;21926;0;21926;0;21926;147191;NA;NA;NA;NA;NA;NA;147191;NA;0,149;0,149;0,149;NA%;0,058
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42064;70693;0;70693;0;70693;88562;0;0;13041;20593;33634;24056;146252;NA;0,4834;0,4834;0,4834;NA%;0,0052
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42064;59215;0;59215;0;59215;6166;0;0;0;96677;96677;43014;145858;NA;0,406;0,406;0,406;NA%;0,0003
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42064;25004;0;25004;1668;26673;133446;0;0;0;0;0;10701;144147;NA;0,1735;0,1735;0,185;NA%;0,1603
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42064;56297;0;56297;0;56297;140509;NA;NA;NA;NA;NA;NA;140509;NA;0,4007;0,4007;0,4007;NA%;0,0511
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42064;21829;0;21829;0;21829;137676;NA;NA;NA;NA;NA;NA;137676;NA;0,1586;0,1586;0,1586;NA%;0,2467
TOV CCTVM LTDA - PRUDENCIAL;1000082884;n2;;I;2;POCOS DE CALDAS;MG;42064;23476;0;23476;0;23476;10758;34013;0;5;28771;62788;63845;137391;NA;0,1709;0,1709;0,1709;NA%;0,0776
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42064;31457;0;31457;0;31457;136753;NA;NA;NA;NA;NA;NA;136753;NA;0,23;0,23;0,23;NA%;0,1144
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42064;28997;0;28997;0;28997;135201;NA;NA;NA;NA;NA;NA;135201;NA;0,2145;0,2145;0,2145;NA%;0,2209
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42064;21422;0;21422;0;21422;135087;NA;NA;NA;NA;NA;NA;135087;NA;0,1586;0,1586;0,1586;NA%;0,1605
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42064;42630;0;42630;0;42630;134676;NA;NA;NA;NA;NA;NA;134676;NA;0,3165;0,3165;0,3165;NA%;0,0355
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42064;107543;0;107543;0;107543;118230;0;0;0;0;0;16025;134255;NA;0,801;0,801;0,801;NA%;0,0055
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42064;33844;0;33844;0;33844;130558;NA;NA;NA;NA;NA;NA;130558;NA;0,2592;0,2592;0,2592;NA%;0,0972
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42064;25063;0;25063;0;25063;129215;NA;NA;NA;NA;NA;NA;129215;NA;0,194;0,194;0,194;NA%;0,1972
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42064;37539;0;37539;0;37539;128560;NA;NA;NA;NA;NA;NA;128560;NA;0,292;0,292;0,292;NA%;0,1433
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42064;38402;0;38402;0;38402;128427;NA;NA;NA;NA;NA;NA;128427;NA;0,299;0,299;0,299;NA%;0,167
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42064;19259;0;19259;0;19259;109730;0;0;0;0;0;17965;127696;NA;0,1508;0,1508;0,1508;NA%;0,0127
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42064;88297;0;88297;0;88297;24920;13527;0;293;0;13820;88589;127329;NA;0,6935;0,6935;0,6935;NA%;0,3764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;42064;19865;0;19865;0;19865;126065;NA;NA;NA;NA;NA;NA;126065;NA;0,1576;0,1576;0,1576;NA%;0,0703
COINVALORES - PRUDENCIAL;1000080707;n2;;C;2;SAO PAULO;SP;42064;35469;0;35469;0;35469;11205;12942;3882;64516;3451;84791;30046;126042;NA;0,2814;0,2814;0,2814;NA%;0,0342
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42064;26409;0;26409;0;26409;125814;NA;NA;NA;NA;NA;NA;125814;NA;0,2099;0,2099;0,2099;NA%;0,0638
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42064;148895;0;148895;0;148895;125576;NA;NA;NA;NA;NA;NA;125576;NA;1,1857;1,1857;1,1857;NA%;0,009
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42064;34398;0;34398;0;34398;125570;NA;NA;NA;NA;NA;NA;125570;NA;0,2739;0,2739;0,2739;NA%;0,0881
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42064;28313;0;28313;0;28313;125292;NA;NA;NA;NA;NA;NA;125292;NA;0,226;0,226;0,226;NA%;0,1608
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;42064;18204;0;18204;0;18204;104892;2206;993;13240;883;17322;3010;125224;NA;0,1454;0,1454;0,1454;NA%;0,3441
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42064;16413;0;16413;1668;18081;115115;0;0;0;0;0;9385;124500;NA;0,1318;0,1318;0,1452;NA%;0,1426
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42064;12018;0;12018;0;12018;14528;0;0;10;8;19;109293;123840;NA;0,097;0,097;0,097;NA%;0,37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42064;32567;0;32567;0;32567;122845;NA;NA;NA;NA;NA;NA;122845;NA;0,2651;0,2651;0,2651;NA%;0,0503
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42064;46306;0;46306;0;46306;122694;NA;NA;NA;NA;NA;NA;122694;NA;0,3774;0,3774;0,3774;NA%;0,0474
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42064;35320;0;35320;0;35320;122687;NA;NA;NA;NA;NA;NA;122687;NA;0,2879;0,2879;0,2879;NA%;0,0408
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42064;78970;0;78970;0;78970;101831;0;0;0;0;0;20836;122667;NA;0,6438;0,6438;0,6438;NA%;0,0078
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42064;27362;0;27362;0;27362;120686;NA;NA;NA;NA;NA;NA;120686;NA;0,2267;0,2267;0,2267;NA%;0,098
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42064;26455;0;26455;0;26455;120546;NA;NA;NA;NA;NA;NA;120546;NA;0,2195;0,2195;0,2195;NA%;0,0824
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42064;34829;0;34829;0;34829;119807;NA;NA;NA;NA;NA;NA;119807;NA;0,2907;0,2907;0,2907;NA%;0,0577
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42064;17221;0;17221;0;17221;114495;0;0;2511;738;3249;1332;119076;NA;0,1446;0,1446;0,1446;NA%;0,1236
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42064;25001;0;25001;0;25001;118746;NA;NA;NA;NA;NA;NA;118746;NA;0,2105;0,2105;0,2105;NA%;0,1282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42064;18525;0;18525;1668;20193;118661;NA;NA;NA;NA;NA;NA;118661;NA;0,1561;0,1561;0,1702;NA%;0,1991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42064;19235;0;19235;0;19235;117551;NA;NA;NA;NA;NA;NA;117551;NA;0,1636;0,1636;0,1636;NA%;0,0415
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42064;37544;0;37544;0;37544;116554;NA;NA;NA;NA;NA;NA;116554;NA;0,3221;0,3221;0,3221;NA%;0,0683
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;42064;65400;0;65400;0;65400;116288;NA;NA;NA;NA;NA;NA;116288;NA;0,5624;0,5624;0,5624;NA%;0,0709
GOLCRED - PRUDENCIAL;1000080965;n1;;C;2;SAO JOSE;SC;42064;13942;0;13942;0;13942;98045;0;0;0;0;0;17296;115341;NA;0,1209;0,1209;0,1209;NA%;0,0065
