Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42064;24391;0;0;34398;0;58788;0;0;0;0;0;0;0;0;58788;0;46535;105323;112;33717;139153
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42064;8524;0;0;92511;1947;102983;0;0;0;0;0;0;0;0;102983;0;3339;106321;0;32627;138949
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42064;12072;0;0;80849;1831;94752;0;0;0;0;0;0;0;13434;108186;0;2878;111064;0;27778;138842
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;;I;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129062;129062;0;9724;138786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42064;16868;0;0;35221;0;52089;0;0;0;0;0;0;0;22643;74733;0;34555;109287;0;28599;137887
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42064;19302;0;0;83177;276;102754;0;0;0;0;0;0;0;14157;116911;0;4419;121331;0;16337;137668
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42064;20468;0;0;89057;12;109537;0;0;0;0;0;0;0;0;109537;0;1741;111278;0;25038;136316
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;42064;40839;0;0;55270;128;96236;0;0;0;0;0;0;0;13;96250;0;2988;99238;0;36310;135548
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42064;12689;0;0;66505;1359;80553;0;0;0;0;0;0;0;25404;105957;0;2589;108545;0;26872;135417
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;;I;2;PORTO ALEGRE;RS;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123735;123735;0;11138;134873
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;16511;16511;0;104168;120678;0;13775;134453
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42064;15585;0;0;83588;4870;104044;0;0;0;0;0;0;0;0;104044;0;4906;108949;0;24702;133651
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42064;12023;0;0;100598;200;112821;0;0;0;0;0;0;0;0;112821;0;1609;114429;0;19187;133616
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42064;22907;0;0;43065;0;65972;0;0;0;0;0;0;0;0;65972;0;31720;97692;279;34219;132191
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42064;23854;0;0;63321;706;87881;0;0;1063;0;0;0;1063;0;88944;0;23772;112716;0;19322;132038
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42064;0;0;0;1107;0;1107;0;0;0;0;0;0;0;2028;3135;0;111809;114945;0;16415;131359
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42064;7599;0;0;37015;0;44614;0;0;0;0;0;0;0;0;44614;0;64118;108732;0;22253;130985
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25470;25470;0;103809;129279
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42064;24324;0;0;49813;0;74137;0;0;0;0;0;0;0;169;74305;0;25984;100289;0;28937;129226
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42064;11939;0;0;70467;1360;83766;0;0;0;0;0;0;0;0;83766;0;5274;89040;0;38899;127939
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42064;23124;0;0;76923;2361;102407;0;0;0;0;0;0;0;0;102407;0;6962;109370;0;18444;127814
BANCO AZTECA DO BRASIL S.A. - PRUDENCIAL;1000081524;b1;;I;3;RECIFE;PE;42064;1443;0;0;96214;0;97658;0;0;0;0;0;0;0;0;97658;0;5773;103431;0;24125;127556
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105499;105499;0;22047;127547
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42064;0;0;0;0;0;0;0;92523;0;0;0;0;92523;8309;100832;0;5638;106471;0;19486;125957
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42064;26587;0;0;33573;0;60160;0;0;0;0;0;0;0;40295;100455;0;3624;104079;0;21614;125692
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42064;21706;0;0;67983;18;89707;0;0;0;0;0;0;0;0;89707;0;7055;96762;0;28675;125437
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42064;23388;0;0;30099;0;53487;0;0;0;0;0;0;0;1252;54739;0;31262;86001;0;38307;124308
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42064;22796;0;0;19840;0;42636;0;0;0;0;0;0;0;2698;45334;0;42185;87519;15;36700;124234
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42064;19876;0;0;40846;437;61160;0;0;2081;0;0;0;2081;3099;66340;0;27236;93576;0;29986;123561
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42064;20089;0;0;76166;0;96255;0;0;0;0;0;0;0;0;96255;0;14546;110801;0;11979;122779
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42064;28937;0;0;53231;0;82168;0;0;0;0;0;0;0;0;82168;0;11811;93979;0;28777;122757
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42064;0;0;0;55894;0;55894;0;0;0;0;0;45792;45792;0;101686;0;1619;103305;0;19259;122564
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;42064;23211;0;0;55918;0;79129;0;0;0;0;0;0;0;30750;109879;0;2236;112115;0;10145;122261
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;2529;0;0;5724;0;8253;0;0;0;0;0;0;0;0;8253;0;9640;17893;0;104114;122006
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42064;16250;0;0;35345;179;51774;0;0;0;0;0;0;0;15799;67573;0;2219;69792;0;51396;121187
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b2;;C;3;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23085;23085;0;97873;120959
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84690;84690;0;33863;118553
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;;I;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;108625;108625;0;5469;114094;1086;3208;118388
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9853;9853;0;107543;117395
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;42064;23542;0;0;51482;1587;76612;0;0;0;0;0;0;0;1336;77947;0;19639;97586;0;19767;117353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42064;16440;0;0;56370;819;73629;0;0;0;0;0;0;0;0;73629;0;4831;78460;0;35194;113654
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91879;91879;0;21590;113469
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;42064;6272;0;0;64022;0;70294;0;0;0;0;0;0;0;6968;77262;0;2802;80064;0;33047;113111
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42064;7695;0;0;90026;270;97991;0;0;0;0;0;0;0;0;97991;0;1076;99066;0;13556;112622
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42064;15244;0;0;72597;43;87885;0;0;0;0;0;0;0;1548;89432;0;6004;95436;0;16696;112132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42064;21174;0;0;54203;256;75634;0;0;0;0;0;0;0;0;75634;0;3996;79629;0;31466;111095
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42064;21788;0;0;51454;290;73532;0;0;0;0;0;0;0;0;73532;0;14355;87887;0;22528;110415
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;42064;14325;0;0;57617;837;72778;0;0;0;0;0;0;0;0;72778;0;4481;77259;0;32912;110171
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;42064;18542;0;0;68187;129;86858;0;0;0;0;0;0;0;710;87569;0;7590;95159;0;14862;110021
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42064;16390;0;0;41027;0;57417;0;0;1532;0;0;0;1532;0;58949;0;24171;83120;0;26573;109693
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;42064;16229;0;0;72378;2995;91602;0;0;0;0;0;0;0;47;91650;0;1845;93495;0;16031;109526
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42064;1745;0;0;75210;16728;93683;0;0;0;0;0;0;0;970;94653;0;1991;96644;0;12345;108989
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42064;11140;0;0;53915;0;65055;0;0;591;0;0;0;591;0;65646;0;23461;89106;19;19628;108754
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42064;7452;0;0;78468;1268;87188;0;0;0;0;0;0;0;0;87188;0;789;87977;0;20388;108365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42064;13020;0;0;26053;153;39227;0;0;2502;0;0;0;2502;290;42019;0;47286;89305;4;18858;108167
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;42064;21169;0;0;34291;0;55460;0;0;0;0;0;0;0;0;55460;0;23567;79027;0;28954;107981
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;42064;7903;0;0;64395;1849;74148;0;0;0;0;0;0;0;0;74148;0;6149;80297;0;27625;107922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42064;13892;0;0;60701;96;74689;0;0;0;0;0;0;0;17701;92390;0;2347;94737;0;12906;107643
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;42064;24936;0;0;35874;0;60810;0;0;0;0;0;0;0;764;61574;0;2659;64233;0;43269;107501
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;42064;16179;0;0;27388;76;43643;0;0;0;0;0;0;0;16535;60179;0;22451;82629;0;24254;106883
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;42064;6819;0;0;43966;0;50785;0;0;0;0;0;0;0;900;51685;0;36366;88051;0;18565;106615
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;;I;2;BRASILIA;DF;42064;18243;0;0;26170;0;44412;0;0;0;0;0;0;0;8330;52743;0;28188;80931;0;24680;105610
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;42064;24742;0;0;44014;0;68755;0;0;0;0;0;0;0;583;69338;0;4413;73751;0;31828;105579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;42064;17976;0;0;62379;445;80801;0;0;0;0;0;0;0;9478;90278;0;2357;92636;0;12821;105457
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42064;15561;0;0;38423;566;54550;0;0;0;0;0;0;0;376;54926;0;17847;72772;0;32269;105042
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42064;17317;0;0;60046;0;77363;0;0;0;0;0;0;0;0;77363;0;4017;81380;0;23383;104764
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42064;0;0;0;0;0;0;2602;0;0;0;0;0;0;0;2602;0;89786;92388;0;12256;104643
TOV CCTVM LTDA - PRUDENCIAL;1000082884;n2;;I;2;POCOS DE CALDAS;MG;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69461;69461;0;35075;104536
BEXS - PRUDENCIAL;1000080862;b2;;C;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92098;92098;0;12115;104213
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;42064;9826;0;0;54220;0;64047;0;0;0;0;0;0;0;19582;83629;0;2144;85774;0;18384;104158
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42064;12933;0;0;52061;0;64994;0;0;0;0;0;0;0;1482;66476;0;14497;80973;0;22923;103896
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42064;22723;0;0;52749;0;75471;0;0;0;0;0;0;0;0;75471;0;4196;79668;0;23629;103297
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42064;24094;0;0;60850;255;85199;0;0;0;0;0;0;0;0;85199;0;3445;88643;0;14564;103208
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;42064;13142;0;0;67877;30;81049;0;0;0;0;0;0;0;995;82044;0;4848;86892;0;15038;101930
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;42064;15856;0;0;36766;51;52673;0;0;0;0;0;0;0;13493;66166;0;1893;68060;0;33051;101110
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42064;12399;0;0;58782;113;71294;0;0;0;0;0;0;0;7312;78606;0;1612;80218;0;20407;100626
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;;I;2;UBERABA;MG;42064;15802;0;0;67803;0;83605;0;0;0;0;0;0;0;0;83605;0;5804;89409;0;10981;100390
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;502;0;0;0;0;502;0;0;0;0;0;0;0;0;502;0;23891;24393;0;75620;100013
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58103;58103;0;41525;99629
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;42064;15855;0;0;49351;482;65688;0;0;0;0;0;0;0;0;65688;0;4303;69991;0;29601;99592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;42064;19337;0;0;45536;618;65491;0;0;0;0;0;0;0;0;65491;0;16443;81934;0;16789;98722
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;;I;2;NOVO HAMBURGO;RS;42064;10487;0;0;71529;708;82724;0;0;0;0;0;0;0;106;82830;0;1879;84709;0;13799;98508
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;42064;7841;0;0;81035;102;88978;0;0;0;0;0;0;0;0;88978;0;2666;91644;0;6558;98202
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;42064;16946;0;0;70318;0;87264;0;0;0;0;0;0;0;0;87264;0;3734;90999;0;6896;97894
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42064;15156;0;0;64630;820;80606;0;0;0;0;0;0;0;224;80830;0;3568;84398;0;13224;97623
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;42064;18300;0;0;60816;0;79117;0;0;0;0;0;0;0;0;79117;0;6160;85277;0;11571;96848
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42064;12317;0;0;41203;315;53835;0;0;0;0;0;0;0;62;53897;0;19320;73217;46;23483;96746
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;42064;16774;0;0;43353;1222;61349;0;0;0;0;0;0;0;453;61802;0;4846;66648;0;29161;95809
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;42064;9493;0;0;70274;922;80689;0;0;0;0;0;0;0;0;80689;0;1522;82211;0;13396;95607
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42064;21596;0;0;56246;3526;81368;0;0;0;0;0;0;0;0;81368;0;2226;83595;0;11235;94830
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42064;28176;0;0;10023;0;38200;0;0;0;0;0;0;0;29206;67406;0;2603;70009;0;24734;94743
PLANNER - PRUDENCIAL;1000080587;n1;;C;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72781;72781;0;21830;94612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42064;18022;0;0;22792;0;40814;0;0;0;0;0;0;0;1914;42728;0;13897;56625;0;36768;93394
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;42064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9587;9587;0;83724;93311
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;;I;2;BRASILIA;DF;42064;1227;0;0;7122;364;8713;0;0;0;0;0;0;0;11359;20072;0;10591;30663;0;61873;92537
