Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42064;12282778;3554106;10506115;4100148;1776663;62338;2647119;0,1759;0,0967;124;3
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42064;11054504;10755031;9687869;9001227;1366635;-20310;1484182;0,1346;0,0022;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42064;10703954;5981250;9460172;7955869;1243782;10060;1316909;0,1305;0,0226;12;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42064;10379140;0;9808866;2453289;570274;-6303;558792;0,3044;0,0472;1;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42064;9377721;147721;8223019;3258182;1154702;30708;1114140;0,1876;0,0345;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42064;8016172;3991560;7615192;7434692;400980;-3129;278732;0,1591;0,2193;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42064;7943165;6704164;6746234;6396345;1196931;36304;1194248;0,1712;0,0222;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42064;7679937;260345;7327264;0;352673;3;156279;0,1499;0,0282;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42064;7509481;3945681;6598476;5405640;911005;-137310;607398;0,122;0,0241;8;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42064;7230809;1390837;6205768;2677959;1025041;1634;753590;0,1352;0,029;3;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42064;7203915;2381447;6359359;4786660;844556;19033;843190;0,2197;0,003;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42064;6641214;5275537;4897771;4384483;1743442;12658;1133823;0,1765;0,0924;1;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42064;6270872;1387157;5613764;4119193;657107;-3662;655830;0,1472;0,0471;5;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42064;5897573;5912400;5158075;4878963;739497;21040;819793;0,1302;0,0056;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42064;5882764;3791014;5322132;4850279;560632;17386;526276;0,1335;0,0298;1;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42064;5832003;0;1264845;4;4567158;326;4567158;0,4802;0;1;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42064;5673607;1058111;636827;505629;5036779;35680;688084;0,177;0,0612;54;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42064;5660626;3764057;4283989;4217503;1376637;39185;1160631;0,2674;0,4854;2;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42064;5528913;4912566;4720723;4397866;808190;891;803061;0,1883;0,0092;1;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42064;5366874;4274035;4802250;4725371;564624;12531;550080;0,1843;0,0119;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42064;5256827;2775758;4585452;4225625;671376;-6743;569519;0,1298;0,1882;14;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42064;5219661;3132424;4630851;4414147;588810;19494;580298;0,1919;0,1883;66;43
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42064;5145840;2674184;3030631;2627105;2115209;31477;1988967;0,4203;0,1516;2;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42064;4570705;3231226;3249361;2670199;1321344;111484;1173182;0,2931;0,0184;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42064;4530357;4235403;3951290;992865;579067;57567;578588;0,1328;0,0096;3;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42064;4444423;1121779;3706074;2836185;738348;24263;1362576;0,2461;0,0036;1;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42064;4371243;4230567;3142333;220073;1228910;114624;1220450;0,3401;0,0316;1;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42064;4290181;3708593;3521495;3449832;768686;-7574;588686;0,1401;0,0592;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42064;4271390;4264272;3540831;3478613;730559;-1370;724766;0,1567;0,0034;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42064;4216445;4047095;3528755;3289286;687689;8705;711149;0,1784;0,0174;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42064;4132504;1830885;3879505;3233338;252998;6583;291303;0,1194;0,3478;62;9
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42064;4070393;101600;3914412;89;155980;0;66300;0,1318;0,0537;0;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42064;3987703;1896961;3312481;3114504;675222;21461;601785;0,2122;0,2966;17;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42064;3583887;1840737;3149342;2059146;434544;16818;434544;0,1424;0,0009;1;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42064;3538852;2005647;2531729;2494124;1007123;15009;947849;0,378;0,0733;0;52
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42064;3380555;0;3169896;2929692;210659;5381;137581;0,3;0,203;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42064;3219965;29010;2887702;190999;332263;3666;217325;0,2032;0,4546;0;1
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42064;3204065;76159;3025111;2841888;178954;463;102890;0,1381;0,4283;0;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42064;3019672;1250745;2444967;2059077;574704;6825;560748;0,2041;0,1098;9;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42064;2971537;1658284;2036707;1530960;934830;38175;927183;0,2653;0,3228;2;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42064;2843709;2312466;2067596;757525;776113;17953;757391;0,237;0,0073;2;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42064;2843539;209;2461392;8906;382147;13859;357566;0,2145;0,0381;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42064;2808627;951020;2271730;1549012;536898;15446;522981;0,2184;0,0117;1;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42064;2750027;23390;2453556;1029565;296471;1541;296348;0,216;0,0085;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42064;2573540;1743434;1959032;1863940;614508;27500;614212;0,3083;0,0285;0;84
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42064;2543223;1711765;191088;0;2352135;233945;2346841;0,4714;0,0093;1;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;42064;2510625;626794;2017895;1312346;492731;122694;387783;0,2113;0,4475;4;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42064;2479789;49107;2344648;63237;135140;2563;78278;0,1282;0,4255;0;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42064;2418955;2042859;2181265;1984418;237689;297;290680;0,1174;0,0175;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42064;2403799;73158;2283252;10113;120547;16;57674;0,168;0,0322;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42064;2372040;1498270;1898367;1765285;473673;7304;483429;0,1754;0,0746;8;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42064;2344713;1564891;2097229;1402241;247484;-247;304948;0,1647;0,0106;2;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42064;2338740;2234306;1802577;228963;536163;69565;466694;0,1746;0,0935;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42064;2313121;2181951;1517278;482190;795843;74723;795843;0,3821;0,0007;1;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42064;2195703;497227;1774326;1098294;421378;10652;421288;0,3043;0,0068;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42064;2154255;1435985;1776956;1479335;377299;14321;373058;0,1667;0,1644;43;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42064;2104747;1419621;1759308;1631558;345439;1625;306279;0,1625;0,0266;0;25
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42064;2036585;781206;1678627;1458687;357958;-2682;357517;0,1748;0,0172;4;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42064;2019620;1649043;1706537;1515505;313083;7852;303954;0,2122;0,0253;36;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42064;2008686;500901;1770563;1326416;238123;5532;294918;0,1488;0,0618;2;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42064;1932677;909938;1385950;1320832;546727;6790;543934;0,4192;0,0169;2;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42064;1890258;262347;1718917;1178146;171342;8850;188629;0,1275;0,0447;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42064;1844084;1251297;1504832;839414;339252;22679;307651;0,1873;0,06;0;26
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42064;1759767;1566029;1510261;1485813;249505;9154;249505;0,1324;0;1;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42064;1629932;0;1576500;1564228;53432;1738;53432;0,8389;0,0189;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42064;1628795;1180961;1247253;1168948;381542;21127;369737;0,2859;0,0049;0;5
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42064;1599394;149803;1243610;1149182;355783;-27414;297691;0,2273;0,4529;4;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42064;1576744;19527;1520081;1063814;56663;315;56663;0,1201;0,1783;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42064;1569017;973730;1362707;878063;206310;6519;184012;0,156;0,2256;0;73
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42064;1548220;857389;139131;82641;1409089;16199;325214;0,7964;0,0045;1;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42064;1527629;721940;1192857;1139198;334772;21184;334772;0,3926;0,0006;0;39
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42064;1508704;1073610;1240528;869217;268176;3339;199213;0,1959;0,0953;1;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42064;1423831;1020162;372833;333733;1050998;19930;800984;0,6449;0,0016;0;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42064;1420425;1240474;1127566;897402;292860;7671;236815;0,1938;0,0066;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42064;1406869;626174;1175674;1070355;231195;10124;211281;0,2579;0,1108;0;42
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42064;1402659;392266;1166644;609326;236015;8635;230223;0,1576;0,1062;12;1
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42064;1287481;818614;1084981;764927;202500;9793;186000;0,1673;0,1972;0;41
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42064;1278811;392303;1125206;1098168;153605;8345;142378;0,2146;0,0427;0;34
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42064;1260035;98809;1153907;0;106128;3150;105871;0,343;0,0462;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42064;1237364;117487;1099690;1004011;137674;0;135453;0,658;0,0907;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42064;1223402;606908;1034856;641848;188546;8113;164061;0,176;0,106;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42064;1187567;706243;984386;691262;203181;6970;185813;0,2029;0,1608;0;42
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;42064;1178289;467307;993410;820978;184879;-24246;169260;0,1575;0,2921;13;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42064;1170663;1160162;701320;551660;469343;-296;464251;0,2768;0,0016;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42064;1108123;319872;901102;808766;207021;12344;191260;0,318;0,0621;0;21
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42064;1093143;503126;748461;715553;344683;17448;344683;0,133;0,0368;0;23
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42064;1081942;13147;1001804;0;80138;1875;36314;0,2188;0,3618;0;1
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42064;1074402;715970;950374;594546;124027;5278;117063;0,143;0,1888;46;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42064;1073098;572098;914824;601592;158273;14141;155006;0,1872;0,1138;0;41
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42064;1043754;40035;947479;178274;96274;2380;67771;0,355;0,4007;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42064;1022852;566977;517666;445527;505186;13472;355049;0,5008;0,1226;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42064;1022527;24604;927646;0;94881;1406;79849;0,5355;0,4344;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42064;1017398;441866;884223;761689;133175;9991;140481;0,2111;0,096;0;28
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42064;989017;386470;857535;836120;131482;481;131387;0,2823;0,0206;1;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42064;970668;694948;430670;385657;539998;9779;149998;0,2321;0,0206;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;42064;967269;2859;919670;623762;47600;793;47600;0,1473;0,1036;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42064;966401;604166;786692;770873;179709;11760;169325;0,2378;0,0266;0;35
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;42064;936709;860760;750134;739141;186575;2391;186408;0,1849;0,0051;1;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42064;926371;0;868602;0;57769;1058;57433;0,1805;0,0195;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42064;924952;565146;737205;454777;187747;14086;173299;0,2596;0,0828;0;22
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42064;908048;319909;779294;694201;128755;2040;113536;0,2064;0,0267;0;5
