Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;mar/15;2181951;0;1470612;123595;124707;84538;55912;43692;38005;240891;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;mar/15;2042859;263085;659338;892124;83178;49054;54900;8244;9729;23208;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;mar/15;2006447;54284;1695802;83349;54720;9482;26594;8086;14615;59515;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;mar/15;1896462;0;1396289;421669;45531;7824;5111;3171;2619;14248;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;mar/15;1894131;0;461851;634462;706795;30592;15911;13591;6515;24415;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;mar/15;1854498;1467301;21;308524;25892;30404;0;0;22356;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;mar/15;1840737;772012;961173;72093;15460;9925;0;8292;0;1782;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;mar/15;1830904;631543;576496;358367;150731;28788;5419;6775;10768;62018;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;mar/15;1806157;1373293;212782;186242;0;32244;0;1597;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;mar/15;1743434;0;1347088;237301;76117;31277;10038;6288;5079;30246;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;mar/15;1711765;0;1031814;62266;175456;82330;63831;50872;32008;213189;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;mar/15;1658284;748483;662417;87980;96948;19164;14743;6522;4879;17148;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;mar/15;1637315;159170;1301052;61191;38313;23069;11912;14405;5306;22897;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;mar/15;1566029;0;943099;367242;104566;141969;1168;861;6969;157;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;mar/15;1498270;667585;616333;136505;43192;9907;2112;1836;5433;15366;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;mar/15;1435985;116559;619007;287269;290087;24608;16789;9833;14232;57600;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;mar/15;1419621;0;993439;227874;70668;25376;11594;20658;29473;40539;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;mar/15;1417553;873533;141354;36080;22432;0;21308;12568;906;454;308917
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;mar/15;1390837;1332651;58185;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;mar/15;1251297;0;85263;449426;552611;66976;15184;24882;3994;52961;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;mar/15;1250745;137981;615391;313788;106971;0;8364;6858;9373;30102;21917
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;mar/15;1180961;0;1114306;18331;12524;11175;3158;7150;3157;11161;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;mar/15;1160162;511696;320453;125195;105237;40520;2683;6551;10075;37751;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;mar/15;1153228;266487;348487;199539;204629;126727;4093;608;838;1821;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;mar/15;1073610;56700;646478;221324;84719;12190;6041;20376;5768;20013;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;mar/15;1058111;442006;388482;42807;18755;10076;140951;3650;3591;7794;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;mar/15;1038140;0;152983;399282;229653;95862;38425;26898;20247;74791;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;mar/15;1020162;547566;142360;161027;130925;16127;6538;5716;1657;8246;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;mar/15;973730;0;322916;499153;67012;38205;6703;7162;3680;28899;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;mar/15;940132;855983;0;0;0;0;22370;54670;0;0;7110
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;mar/15;909938;371998;537940;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;mar/15;865660;160617;551435;100783;42901;3020;2994;936;609;2365;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;mar/15;860760;3241;254305;406072;88090;55542;46543;3381;236;3349;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;mar/15;818614;0;290522;406714;49643;33082;10271;7877;3287;17219;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;mar/15;781206;22830;118107;523330;65217;51720;0;0;0;1;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;mar/15;750087;0;617582;66754;25392;10827;5457;4602;3174;16299;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;mar/15;721940;18723;415980;232495;33586;12185;4526;829;1243;2371;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;mar/15;706243;0;134018;199934;272638;42372;15274;7603;3962;30444;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;mar/15;694948;240441;112328;185677;95300;12573;2019;4394;354;41863;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;;8;BELO HORIZONTE;MG;mar/15;655088;215;375728;110501;49001;37214;13370;15801;2374;50883;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;mar/15;628807;0;43152;191661;311184;56842;4154;5400;1260;15153;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;mar/15;626174;0;167939;138846;225192;50129;8833;6881;2465;25888;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;mar/15;619862;7383;220097;270025;88836;9225;9162;2043;2788;10301;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;mar/15;609115;2122;155114;290106;102828;13373;6878;2218;9949;26526;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;mar/15;606908;0;41993;127892;368692;34308;2429;10729;3593;17271;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;mar/15;604166;15458;314220;185051;43675;17955;4146;3192;2905;17565;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;mar/15;581028;NI;364925;47289;28132;18706;13594;12673;11357;84352;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;mar/15;573318;3059;467204;23050;27039;18860;10900;2452;435;20319;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;mar/15;572098;0;121873;343972;52190;23387;4815;6619;2994;16248;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;mar/15;570198;39810;461225;18850;31197;3366;5483;2018;5;8243;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;mar/15;566977;100724;184538;163053;81875;10033;9021;714;192;16828;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;mar/15;565146;0;108117;173621;234567;20694;7599;4391;1319;14839;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;mar/15;557639;0;10500;255313;236600;16382;7729;5368;4575;21174;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;mar/15;549063;0;90053;197838;207052;24432;8032;4722;2183;14751;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;mar/15;519732;0;26603;181152;270735;22008;5757;1648;1655;10174;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;mar/15;514375;9282;222228;216219;39972;5473;2145;2157;2620;14280;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;mar/15;503126;0;272108;186486;29589;5599;5362;1922;400;1661;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;mar/15;502201;37849;249586;156844;22725;14878;3490;1511;6445;8873;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;mar/15;500901;8866;187466;120031;175065;9236;0;0;237;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;mar/15;500426;0;104819;227667;134771;17033;2721;3008;1819;8588;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;mar/15;497227;53652;443575;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;mar/15;490054;28134;341721;92838;14783;2010;1095;2072;394;7006;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;mar/15;489324;231356;257965;1;1;0;0;1;0;1;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;mar/15;487073;78;145118;290176;41024;2106;5170;659;739;2003;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;mar/15;467307;2200;56473;59403;62977;28810;118479;104100;15898;18968;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;mar/15;451110;24172;333763;65485;15385;7825;1726;724;238;1792;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;mar/15;448240;0;46842;64972;221390;90346;6428;5403;1325;11535;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;mar/15;441866;0;99528;102741;185123;29005;10475;5983;1632;7378;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;mar/15;430349;106251;92395;176835;32468;6856;2140;10448;385;2570;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;mar/15;429320;0;237760;139331;25124;14804;3863;1767;1844;4827;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;mar/15;429164;23851;240329;128911;9386;11552;1460;916;1288;11471;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;mar/15;428031;0;239171;113988;41539;5836;8641;1924;9967;6965;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;mar/15;412092;8311;144192;196790;37394;5458;3928;1468;1169;13382;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;I;2;;9;JUINA;MT;mar/15;405229;0;55606;227283;88977;16930;3517;2523;1760;8632;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;mar/15;397797;0;60808;121420;158922;38447;6375;3068;1573;7184;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;mar/15;393028;21433;97539;217456;25913;5229;11982;2531;1867;9077;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;I;2;;9;TANGARA DA SERRA;MT;mar/15;392423;0;57670;206136;70458;33980;6978;2227;3397;11578;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;mar/15;392303;487;126840;103874;123185;33596;1217;247;747;2111;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;mar/15;392266;0;281956;52905;32853;3968;2679;6241;3238;8425;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;;9;CUIABA;MT;mar/15;390912;0;202368;117586;41647;10197;5619;1188;862;11445;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;mar/15;388091;0;65845;240467;48287;16132;2754;3742;2648;8218;0
BANCO GUANABARA S.A.;31880826;b1;I;2;;8;RIO DE JANEIRO;RJ;mar/15;386470;0;147187;127163;87432;2678;5301;6467;4295;5947;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;mar/15;378952;0;234570;59221;26678;10256;8747;5445;7693;26342;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;mar/15;372714;0;88993;106050;139872;19230;5119;4250;1012;8189;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;;9;CAPANEMA;PR;mar/15;370295;0;94203;163893;81856;12375;5331;3506;1720;7412;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;mar/15;364786;0;3796;282911;72846;2821;515;16;42;1839;0
