Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/03/2015;7925590;384;7275;19035;21039;1853;0;0;49585;213;389;969;942;40;0;0;2553;62647;1142312;2810507;3405165;451845;942;0;7873417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;17;5;0;0;0;35;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/03/2015;7825380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21484;565300;2183573;1224477;574716;352597;0;4922146;23609;333351;938183;955120;557177;95794;0;2903234;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/03/2015;7588595;5630;113641;309332;537833;226048;62903;0;1255387;2504;93841;119795;142854;31695;10920;0;401610;31219;550205;1288313;1445371;160118;69;0;3475296;31;98;604;987;528;1083;0;3330;2512;85574;20039;16;0;0;0;108141;44;15309;28108;27457;9721;2263;0;82901;4960;1596580;494483;55209;4296;511;0;2156040;105889
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/03/2015;7390414;16349;339952;857209;1910207;868691;263356;0;4255763;17070;257609;475038;637696;153501;15662;0;1556576;3071;20888;54614;85166;16572;7;0;180319;926;24846;48950;126729;118337;159126;0;478915;30;1752;118;0;0;0;0;1900;11652;31757;197435;78458;50384;53657;128;423471;14179;75997;132046;84959;43616;14582;128093;493471;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/03/2015;6039319;30543;384771;1073297;2013930;1020091;378091;0;4900723;9841;93356;93073;52635;10766;23;0;259696;31587;115666;270768;342906;33779;13;0;794719;0;0;0;0;0;0;0;0;2108;13714;464;0;0;0;0;16286;0;0;0;1514;0;0;0;1514;2145;14964;36291;9483;1365;2112;22;66381;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/03/2015;6007277;34173;321904;975327;1797562;703540;152019;0;3984525;139;2875;2712;19;1;0;0;5746;418;734;867;68;0;0;0;2088;0;0;0;0;0;0;0;0;194690;1220772;468979;27297;0;0;0;1911738;0;1050;0;0;0;0;0;1050;22277;26502;39578;13772;1;0;0;102130;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/03/2015;5460982;13026;37076;80797;100788;20208;50;0;251944;32141;143935;274863;427789;71288;0;0;950016;518;1334;3618;0;0;0;0;5470;688;13192;30502;80112;74073;297140;233906;729613;210455;2311918;484683;130364;217;0;0;3137637;0;13788;58738;0;0;0;0;72525;63173;192481;50119;7600;404;0;0;313777;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/03/2015;5448609;193246;311998;722235;936490;227131;58765;233;2450099;3509;7929;68253;40887;503;244;0;121325;50225;233354;475905;437878;38483;0;0;1235844;0;0;0;0;0;0;0;0;115494;1478599;6022;1819;192;0;0;1602125;0;0;0;0;0;0;0;0;555;1365;2040;5731;6043;23348;135;39217;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2015;5272451;63615;412950;1033123;1515562;469495;76379;0;3571124;37634;165569;351023;446892;91546;7673;0;1100336;3716;19587;44474;45447;2631;0;0;115853;18;307;845;1464;1260;1223;0;5117;22494;110108;0;0;0;0;0;132601;0;3850;25579;3425;16094;13806;0;62754;48362;88006;104828;33590;8245;1636;0;284666;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/03/2015;4744908;0;23;92;159;78;25;0;377;0;146;2103;382;124;0;0;2755;0;6500;18853;46908;31173;33730;0;137165;0;463;1040;2710;2652;10877;8249;25990;0;0;0;0;0;0;0;0;0;250885;504026;1328837;1079227;1339712;0;4502686;1628;14099;21781;32830;5486;111;0;75935;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/03/2015;4297122;0;0;0;0;0;0;0;0;89;22975;8338;51574;15140;781;0;98897;23;14693;9449;36401;5402;0;0;65967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13080;732999;169311;1364786;913572;498376;0;3692124;1461;46438;75203;227152;88478;1403;0;440134;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/03/2015;4230567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715829;2495969;941982;76770;10;8;0;4230567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/03/2015;4178330;551;12954;35652;60075;22957;1602;11;133802;4179;7640;16614;15876;333;12;0;44654;0;0;0;0;0;0;0;0;0;2;5;14;14;68;141;243;2732;19335;5710;1;0;0;0;27777;478246;7826;36295;6376;16153;653103;0;1197999;40436;1752946;926752;43658;8282;1782;0;2773855;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/03/2015;4052020;1693;7148;19530;19069;2359;3;0;49803;152;1253;2456;940;34;0;0;4836;5514;61771;149721;176087;17456;11;0;410561;0;0;0;0;0;0;0;0;318847;2444873;578480;244619;0;0;0;3586819;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/03/2015;3978156;0;0;0;0;0;0;0;0;310;727;2031;2474;1624;1593;0;8760;163;334;378;56;0;0;0;931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53695;352435;862445;1699586;797461;199836;0;3965457;447;413;613;1304;232;0;0;3008;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/03/2015;3239268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;942;2259;2068;112;0;0;5560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3543;508284;121768;1163909;781662;387485;0;2966651;9338;74464;42284;110531;24031;6410;0;267057;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/03/2015;3170513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9544;167739;284564;779131;675592;1160955;1208;3078733;1480;4501;12348;29250;19979;24221;0;91780;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/03/2015;3107364;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;55722;598279;1303083;1070896;79362;18;0;3107360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/03/2015;3056480;3478;143282;554071;957801;376828;105623;0;2141083;22587;182016;337077;243273;41654;3527;11;830146;NI;NI;NI;NI;NI;NI;NI;NI;0;51;1;8;0;0;0;61;13332;41390;10939;108;0;0;0;65770;0;0;2444;334;354;3280;0;6412;8676;3211;1121;0;0;0;0;13008;NI
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/03/2015;3047467;4893;165473;419820;685304;272889;72933;0;1621312;170;70199;61208;23305;2154;4;0;157041;6067;240141;539028;447500;32735;27;0;1265497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;424;976;409;9;0;2060;0;1556;0;0;0;0;0;1556;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/03/2015;2968557;15643;228203;615197;1155224;560406;155546;0;2730218;10387;68714;66474;5304;3;0;0;150883;0;2;3;0;0;0;0;5;0;0;0;0;0;0;0;0;2501;6054;0;0;0;0;0;8555;0;0;0;0;0;0;0;0;11050;7580;11231;15784;10947;20111;2193;78896;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/03/2015;2805618;0;0;0;0;0;0;0;0;0;161;310;163;0;0;0;634;14186;443282;1078278;1158223;96784;162;0;2790916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;2473;5643;5519;288;0;0;14069;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/03/2015;2719261;0;0;0;0;0;0;0;0;1414;158201;247267;489682;27931;0;0;924495;0;0;0;0;0;0;0;0;0;10;19;0;0;0;0;30;0;0;0;0;0;0;0;0;30;1118;3608;5337;5629;24696;0;40419;209;121804;58739;16881;2510;719;0;200862;1553455
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/03/2015;2632405;1233;28684;76863;155461;67352;2104;0;331696;60;2544;6207;17027;7293;2830;0;35962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21997;234813;641291;357;3;1;0;898462;0;47473;131544;304422;240525;304530;397;1028891;1396;32106;93195;136760;71908;1397;631;337394;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/03/2015;2342697;3781;84683;246171;450544;184030;24251;0;993460;6268;44875;97697;98524;8266;876;0;256506;2387;15959;40216;58818;8724;3;0;126107;65;2001;5477;13862;13264;57776;51608;144053;19707;200145;722;0;0;0;0;220574;10957;16499;208990;92702;29982;873;0;360004;15100;106687;54553;47110;9490;9031;24;241994;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/03/2015;2246233;507;2309;6196;1224;0;0;0;10236;317956;294466;151569;3840;0;0;0;767831;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;524575;723436;6748;0;0;0;1254759;NI;NI;NI;NI;NI;NI;NI;NI;32045;102389;70610;8363;0;0;0;213406;NI
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/03/2015;2181951;688;405;909;600;1;0;0;2603;87702;132877;89892;395;0;0;0;310867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383625;1147618;336329;909;0;0;0;1868481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/03/2015;1711765;0;0;0;0;0;0;0;0;375867;867328;466778;1792;0;0;0;1711765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/03/2015;1700567;7605;87969;215158;309585;100629;19647;0;740592;42181;55178;61959;9228;135;0;0;168681;29849;136237;298575;307441;19192;0;0;791294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/03/2015;1698092;1;182;666;854;15;0;0;1717;7342;47268;74847;42799;5575;6358;0;184189;947;14112;35202;50447;6367;5;0;107080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23705;163972;858645;59120;6591;1022;0;1113055;4383;81101;47986;35195;6835;323;116226;292050;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/03/2015;1381843;0;0;0;0;0;0;0;0;5236;64328;165366;289778;171447;114012;0;810168;0;0;0;0;0;0;0;0;228;2880;9191;23889;23132;99292;77814;236426;0;225802;0;0;0;0;0;225802;1766;4172;13117;23855;11136;13933;0;67979;2158;17124;21730;455;0;0;0;41468;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/03/2015;1371949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10275;199056;519681;599742;43181;14;0;1371949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/03/2015;1368298;10;299;764;539;0;0;0;1612;7145;116761;287494;342634;40525;431;0;794990;2902;24893;66997;82783;4411;0;0;181986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4952;89163;171588;113226;10458;324;0;389710;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2015;1250520;5778;67463;190080;283526;100595;17925;0;665366;802;25924;22030;306;58;22;0;49143;0;0;0;0;0;0;0;0;1677;8189;17206;48075;47101;181770;20407;324425;83;610;266;534;212;0;0;1706;0;0;0;0;0;0;0;0;1877;8788;18352;55375;55819;69417;253;209880;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/03/2015;1225872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;77;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7719;37185;122894;316263;275433;464122;348;1223964;95;237;517;574;178;111;0;1712;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/03/2015;1198445;9517;81052;216396;351803;108496;18463;0;785726;3222;8814;10307;15014;1976;81;34;39449;7327;36225;85810;122019;16456;242;43;268122;0;48;134;314;293;1127;334;2249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4936;17390;33227;23320;21670;2355;0;102899;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/03/2015;1180008;243;58362;61149;141110;123624;45737;0;430225;4849;79090;125714;254126;215107;70897;0;749783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/03/2015;1069602;224;2147;4950;5449;819;2;0;13592;3842;24005;54779;66862;22136;3584;0;175208;42;117;234;249;2;0;0;644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26317;126150;207805;266337;94169;77273;15;798066;5043;58565;18309;175;0;0;0;82092;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/03/2015;1039555;4533;15892;30002;16781;895;0;0;68103;2687;5051;3969;743;0;0;0;12450;39486;107992;212839;104763;0;0;0;465080;0;0;0;0;0;0;0;0;8289;739;6;0;0;0;0;9034;0;0;4168;0;0;0;0;4168;6520;117676;277491;68985;4957;76;0;475705;5015
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/03/2015;1022444;0;0;0;0;0;0;0;0;34526;95771;116919;32385;1456;0;0;281058;26790;95016;212155;252027;20806;0;0;606795;0;0;0;0;0;0;0;0;57238;59134;16660;1561;0;0;0;134592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/03/2015;1014843;0;0;0;0;0;0;0;0;0;33945;75116;0;0;0;0;109061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5544;242387;535453;117967;4430;0;0;905782;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/03/2015;989505;0;0;0;0;0;0;0;0;5258;26756;66508;60770;24427;2128;0;185847;61;1039;2409;3293;400;0;0;7202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14658;98731;336279;189648;3113;23486;0;665914;3685;17920;17620;27972;24710;9706;28929;130541;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/03/2015;942694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2807;35186;90947;186915;207484;315430;95311;934079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;230;666;1595;1351;3948;726;8616;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/03/2015;922181;17;1647;4649;8041;2402;186;0;16942;8280;54239;58627;77755;18664;2330;0;219895;604;4453;10962;15193;1088;0;0;32301;0;0;0;0;0;0;0;0;3611;15559;3188;3;0;0;0;22362;2474;148729;89793;53847;3952;0;0;298796;18145;213737;94930;2113;960;626;1376;331886;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/03/2015;836269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10525;24498;74321;240308;224629;251072;0;825353;223;1301;3371;4754;886;380;0;10916;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/03/2015;716089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208;5685;5884;13;0;0;13790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;422682;123019;25304;13251;5801;0;590323;451;64234;11150;14259;4779;17103;0;111976;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/03/2015;673498;24;1496;4169;7355;2480;450;0;15972;7896;35846;50301;43359;3522;68;0;140992;88;1139;3043;4079;418;0;0;8768;0;0;0;0;0;0;0;0;4203;24061;6012;2;0;0;0;34278;5074;113341;184983;78680;2569;0;0;384647;4016;59156;20000;3454;727;611;876;88841;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/03/2015;654460;941;4698;10703;8718;21;0;0;25080;86;10633;7566;2791;149;0;0;21224;13710;88115;210146;270382;25804;0;0;608157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/03/2015;653148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197;93319;231767;317155;9695;15;0;653148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
