Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/03/2015;9256382;7737849;797390;102739;0;598046;0;0;0;9668;0;0;0;0;10690;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/03/2015;9032218;1920004;94498;0;0;0;5042039;0;1222758;22962;0;0;0;0;28720;701237
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2015;8779662;6627258;75898;0;0;241317;1594198;0;0;0;0;0;0;0;240991;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/03/2015;7835063;5860645;0;0;0;34065;1661027;0;0;0;0;0;0;82123;197203;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/03/2015;7654246;5602119;0;248751;0;9098;1692407;0;0;0;0;0;0;62577;39293;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/03/2015;6824157;653031;11614;0;3576;0;1491178;0;0;0;773806;0;0;0;0;3890953
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/03/2015;6704466;6691616;0;12849;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/03/2015;6248433;1568930;4673;155437;0;10281;2363174;43704;0;20133;341886;0;0;464149;287;1275778
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/03/2015;5912400;5159924;1120;52056;699300;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/03/2015;5275499;2336164;14157;1378278;0;102;169879;285862;36439;186148;537627;0;15083;315742;17;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/03/2015;4912566;4770774;0;76583;0;58847;6361;0;0;0;0;0;0;0;1;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/03/2015;4377011;1776598;0;1952;0;751581;1252357;0;0;0;0;0;0;0;20606;573918
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/03/2015;4301120;2847535;238022;24427;0;4452;843901;0;0;9992;0;0;0;303329;29462;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/03/2015;4274035;4106124;0;0;0;136901;31004;0;0;0;0;0;0;0;6;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/03/2015;4236016;4095926;0;0;0;0;0;0;0;0;0;0;0;0;140089;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/03/2015;4230567;3521995;0;0;0;0;0;0;0;0;0;0;0;0;708572;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/03/2015;4047095;3836886;0;210205;0;0;0;0;0;0;0;0;0;0;4;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/03/2015;3991561;422832;0;0;0;0;3428194;0;0;0;0;0;0;140532;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/03/2015;3791014;3790452;0;0;0;0;0;0;0;0;0;0;0;0;562;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/03/2015;3764057;3001887;0;16342;0;1121;539123;25964;0;51439;0;0;0;40571;87610;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/03/2015;3708593;2447444;32083;915741;0;0;0;249779;0;493;1413;0;0;61632;8;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/03/2015;3671498;3519421;0;52845;0;0;71854;0;0;0;0;0;0;27378;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/03/2015;3665273;3107327;0;0;0;91707;442917;0;0;0;0;0;0;0;23323;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/03/2015;3554106;1293762;644026;370252;0;463168;718210;8670;729;29207;0;0;22;22946;3113;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/03/2015;3496375;1979310;0;0;0;0;85748;0;188375;0;0;0;0;0;2;1242940
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/03/2015;3231226;3215860;0;0;0;0;0;0;0;0;0;0;0;0;15366;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/03/2015;3132424;3119350;61;NI;NI;564;NI;NI;NI;3834;NI;NI;NI;0;8614;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/03/2015;2835851;623758;0;0;88923;0;409097;0;0;0;0;0;0;0;2;1714071
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/03/2015;2775758;664733;86;32236;0;53364;1530355;643;22461;0;152;0;27;270063;6;201632
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/03/2015;2674476;806670;0;0;0;0;953394;0;0;5392;0;0;0;904467;4554;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/03/2015;2381447;1676158;0;0;0;0;705288;0;0;0;0;0;0;0;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/03/2015;2246233;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;2246233;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/03/2015;2181951;1053872;0;0;0;0;0;0;0;0;0;0;0;0;1128079;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/03/2015;2042859;1872743;0;170117;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/03/2015;2006447;1682469;1024;24;0;0;322496;0;0;0;0;0;0;0;435;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/03/2015;1896462;1896214;0;0;0;0;0;0;0;0;0;0;0;0;249;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/03/2015;1894131;421403;0;25;0;0;1344834;0;7046;6825;0;0;0;113187;811;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/03/2015;1854498;1339022;0;0;0;3022;254156;0;0;0;0;0;0;258298;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/03/2015;1840737;784093;0;0;0;0;4071;0;0;0;0;0;0;1052573;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/03/2015;1830904;1240609;312495;8941;0;0;145631;0;0;4600;0;0;0;20125;98502;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/03/2015;1806157;255997;0;0;813548;0;736613;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/03/2015;1743434;1645504;88458;0;0;0;0;0;0;0;0;0;0;0;9472;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/03/2015;1711765;1611640;0;0;0;0;0;0;0;0;0;0;0;0;100124;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/03/2015;1658284;1272700;14565;73828;NI;15946;674;789;NI;NI;22114;NI;NI;257461;208;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2015;1637315;873472;197907;0;0;511815;0;0;0;0;0;0;0;0;54121;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/03/2015;1566029;175;0;0;0;1565854;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/03/2015;1498270;841870;0;1527;0;3153;25734;491317;0;6845;0;0;0;115670;12153;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/03/2015;1435985;913122;0;16372;0;0;266554;14917;0;0;0;0;0;0;225020;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/03/2015;1419621;978410;2347;35543;0;3951;336910;0;0;29320;0;0;0;32992;148;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/03/2015;1417553;76328;0;271919;0;0;750898;0;0;7617;1546;328;0;0;0;308917
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/03/2015;1390837;0;0;0;0;0;573604;0;0;0;0;0;0;817233;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/03/2015;1251297;608253;0;55;0;418712;221292;0;0;0;0;0;0;0;2984;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/03/2015;1250745;38525;0;0;0;0;924318;0;69383;505;0;0;0;196084;14;21917
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/03/2015;1180961;45371;1135036;0;0;0;0;0;0;0;0;0;0;0;554;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/03/2015;1160162;498404;0;0;0;0;624758;0;0;0;0;0;0;36996;3;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/03/2015;1153228;1153167;0;0;0;0;0;0;0;0;0;0;0;0;60;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/03/2015;1073610;994723;15403;63103;0;218;0;0;0;0;0;0;0;0;162;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/03/2015;1058111;219528;838311;0;0;0;0;0;0;0;0;0;0;88;184;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/03/2015;1038140;861549;0;0;0;0;0;0;0;0;0;0;0;0;176592;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/03/2015;1020162;171182;0;189775;0;0;0;5433;0;0;0;0;653771;0;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/03/2015;973730;751776;0;0;0;26318;190326;0;0;0;0;0;611;0;4699;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/03/2015;940132;520367;0;0;0;0;412655;0;0;0;0;0;0;0;0;7110
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/03/2015;909938;0;0;0;0;0;0;0;0;0;0;0;0;909938;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/03/2015;865660;99490;16122;737864;0;0;0;6349;0;0;5247;0;280;0;308;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/03/2015;860760;753086;0;107673;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/03/2015;818614;632640;0;0;0;30922;151143;0;0;0;0;0;0;0;3908;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/03/2015;781206;82813;0;27343;0;1417;637799;1850;0;0;0;0;0;29980;4;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/03/2015;750087;737566;0;0;0;0;0;0;0;0;0;0;0;0;12520;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/03/2015;721940;719903;6;0;0;0;0;0;0;0;0;0;1677;0;354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/03/2015;706243;553261;0;0;0;38934;110418;0;0;0;0;0;0;0;3631;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/03/2015;694948;513539;838;136562;0;4697;0;15938;0;18489;0;0;4886;0;0;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;;8;BELO HORIZONTE;MG;01/03/2015;655088;408250;0;0;0;29145;187202;0;0;0;0;0;0;0;30490;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/03/2015;628807;423588;0;0;0;4693;199003;0;0;0;0;0;22;4;1497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/03/2015;626174;208718;0;103;0;6877;405561;0;0;0;0;0;511;0;4404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/03/2015;619862;265242;0;5;0;0;354434;0;0;0;0;0;0;0;181;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/03/2015;609115;480455;757;0;0;0;127261;0;0;0;0;0;0;0;641;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/03/2015;606908;425396;0;0;0;69273;110418;0;0;0;0;0;0;0;1820;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/03/2015;604166;570059;1171;0;0;0;32519;0;0;0;0;0;0;0;417;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/03/2015;581028;463468;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;117560;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/03/2015;573318;570289;0;0;0;0;278;0;0;2428;0;0;0;0;323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/03/2015;572098;518272;0;0;0;15397;35713;0;0;0;0;0;0;0;2717;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/03/2015;570198;374703;0;0;0;0;195139;0;0;0;0;0;0;0;356;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/03/2015;566977;344263;0;220174;0;0;0;0;0;0;0;0;0;353;2186;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/03/2015;565146;473915;0;0;0;11420;77461;0;0;0;0;0;0;0;2350;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/03/2015;557639;553773;0;0;0;0;0;0;0;0;0;0;0;0;3866;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/03/2015;549063;366078;0;21;0;33178;143449;0;0;0;0;0;3583;0;2754;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/03/2015;519732;350489;0;0;0;66878;101257;0;0;0;0;0;0;0;1107;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/03/2015;514375;415521;576;0;0;0;97841;0;0;0;0;0;0;0;438;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/03/2015;503126;259227;0;14227;0;0;229383;0;0;0;0;0;105;0;185;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/03/2015;502201;368852;1813;0;0;0;130627;0;0;0;0;0;0;0;909;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;01/03/2015;500901;66590;0;0;0;0;423981;0;0;10330;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/03/2015;500426;360597;0;0;0;18003;119878;0;0;0;0;0;0;0;1948;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/03/2015;497227;369884;0;0;0;0;127343;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/03/2015;490054;441130;0;230;0;0;48345;0;0;0;0;0;0;0;350;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/03/2015;489324;17;0;0;0;0;489304;0;0;0;0;0;0;0;3;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/03/2015;487073;221963;1504;0;0;0;206793;0;0;13420;0;0;19683;22910;801;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/03/2015;467307;232931;0;0;0;2773;205900;0;0;3623;0;0;0;20389;1692;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;01/03/2015;451110;419625;0;12331;0;0;19151;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/03/2015;448240;262957;0;0;0;2668;179668;0;0;0;0;0;575;0;2372;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/03/2015;441866;209067;0;32;0;13362;217385;0;0;0;0;0;0;0;2019;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;01/03/2015;430349;383253;0;0;0;0;30939;0;0;0;0;0;0;16150;7;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;01/03/2015;429320;17465;0;0;0;0;411529;0;0;0;0;0;0;0;327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/03/2015;429164;332603;222;0;0;0;96001;0;0;0;0;0;0;0;338;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/03/2015;428031;42865;84;0;0;0;384732;0;0;0;0;0;0;0;350;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/03/2015;412092;359767;3049;0;0;0;48716;0;0;0;0;0;0;0;559;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;I;2;;9;JUINA;MT;01/03/2015;405229;344214;0;0;0;47135;11437;0;0;0;0;0;0;0;2442;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/03/2015;397797;238433;0;0;0;57275;99972;0;0;0;0;0;0;0;2117;0
