Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;43344;6570461;1230117;7800577;1929602;9730179;51839886;659798;0;1263834;1925;1925557;5596622;59362065;116434743;0,1107;0,1314;0,1639;0,067;0,2163
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;43344;8486098;0;8486098;0;8486098;31056052;1023973;132030;15626755;224782;17007539;5709367;53772958;79579943;0,1578;0,1578;0,1578;0,1066;0,015
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;43344;4337461;0;4337461;2262229;6599690;33172613;201758;5994;102458;0;310210;9462647;42945471;84954709;0,101;0,101;0,1537;0,0511;0,0225
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;43344;5479795;0;5479795;710630;6190425;28628369;681607;0;3620;43548;728775;9563873;38921017;78563681;0,1408;0,1408;0,1591;0,0697;0,0541
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43344;3163366;0;3163366;843681;4007047;22265226;301667;0;4769173;30773;5101613;3910945;31277784;45832326;0,1011;0,1011;0,1281;0,069;0,0167
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43344;4710044;0;4710044;0;4710044;12936232;333738;19122;9824237;814401;10991498;2890452;26818182;36298501;0,1756;0,1756;0,1756;0,1298;0,0213
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43344;3478405;0;3478405;771320;4249725;23016180;167142;489171;996858;186;1653357;1617034;26286570;39555026;0,1323;0,1323;0,1617;0,0879;0,0059
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43344;2695165;0;2695165;1739024;4434189;22062745;836071;350777;1508753;0;2695601;1171871;25930217;33815915;0,1039;0,1039;0,171;0,0797;0,0039
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;43344;3772437;0;3772437;1602093;5374531;11652900;3118790;0;6740880;324748;10184418;3477896;25315214;43222368;0,149;0,149;0,2123;0,0873;0,0133
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43344;3341876;0;3341876;10450;3352326;17381536;1655973;0;1220102;69407;2945481;2009298;22336315;27241891;0,1496;0,1496;0,1501;0,1227;0,2641
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43344;2416420;0;2416420;0;2416420;14470248;876;243579;21658;0;266113;3476396;18212757;28052163;0,1327;0,1327;0,1327;0,0861;0,0638
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43344;2139087;0;2139087;386446;2525533;15682170;10960;0;60340;0;71301;2278425;18031895;26380864;0,1186;0,1186;0,1401;0,0811;0,1675
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43344;2638243;0;2638243;0;2638243;13790472;7383;0;0;1379;8762;1217850;15017084;17554347;0,1757;0,1757;0,1757;0,1503;0,0076
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43344;2816210;0;2816210;0;2816210;8770972;554857;17264;1046660;2807200;4425980;1680616;14877569;24747457;0,1893;0,1893;0,1893;0,1138;0,0064
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43344;2528719;0;2528719;0;2528719;4611207;523047;70699;7400055;0;7993802;2080098;14685106;29026860;0,1722;0,1722;0,1722;0,0871;0,0226
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43344;3041618;0;3041618;916366;3957983;13171147;0;0;0;0;0;1143236;14314383;16293531;0,2125;0,2125;0,2765;0,1867;0,0011
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43344;5253402;0;5253402;0;5253402;565474;0;0;483444;12750433;13233877;272460;14071811;6652718;0,3733;0,3733;0,3733;0,7897;0,0663
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43344;2369260;0;2369260;0;2369260;9425195;189126;59715;601433;101833;952108;1199209;11576511;14390969;0,2047;0,2047;0,2047;0,1646;0,145
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43344;1408227;0;1408227;0;1408227;10079075;11748;0;5487;0;17235;659321;10755631;15952997;0,1309;0,1309;0,1309;0,0883;0,1601
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43344;1253781;297089;1550870;711474;2262344;8282289;1015381;0;20356;0;1035737;907158;10225184;18338170;0,1226;0,1517;0,2213;0,0846;0,0214
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43344;1656211;0;1656211;17966;1674176;8799332;0;0;0;0;0;1165980;9965312;9257905;0,1662;0,1662;0,168;0,1789;0,003
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43344;2012332;0;2012332;0;2012332;8928621;123;0;0;0;123;576420;9505163;12396485;0,2117;0,2117;0,2117;0,1623;0,0589
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;43344;1743200;0;1743200;0;1743200;7519556;93811;0;99563;0;193374;1703119;9416048;54138326;0,1851;0,1851;0,1851;0,0322;0,0967
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43344;1395998;0;1395998;0;1395998;8212652;7940;0;0;0;7940;649912;8870505;11120247;0,1574;0,1574;0,1574;0,1255;0,0251
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43344;1211289;0;1211289;253879;1465168;7731054;57363;694;91701;16901;166659;898082;8795795;17154581;0,1377;0,1377;0,1666;0,0706;0,105
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43344;4807868;0;4807868;0;4807868;3695069;1124;0;0;0;1124;4694723;8390916;5358859;0,573;0,573;0,573;0,8972;0,007
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43344;1391141;0;1391141;0;1391141;6487384;5700;0;157794;0;163494;1705515;8356393;24615299;0,1665;0,1665;0,1665;0,0565;0,1551
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43344;1150045;0;1150045;0;1150045;6483778;51782;0;151564;613422;816768;818675;8119221;9591810;0,1416;0,1416;0,1416;0,1199;0,0615
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43344;1422211;0;1422211;0;1422211;7159375;0;0;0;0;0;815869;7975244;8529932;0,1783;0,1783;0,1783;0,1667;0,0118
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43344;1085666;0;1085666;0;1085666;6717414;122775;0;0;0;122775;391602;7231791;7593178;0,1501;0,1501;0,1501;0,143;0,0017
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;43344;1275658;161213;1436871;0;1436871;5647798;14661;0;62776;0;77438;1498586;7223821;47614379;0,1766;0,1989;0,1989;0,0302;0,0897
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43344;1069091;0;1069091;0;1069091;5352283;92689;0;200127;0;292816;669200;6314298;6992481;0,1693;0,1693;0,1693;0,1529;0,0177
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43344;1563418;0;1563418;0;1563418;4516789;45363;0;1370056;0;1415418;348990;6281197;34393603;0,2489;0,2489;0,2489;0,0455;0,0145
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43344;648942;1191;650133;343727;993860;5039306;93;0;670;0;763;1146981;6187051;9855266;0,1049;0,1051;0,1606;0,066;0,2215
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43344;1751286;0;1751286;0;1751286;2644667;9299;42275;2167954;55549;2275076;1209550;6129293;11427054;0,2857;0,2857;0,2857;0,1533;0,0122
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43344;750005;0;750005;27266;777270;5168064;8325;33751;317994;0;360070;444914;5973047;9883819;0,1256;0,1256;0,1301;0,0759;0,2116
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43344;1414104;0;1414104;0;1414104;3795749;61292;0;1310609;0;1371900;482285;5649934;10868971;0,2503;0,2503;0,2503;0,1301;0,0023
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43344;1488390;0;1488390;0;1488390;3748575;56841;0;979533;0;1036373;753211;5538159;9500803;0,2688;0,2688;0,2688;0,1567;0,0044
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43344;1469434;0;1469434;0;1469434;3237249;38716;0;1466419;0;1505135;661369;5403753;14205220;0,2719;0,2719;0,2719;0,1034;0,0189
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43344;540501;0;540501;92090;632591;4287631;6534;129600;437925;0;574059;495117;5356807;6440727;0,1009;0,1009;0,1181;0,0839;0,0195
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43344;739057;0;739057;0;739057;4857719;0;0;109532;0;109532;356955;5324205;NA;0,1388;0,1388;0,1388;NA%;0,0012
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43344;948059;0;948059;814669;1762728;4459413;9340;0;483803;0;493143;336905;5289461;8612979;0,1792;0,1792;0,3333;0,1101;0,0018
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43344;703427;0;703427;0;703427;5224430;0;0;0;0;0;63813;5288243;7304205;0,133;0,133;0,133;0,0963;0,0122
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43344;1230643;0;1230643;0;1230643;4856986;0;0;0;0;0;293734;5150720;7191608;0,2389;0,2389;0,2389;0,1711;0,002
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43344;911843;0;911843;0;911843;4397052;3411;0;0;0;3411;171089;4571552;5499078;0,1995;0,1995;0,1995;0,1658;0,0116
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43344;1053582;0;1053582;0;1053582;3987447;24465;0;10965;2783;38213;492532;4518192;7722620;0,2332;0,2332;0,2332;0,1364;0,08
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43344;869181;0;869181;0;869181;3195591;38865;0;973895;0;1012760;285909;4494259;13871678;0,1934;0,1934;0,1934;0,0627;0,0019
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43344;677489;0;677489;0;677489;3957542;0;0;0;0;0;363271;4320814;5082358;0,1568;0,1568;0,1568;0,1333;0,0019
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43344;1490309;0;1490309;0;1490309;3469343;0;0;0;0;0;693966;4163310;5940240;0,358;0,358;0,358;0,2509;0,0581
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43344;833016;0;833016;0;833016;3146632;0;0;0;0;0;853986;4000618;2729782;0,2082;0,2082;0,2082;0,3052;0,3382
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43344;711195;0;711195;0;711195;3303503;193;0;0;0;193;608803;3912499;NA;0,1818;0,1818;0,1818;NA%;0,0007
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43344;1044725;0;1044725;0;1044725;1176318;82559;0;2287072;0;2369631;303994;3849943;4463629;0,2714;0,2714;0,2714;0,2341;0,0033
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43344;585208;0;585208;0;585208;3367991;75951;0;16139;0;92090;354527;3814609;5800771;0,1534;0,1534;0,1534;0,1009;0,0078
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;43344;765512;0;765512;0;765512;837579;113715;28970;424213;73063;639960;2325714;3803253;NA;0,2013;0,2013;0,2013;NA%;0,1025
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43344;640626;0;640626;0;640626;3110274;36444;3890;121536;5986;167855;323173;3601302;5039538;0,1779;0,1779;0,1779;0,1271;0,1208
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43344;861173;0;861173;0;861173;2524112;0;0;20314;0;20314;1043437;3587863;5064554;0,24;0,24;0,24;0,17;0,1382
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43344;921191;0;921191;0;921191;3077344;0;0;0;0;0;482239;3559583;3448624;0,2588;0,2588;0,2588;0,2671;0,0105
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43344;NA;NA;NA;NA;1287116;3283521;0;NA;NA;NA;0;230648;3514170;NA;NA%;NA%;0,3663;NA%;0,0179
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43344;350984;0;350984;0;350984;2626246;636;0;183471;0;184107;487588;3297941;NA;0,1064;0,1064;0,1064;NA%;0,04
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43344;444315;0;444315;0;444315;2699995;6495;2923;30948;2598;42962;327164;3070121;3566414;0,1447;0,1447;0,1447;0,1246;0,0319
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43344;502156;0;502156;0;502156;2665324;79380;0;453;0;79834;272395;3017553;3395835;0,1664;0,1664;0,1664;0,1479;0,0645
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43344;365666;0;365666;69179;434845;2514868;13935;3;30529;16046;60513;400108;2975489;5485181;0,1229;0,1229;0,1461;0,0667;0,1774
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43344;939582;0;939582;30845;970427;2615693;59872;0;0;0;59872;263458;2939024;2652720;0,3197;0,3197;0,3302;0,3542;0,005
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43344;905960;0;905960;0;905960;2335245;31437;1103;24903;7153;64596;508676;2908517;5086380;0,3115;0,3115;0,3115;0,1781;0,0228
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43344;560227;0;560227;0;560227;2538698;38609;0;0;0;38609;312348;2889655;NA;0,1939;0,1939;0,1939;NA%;0,0508
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43344;320806;0;320806;44566;365372;2527549;0;0;0;0;0;352545;2880094;2525505;0,1114;0,1114;0,1269;0,127;0,0065
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43344;298480;110685;409165;0;409165;1903034;2176;0;0;0;2176;964092;2869301;2799842;0,104;0,1426;0,1426;0,1461;0,0473
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43344;734314;0;734314;0;734314;2309651;0;0;0;0;0;518481;2828132;NA;0,2596;0,2596;0,2596;NA%;0,0309
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43344;366998;0;366998;0;366998;1696672;0;0;0;0;0;987681;2684353;2641954;0,1367;0,1367;0,1367;0,1389;0,1
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43344;425960;0;425960;0;425960;1224692;6962;3111;32777;2765;45615;1375682;2645988;2095697;0,161;0,161;0,161;0,2033;0,1397
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43344;1075029;0;1075029;0;1075029;614679;8160;0;1468180;0;1476340;462353;2553372;2471514;0,421;0,421;0,421;0,435;0,0098
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43344;250585;0;250585;86334;336918;1896147;38647;173;113626;22543;174989;341711;2412847;5258099;0,1039;0,1039;0,1396;0,0477;0,1793
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43344;577980;0;577980;0;577980;2015885;127223;0;14295;0;141519;254771;2412174;2538457;0,2396;0,2396;0,2396;0,2277;0,0046
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43344;666058;0;666058;0;666058;1687328;4436;0;406842;0;411278;250912;2349518;4284860;0,2835;0,2835;0,2835;0,1554;0,0117
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43344;339013;0;339013;0;339013;2097423;0;0;0;0;0;181250;2278673;3233016;0,1488;0,1488;0,1488;0,1049;0,2191
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43344;572758;0;572758;1312;574070;2043444;25649;0;0;0;25649;196571;2265665;2824856;0,2528;0,2528;0,2534;0,2028;0,0458
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43344;400368;0;400368;0;400368;1316315;3570;0;501673;0;505244;340958;2162516;10620608;0,1851;0,1851;0,1851;0,0377;0,0415
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43344;354756;0;354756;3279;358036;1949353;0;0;0;0;0;153873;2103226;3015183;0,1687;0,1687;0,1702;0,1177;0,1829
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43344;660822;0;660822;0;660822;1349980;46096;20686;353123;31920;451825;273989;2075794;2399360;0,3183;0,3183;0,3183;0,2754;0,0222
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43344;287474;0;287474;0;287474;1382611;65010;0;77414;0;142424;542932;2067967;2904934;0,139;0,139;0,139;0,099;0,0544
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43344;24947;0;24947;0;24947;1453708;5684;0;89944;318583;414211;120651;1988569;2012636;0,0125;0,0125;0,0125;0,0124;0,1386
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43344;225764;0;225764;0;225764;1371932;38516;1461;180522;26342;246841;307655;1926428;2584850;0,1172;0,1172;0,1172;0,0873;0,0659
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43344;506857;0;506857;0;506857;1548494;72895;0;2476;0;75370;287485;1911350;4352874;0,2652;0,2652;0,2652;0,1164;0,0004
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43344;299778;0;299778;0;299778;1691428;0;0;2678;0;2678;113925;1808031;7034751;0,1658;0,1658;0,1658;0,0426;0,1664
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43344;269240;0;269240;7739;276979;1620653;0;0;0;0;0;146172;1766826;2655819;0,1524;0,1524;0,1568;0,1014;0,1481
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43344;NA;NA;NA;NA;509201;1675090;0;NA;NA;NA;0;83768;1758858;NA;NA%;NA%;0,2895;NA%;0,0149
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;43344;351129;0;351129;0;351129;1332110;0;0;0;0;0;377425;1709535;NA;0,2054;0,2054;0,2054;NA%;0,0015
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43344;529499;0;529499;0;529499;1400854;24787;0;0;0;24787;272694;1698335;1611636;0,3118;0,3118;0,3118;0,3285;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43344;357181;0;357181;0;357181;1510796;0;0;1566;0;1566;136989;1649351;2431326;0,2166;0,2166;0,2166;0,1469;0,068
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43344;511737;0;511737;0;511737;1388490;0;0;0;0;0;253907;1642398;NA;0,3116;0,3116;0,3116;NA%;0,0613
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43344;249482;0;249482;0;249482;1174681;5133;0;0;0;5133;449108;1628922;NA;0,1532;0,1532;0,1532;NA%;0,0053
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43344;324767;0;324767;0;324767;1414856;0;0;0;0;0;184139;1598994;NA;0,2031;0,2031;0,2031;NA%;0,0025
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43344;356572;0;356572;0;356572;1321449;0;0;0;0;0;220112;1541561;2613019;0,2313;0,2313;0,2313;0,1365;0,0238
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43344;215264;0;215264;0;215264;1435114;0;0;105;0;105;86040;1521260;7397024;0,1415;0,1415;0,1415;0,0291;0,0224
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43344;NA;NA;NA;NA;249711;1424482;0;NA;NA;NA;0;87013;1511495;NA;NA%;NA%;0,1652;NA%;0,1495
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43344;263329;0;263329;3918;267247;1432528;0;0;2267;0;2267;72813;1507608;2408362;0,1747;0,1747;0,1773;0,1093;0,0677
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43344;364729;0;364729;0;364729;1410636;0;0;3225;0;3225;79800;1493660;2713563;0,2442;0,2442;0,2442;0,1344;0,0635
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43344;309067;0;309067;0;309067;607044;188993;0;468441;0;657434;228259;1492737;6780886;0,207;0,207;0,207;0,0456;0,0112
