Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;43344;19109;19969323;12066232;3876036;-40376;3835660;0;0;0;0;0;3132841;12603362;177324;51803851;0;51803851
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43344;166840;17749851;15203565;1373197;-2605;1370593;0;0;0;0;0;14437236;143799;106168;49178053;0;49178053
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;43344;53883;16816975;4537500;9452311;-1847;9450464;0;0;0;0;0;1781107;14605375;130456;47375761;0;47375761
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;43344;3370759;9865355;13714626;3589723;-236070;3353653;0;0;0;0;0;10388213;12062;191142;40895810;0;40895810
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43344;1158;4711626;1683416;628134;0;628134;0;0;0;0;0;25732637;1870;23076;32781916;0;32781916
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43344;26844;6304218;8754918;11286031;-237898;11048133;0;0;0;0;0;4802550;344842;48873;31330379;0;31330379
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43344;215358;13713088;9174643;3664925;-273446;3391480;18;16322;7578;-70;23848;954499;915571;265346;28653832;7578;28646254
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43344;150539;3126347;3067583;17793871;-774688;17019183;0;0;0;0;0;4820039;2377;23274;28209344;0;28209344
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43344;7571;1681153;1683571;18544082;-1171399;17372683;8;702;612;-98;1224;5993202;541050;591603;27872057;612;27871445
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43344;139748;4985735;2367566;12578605;-878936;11699669;30127;769371;92609;-11387;880720;6511844;267998;885385;27738664;92609;27646056
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43344;85866;3640527;9502635;7409197;-432799;6976398;0;58884;35093;-12723;81254;4130668;329749;70223;24817320;35093;24782227
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43344;401219;9786307;5274420;794664;-442;794223;0;0;0;0;0;7076670;220581;57084;23610503;0;23610503
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43344;2565;6002036;1488078;728300;-2288;726012;1165;695011;34306;-26850;703631;14502334;3813;3389;23431858;34306;23397552
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43344;11923;5333225;2838874;1254151;-5790;1248360;0;0;0;0;0;13173955;14315;58903;22679555;0;22679555
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43344;536129;8049160;10118181;1044402;-908;1043493;0;0;0;0;0;2476107;444;18051;22241565;0;22241565
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43344;24933;4677470;1046396;883025;-3968;879057;0;0;0;0;0;15553435;1404;1721;22184416;0;22184416
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43344;46323;2577181;11445436;3041079;-229949;2811130;0;0;0;0;0;1517737;308548;346417;19052772;0;19052772
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43344;44391;1472132;1973402;8998211;-551008;8447202;0;0;0;0;0;4045152;373112;650816;17006209;0;17006209
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43344;20946;801239;2277827;13401406;-382164;13019242;0;0;0;0;0;657861;60110;27386;16864612;0;16864612
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43344;7145;508566;115569;13490917;-649184;12841733;1223;287030;40004;-3753;324505;2376219;39888;21112;16234736;40004;16194732
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43344;6497;4591364;9149633;363346;-3633;359713;0;0;0;0;0;1462146;2401;21429;15593182;0;15593182
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43344;154148;1632138;2277112;8605961;-421409;8184553;0;0;0;0;0;1786112;858774;302076;15194911;0;15194911
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43344;4058;2871105;3041782;5875306;-132501;5742804;3669;360681;99157;-10721;452785;1233448;236926;346495;13929403;99157;13830247
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43344;0;905470;11362491;293135;-264;292871;0;0;0;0;0;264949;42;120173;12945996;0;12945996
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43344;9109;395799;140344;9607568;-235966;9371601;19;25925;199;-200;25943;2153298;14803;118594;12229490;199;12229291
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;43344;3272;8116975;2003501;0;0;0;0;0;0;0;0;1325299;59433;504678;12013157;0;12013157
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43344;3505;0;2586367;0;0;0;0;0;0;0;0;370052;6560046;529855;10049825;0;10049825
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43344;536323;1221926;1238562;5619766;-662753;4957013;0;0;0;0;0;1034556;472696;263760;9724836;0;9724836
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43344;90206;718290;1920040;3166725;-152385;3014340;0;0;0;0;0;2892360;125374;696098;9456708;0;9456708
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43344;208439;1057748;3642029;2412171;-366018;2046153;0;0;0;0;0;1741887;538570;164914;9399738;0;9399738
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43344;17676;47093;977;7934277;-357228;7577049;569;190922;11435;-1495;201430;1364241;22146;5547;9236158;11435;9224722
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43344;237767;3084706;672525;764458;-3988;760469;0;0;0;0;0;4109274;51271;6665;8922678;0;8922678
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43344;61603;546670;22;7567019;-279691;7287328;257;17024;6793;-483;23592;613951;26625;21427;8581216;6793;8574423
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;43344;318498;166500;2581480;0;0;0;0;0;0;0;0;5387206;14824;22134;8490641;0;8490641
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43344;11;3835744;840808;1638483;-85825;1552657;0;0;0;0;0;74038;2038107;40158;8381523;0;8381523
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43344;2695;335110;270549;2593403;-761980;1831423;0;0;0;0;0;4928772;40506;877823;8286878;0;8286878
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43344;0;418830;7237540;165368;-21;165347;0;0;0;0;0;181737;76;64057;8067588;0;8067588
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43344;8;5539338;991084;63109;-20;63088;0;0;0;0;0;9827;702265;219604;7525213;0;7525213
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43344;10743;1325426;1224839;0;0;0;0;0;0;0;0;4943583;451;3633;7508675;0;7508675
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43344;7632;139919;0;7253332;-338116;6915216;0;0;0;0;0;214205;72436;10721;7360130;0;7360130
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43344;159683;821945;1010232;4234295;-140508;4093787;0;0;0;0;0;507173;476903;194686;7264410;0;7264410
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43344;14593;656707;394726;5716071;-74200;5641871;1720;114515;36154;-819;151570;327469;31163;10172;7228271;36154;7192117
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43344;73206;2050508;2303807;1400376;-3108;1397268;0;0;0;0;0;802009;533967;10269;7171034;0;7171034
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43344;16;4835366;1773695;10487;-275;10212;0;0;0;0;0;26418;144628;372473;7162808;0;7162808
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43344;38832;0;955425;2180063;-330964;1849099;0;0;0;0;0;4263239;20154;6298;7133047;0;7133047
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43344;8193;378635;892931;5229994;-520069;4709925;0;0;0;0;0;702195;53362;33013;6778255;0;6778255
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43344;332;982870;5104043;0;0;0;0;0;0;0;0;217209;4;348259;6652718;0;6652718
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43344;116439;367961;1423617;2391524;-185156;2206368;0;0;0;0;0;2203450;202715;18165;6538715;0;6538715
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43344;5016;213033;1384897;4322068;-251205;4070863;0;483;483;0;966;504416;5408;28448;6213047;483;6212564
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43344;95429;1403990;760767;1392489;-134;1392355;0;0;0;0;0;2120228;699;3681;5777148;0;5777148
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43344;7761;658721;1964719;2770201;-141423;2628778;0;0;0;0;0;128168;30078;216925;5635149;0;5635149
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43344;236;1388954;194807;3416843;-214877;3201966;0;0;0;0;0;178876;3737;632540;5601116;0;5601116
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43344;20175;161148;1854960;2681283;-61422;2619861;0;0;0;0;0;742033;89321;79103;5566601;0;5566601
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43344;17128;563388;1276498;2937711;-40276;2897435;0;0;0;0;0;734435;53671;11794;5554350;0;5554350
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43344;1024;372774;0;4548464;-141693;4406771;1130;387479;114804;-2282;501131;318586;18034;10569;5628889;114804;5514085
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43344;101762;957324;1198913;2049386;-93831;1955555;0;0;0;0;0;630075;455278;93571;5392479;0;5392479
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43344;2148;1818802;1683068;2016936;-539869;1477067;0;0;0;0;0;321590;22234;54042;5378951;0;5378951
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43344;4;3401967;1565672;107935;-679;107256;0;0;0;0;0;5913;118;156632;5237562;0;5237562
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43344;24;4655675;292014;0;0;0;0;0;0;0;0;1366;1578;200722;5151378;0;5151378
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43344;20979;0;0;2539688;-152350;2387338;0;0;0;0;0;26949;2420673;267372;5123312;0;5123312
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43344;6655;228305;1110;3529959;-41713;3488246;0;0;0;0;0;1358779;4723;7107;5094926;0;5094926
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43344;101689;571552;622633;472663;-16497;456166;0;0;0;0;0;839048;2379364;91831;5062284;0;5062284
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43344;8847;1332106;278085;2833695;-82245;2751450;0;0;0;0;0;384823;212809;38663;5006782;0;5006782
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43344;12672;1079010;1725453;495797;-1770;494027;0;0;0;0;0;1239576;45844;7826;4604409;0;4604409
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43344;165706;87014;521870;1187187;-95549;1091638;0;0;0;0;0;2409694;310;321;4276551;0;4276551
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43344;203;348556;389082;2254718;-754337;1500381;0;0;0;0;0;1849044;0;20466;4107733;0;4107733
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43344;475;309775;3475817;68345;-5;68340;0;0;0;0;0;76068;40;49549;3980065;0;3980065
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43344;28589;1070778;1993500;317103;-30855;286248;0;0;0;0;0;493943;7702;24457;3905218;0;3905218
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43344;118;1306809;2136350;40937;-428;40508;0;0;0;0;0;26358;249288;30211;3789643;0;3789643
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43344;5917;138570;49857;3155542;-91375;3064168;1602;55108;697;-148;57258;112425;3366;16201;3447763;697;3447066
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43344;8504;129207;921783;1918854;-99321;1819532;0;0;0;0;0;311523;113417;90639;3394606;0;3394606
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43344;66;2128947;837069;43750;-189;43561;0;0;0;0;0;3777;209614;82566;3305600;0;3305600
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43344;414555;1074833;655882;455320;-14632;440688;0;0;0;0;0;677943;28729;10520;3303151;0;3303151
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43344;26941;721111;158928;1471854;-31021;1440833;0;0;0;0;0;633557;219797;34378;3235546;0;3235546
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43344;642;0;681391;2316396;-260432;2055964;0;0;0;0;0;293600;118;28488;3060203;0;3060203
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43344;456;46521;895216;5064;-1860;3204;0;0;0;0;0;3029;2063239;41143;3052809;0;3052809
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43344;97092;168680;1617539;427077;-24763;402313;0;0;0;0;0;298471;263326;91112;2938532;0;2938532
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43344;43330;5270;0;1767486;-83879;1683607;0;0;0;0;0;115117;891281;140628;2879232;0;2879232
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43344;257;2641335;145829;23500;-405;23095;0;0;0;0;0;2803;183;38436;2851939;0;2851939
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43344;48453;441047;871525;602357;-1504;600853;0;0;0;0;0;853504;581;3049;2819013;0;2819013
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43344;302749;1108405;97402;576924;-16262;560662;0;0;0;0;0;524661;191148;18272;2803298;0;2803298
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43344;4787;292039;80555;2178966;-380269;1798697;124;39462;19128;-1330;57384;512130;21995;19371;2786959;19128;2767831
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43344;45;29668;2578984;0;0;0;0;0;0;0;0;989;142932;14074;2766692;0;2766692
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43344;112;10505;2603050;134724;-12876;121847;0;0;0;0;0;13195;171;8811;2757691;0;2757691
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43344;15560;735025;622696;323831;-48413;275418;0;0;0;0;0;790513;226008;85493;2750713;0;2750713
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43344;650;573367;138457;1411739;-143695;1268044;0;0;0;0;0;520498;104478;118523;2724017;0;2724017
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43344;29585;439538;0;429866;-46635;383231;8457;1187511;0;-30363;1165605;691982;1331;0;2711272;0;2711272
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43344;320;0;152;2504124;-63921;2440203;0;45784;118;-189;45712;135967;50028;4831;2677214;118;2677096
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43344;34282;157645;229880;1253578;-489908;763669;0;0;0;0;0;1412392;5806;68728;2672402;0;2672402
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43344;6310;196688;528589;846584;-39136;807448;2251;202827;2163;-1309;205932;434390;158074;317341;2654772;2163;2652609
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43344;1697;7001;70064;2247068;-53955;2193113;69;44596;549;-261;44954;208720;752;5421;2531721;549;2531172
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43344;42771;68;0;1454143;-65282;1388862;0;0;0;0;0;91109;822043;130172;2475025;0;2475025
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43344;2850;733780;668094;1085577;-34162;1051415;0;0;0;0;0;3564;5890;1447;2467040;0;2467040
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43344;20439;80181;323586;903126;-45854;857273;0;0;0;0;0;67541;1038087;79713;2466821;0;2466821
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43344;9452;1031;0;885552;-29301;856251;0;0;0;0;0;26101;1473364;44294;2410493;0;2410493
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43344;11943;22699;551172;696437;-20181;676256;0;0;0;0;0;62746;1003878;33084;2361777;0;2361777
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43344;10041;21897;0;1489912;-94652;1395260;0;0;0;0;0;77904;743821;101026;2349948;0;2349948
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43344;29877;89750;1106955;596978;-35692;561286;0;0;0;0;0;325022;205620;3459;2321969;0;2321969
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43344;112;2571;459822;1591461;-82017;1509444;0;0;0;0;0;19050;272066;35564;2298630;0;2298630
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43344;14506;3054;0;1181528;-61446;1120082;0;0;0;0;0;63054;887497;94501;2182694;0;2182694
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43344;4;186736;1899731;12183;0;12183;0;0;0;0;0;36122;43;16872;2151691;0;2151691
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43344;32;135922;1941396;0;0;0;0;0;0;0;0;1411;2146;3621;2084527;0;2084527
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43344;133715;248404;1278910;0;0;0;0;0;0;0;0;387404;473;14299;2063204;0;2063204
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43344;25897;0;195961;1248604;-101592;1147011;0;0;0;0;0;58251;562840;69531;2059492;0;2059492
