Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/03/2017;11410462;264428;734890;1682225;1973739;326879;68113;0;5050274;2404;17610;34552;37339;14509;26054;0;132469;56757;572826;333294;0;0;0;0;962877;9022;225169;50961;1;0;0;0;285153;5009;403040;534569;10313;3275;0;0;956206;94435;200474;302186;317530;192840;240484;46087;1394036;35914;112575;330192;462192;207308;217914;0;1366095;19389;134708;175300;44451;30799;41877;0;446525;401;18719;136005;406669;107168;11965;0;680927;135899
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2017;10604245;0;6350;0;0;0;0;0;6350;245;1148;2405;1217;0;0;0;5015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16841;40447;78;0;0;0;57366;0;317433;612468;301063;186959;15;75;1418013;24;42684;113040;246648;161908;110091;0;674395;0;3398673;4572075;452223;11301;8833;0;8443107;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;01/03/2017;10437073;517180;315692;711612;537365;68322;526206;0;2676377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52383;108485;150006;220559;100458;2913;0;634804;72583;74553;262205;546089;88052;16231;0;1059712;25309;33177;10422;20767;9867;1815;0;101357;0;8884;25742;119053;147257;820329;1572786;2694052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3270771
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2017;9778436;0;0;0;0;0;0;0;0;937;2031;2864;2714;951;188;0;9685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50756;390464;758842;1798466;1099583;1202298;28585;5328994;2003;146232;538842;1275609;1153733;1323043;294;4439757;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2017;8422314;6575;53271;151810;207657;41512;11347;0;472172;19210;298189;529013;494943;54401;63;0;1395819;0;0;0;0;0;0;0;0;30974;346252;1094400;54660;8334;0;0;1534620;0;0;0;0;0;0;0;0;0;48980;0;0;0;0;0;48980;158360;672888;1690625;2074733;349260;24858;0;4970723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2017;8012663;157976;179856;417794;555192;131147;88654;74542;1605162;41808;184190;445017;564410;175113;257752;0;1668290;20511;11952;19647;62;0;0;0;52173;6885;27501;4176;2;0;0;0;38564;126934;206188;229464;0;0;0;0;562586;31764;18911;54854;138623;64338;63239;79838;451567;4594;83811;239270;665777;462467;1545241;142062;3143222;251643;5743;25584;20442;63148;124539;0;491099;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2017;7850057;0;16830;11620;13233;3129;0;0;44812;42;7165;18801;32152;9000;581;0;67741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11186;100572;337244;28227;2002;2072;0;481304;403;14406;48543;132964;99726;43349;0;339390;0;1419363;4036875;1306852;103951;49769;0;6916810;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/03/2017;7456792;9710;49179;120493;209527;60476;84;0;449470;9040;106355;188874;297334;53269;218;0;655090;0;0;0;0;0;0;0;0;8627;870540;56912;0;0;0;0;936079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60999;635891;1632184;2304227;676819;106033;0;5416154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;7185069;41442;490231;914325;707973;53329;849;0;2208148;4321;70037;168863;150094;14367;34;16;407731;7983;768722;428964;1221;0;0;0;1206889;31295;1663282;78196;8934;90;0;0;1781797;79899;329081;374049;37479;0;0;0;820506;13744;33507;41364;14451;0;0;0;103066;311;29536;119917;183723;32143;2893;0;368522;0;25481;34158;13576;0;0;0;73215;0;0;0;0;0;0;0;0;215195
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/03/2017;6736175;0;70368;129079;225757;140337;23778;54;589373;0;0;0;0;0;0;0;0;0;58663;19860;0;0;0;0;78523;0;151872;31774;0;0;0;0;183646;108019;1400733;1769197;1065731;256519;48584;0;4648783;48705;213330;108087;239295;5433;17587;0;632438;0;3989;12137;15578;4530;1130;0;37364;0;44888;88764;186180;144057;102159;0;566048;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/03/2017;5778886;15508;66799;149590;177514;16392;108287;0;534091;13123;66763;202746;466883;142453;31704;0;923672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;490;762;127;0;0;1593;36292;176840;549682;1343576;852604;773666;18548;3751208;7071;49455;154917;169260;82683;104938;0;568323;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;S2;199;SAO PAULO;SP;01/03/2017;4827704;3994;36114;170084;322478;11996;0;0;544666;0;0;111779;106016;106016;530079;423961;1277851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84344;353741;60753;189830;75659;0;0;764329;16590;4652;2154;29827;13228;0;0;66450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2174409
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;4500085;118760;197852;786516;311929;82456;0;0;1497512;1667;8922;21394;24675;3971;0;0;60630;0;214;2;0;0;0;0;215;0;670;1740;3436;2430;1027;0;9304;40768;203577;309838;58025;0;0;0;612208;233216;52426;51860;78471;24148;3908;34874;478903;0;0;0;0;0;0;0;0;0;19141;64089;231;0;0;0;83460;0;0;0;0;0;0;0;0;1757852
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;4053020;71064;236032;278460;224032;35699;0;0;845287;0;0;0;0;0;0;0;0;8321;50135;10090;0;0;0;0;68545;24169;1724442;81028;99322;47336;49565;0;2025863;77711;195459;83612;101861;27356;82845;0;568844;29008;37048;46805;70308;201;0;0;183371;0;23022;30582;27943;0;0;0;81547;0;32647;49274;0;0;0;0;81921;0;0;0;0;0;0;0;0;197642
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;3927676;270;310775;401904;51838;1750;0;0;766537;3498;89324;189174;171655;12812;2;0;466465;0;19934;28973;0;0;0;0;48908;17;481305;265452;853;0;0;0;747627;0;62187;78709;0;0;0;0;140895;0;868;2306;3644;372;0;0;7190;680;96772;348372;1057939;189103;56998;0;1749864;0;47;99;45;0;0;0;192;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;3697046;171566;224612;553356;491597;35025;608;0;1476763;254265;166726;270784;176110;14219;920;28;883052;0;0;0;0;0;555377;0;555377;0;547;11221;2710;1154;904;0;16535;47054;121536;247216;132180;8455;0;0;556440;89671;45871;45432;25036;2869;0;0;208878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;3695110;0;346794;321924;12644;2778;0;0;684139;0;77;0;10000;0;0;0;10077;0;94564;96111;0;0;0;0;190675;0;349601;5921;0;0;0;0;355523;128496;532244;1063398;175396;0;0;0;1899534;105003;29724;243349;3558;0;0;0;381633;0;2459;27089;55607;517;0;0;85671;0;17418;64214;6225;0;0;0;87857;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;3688920;108926;283757;549251;871015;78363;36159;0;1927471;0;1572;5244;9594;0;0;0;16410;0;0;0;9441;0;0;0;9441;0;0;0;0;0;0;0;0;905;170297;374185;319580;6911;19593;0;891469;251;5054;22365;71559;42928;24921;0;167077;1259;39835;99165;116084;52876;27249;0;336468;0;15792;12527;4700;0;0;0;33019;0;0;0;0;0;0;0;0;307563
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;3397694;0;28949;116607;72673;0;0;0;218229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1678083;1021455;0;0;0;0;2699538;254119;1895;0;223912;0;0;0;479926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/03/2017;3362330;106979;239115;461118;336363;8872;0;0;1152448;226;174;118;0;0;0;0;518;0;0;0;0;0;0;0;0;11924;496066;164929;6522;0;0;0;679442;10666;190143;223114;47821;0;0;0;471744;25916;60639;52712;25875;0;0;0;165142;0;597;0;0;0;0;0;597;0;32258;207690;27556;0;0;0;267505;0;0;0;0;0;0;0;0;624935
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/03/2017;3334932;4944;7978;15153;16144;1272;0;0;45491;7298;42005;88262;114136;33197;6549;0;291448;0;0;0;0;0;0;0;0;300;56019;38980;0;0;0;0;95299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64074;327405;874109;1356181;272932;7993;0;2902695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2017;3217533;11020;1330232;403965;0;0;0;0;1745217;13628;46469;99142;126336;18940;9;0;304523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;8353;11973;13363;764;0;0;34601;65171;135016;279994;415314;67160;51;0;962706;8;26237;15386;70410;44080;14365;0;170485;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/03/2017;2959283;7701;97307;185828;11511;188;0;0;302535;293;42440;53794;41862;2;0;0;138391;0;0;0;0;0;0;0;0;18039;531303;1827613;0;0;0;0;2376956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5865;33344;73049;29144;0;0;0;141401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/03/2017;2785295;0;0;0;0;0;0;0;0;13965;382748;994456;1226081;86745;17718;0;2721712;0;0;0;0;0;0;0;0;0;63583;0;0;0;0;0;63583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2017;2553210;52994;138622;274904;360209;112270;18214;0;957214;440;2716;5351;4143;807;0;0;13457;136159;257086;48590;0;0;0;0;441835;3461;10508;482;0;0;0;0;14451;0;0;63729;0;0;0;0;63729;61611;82891;138221;308368;107767;7973;0;706831;0;0;0;0;0;0;0;0;0;493;8809;134076;114935;4014;0;262327;0;19279;53318;20770;0;0;0;93367;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2017;2513186;15501;93838;437446;304676;20299;5866;82685;960311;39;255267;79624;128687;5885;0;0;469501;6799;1938;3749;21;0;0;0;12507;22;1321;36;0;0;0;0;1378;753;11110;42874;0;0;0;0;54737;1290;6756;23787;3033;1048;0;0;35914;6629;36804;88670;189229;124725;417099;47599;910755;2;572;22757;24583;9279;10890;0;68082;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/03/2017;2357579;6768;33046;85246;167270;190346;32879;0;515554;6246;46434;98210;93875;6246;23;0;251034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3822;3358;6792;5048;77;0;0;19098;44883;186002;471821;675138;140248;53800;0;1571893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/03/2017;2353825;0;153143;75870;182800;2880;720;0;415414;0;0;0;0;0;0;0;0;0;13317;908;24252;0;0;0;38477;0;0;17575;0;0;0;0;17575;0;178266;187992;418002;0;0;0;784259;0;0;52;79458;0;0;0;79510;0;303;97225;2232;2329;2232;0;104321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;914268
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/03/2017;2298542;19092;272920;343056;257520;27644;6895;0;927127;202;311;391;237;251;146;0;1538;4899;688697;80869;0;0;0;0;774465;6468;106752;16005;6549;0;0;0;135773;236;277313;122484;33720;222;0;0;433975;181;12188;4348;1749;912;288;0;19665;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;6000;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;I;3;S3;199;SAO PAULO;SP;01/03/2017;2235433;0;264429;355110;6485;0;0;0;626024;0;0;0;0;0;0;0;0;0;134138;131029;0;0;0;0;265167;0;155271;24324;27449;0;0;0;207044;0;190183;84287;0;0;808610;0;1083081;0;40109;13865;143;0;0;0;54117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/03/2017;1948437;14643;168051;361442;303907;21738;3312;5751;878845;0;1509;2846;0;0;0;0;4355;0;0;0;0;0;0;0;0;0;19423;11133;58;0;0;0;30614;10373;186234;560035;65946;0;0;0;822587;5548;2297;3634;108349;18507;11279;0;149613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62423
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/03/2017;1921455;244;998;6654;667;0;0;0;8562;8352;49683;82425;105286;10212;0;0;255959;0;0;0;0;0;0;0;0;0;725141;31374;26282;8657;0;0;791455;0;0;0;0;0;0;0;0;21;11576;4628;9862;4882;0;0;30968;1998;13361;38512;79137;16990;4;0;150002;1015;110921;52713;273000;170463;76397;0;684509;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/03/2017;1893315;0;0;0;0;0;0;0;0;2336;64691;56701;93171;16581;1170;0;234651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25466;78178;229323;534039;356931;315495;3969;1543402;459;6025;17453;36681;24007;30636;0;115261;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/03/2017;1538125;1420;29280;28563;18352;4438;0;0;82053;39;3565;8661;15506;1843;21;0;29636;0;0;0;0;0;0;0;0;0;37752;0;0;0;0;0;37752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18093;146123;410294;625106;180217;8851;0;1388684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;1516964;450;5166;14085;20833;1570;0;0;42103;4772;92087;263035;417941;96024;1976;0;875836;0;0;0;0;0;0;0;0;0;9078;26271;10980;0;0;0;46329;0;313373;223726;0;0;0;0;537099;4808;0;0;0;0;0;0;4808;501;1217;3483;5452;135;0;0;10789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/03/2017;1500859;9117;79573;180723;209845;52047;585;0;531891;664;4421;8990;8925;746;0;0;23747;12799;122750;0;0;0;0;0;135549;1525;46605;6146;0;0;0;0;54277;21773;60271;97691;52489;0;0;0;232224;16184;14142;40907;107456;78026;46187;0;302901;1277;13801;36190;67185;40548;35719;0;194719;89;1023;2100;8891;128;0;0;12231;51;1419;3867;7638;343;0;0;13319;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/03/2017;1453365;20550;127593;233017;196031;6365;352;0;583907;0;0;0;0;0;0;0;0;1421;218219;0;0;0;0;0;219639;7;303828;28887;255;0;0;0;332976;0;135391;108727;0;0;0;0;244118;9;563;752;353;0;0;0;1677;16;3576;9364;53063;3430;1598;0;71047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
