Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;8664779;52348;534964;1493185;2510598;1123095;165126;0;5879317;2067;13416;26267;9001;0;0;0;50751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192955;1766756;516762;53801;21;0;0;2530295;0;1072;5832;2095;2095;0;0;11095;42472;46848;64430;39546;25;0;0;193321;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/03/2017;8044021;25225;379423;961581;1931998;1012088;266321;0;4576635;16641;279338;478679;693764;296540;115325;0;1880287;2686;18570;44552;53507;6923;2;0;126241;781;28571;83028;217262;206558;250395;0;786596;52;1086;83;0;0;0;0;1220;27747;22600;68160;64599;43085;41843;0;268034;10219;71770;120219;34675;15082;5676;147356;404997;11
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/03/2017;6789195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93326;1149758;2631801;2662538;251459;313;0;6789195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;6522237;26102;99357;230932;254118;56661;17852;86;685108;28977;77638;90808;46291;124;67;0;243905;7137;12585;21333;10916;162;2;0;52135;0;0;0;0;0;0;0;0;318725;5034659;70252;51191;8227;3;0;5483057;0;0;0;0;0;0;0;0;720;1512;11548;13182;11832;19239;0;58033;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/03/2017;6369695;5192;23788;54039;103407;29592;132;0;216150;29543;158309;307085;430134;82284;0;0;1007355;0;0;0;0;0;0;0;0;1165;18117;41719;108218;102683;420576;343215;1035693;322783;2685341;638677;198376;396;0;0;3845574;0;0;55845;0;0;0;0;55845;41538;142920;11010;9295;4315;0;0;209079;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2017;6248799;0;9160;23565;32793;10349;1424;0;77292;0;34;98;109;0;0;0;241;0;5554;16198;31603;19456;14217;0;87027;0;1206;2711;6936;6726;28554;21680;67814;0;0;0;0;0;0;0;0;0;359458;726370;1969727;1521141;1415111;0;5991807;744;4942;8407;8117;747;1662;0;24619;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;5705378;63681;359148;986426;1927825;1014257;320077;0;4671413;9853;26751;27489;14405;109;14;0;78622;32127;98783;212433;203799;9186;1;0;556330;0;0;0;0;0;0;0;0;14987;257575;3419;312;63;0;0;276356;0;0;0;258;0;0;0;258;3094;30133;39509;17598;3654;25198;1;119187;3213
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2017;5452238;788;8525;22370;24884;2446;0;0;59012;452;714;1805;1952;65;0;0;4989;66145;845422;2014741;2248073;213372;484;0;5388237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/03/2017;5367099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954923;3031996;1216708;163473;0;0;0;5367099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/03/2017;5241359;0;0;0;0;0;0;0;0;1445;35824;16545;33806;2096;168;0;89883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15300;1091712;93378;1803562;1264585;644613;0;4913150;2316;43608;66442;111253;14706;0;0;238326;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/03/2017;4745428;1645;8596;23985;23542;3427;4;0;61199;625;1682;3671;983;0;0;0;6961;8237;73292;169291;183333;14501;14;0;448667;0;0;0;0;0;0;0;0;318111;2922456;953975;32616;1441;0;0;4228600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2017;4343450;522;16775;44185;57480;11010;468;0;130441;3352;9214;19147;13104;89;9;0;44914;0;0;0;0;0;0;0;0;0;2;5;14;14;72;135;243;11913;38699;10224;1;0;0;0;60837;614642;19374;11136;20398;144556;524548;0;1334654;76957;1812380;853326;26935;1580;1183;0;2772361;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2017;4118546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;645;751;18;0;0;1795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8413;839328;153785;1637087;954831;390006;0;3983449;6494;51411;25831;40163;9403;0;0;133302;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2017;3923057;914;48715;126397;264606;117516;6888;0;565036;803;6497;19144;30200;12039;2041;0;70724;0;0;0;0;0;0;0;0;0;26;54;142;142;374;564;1302;36881;394224;1212938;3255;1;1;0;1647299;0;68843;182317;451008;389145;416891;0;1508203;2070;11717;47994;66968;1610;133;0;130492;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/03/2017;3852532;0;0;0;0;0;0;0;0;83;160;1040;1746;1593;0;0;4622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38310;383429;782259;1618048;762254;261402;0;3845703;205;579;949;411;25;37;0;2207;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2017;3750764;16695;199475;495370;654660;145695;14709;0;1526604;75774;297479;662670;560569;67062;3522;0;1667076;1699;6076;11203;6308;225;0;0;25510;4;307;851;1907;1386;1520;14;5989;14049;141208;44537;803;0;0;0;200597;1459;6257;29010;61359;22928;4927;0;125940;41481;67505;61971;21695;4746;1360;289;199048;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2017;3722012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14983;213110;409910;1143170;974087;874626;82;3629968;2758;6288;11349;31560;20746;19343;0;92044;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S4;8;BELEM;PA;01/03/2017;3713958;6151;180946;684021;1104168;443038;153535;0;2571859;23127;216592;429395;338798;62041;5854;28;1075836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7359;32909;9177;89;0;0;1;49536;0;0;2705;257;1852;831;0;5645;2104;2930;5291;758;0;0;0;11082;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/03/2017;3570593;25014;296785;765167;1343248;641498;232387;0;3304099;12811;76418;74603;4846;1;0;0;168679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2237;5212;0;0;0;0;0;7449;0;0;0;0;0;0;0;0;15348;12944;16971;17223;10294;16522;1064;90366;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/03/2017;3235685;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;7;69825;530424;1218959;1322387;94071;13;0;3235679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/03/2017;2795070;0;0;0;0;0;0;0;0;26;118;247;169;14;0;0;575;15040;434860;1007690;1237161;78826;76;0;2773652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;3632;8283;8403;366;0;0;20843;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;2790582;4734;195403;493879;765356;284950;94399;0;1838722;267;58625;47746;12985;977;0;0;120601;5530;149751;333584;318297;20738;8;0;827907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;167;409;9;0;0;768;6;1979;582;16;0;0;0;2583;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/03/2017;2777454;134;737;1778;795;27;0;0;3471;84712;138914;79204;339;0;0;0;303168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633683;1412792;423281;1059;0;0;0;2470815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2017;2601036;18190;196749;522136;920075;444583;116405;0;2218137;188;1916;6606;11322;2878;307;61;23278;14065;45250;101358;122609;12026;0;0;295307;0;36;101;261;270;1094;300;2063;42;859;0;0;0;0;0;901;0;0;0;0;0;0;0;0;601;4796;10661;29116;13433;2741;0;61349;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/03/2017;2253039;5159;83328;248280;442475;213922;61611;0;1054774;4115;31730;66166;42213;5406;37;0;149666;1703;6515;14294;12495;521;0;0;35528;128;3702;10986;28924;28194;121936;107620;301491;20139;208334;373;0;0;0;0;228846;14995;14929;89443;120371;50487;1096;0;291323;16070;63903;51277;43538;8750;7855;18;191411;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/03/2017;2250650;398;1797;5142;843;0;0;0;8180;218880;155974;113160;4823;0;0;0;492838;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;575012;549904;9653;0;0;0;1134569;NI;NI;NI;NI;NI;NI;NI;NI;217126;221893;171958;4087;0;0;0;615063;NI
OMNI;50940;n1;C;2;S4;197;SAO PAULO;SP;01/03/2017;2164278;0;0;0;0;0;0;0;0;84303;140234;172362;46053;1354;0;0;444307;155643;302179;612768;475794;17618;0;0;1564002;0;0;0;0;0;0;0;0;40491;52278;6502;453;0;0;0;99724;0;0;0;0;0;0;0;0;7605;27918;20565;157;0;0;0;56245;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;S4;14;SAO PAULO;SP;01/03/2017;2021893;0;0;0;0;0;0;0;0;635574;927674;457289;1356;0;0;0;2021893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/03/2017;1961004;8832;64855;183446;306197;114982;24553;1;702866;82;1260;2084;3813;2488;1418;0;11146;0;0;0;0;0;0;0;0;9058;23389;51424;118898;108516;401036;40489;752811;7771;111581;0;0;0;0;0;119352;0;0;0;0;0;0;0;0;8334;16540;30231;90708;83133;145604;279;374829;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/03/2017;1897804;0;181;750;1152;5;0;0;2088;6990;103459;148849;64551;22028;3873;0;349751;297;9762;24677;36234;4579;6;0;75555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21719;144929;1016193;138045;18611;703;0;1340200;3438;91593;31953;2872;309;45;0;130211;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/03/2017;1777071;1310;41182;93348;212783;179535;123335;21;651514;7512;79126;103809;100655;40870;18490;0;350462;0;9;7;4;0;0;0;20;403;4457;13249;34412;33080;142195;124056;351852;0;276292;37286;76;0;0;0;313653;1854;4712;11821;17707;8371;8009;0;52475;4121;28339;24359;265;12;0;0;57096;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/03/2017;1673166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6939;59602;162989;419514;276963;465222;265287;1656515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;385;1028;2542;2271;8188;1957;16652;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/03/2017;1490036;19;403;995;917;0;0;0;2334;14682;143643;326012;342266;41471;3816;0;871891;933;4766;10761;10833;1581;3;0;28878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14675;111408;231782;201415;24217;3437;0;586933;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/03/2017;1432291;486;68033;86492;156485;94000;20536;0;426033;11087;140274;222851;369010;216720;46316;0;1006259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/03/2017;1198633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2178;4493;4981;186;0;0;11838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972;622889;293269;17432;8818;0;0;943379;926;178124;28041;16112;5871;14342;0;243415;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2017;1194349;115;1228;2867;3254;434;3;0;7902;7093;25648;54156;59840;13702;3306;0;163744;47;122;258;269;24;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97433;126114;271101;263566;103454;93093;0;954761;5376;41072;20516;258;0;0;0;67224;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/03/2017;1179332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;28;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21096;46875;127483;324036;287439;367961;114;1175003;724;196;678;2067;505;12;0;4182;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/03/2017;1121431;0;0;0;0;0;0;0;0;11078;35529;87296;93391;27732;13297;0;268322;74;850;1991;3188;288;0;0;6390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22606;61876;396019;212083;14761;12753;0;720098;5188;40620;21011;34900;14285;10617;0;126620;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/03/2017;1119927;0;0;0;0;0;0;0;0;1190;52624;4697;34974;2273;0;0;95758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12941;467393;405652;103145;35038;0;0;1024169;0
BTG PACTUAL;49944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;01/03/2017;1071775;0;0;0;0;0;0;0;0;67040;447459;64700;153361;259;0;0;732819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;10;3628;5074;5358;25327;0;39455;349;2918;6924;2524;362;28;0;13106;286396
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/03/2017;940394;195;9194;26986;57071;29274;16574;0;139296;3676;31097;39718;34589;4342;176;0;113600;68;1004;2417;2850;284;0;0;6623;0;0;0;0;0;0;0;0;6433;43404;11415;235;10;0;0;61497;3806;180894;230362;64037;216;0;0;479314;9381;56208;46817;20872;5408;698;682;140065;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;01/03/2017;831473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34731;31437;92352;250514;238134;176037;0;823204;221;1093;2695;3524;623;112;0;8268;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/03/2017;813332;686;4858;10533;7226;11;0;0;23314;277;2557;5280;4534;200;0;0;12848;23020;117104;276949;331085;28216;0;0;776375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;103;242;338;61;0;0;794;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2017;806552;387;370;613;204;11;5;0;1590;574;3943;7095;2317;0;0;0;13929;0;0;0;0;0;0;0;0;159;107;301;719;813;1704;140;3944;34244;100959;23181;11;0;0;0;158395;0;0;0;0;0;0;0;0;43824;180384;248937;142169;13065;0;316;628694;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/03/2017;732607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7679;119554;300785;292299;12274;16;0;732607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/03/2017;707113;593;19540;46922;54669;11706;14865;0;148296;55658;65687;51704;11208;0;0;0;184257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103133;212658;58114;655;0;0;0;374560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/03/2017;701625;123;2353;6296;10565;3656;1358;0;24351;2604;62879;43812;42520;6676;1417;0;159909;342;2447;5330;4899;346;0;0;13364;0;0;0;0;0;0;0;0;3357;22222;4902;83;7;0;0;30570;1329;69937;154195;21528;239;0;0;247227;11688;74884;48699;64414;25624;398;497;226204;0
AGIPLAN;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/03/2017;665589;50;1298;3394;5064;1996;507;0;12309;127401;175060;159472;425;0;0;0;462358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27175;161991;1343;1;0;1;0;190509;0;0;0;0;0;0;0;0;69;1;340;2;0;0;0;413;0
