Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;01/03/2019;8046;0;2709;0;0;0;10755;-3164;-150;0;0;-243;-3557;7198;1510;749;-2745;-1982;-119;0;616;-392;-2363;4835;5;4840;-58;-106;4676;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;01/03/2019;8898;0;1824;0;0;0;10723;-2484;-240;0;0;-1160;-3884;6839;1055;853;-3514;-2539;-16;0;82;-890;-4970;1869;-7;1862;0;-242;1620;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;S5;I;3;RECIFE;PE;01/03/2019;10716;0;81;-188;0;0;10609;0;-4931;0;0;-1324;-6254;4354;2751;0;-5340;-2927;-669;0;3300;0;-2884;1470;-18;1452;-368;0;1084;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;01/03/2019;2728;0;6287;0;1489;0;10504;-5413;-178;0;0;-6;-5598;4906;20;3;-1643;-1350;-240;0;144;-11;-3076;1830;0;1830;-807;0;1023;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;01/03/2019;8867;0;1627;0;0;0;10495;-3367;0;0;0;-1660;-5027;5468;1050;184;-2005;-2589;-32;94;49;-105;-3355;2113;-102;2010;-39;0;1971;-205
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;01/03/2019;8349;0;2098;0;0;0;10447;-4125;0;0;0;-644;-4768;5679;638;102;-1951;-2265;-16;24;18;-39;-3489;2190;-14;2177;-12;-110;2055;-574
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;S4;I;2;SAO PAULO;SP;01/03/2019;0;0;37;0;10384;0;10421;0;0;0;0;-4;-4;10417;3641;0;-4253;-9697;-845;0;10;-98;-11243;-826;135;-691;0;0;-691;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;01/03/2019;8665;0;1721;0;0;1;10386;-1763;-1039;0;0;-640;-3441;6945;664;399;-1932;-2326;-49;0;621;-321;-2945;4000;0;4001;-98;-132;3770;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;01/03/2019;8166;0;2218;0;0;0;10384;-1840;-2087;0;0;-11851;-15778;-5393;670;254;-1930;-1229;-40;0;1501;-885;-1660;-7053;5;-7048;-172;0;-7220;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;01/03/2019;7076;0;3303;0;0;0;10379;-3253;-224;0;0;-734;-4211;6167;1239;337;-2797;-2453;-85;0;851;-405;-3315;2853;-63;2790;-129;0;2661;-105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;01/03/2019;7641;0;2714;0;0;0;10355;-2963;-423;0;0;-1353;-4739;5616;1342;533;-3061;-2218;-101;0;967;-440;-2978;2638;-1;2637;-197;-55;2385;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/03/2019;4494;0;5850;0;0;0;10344;-5887;0;0;0;-1151;-7039;3305;439;70;-2986;-1970;-29;0;964;-271;-3782;-477;0;-477;-67;0;-544;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;01/03/2019;8803;0;1521;0;0;3;10328;-2294;-195;0;0;-653;-3141;7186;997;551;-3437;-3137;-99;0;823;-185;-4488;2698;49;2747;-547;0;2201;-136
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;01/03/2019;3775;0;6523;0;0;0;10298;0;-837;0;0;70;-767;9531;3651;0;-7181;-1958;-694;0;0;-6;-6188;3343;0;3343;-1275;0;2067;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;01/03/2019;8697;0;1480;0;0;0;10178;-3568;-299;0;0;-8053;-11919;-1742;1198;776;-2142;-3323;-38;0;828;-455;-3157;-4898;-2;-4900;-56;0;-4956;-697
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;01/03/2019;5113;0;3331;333;1348;0;10124;-322;-2689;0;0;-213;-3225;6900;1711;0;-4638;-2674;-574;0;2040;-530;-4667;2233;13;2246;-878;-165;1203;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;01/03/2019;8567;0;1557;0;0;0;10124;-2451;-1117;0;0;-1784;-5352;4772;867;198;-2377;-2275;-40;0;1033;-402;-2995;1776;0;1776;-106;0;1670;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;01/03/2019;8606;0;1446;0;0;0;10053;-1629;-1549;0;0;-4364;-7542;2511;1312;768;-2528;-2332;-108;0;1942;-788;-1734;777;35;811;-252;0;559;-256
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;01/03/2019;8713;0;1330;0;0;0;10043;-2932;-2;0;0;-2072;-5006;5037;921;137;-2478;-1767;-16;0;157;-492;-3538;1499;68;1567;-15;0;1552;-493
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;01/03/2019;7049;0;2958;0;0;0;10007;-2972;0;0;0;-2597;-5569;4438;2244;1091;-2639;-3016;-68;0;418;-355;-2326;2112;-62;2050;-106;0;1945;-1001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;01/03/2019;8949;0;1053;0;0;0;10002;-1739;-233;0;0;-2329;-4301;5701;923;1659;-2547;-3332;-68;0;1252;-1251;-3364;2337;38;2375;-78;-176;2120;-277
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;01/03/2019;6954;0;3008;0;0;0;9962;-3807;0;0;0;-23;-3830;6132;967;880;-2285;-2160;-54;0;489;-395;-2558;3574;124;3697;0;0;3697;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;01/03/2019;8093;0;1800;0;0;0;9893;-2181;-287;0;0;-621;-3090;6803;1106;1323;-2711;-2408;-57;0;603;-662;-2808;3995;0;3995;-58;-194;3743;-436
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;01/03/2019;8024;0;1813;0;0;0;9837;-2168;-1102;0;0;-1478;-4748;5089;1068;371;-3126;-2479;-88;0;1792;-653;-3114;1975;7;1981;-165;-155;1661;-273
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;01/03/2019;8759;0;1052;0;0;9;9821;-1573;-812;0;0;-839;-3223;6598;1845;663;-2889;-2060;-50;0;509;-1505;-3487;3110;-255;2855;-37;0;2818;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11760553;n1;S4;I;2;DOURADINA;PR;01/03/2019;9703;0;33;0;0;0;9736;-423;0;0;0;-2123;-2547;7190;27;0;-285;-1265;-427;0;0;-773;-2722;4467;15;4482;-1365;-18;3099;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;01/03/2019;7963;0;1747;0;0;0;9711;-2237;-871;0;0;-579;-3687;6024;1393;832;-2470;-2231;-103;0;1049;-389;-1920;4105;-238;3867;-150;-92;3624;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;01/03/2019;6644;0;2962;0;0;0;9606;-2864;-472;0;0;-826;-4163;5443;635;148;-2431;-1984;-48;0;631;-204;-3252;2191;-8;2183;-45;0;2138;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;S5;I;2;BRASILIA;DF;01/03/2019;9246;0;286;0;0;0;9533;-731;-546;0;0;493;-785;8748;406;277;-1920;-1649;-44;0;2531;-1498;-1896;6852;-3;6849;-51;0;6798;-813
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;01/03/2019;5622;0;3892;0;0;0;9514;-2629;0;0;0;-84;-2713;6801;117;0;-1313;-989;-13;0;3;-11;-2206;4595;-13;4582;-41;0;4541;-978
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/03/2019;7222;0;2282;0;0;0;9504;-3622;0;0;0;51;-3571;5932;787;501;-2952;-3774;-53;0;843;-634;-5280;653;-19;633;0;0;633;0
C6 BANK;52072;b1;S4;C;2;SAO PAULO;SP;01/03/2019;16;0;2445;7034;0;0;9495;-199;0;0;0;-11;-210;9285;2;0;-28823;-29349;-492;0;0;0;-58662;-49377;0;-49377;25339;-13970;-38008;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;01/03/2019;5640;0;3776;0;0;0;9415;-2981;-3;0;0;-1236;-4220;5195;937;1088;-2361;-2549;-68;0;836;-371;-2489;2706;-2;2704;-118;-173;2413;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/03/2019;413;0;8896;0;0;0;9309;-8925;0;0;0;288;-8636;672;57;3;-1355;-699;-4;0;1921;-11;-88;584;0;584;-1;0;583;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;01/03/2019;3855;0;5439;0;0;0;9294;-4881;-2887;0;0;-130;-7898;1396;0;0;-2162;865;0;0;3583;-2392;-106;1291;0;1291;0;-250;1040;0
BANCO KOMATSU DO BRASIL S.A.;23903068;b2;S4;I;3;SAO PAULO;SP;01/03/2019;5407;2619;506;694;0;0;9226;-81;-6350;-1905;0;-158;-8493;733;62;3;-2272;-830;-285;0;3583;0;262;995;-47;948;-397;-26;525;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/03/2019;223;0;8981;0;0;0;9203;-8940;0;0;0;1;-8938;265;27;1;-1822;-681;-11;0;2571;0;86;351;0;351;-6;0;346;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;01/03/2019;7861;0;1328;0;0;0;9189;-2092;0;0;0;-3964;-6056;3133;318;342;-2182;-1060;-10;0;306;-1129;-3416;-283;1;-284;-17;0;-301;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;01/03/2019;7673;0;1348;0;0;0;9021;-1864;-139;0;0;-1906;-3909;5112;1822;1456;-3654;-3858;-124;0;896;-471;-3933;1179;-130;1049;-97;0;952;-170
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;01/03/2019;2498;0;6493;0;0;0;8991;-8998;0;0;0;367;-8631;360;8;0;-2000;-942;-12;1884;2624;-216;1346;1706;0;1706;-1;0;1705;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;01/03/2019;8252;0;586;0;0;0;8838;-1519;-64;0;0;-1386;-2969;5869;1439;1639;-3434;-4112;-99;0;1265;-887;-4189;1680;12;1692;-100;0;1592;-235
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/03/2019;0;0;8768;0;0;0;8768;-8436;0;0;0;0;-8436;332;187;0;-1459;402;-9;581;0;-2;-300;32;-32;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;01/03/2019;6951;0;1783;0;0;0;8734;-2459;0;0;0;-1477;-3936;4798;183;375;-1010;-966;-18;0;252;-251;-1435;3363;0;3363;-37;-5;3322;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;01/03/2019;8068;0;660;0;0;0;8728;-2260;-278;0;0;-824;-3362;5366;396;49;-2208;-2134;-37;0;1528;-131;-2537;2829;1;2831;-28;0;2803;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;01/03/2019;7867;0;827;0;0;0;8695;-1541;-453;0;0;-1386;-3380;5315;1002;709;-2178;-2628;-10;0;27;-706;-3784;1531;0;1531;0;-178;1353;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;01/03/2019;8030;0;592;0;0;0;8622;-876;-1468;0;0;-1542;-3887;4735;995;574;-2465;-1642;-85;0;536;-598;-2686;2049;4;2054;-183;-82;1789;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;01/03/2019;7243;0;1361;0;0;0;8604;-1837;-418;0;0;-1429;-3684;4921;987;341;-2787;-2195;-70;0;622;-458;-3559;1361;-5;1357;-45;-102;1210;0
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6249129;n1;S5;I;2;SAO PAULO;SP;01/03/2019;8151;0;400;0;0;0;8552;-2329;0;0;0;-75;-2404;6148;0;731;-369;-4026;-326;0;56;0;-3935;2213;0;2213;-771;0;1442;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;01/03/2019;7251;0;1292;0;0;0;8542;-1564;-565;0;0;-1160;-3289;5253;1061;1383;-2604;-2557;-85;0;1367;-658;-2094;3159;-10;3150;-187;0;2963;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;01/03/2019;7471;0;1047;0;0;0;8518;-2059;-270;0;0;-886;-3215;5304;1437;658;-2904;-2001;-67;0;578;-311;-2611;2693;12;2704;-43;-183;2478;-280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;01/03/2019;6922;0;1579;0;0;0;8501;-1136;-1435;0;0;-1797;-4368;4132;608;454;-1599;-1220;-58;0;2018;-878;-677;3456;-5;3450;-90;-135;3225;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;01/03/2019;7224;0;1274;0;0;0;8498;-2244;-2;0;0;-1101;-3348;5150;657;278;-2058;-2081;-51;0;504;-254;-3004;2146;-32;2114;-30;-19;2065;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;01/03/2019;6366;0;2125;0;0;0;8491;-2097;-617;0;0;-1673;-4388;4103;1526;1509;-3566;-2902;-122;0;1378;-529;-2708;1396;16;1412;-255;0;1157;-317
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;01/03/2019;6229;0;2170;0;0;0;8399;-2485;-8;0;0;-1345;-3838;4561;643;218;-2110;-1814;-15;0;586;-346;-2839;1722;119;1841;-114;-183;1544;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;01/03/2019;5530;0;2646;0;0;0;8176;-1272;-820;0;0;-1907;-3998;4178;491;609;-1848;-1278;-53;0;192;-198;-2084;2094;0;2094;-60;-171;1863;-339
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;01/03/2019;7560;0;590;0;0;0;8150;-1063;-577;0;0;-1707;-3347;4803;903;722;-2266;-2221;-10;0;46;-849;-3676;1128;-7;1121;0;-156;965;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;01/03/2019;5317;0;2813;0;0;0;8131;-3041;-175;0;0;-1576;-4793;3338;595;162;-1449;-1656;-35;0;385;-596;-2593;745;156;901;-110;-87;705;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;01/03/2019;6410;0;1683;0;0;0;8093;-2668;0;0;0;-636;-3304;4789;818;186;-1955;-2221;-15;87;6;-9;-3102;1687;2;1688;-32;0;1656;-180
TULLETT PREBON BRASIL;52027;n2;S4;C;3;SAO PAULO;SP;01/03/2019;441;0;7934;-333;0;0;8042;0;-62;0;-3;5;-60;7982;16559;1701;-7793;-9096;-1909;0;1467;-1304;-375;7608;0;7608;-527;-6872;209;0
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;S4;I;2;SAO PAULO;SP;01/03/2019;0;0;2324;0;5707;0;8031;0;0;0;0;-110;-110;7921;170;0;-1437;-5726;-402;0;174;-126;-7347;574;0;575;-272;0;303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;01/03/2019;6662;0;1368;0;0;0;8031;-1064;-621;0;0;-403;-2089;5942;687;425;-1744;-1173;-52;0;556;-108;-1410;4533;164;4697;-194;-88;4415;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;01/03/2019;6898;0;1081;0;0;0;7979;-1108;0;0;0;-1229;-2337;5642;147;18;-1650;-769;-7;0;1256;-953;-1960;3681;0;3681;0;0;3681;-394
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;6489;0;1430;0;0;0;7920;-1749;0;0;0;-236;-1985;5935;30;7;-1878;-1003;-12;0;31;-113;-2939;2996;1;2997;0;0;2996;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;01/03/2019;7526;0;377;0;0;0;7902;-1390;-279;0;0;-1698;-3367;4535;709;369;-2507;-2293;-56;0;1405;-152;-2526;2009;-5;2004;-43;0;1961;-1292
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;S4;I;1;MANAUS;AM;01/03/2019;914;0;7002;-22;0;0;7894;0;-241;0;0;302;61;7954;9633;129;-8776;-2743;-492;0;40;-20;-2229;5726;-62;5664;-1974;0;3690;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;01/03/2019;7131;0;759;0;0;0;7891;-2013;-205;0;0;-1273;-3490;4401;2404;943;-2780;-3423;-299;0;441;-315;-3028;1372;-10;1362;-150;-77;1136;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;01/03/2019;5272;0;2503;0;0;0;7775;-2537;-1;0;0;-837;-3376;4399;722;730;-1777;-1974;-39;0;742;-373;-1969;2430;83;2513;-55;-311;2148;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;01/03/2019;5192;0;2571;0;0;0;7763;-1307;-248;0;0;-1046;-2601;5163;1074;840;-1937;-2170;-84;0;600;-315;-1991;3172;0;3172;-126;0;3046;-1054
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;01/03/2019;5846;0;1914;0;0;0;7760;-1541;0;0;0;-988;-2530;5230;326;1113;-3209;-2161;-23;0;887;-169;-3236;1995;-109;1886;-28;0;1857;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;01/03/2019;7322;0;400;0;0;0;7722;-671;-2439;0;0;-367;-3477;4245;686;678;-1551;-1166;-8;0;153;-1206;-2413;1832;0;1832;0;-168;1664;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;01/03/2019;6682;0;986;0;0;0;7667;-1407;-484;0;0;-1314;-3205;4462;981;723;-2697;-1817;-71;0;765;-632;-2747;1715;15;1730;-160;-2;1569;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;01/03/2019;6951;0;711;0;0;0;7662;-863;-53;0;0;-1549;-2466;5196;838;1640;-1737;-2791;-64;0;648;-657;-2123;3073;0;3073;-152;0;2921;-296
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;01/03/2019;5440;0;2197;0;0;0;7637;-1990;-117;0;0;-601;-2708;4929;1499;1177;-3132;-2371;-40;0;352;-609;-3124;1805;-10;1795;-74;-40;1682;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;01/03/2019;6646;0;990;0;0;0;7635;-1361;-1102;0;0;-255;-2719;4917;572;256;-1060;-1103;-35;0;906;-421;-883;4033;1;4034;-124;0;3910;-633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;S5;I;2;MANAUS;AM;01/03/2019;7304;0;326;0;0;0;7630;-696;-135;0;0;-1408;-2239;5391;207;322;-1578;-1183;-19;0;352;-455;-2353;3038;47;3085;-84;0;3001;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;01/03/2019;152;0;7409;0;0;0;7561;-7025;0;0;0;-8;-7033;528;82;0;-1768;-682;-15;405;2337;-6;352;880;0;880;-11;0;869;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;01/03/2019;4282;0;3280;0;0;0;7561;-3453;-562;0;0;-470;-4485;3076;613;43;-1729;-1607;-43;0;791;-329;-2263;813;13;826;-75;0;751;0
