Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2019;10121856;60853;588616;1675909;2920616;1193625;201471;0;6641091;9611;43189;80790;25398;0;0;0;158989;1;44;116;233;84;0;0;478;0;0;0;0;0;0;0;0;154175;2060750;745851;167449;8665;0;0;3136891;0;0;2800;2095;0;0;0;4896;25153;35853;58037;56310;4158;0;0;179511;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2019;8988808;0;25525;64434;95363;31720;4103;0;221145;0;70;137;553;338;261;0;1360;0;3437;9010;19389;11990;874;0;44699;0;5815;7757;20042;19589;85476;73157;211837;0;0;0;0;0;0;0;0;0;533800;1100231;2791643;2098702;1962244;8;8486629;99;2696;5654;10540;3123;1025;0;23138;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/03/2019;8045385;17991;339902;880225;1823106;1040293;849907;0;4951425;14643;276971;447744;700559;292453;137206;0;1869576;1282;9232;20182;21838;2826;0;0;55360;470;14684;32133;82884;77507;322914;227158;757750;0;0;0;0;0;0;0;0;2093;22191;64719;38140;21486;14528;0;163155;5286;43347;92258;23022;11626;9799;62780;248118;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/03/2019;7946666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1056962;4446407;2031875;411399;23;0;0;7946666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/03/2019;7837904;12396;30250;67176;77675;21973;6799;42;216310;162849;231375;204017;25684;216;0;0;624141;570;609;390;17;0;0;0;1585;0;0;0;0;0;0;0;0;290667;6185741;92117;34999;4580;1;0;6608104;0;0;0;0;0;0;0;0;397;1655;4332;10294;4205;8505;0;29389;358375
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/03/2019;7368710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5174568;1225848;374;0;0;0;6400789;0;0;0;0;0;0;0;0;432260;394974;133342;7345;0;0;0;967921;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/03/2019;6827146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69516;1049888;2425029;2859390;422792;531;0;6827146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2019;6736839;46630;379231;1060480;2053227;1140312;501266;0;5181146;4793;9298;90658;13524;3330;6;0;121608;27245;116066;254374;317355;32495;2;0;747537;0;0;0;0;0;0;0;0;17312;397766;5629;1293;392;38;0;422429;0;0;0;531;0;0;0;531;4226;81012;73205;52565;6799;37781;63;255651;7936
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/03/2019;6105116;2296;10143;28813;30163;5968;53;0;77436;4534;14042;26324;3786;0;0;0;48686;12849;114322;281119;394480;58160;137;0;861067;0;0;0;0;0;0;0;0;400368;3347226;1236591;96870;9110;1;0;5090167;0;0;0;0;0;0;0;0;700;5335;11096;9857;772;2;0;27760;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2019;6092712;1223;9897;22928;23590;2070;0;0;59708;344;2205;1437;235;10;0;0;4230;49854;843865;2138255;2656452;339721;627;0;6028774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2019;6064806;2740;74620;191740;393721;173692;27691;0;864204;518;13725;40052;74579;30784;5927;0;165585;0;0;2;4;4;0;0;11;0;485;1016;2721;2677;12648;14450;33998;26195;513130;2269102;6087;51;0;0;2814566;0;117843;273667;680406;525994;552304;0;2150213;512;4364;19230;3466;3233;5425;0;36229;0
JOHN DEERE;50071;b1;C;3;S3;199;INDAIATUBA;SP;01/03/2019;5886095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15689;1368568;151250;2181734;1455928;559921;0;5733091;2024;67046;25439;52291;6140;64;0;153004;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2019;5210444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;5035;10282;14243;4635;327;0;34965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11543;1132672;187098;1895918;1311179;622278;0;5160688;1530;11731;477;896;157;0;0;14791;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/03/2019;4936130;0;0;0;0;0;0;0;0;5;131;264;418;4;0;0;821;10405;570732;1610561;2620219;102037;109;0;4914064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;3598;8365;8674;480;1;0;21245;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2019;4440232;462;15668;39258;48918;11984;272;0;116562;2711;8195;15744;10451;106;2;0;37209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5949;37644;11423;4;0;0;0;55020;27395;4715;16510;173842;669728;3166;0;895356;62948;2115628;1122295;31928;2165;987;135;3336086;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/03/2019;4351793;0;0;0;0;0;0;0;0;11;390;1589;2165;28;0;0;4182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21149;528265;771284;1775708;930812;269870;0;4297088;1139;3572;6773;18674;10884;9482;0;50524;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/03/2019;4330878;8522;203895;763021;1238367;555630;382859;0;3152295;19889;220031;415800;305882;44609;180;0;1006390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3620;31920;11097;870;0;0;1;47508;525;0;396;4834;323;399;0;6477;3170;15390;31856;41170;17241;9347;33;118207;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/03/2019;4109038;216;1068;1910;781;0;0;0;3975;263423;283166;192921;4226;0;0;0;743737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705418;1946486;704297;5125;0;0;0;3361326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2019;3933754;16745;188764;497695;682131;281625;52881;0;1719842;93517;276566;593387;370134;147541;10167;0;1491314;112;1116;2361;2987;138;0;0;6714;0;1205;3884;8190;6204;17300;11400;48182;13535;271148;38088;412;0;0;0;323183;22058;29630;30511;30004;7585;0;0;119789;41449;63499;58411;18402;5352;2140;142;189396;35335
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/03/2019;3672496;0;0;0;0;0;0;0;0;0;9;12;0;0;0;0;21;64153;595580;1374194;1523842;114705;1;0;3672475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2019;3498601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19935;242373;471692;1309226;786645;604811;191;3434872;340;5442;9597;24730;16467;7154;0;63729;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2019;3479799;3964;232268;586243;944899;449176;212328;0;2428878;391;12266;27266;24965;3509;51;0;68449;3229;157904;372512;405667;38796;44;0;978152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;32;7;0;0;0;93;273;2416;1322;196;21;0;0;4228;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/03/2019;3123848;16232;267085;699956;1243654;631710;232889;0;3091527;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;1770;4614;9441;6232;9267;209;32318;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/03/2019;2802359;9027;62583;180189;298270;134222;71696;0;755988;20;73;249;385;62;10;0;799;0;0;0;0;0;0;0;0;7562;32989;70019;167434;150537;466640;111240;1006419;56452;422848;0;0;0;0;0;479301;0;0;0;0;0;0;0;0;6407;25369;51470;133466;122190;220286;665;559852;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/03/2019;2743312;159;217;191;4;0;0;0;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;982338;1006582;27385;0;0;0;2016345;0;0;0;0;0;0;0;0;528283;124603;67315;6195;0;0;0;726396;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/03/2019;2545504;5681;87799;276447;503791;289898;104654;0;1268270;3999;34502;77346;65057;14349;83;0;195336;264;3027;8055;13803;3846;17;0;29012;182;4889;14423;37825;36430;154630;128292;376671;21937;292997;15286;6751;0;0;0;336972;7454;7580;77208;78515;4950;536;0;176242;12032;53825;43716;33309;6525;13580;13;163001;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/03/2019;2521366;0;0;0;0;0;0;0;0;176774;96636;121120;62822;3173;0;0;460523;96428;295823;612348;663440;56564;0;0;1724602;0;0;0;0;0;0;0;0;94443;162639;30625;104;0;0;0;287810;0;0;0;0;0;0;0;0;10614;23964;13729;123;0;0;0;48430;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/03/2019;2256741;0;242;846;1061;1;0;0;2149;18702;124281;275460;191884;90897;3679;0;704902;353;12078;31931;51413;8051;9;0;103836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15824;187179;879405;191311;33322;4011;0;1311052;11433;78128;42447;2703;53;38;0;134801;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/03/2019;2110922;2;39;100;137;44;0;0;322;667572;851995;589755;1269;0;0;0;2110591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2019;2108604;16234;164272;443886;799265;380423;150663;5;1954748;44;393;738;962;679;308;38;3161;6494;21188;43772;37755;1451;0;0;110659;0;42;111;287;297;897;199;1834;63;739;0;0;0;0;0;802;0;0;0;0;0;0;0;0;63;3838;24868;5892;2741;0;0;37401;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2019;2039170;182;8;11;3;4;0;0;209;8160;18633;30328;31473;217;0;0;88811;0;0;0;0;0;0;0;0;24;58;149;413;378;665;98;1785;55153;160185;43857;46;0;0;0;259240;0;5813;15756;0;0;0;0;21569;29140;336195;353041;819635;127645;1900;0;1667555;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/03/2019;1960621;4371;53969;117556;278239;199002;233474;26;886637;5667;76788;82605;98129;53633;30878;68;347767;0;0;0;0;0;0;0;0;319;4805;14261;36177;34297;141189;112839;343886;28089;188733;43896;150;0;0;0;260867;178;4342;9438;18930;17648;17186;0;67722;2737;24452;25527;931;40;54;0;53741;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/03/2019;1860623;16;539;1416;1507;0;0;0;3478;13548;182550;418690;489932;66489;13387;11;1184607;420;8674;21827;32869;5052;5;0;68846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12535;113459;250296;196919;24679;5804;0;603692;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/03/2019;1767767;842;13239;34220;55811;26743;5001;0;135858;385437;403764;379006;10287;4;1;0;1178498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169790;231292;28328;7;0;0;0;429417;0;0;0;0;0;0;0;0;17656;903;4914;522;0;0;0;23995;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/03/2019;1626130;602;21200;25135;46892;26732;5545;0;126106;12813;204293;315334;559181;334584;73818;0;1500023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/03/2019;1615649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29426;59096;199702;355764;208404;513170;232193;1597755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;371;1062;2751;2611;9109;1773;17894;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/03/2019;1608485;968;25721;74236;146276;90755;82916;0;420872;2167;27191;44406;41942;4430;1818;0;121954;105;3689;10277;20807;5111;7;0;39995;0;0;0;0;0;0;0;0;8640;70292;20723;121;4;0;0;99781;7043;234762;255740;154178;64608;884;0;717214;10252;66386;74338;40173;13399;3895;226;208670;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/03/2019;1576580;182;6699;19559;40039;22974;16521;0;105975;2673;44486;96841;127700;21360;1149;0;294208;100;4302;11692;23673;7425;17;0;47208;0;0;0;0;0;0;0;0;4613;42784;12360;170;30;0;0;59957;69;261490;260984;160265;3741;202;0;686751;8539;131120;88070;94729;30188;29519;315;382480;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/03/2019;1508935;0;0;0;0;0;0;0;0;9494;27178;16123;45;0;0;0;52840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264933;898309;282598;10255;0;0;0;1456095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/03/2019;1423022;0;0;0;0;0;0;0;0;6746;36792;105779;146886;85815;59856;51;441925;44;1645;4235;8066;1157;0;0;15148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2227;43948;470956;214505;99084;17679;0;848399;1976;36172;22725;30217;17317;9143;0;117551;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2019;1387870;406;2114;5115;6519;1641;7;0;15802;3542;17766;38495;42939;14321;3584;0;120648;26;116;657;724;141;12;0;1675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47293;184885;311980;303077;103194;63469;0;1013898;3642;42494;99250;86777;1020;2663;0;235847;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/03/2019;1334001;1091;26450;66088;110180;46463;4845;0;255118;57182;81108;119727;35409;0;0;0;293425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129603;496384;158964;507;0;0;0;785458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/03/2019;1194223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3170;6358;9427;141;0;0;19096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;729012;235237;10484;241;0;0;975184;2667;120817;16397;37668;10122;12273;0;199944;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/03/2019;1115546;0;0;0;0;0;0;0;0;0;0;3755;0;0;0;0;3755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424136;566972;59592;61090;0;0;1111790;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/03/2019;1011778;117;3878;11057;19090;8809;6027;0;48977;6258;45528;78236;107219;15300;630;0;253171;538;9518;26244;50937;13901;92;0;101230;0;0;0;0;0;0;0;0;4973;36844;11704;7;0;0;0;53528;634;180553;188183;49940;20176;3976;0;443463;7102;37144;31823;26535;6817;1772;218;111410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/03/2019;1006430;125;5952;17256;35566;23417;35746;0;118061;1278;34735;68129;59805;7696;662;0;172304;262;7222;19494;37822;13959;26;0;78784;0;0;0;0;0;0;0;0;1807;27420;8235;29;1;0;0;37493;1430;108764;262620;38171;13409;98;0;424491;5545;38615;57727;39627;16248;17396;139;175297;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/03/2019;994907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20858;109542;276577;521748;66181;0;0;994907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/03/2019;984674;667;5146;9332;8275;823;41;0;24285;297;2101;4126;3501;247;0;0;10272;26645;133202;311637;409633;53295;0;0;934412;0;0;0;0;0;0;0;0;4939;8388;1404;14;0;0;0;14745;0;0;0;0;0;0;0;0;37;250;603;71;0;0;0;962;0
