Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S5;9;MARILIA;SP;01/03/2019;124650;138;8819;21375;26801;5213;217;0;62563;34;1733;4595;8142;2186;2;0;16691;639;7579;7639;1084;0;0;0;16942;103;10936;820;0;0;0;0;11859;0;0;0;0;0;0;0;0;676;3910;3733;5409;2187;651;30;16596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;I;2;S4;9;GUAXUPE;MG;01/03/2019;123848;1133;6579;14812;11649;735;0;0;34908;37;742;1879;2761;370;17;0;5806;2680;33257;3644;0;0;0;0;39581;77;10447;433;0;0;0;0;10957;0;0;0;0;0;0;0;0;457;341;101;531;2;0;0;1433;0;0;0;0;0;0;0;0;4074;5570;21520;0;0;0;0;31164;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/03/2019;120739;332;11508;24383;26507;1713;222;0;64665;28;5354;15069;8275;1679;37;0;30441;465;4180;2329;65;0;0;0;7040;33;8169;478;0;0;0;0;8681;0;0;0;0;0;0;0;0;548;3088;2773;1945;898;0;37;9289;18;83;144;83;0;0;0;329;0;0;295;0;0;0;0;295;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;S5;9;PINHALZINHO;SC;01/03/2019;120109;1268;6813;20700;32728;12812;10059;0;84380;216;1683;4204;7391;2010;36;0;15539;442;1336;280;1319;58;0;0;3435;1266;12233;1522;0;0;0;0;15021;0;0;0;0;0;0;0;0;365;64;0;31;0;0;0;460;0;0;0;0;0;0;0;0;0;0;1274;0;0;0;0;1274;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;S5;9;CUIABA;MT;01/03/2019;119287;6132;10724;36066;24129;11705;2970;0;91726;19;512;1662;3911;1021;398;0;7522;703;3914;3341;0;0;0;0;7958;465;9880;439;0;0;0;0;10785;0;0;0;0;0;0;0;0;628;70;21;148;162;267;0;1297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/03/2019;118618;1088;9786;20555;28306;9787;2416;0;71939;38;542;1295;1326;55;0;0;3256;723;3186;4353;6614;25;0;0;14900;374;23088;1658;0;0;0;0;25120;0;0;0;0;0;0;0;0;149;32;3152;70;0;0;0;3402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/03/2019;117971;1416;22527;32860;31302;5265;348;0;93718;15;732;1875;2840;256;0;0;5718;408;3311;519;0;0;0;0;4239;75;11351;1287;0;0;0;0;12714;0;0;0;0;0;0;0;0;440;225;5;12;0;0;0;682;0;0;0;0;0;0;0;0;0;632;175;42;42;9;0;901;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;01/03/2019;115416;291;6315;17359;29744;4997;537;0;59243;28;1993;5407;11519;4140;464;0;23551;536;5252;5694;0;0;0;0;11481;33;11305;1196;1;0;0;0;12536;0;0;0;0;0;0;0;0;113;139;2009;0;0;0;0;2260;0;0;0;0;0;0;0;0;0;1794;3786;765;0;0;0;6345;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;I;2;S5;9;APUCARANA;PR;01/03/2019;115210;425;12376;34846;28307;3896;9;0;79859;6;216;586;951;233;3;0;1995;400;1227;1790;0;0;0;0;3418;471;23180;844;2;0;0;0;24496;0;0;0;0;0;0;0;0;265;567;2520;1303;0;0;0;4656;0;0;0;0;0;0;0;0;0;164;376;247;0;0;0;787;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S5;9;NOVA LONDRINA;PR;01/03/2019;112951;255;6060;14910;20568;5657;130;0;47581;66;3387;4780;8986;1250;1435;0;19903;591;7722;9395;1008;0;0;0;18715;147;15141;1679;30;0;0;0;16997;0;0;0;0;0;0;0;0;391;2640;2395;2909;1300;10;111;9755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/03/2019;110021;1148;9130;16233;31180;20822;2290;0;80804;123;1964;5442;7067;642;8;0;15246;683;6081;733;0;0;0;0;7497;526;4726;280;2;0;0;0;5534;0;0;0;0;0;0;0;0;145;794;0;0;0;0;0;939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/03/2019;109751;587;9345;29943;22107;5205;381;0;67566;33;1789;5068;11015;2513;779;0;21197;160;1689;1516;27;0;0;0;3393;268;11715;880;0;0;0;0;12863;0;0;0;0;0;0;0;0;176;157;3;0;0;0;0;335;0;0;0;0;0;0;0;0;0;4314;17;33;33;0;0;4396;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;I;2;S5;9;CUIABA;MT;01/03/2019;108650;2709;12924;26354;22114;6868;1395;0;72364;80;857;2660;7715;4611;85;0;16007;678;2736;1283;0;0;0;0;4697;610;7548;847;0;0;0;0;9005;0;0;0;0;0;0;0;0;761;261;0;0;0;0;0;1022;0;0;0;0;0;0;0;0;15;2465;100;2702;270;0;0;5553;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/03/2019;107896;1532;21485;35009;23910;557;0;0;82494;107;1103;2899;4288;445;0;0;8842;0;1101;439;0;0;0;0;1540;3163;10695;670;0;0;0;0;14528;0;0;0;0;0;0;0;0;212;281;0;0;0;0;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;I;2;S4;9;FLORIANOPOLIS;SC;01/03/2019;107775;0;24937;80972;47;0;0;0;105956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;320;1389;0;0;0;1819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;I;2;S4;9;ITAI;SP;01/03/2019;105543;488;9351;30920;17282;2150;0;0;60191;0;931;2585;4466;932;3;0;8918;304;4994;77;0;0;0;0;5375;66;21546;1722;0;0;0;0;23333;0;0;0;0;0;0;0;0;90;235;219;288;140;0;0;972;0;0;0;0;0;0;0;0;0;1934;4820;0;0;0;0;6754;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;S5;9;PALMITOS;SC;01/03/2019;104460;531;7409;17994;26667;10057;4196;0;66854;86;1639;4118;8091;4816;2263;0;21013;170;600;1620;0;0;0;0;2390;303;11177;1985;0;0;0;0;13464;0;0;0;0;0;0;0;0;56;17;304;0;0;0;0;378;0;0;0;0;0;0;0;0;0;52;309;0;0;0;0;362;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/03/2019;103085;1440;10372;23558;19644;1683;156;0;56855;131;1454;3574;5330;774;2;0;11266;441;1721;1044;29;0;0;0;3235;1655;27544;1830;0;0;0;0;31030;0;0;0;0;0;0;0;0;182;255;0;0;262;0;0;699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;S4;9;GUARIBA;SP;01/03/2019;103079;781;6343;24318;37849;8865;0;0;78155;7;271;984;2008;408;0;0;3678;34;2080;2436;0;0;0;0;4549;16;14928;940;0;0;0;0;15884;0;0;0;0;0;0;0;0;101;46;124;300;186;57;0;813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/03/2019;102353;1057;12370;23835;38495;6387;257;0;82401;0;24;69;89;9;0;0;191;127;15581;0;0;0;2;0;15709;619;3302;28;0;0;0;0;3949;0;0;0;0;0;0;0;0;79;25;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;S5;9;PASSOS MAIA;SC;01/03/2019;102140;2621;7426;20720;24304;8777;6666;0;70514;55;640;1615;2971;1058;110;0;6449;486;1608;1633;0;0;0;0;3727;2914;11300;753;0;0;0;0;14966;0;0;0;0;0;0;0;0;1398;66;1513;796;657;360;0;4790;1;15;14;0;0;0;0;30;386;54;584;320;320;0;0;1664;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;I;2;S5;9;ARACAJU;SE;01/03/2019;100451;480;6768;17484;24444;6097;6620;0;61893;169;1365;3945;5025;546;1395;0;12445;268;4854;9801;5;0;0;0;14927;49;3629;113;0;0;0;0;3791;0;0;0;0;0;0;0;0;85;534;1176;2789;1537;1242;32;7395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/03/2019;99985;439;6054;13096;17781;5391;1660;0;44421;207;1820;5005;7718;3254;822;0;18826;675;12465;15625;71;0;0;0;28836;49;1338;123;0;0;0;0;1510;0;0;0;0;0;0;0;0;65;618;1368;3123;668;257;291;6392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;I;2;S5;9;JI-PARANA;RO;01/03/2019;99344;484;14621;35562;13749;1355;0;0;65770;24;1227;3001;3793;411;0;0;8457;0;1170;2571;41;0;0;0;3782;43;19681;1025;0;0;0;0;20748;0;0;0;0;0;0;0;0;279;246;44;18;0;0;0;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;I;2;S4;9;GOIANIA;GO;01/03/2019;99091;270;5505;12808;14128;737;0;0;33448;16;448;1190;1853;341;3;0;3850;1525;12821;10685;0;0;0;0;25031;449;11408;1191;0;0;0;0;13048;0;0;0;0;0;0;0;0;1573;4511;5316;8359;3700;122;36;23616;0;2;5;8;0;0;0;15;0;84;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/03/2019;98628;391;5209;10260;10561;682;0;0;27104;31;902;2143;2658;379;63;0;6177;2304;13891;12623;10;0;0;0;28827;86;5301;250;0;0;0;0;5637;0;0;0;0;0;0;0;0;1582;6332;5423;7356;3364;62;41;24159;0;0;0;0;0;0;0;0;0;0;6463;262;0;0;0;6725;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS;87900601;b3S;I;2;S4;9;SOLEDADE;RS;01/03/2019;98476;129;3640;15071;9583;2944;1458;0;32825;33;1223;2814;6263;2674;1068;2;14077;329;10718;7836;0;0;0;0;18882;37;7928;924;0;0;0;0;8889;0;0;0;0;0;0;0;0;506;1981;2056;4596;3726;3544;71;16480;0;0;0;0;0;0;0;0;0;0;7323;0;0;0;0;7323;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/03/2019;98249;1325;11746;31116;21670;2545;38;0;68439;0;109;326;702;93;0;0;1229;736;6145;2415;0;0;0;0;9295;592;14421;861;0;0;0;0;15874;0;0;0;0;0;0;0;0;392;353;40;49;0;0;0;835;0;0;0;0;0;0;0;0;0;0;2576;0;0;0;0;2576;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/03/2019;97921;1785;6587;14826;20808;2343;340;0;46689;36;764;1591;2683;837;0;0;5911;866;12904;0;0;0;0;0;13770;316;11396;1517;0;0;0;0;13229;0;0;0;0;0;0;0;0;591;88;13;45;26;0;0;763;8;9;2;0;0;0;0;19;0;2079;12351;1918;1194;0;0;17541;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/03/2019;96615;285;9252;21259;29968;12394;4555;0;77714;13;1443;3452;4957;1470;1015;0;12351;0;2304;2385;0;0;0;0;4689;0;1300;332;0;0;0;0;1632;0;0;0;0;0;0;0;0;70;53;32;68;8;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;S5;9;GOIANIA;GO;01/03/2019;96560;1951;8819;13606;25068;8907;3069;0;61420;0;98;256;454;29;0;0;837;1284;9740;124;0;0;0;0;11148;332;20168;790;0;0;0;0;21290;0;0;0;0;0;0;0;0;594;415;0;0;0;0;0;1009;0;0;0;0;0;0;0;0;0;311;545;0;0;0;0;856;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/03/2019;96319;60;14189;8592;12793;3931;1831;0;41395;18;2359;1882;2963;1145;536;0;8903;277;4476;20635;2141;41;0;0;27569;0;5871;296;0;0;0;0;6167;0;0;0;0;0;0;0;0;136;6024;1333;1945;1141;1195;16;11790;0;0;0;0;0;0;0;0;0;453;42;0;0;0;0;495;0;0;0;0;0;0;0;0;0
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;I;3;S4;2;SAO PAULO;SP;01/03/2019;95769;0;38708;10000;0;0;0;0;48708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2075;44985;0;0;0;0;47061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;I;2;S5;9;PRUDENTOPOLIS;PR;01/03/2019;95152;208;5384;12440;13423;1268;434;0;33156;31;3099;2984;3456;863;209;0;10642;476;5963;11116;182;0;0;0;17736;104;12232;782;0;0;0;0;13119;0;0;0;0;0;0;0;0;604;3402;2904;3825;1435;348;75;12593;0;0;0;0;0;0;0;0;0;1788;6118;0;0;0;0;7906;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;3;S5;9;LAJEADO;RS;01/03/2019;94734;60;2106;5458;8996;4832;2249;0;23700;21;4118;11439;21123;12796;10359;0;59856;0;753;7368;4;0;0;0;8124;0;267;61;0;0;0;0;328;0;0;0;0;0;0;0;0;8;155;382;815;558;808;0;2726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;I;2;S5;14;FLORIANOPOLIS;SC;01/03/2019;94292;2156;2629;6706;13464;37349;24553;0;86857;0;2809;608;0;0;0;0;3417;0;0;0;0;0;0;0;0;27;3991;0;0;0;0;0;4019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/03/2019;94170;103;4215;8413;7621;877;85;0;21314;192;5466;13478;22521;7469;535;0;49662;0;2184;3871;0;0;0;0;6055;115;11489;341;0;0;0;0;11945;0;0;0;0;0;0;0;0;633;605;720;1009;265;18;0;3249;21;269;650;888;117;0;0;1945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;S5;9;PARANAVAI;PR;01/03/2019;94081;3565;7405;17244;25788;5971;555;0;60528;15;209;453;691;132;0;0;1500;937;3247;3122;0;0;0;0;7305;1363;15944;1513;1;0;0;0;18821;0;0;0;0;0;0;0;0;622;279;3900;1125;0;0;0;5926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;S4;14;ARARUAMA;RJ;01/03/2019;93932;2627;21413;39861;20895;3100;3945;0;91842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1647;443;0;0;0;0;2091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;I;1;S4;30;GOIANIA;GO;01/03/2019;92927;619;2863;5141;3469;153;0;0;12245;1211;6972;18826;22265;1594;52;0;50921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465;1776;5310;11749;6935;3525;0;29761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/03/2019;91503;134;7015;18731;29016;9655;2132;0;66683;13;536;1389;2234;742;470;0;5383;0;4016;6744;0;0;0;0;10760;4;5314;183;0;0;0;0;5501;0;0;0;0;0;0;0;0;10;356;830;926;376;677;0;3176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;I;2;S4;14;NAO-ME-TOQUE;RS;01/03/2019;91186;0;0;0;0;0;0;0;0;1956;57877;30414;212;0;0;0;90459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;0;416;49;0;0;726;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/03/2019;90325;4530;21538;29166;24934;2386;0;0;82554;13;888;1638;2464;4;0;0;5007;0;0;0;0;0;0;0;0;221;2489;56;0;0;0;0;2765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/03/2019;90246;169;10652;17434;24873;12627;194;0;65949;0;429;1211;2810;946;1;0;5396;253;1862;3173;0;0;0;0;5288;215;12271;652;0;0;0;0;13138;0;0;0;0;0;0;0;0;95;121;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;258;0;0;0;0;0;0;0;0;0
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/03/2019;89993;1;331;904;1314;181;9;0;2741;51;2437;6718;12327;6766;7985;0;36283;0;1311;13570;8995;0;0;0;23876;105;4455;545;0;0;0;0;5104;0;0;0;0;0;0;0;0;618;2647;6561;8628;2418;1112;0;21985;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;I;2;S5;9;SAO LOURENCO D'OESTE;SC;01/03/2019;89945;179;4809;11324;21565;4752;365;0;42995;43;1567;4101;7909;2890;893;0;17404;258;1107;923;0;0;0;0;2288;151;13327;952;0;0;0;0;14430;0;0;0;0;0;0;0;0;223;107;35;38;7;0;0;410;0;4;8;1;0;0;0;13;0;292;12114;0;0;0;0;12405;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;S5;9;RIO CLARO;SP;01/03/2019;89539;305;3645;11552;25000;12255;9730;0;62487;20;1105;2968;6364;2403;2658;0;15517;221;2187;70;62;0;0;0;2540;332;6831;1311;0;0;0;0;8474;0;0;0;0;0;0;0;0;129;160;156;71;6;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;S5;9;CAPIVARI;SP;01/03/2019;89089;952;9829;23608;15557;5925;267;0;56137;18;627;1689;3054;611;9;0;6008;578;8632;0;0;0;0;0;9209;923;14455;744;0;0;0;0;16123;0;0;0;0;0;0;0;0;484;501;563;64;0;0;0;1612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
