Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43800;320048;0;109127;5721554;0;6150729;7504062;0;0;0;0;394602;394602;15328827;29378219;4749296;6115122;40242637;1741;5484686;45729064
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43800;433807;0;19342;4174513;210463;4838125;827557;0;424022;2926017;0;2066361;5416399;7071497;18153578;2473434;16526085;37153096;23513;4378183;41554793
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43800;463;0;15002;2143570;0;2159036;0;0;0;0;0;0;0;9626826;11785862;498085;27229606;39513552;2630;988752;40504934
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43800;232515;0;302480;5158675;0;5693670;1092483;1054754;2658813;5760928;0;31149;9505644;8446668;24738464;761626;6693760;32193849;22727;4040732;36257309
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43800;1081988;0;248366;7048185;16601;8395141;2517947;845897;783282;9588531;1411543;0;12629252;3687402;27229743;100975;4452536;31783254;81730;3695159;35560143
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43800;26584;0;8365928;11495395;0;19887907;295805;336211;0;1532113;0;0;1868324;0;22052035;124979;5805765;27982779;2;4926169;32908950
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43800;10381;0;0;119477;0;129859;256926;2087123;597204;156831;0;0;2841158;19907722;23135664;469041;5033486;28638191;109;3527465;32165765
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S4;C;2;RIO DE JANEIRO;RJ;43800;0;0;0;4;0;4;15783392;0;0;0;0;19474;19474;52668;15855538;684971;11517040;28057548;5147;2442111;30504806
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S4;C;2;SAO PAULO;SP;43800;0;0;0;5519900;5334604;10854503;0;0;0;310588;0;89300;399889;387194;11641586;0;13215399;24856985;85258;1001831;25944074
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43800;813672;3054604;65627;7755656;7911;11697470;8744311;335649;106179;0;0;0;441828;151009;21034619;0;912753;21947372;4554;1608362;23560288
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43800;127511;0;0;1722779;0;1850290;540021;0;0;0;0;0;0;3733513;6123823;626419;15496778;22247020;2696;1261830;23511546
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43800;0;0;7125;1018388;0;1025513;4243029;0;0;0;0;4289144;4289144;663832;10221517;3579189;4946991;18747697;0;3475809;22223506
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43800;0;0;2587936;5804475;0;8392411;0;0;0;2726522;0;0;2726522;2123498;13242431;10481;5168312;18421224;176005;2627089;21224318
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43800;4550;0;0;494515;0;499065;68776;0;0;26827;0;0;26827;3508900;4103568;361755;15091714;19557037;560;1662400;21219997
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43800;1052696;588915;29782;1316656;1412264;4400314;99997;0;235027;0;0;0;235027;832091;5567430;0;12712205;18279635;0;2199206;20478841
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43800;1282009;0;234920;6593787;0;8110715;1958927;0;0;0;0;0;0;0;10069643;4490112;2584287;17144041;1379;2869248;20014668
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43800;68897;0;53400;10137960;2706;10262963;0;49149;83857;534552;59279;0;726837;712224;11702024;130857;3050346;14883227;0;4079047;18962274
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43800;86583;2977;340228;3160345;0;3590134;3603526;21982;610298;754625;55066;0;1441971;4798032;13433662;14890;3407802;16856354;20600;1590988;18467942
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43800;5965;0;0;77664;0;83629;57470;0;0;0;0;0;0;3299295;3440394;390654;12238762;16069810;9396;1446546;17525751
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43800;784724;2057390;0;8991251;4374;11837739;323169;193748;0;10753;0;0;204501;128456;12493865;0;2724201;15218066;104;1900396;17118566
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;13063036;13063036;0;915635;13978671;6176;2887003;16871850
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;43800;0;0;0;0;60012;60012;0;0;0;0;0;0;0;2176322;2236334;0;13215694;15452028;0;1073965;16525993
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;43800;0;0;0;0;1236217;1236217;0;0;0;0;0;0;0;0;1236217;0;7248718;8484935;377;7601705;16087016
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43800;47391;0;11313;1236323;0;1295027;1127155;37071;469909;5533137;0;884519;6924636;1267690;10614508;463170;506155;11583833;21444;2546564;14151840
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43800;0;0;2609853;3254522;0;5864376;0;0;0;2047445;0;0;2047445;0;7911821;0;2995911;10907732;127558;2564736;13600025
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43800;0;0;4389590;2781765;0;7171355;0;0;0;320082;0;0;320082;3056339;10547776;3996;543634;11095406;8840;1975593;13079839
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43800;369234;0;134020;5263335;29371;5795960;349225;1864281;1528559;60903;0;0;3453743;0;9598928;18198;942261;10559388;18236;2274853;12852477
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43800;0;0;0;930284;0;930284;230884;0;0;0;0;172534;172534;378511;1712212;6811297;991621;9515130;0;1920461;11435591
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43800;7415;0;20004;4193;0;31612;281842;0;0;1204546;0;0;1204546;0;1518001;0;6923988;8441988;780;2569577;11012346
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43800;125;0;0;0;0;125;0;0;0;0;0;0;0;0;125;0;3351766;3351891;0;7648732;11000622
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43800;0;0;971493;655414;0;1626908;0;319843;92378;881514;0;0;1293735;5942622;8863265;44065;119862;9027192;205608;1249835;10482635
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43800;89887;0;67049;5650271;0;5807206;345394;260878;262645;10853;0;0;534376;122914;6809891;2044069;414668;9268627;33894;841056;10143577
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43800;2089691;307098;0;2609479;0;5006268;166432;1734029;0;11186;0;12704;1757919;37887;6968505;20941;838143;7827589;5167;2201545;10034301
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43800;313027;200773;54936;6200387;0;6769123;236530;5136;142225;17575;0;0;164936;0;7170588;0;1911812;9082400;337;931324;10014061
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43800;516255;0;700;1200016;0;1716971;0;0;0;0;0;0;0;1358633;3075604;432851;4569192;8077647;3858;1635200;9716705
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43800;0;0;70558;0;1893795;1964353;0;218614;0;0;0;0;218614;0;2182967;0;121919;2304886;0;6851232;9156118
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43800;120749;0;188806;2329008;3953;2642517;12792;67339;0;6698;0;0;74036;7;2729352;90;5690345;8419788;3898;509821;8933507
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43800;882529;1154877;191919;3701985;0;5931309;949378;0;0;238789;0;0;238789;3861;7123337;0;304236;7427573;0;1365474;8793048
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;43800;260050;0;0;53447;0;313497;0;0;0;303708;0;0;303708;6634490;7251695;0;133895;7385590;7868;1371720;8765178
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43800;185588;0;1630;673090;0;860309;1696479;152260;1114001;1241505;0;0;2507766;2254157;7318711;91812;579363;7989886;15911;653171;8658969
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43800;0;0;1197505;276413;0;1473917;0;7517;0;2455935;0;0;2463452;2873924;6811294;170770;638262;7620325;101456;926560;8648342
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43800;0;0;108741;0;0;108741;0;0;0;1337087;0;0;1337087;173053;1618880;0;5798077;7416958;0;935994;8352952
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7521840;7521840;0;318570;7840410
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43800;76100;0;2090;2145613;0;2223804;0;0;0;0;0;0;0;2414532;4638335;177880;641565;5457780;3540;1785595;7246915
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43800;150435;0;46080;3862358;0;4058872;32120;135701;326763;11292;0;0;473756;274558;4839306;305688;766543;5911536;8619;1131446;7051601
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;97562;97562;0;6342837;6440400;0;563229;7003629
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43800;445;0;0;1603474;737;1604655;0;0;0;0;0;0;0;22202;1626857;0;4935105;6561962;0;373013;6934975
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43800;0;0;2561329;71345;0;2632674;0;0;0;428019;0;0;428019;801089;3861782;30178;1111257;5003217;11404;1913075;6927695
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43800;37465;0;137827;1778642;0;1953933;744915;0;0;1008;0;0;1008;2098559;4798416;52961;1185961;6037338;916;739135;6777389
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43800;327495;0;23941;2727050;0;3078486;225364;299268;218912;1485454;24142;0;2027775;94131;5425755;0;251820;5677575;1026;754129;6432730
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43800;108;0;0;1050892;0;1051000;424583;0;0;0;0;0;0;2193168;3668750;935070;713754;5317574;0;1095991;6413565
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43800;0;0;1661634;1966746;0;3628380;0;982839;0;817182;0;0;1800022;0;5428401;1360;140203;5569964;720;787629;6358313
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43800;833450;0;138215;3367422;31037;4370124;0;0;0;0;0;0;0;2928;4373052;0;396082;4769134;0;1511581;6280715
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43800;0;0;0;101380;0;101380;0;0;0;0;0;0;0;4645011;4746390;0;331080;5077470;124995;1007016;6209481
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43800;0;0;40420;99311;0;139730;0;0;213308;89902;0;0;303210;3077727;3520668;0;789712;4310380;10147;1820883;6141409
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43800;24043;0;0;956;7417;32416;0;0;0;0;0;0;0;0;32416;0;340516;372932;1;5765704;6138638
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43800;704059;0;0;1826036;20641;2550737;0;0;1159068;0;0;0;1159068;1160;3710965;0;575082;4286047;0;1631321;5917368
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43800;757056;1472015;126718;2103609;1421;4460819;104;49591;0;49415;0;0;99006;92883;4652813;0;694829;5347642;11055;473268;5831965
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43800;5980;0;331423;1654990;0;1992393;130341;18967;0;2050887;0;0;2069854;167;4192755;0;409506;4602261;0;1228491;5830752
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43800;0;0;0;682;0;682;0;0;0;0;0;0;0;0;682;0;5521581;5522263;0;251533;5773796
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43800;0;0;422647;0;0;422647;0;0;0;500727;0;1120568;1621295;0;2043942;0;2624450;4668392;0;1032983;5701375
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43800;0;0;0;3056;0;3056;0;0;0;0;0;0;0;3913983;3917038;0;150890;4067928;7822;1112065;5187815
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43800;0;0;0;4517584;0;4517584;0;0;0;0;0;0;0;0;4517584;0;190644;4708228;0;268970;4977197
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43800;0;0;0;1659645;0;1659645;0;0;0;107371;0;0;107371;203198;1970215;683576;882076;3535867;0;1073934;4609801
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43800;0;0;0;41056;0;41056;0;0;52187;368781;0;0;420968;1621391;2083415;22683;1834366;3940465;17595;615965;4574026
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4118590;4118590;0;400400;4518990
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;184885;184885;0;3900870;4085754;0;363663;4449417
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43800;0;0;800;1248488;0;1249289;0;0;0;0;0;0;0;2167687;3416976;0;324119;3741094;956;504721;4246771
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43800;0;0;12795;361956;0;374750;1703505;0;0;890093;0;0;890093;197010;3165358;59275;339478;3564111;537;520156;4084804
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43800;354246;0;0;1464433;4803;1823482;0;0;647725;0;0;0;647725;2296;2473503;0;781427;3254930;0;745957;4000887
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43800;0;0;181170;0;0;181170;0;0;0;0;0;0;0;2626185;2807355;0;934085;3741440;0;148715;3890155
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43800;29671;0;1809;2078425;10781;2120686;3696;0;0;425061;0;194828;619889;112174;2856446;0;658007;3514453;3095;346118;3863666
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43800;38221;0;0;2566894;0;2605115;254018;336364;28367;0;0;0;364731;0;3223864;6284;298785;3528933;0;219575;3748508
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43800;473305;0;147333;1502264;9726;2132629;0;0;0;0;0;0;0;14832;2147460;0;1067234;3214694;0;467633;3682327
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43800;0;0;0;0;0;0;0;0;0;306371;0;0;306371;141481;447852;5704;2574809;3028365;28397;574198;3630960
MERCADOPAGO PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43800;0;0;0;0;2128543;2128543;0;0;0;0;0;0;0;0;2128543;1013;1325461;3455017;0;122011;3577029
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43800;0;0;0;0;4421;4421;0;0;0;0;0;755221;755221;0;759642;0;2091488;2851130;0;647788;3498918
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43800;147565;0;215540;1399022;0;1762127;0;126561;6750;352389;0;0;485700;544205;2792032;1517;132038;2925587;871;540502;3466959
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43800;0;0;1489556;0;0;1489556;0;0;0;0;0;0;0;674417;2163974;1734;141393;2307101;5150;1068995;3381245
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43800;336795;0;1500;1061948;0;1400244;846436;13177;0;0;0;0;13177;0;2259857;46317;678323;2984497;0;363844;3348341
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43800;0;0;0;3604;0;3604;0;0;0;0;0;0;0;176585;180189;0;2881451;3061640;0;185154;3246794
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43800;405765;0;132872;1552504;4063;2095204;0;0;0;0;0;0;0;0;2095204;0;706476;2801680;0;442686;3244366
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3038362;3038362;0;149982;3188344
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43800;28522;0;0;1804948;0;1833470;175521;14121;273490;0;0;0;287611;5425;2302026;4641;329963;2636630;2488;386301;3025419
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43800;300346;0;130347;901779;5281;1337754;0;0;0;0;0;0;0;41197;1378951;0;971236;2350187;0;674724;3024911
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43800;413266;0;0;1985724;31361;2430352;0;0;63349;0;0;0;63349;0;2493701;0;63351;2557052;0;452003;3009055
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43800;458;0;60420;221119;9386;291383;0;181102;82631;367035;0;0;630768;159240;1081391;31633;599345;1712369;1962;1188229;2902560
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43800;267491;0;151667;731239;24179;1174576;0;44172;0;449219;0;0;493391;91895;1759862;0;666255;2426117;982;462644;2889743
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43800;288002;0;243809;1199796;2327;1733934;0;0;0;0;0;0;0;20685;1754618;0;753271;2507889;0;342927;2850816
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2725792;2725792;0;119854;2845646
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43800;110958;0;2009;1200845;180183;1493995;240;80690;0;0;0;0;80690;133015;1707941;0;768889;2476830;260;355190;2832280
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43800;283;0;0;10774;0;11057;0;87082;17741;0;0;0;104823;1097992;1213872;109004;861880;2184757;0;630265;2815022
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43800;85831;0;1036374;763277;0;1885482;0;0;0;0;0;0;0;10280;1895762;0;138980;2034742;674;735495;2770911
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43800;323539;0;0;1681437;5191;2010166;0;0;0;0;0;0;0;0;2010166;0;193983;2204150;0;532273;2736422
