Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;43800;10707;21891;0;470560;-31314;439246;0;0;0;0;0;25634;160863;37342;695683;0;695683
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43800;8215;2814;298;367453;-31659;335794;0;0;0;0;0;5888;315667;17526;686202;0;686202
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43800;11984;29455;8209;329898;-11089;318809;0;0;0;0;0;3208;278330;36157;686152;0;686152
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43800;272;579742;71357;0;0;0;0;0;0;0;0;33503;298;907;686079;0;686079
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;43800;8074;2577;25928;540028;-8622;531406;0;0;0;0;0;97942;17432;1743;685102;0;685102
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43800;10632;0;21;399280;-17936;381343;0;0;0;0;0;7010;248330;35062;682399;0;682399
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;43800;9303;14283;105758;449633;-27999;421634;0;0;0;0;0;17338;88759;20733;677808;0;677808
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43800;267;97018;441653;2512;-12;2501;0;0;0;0;0;120487;6418;5077;673421;0;673421
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43800;1878;8220;10401;639062;-67031;572031;0;0;0;0;0;63280;375;5521;661706;0;661706
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43800;3149;0;0;344232;-12576;331656;0;0;0;0;0;1789;299503;18701;654799;0;654799
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43800;4391;0;153;519837;-14403;505435;0;0;0;0;0;5342;117014;20882;653217;0;653217
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43800;9242;31316;304052;286279;-11875;274404;0;0;0;0;0;1472;13223;18235;651944;0;651944
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43800;318;0;0;227963;-10482;217481;0;0;0;0;0;426;410941;18303;647470;0;647470
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43800;15914;8257;0;385718;-17690;368028;0;0;0;0;0;30514;185782;36064;644560;0;644560
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43800;7271;57359;0;471643;-20278;451365;0;0;0;0;0;3749;104411;15226;639381;0;639381
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;43800;130;564424;35637;9559;0;9559;0;0;0;0;0;104;38;28970;638862;0;638862
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43800;10867;0;0;450307;-16449;433858;0;0;0;0;0;3369;165155;24041;637290;0;637290
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43800;9866;5580;100702;379016;-16821;362195;0;0;0;0;0;24653;118818;14689;636502;0;636502
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43800;7924;12478;57971;423548;-12739;410808;0;0;0;0;0;27168;96005;20582;632935;0;632935
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;43800;8009;15338;34166;492994;-21719;471275;0;0;0;0;0;17426;57702;22917;626833;0;626833
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43800;8760;10349;90;494323;-26758;467565;0;0;0;0;0;2304;112496;23354;624919;0;624919
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;43800;5309;37216;83480;428067;-18025;410042;0;0;0;0;0;14568;46168;27937;624720;0;624720
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43800;1230;32244;147166;148490;-27031;121459;0;0;0;0;0;293479;26846;1012;623436;0;623436
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43800;8974;12730;185942;356566;-27002;329564;0;0;0;0;0;3192;53038;26886;620327;0;620327
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43800;7259;80815;0;422277;-22702;399575;0;0;0;0;0;11051;95355;22255;616311;0;616311
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;43800;10;0;472848;0;0;0;0;0;0;0;0;1700;126190;9999;610746;0;610746
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43800;7472;10740;0;287562;-16916;270647;0;0;0;0;0;20774;271406;20665;601704;0;601704
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;43800;7;203112;38994;173234;-2082;171153;0;0;0;0;0;917;177;186830;601190;0;601190
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43800;3208;51088;0;211594;-11412;200182;0;0;0;0;0;26041;293852;23698;598069;0;598069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43800;2039;0;0;362285;-21225;341060;0;0;0;0;0;4272;234535;13828;595733;0;595733
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43800;5773;0;116;265897;-10491;255406;0;0;0;0;0;4476;299216;25601;590588;0;590588
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;43800;579;413424;2333;39;-39;0;0;0;0;0;0;13980;103899;52789;587004;0;587004
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43800;4147;0;149;384028;-11168;372860;0;0;0;0;0;2218;185283;17167;581824;0;581824
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43800;3851;3607;0;436046;-13309;422737;0;0;0;0;0;4733;134307;10884;580118;0;580118
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43800;206;246120;6233;247289;-5985;241304;0;0;0;0;0;18611;60702;287;573462;0;573462
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43800;6605;74846;54855;375336;-19483;355853;0;0;0;0;0;3782;53119;24031;573091;0;573091
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43800;2509;251580;286647;0;0;0;0;0;0;0;0;4051;347;27261;572395;0;572395
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;43800;11099;12637;0;366794;-19071;347723;0;0;0;0;0;30517;142818;27106;571900;0;571900
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43800;38;201728;108133;254150;-33678;220472;0;0;0;0;0;4225;22564;11308;568466;0;568466
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43800;4457;0;0;320171;-20793;299378;0;0;0;0;0;6161;232323;24568;566886;0;566886
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;43800;20;408046;95217;14727;-150;14577;0;0;0;0;0;190;37;48010;566096;0;566096
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43800;290;142951;209605;0;0;0;0;0;0;0;0;162537;11903;38086;565371;0;565371
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43800;1414;0;89;225955;-13949;212006;0;0;0;0;0;19821;319750;11622;564701;0;564701
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43800;3168;29520;104372;369844;-28287;341558;0;0;0;0;0;11151;44362;27022;561154;0;561154
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43800;3589;145693;0;463655;-74378;389277;0;0;0;0;0;19552;1120;1760;560991;0;560991
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43800;6332;17963;0;404281;-14927;389354;0;0;0;0;0;4706;123890;17490;559734;0;559734
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;43800;5482;7250;81456;410067;-22099;387968;0;0;0;0;0;11748;42084;20345;556332;0;556332
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;43800;3195;0;95090;0;0;0;0;0;0;0;0;433363;823;16422;548893;0;548893
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;43800;628;263245;266980;0;0;0;0;0;0;0;0;11151;319;6306;548629;0;548629
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43800;3461;5904;274;324676;-20010;304666;0;0;0;0;0;5255;203595;24617;547773;0;547773
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43800;5251;20411;112767;303880;-9540;294339;0;0;0;0;0;16605;75494;21465;546333;0;546333
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43800;5274;11788;0;298317;-10702;287614;0;0;0;0;0;13802;199813;20080;538372;0;538372
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43800;6882;0;0;380894;-8267;372627;0;0;0;0;0;6950;132169;19576;538204;0;538204
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43800;197223;92784;42618;0;0;0;0;0;0;0;0;146453;15455;37914;532447;0;532447
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;43800;125;7000;0;495444;-4105;491340;0;0;0;0;0;14481;61;9957;522965;0;522965
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43800;8262;94212;0;371217;-15483;355734;0;0;0;0;0;2673;43133;17904;521919;0;521919
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43800;7279;0;4375;312190;-10509;301680;0;0;0;0;0;3759;189782;11021;517896;0;517896
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43800;13716;0;0;299443;-14371;285071;0;0;0;0;0;5031;186853;27184;517855;0;517855
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43800;7439;11800;48676;342733;-22664;320069;0;0;0;0;0;21151;83562;20044;512740;0;512740
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;43800;548;41209;73769;114633;0;114633;0;0;0;0;0;36571;241621;1130;509480;0;509480
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43800;4677;7204;0;0;0;0;630;468899;190099;-2043;657586;28691;4;601;698762;190099;508663
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43800;7524;4674;0;260678;-13746;246932;0;0;0;0;0;26885;196265;22281;504561;0;504561
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43800;3892;269020;84983;141919;-3447;138473;0;0;0;0;0;1517;1162;2339;501385;0;501385
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;43800;4;201655;267865;14026;0;14026;0;0;0;0;0;1526;161;13541;498780;0;498780
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43800;5809;0;0;320787;-21984;298803;0;0;0;0;0;3603;150545;36862;495622;0;495622
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43800;3316;51547;4818;444455;-85042;359413;0;0;0;0;0;38153;5533;29315;492096;0;492096
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43800;478;1223;0;325456;-4891;320565;0;0;0;0;0;15668;135777;14001;487712;0;487712
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43800;10379;19523;0;309740;-16196;293545;0;0;0;0;0;24980;110607;25212;484246;0;484246
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43800;10043;11013;0;290629;-13972;276657;0;0;0;0;0;21541;138743;24823;482820;0;482820
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43800;1170;10457;172876;276816;-40289;236527;0;0;0;0;0;836;4663;48673;475201;0;475201
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43800;6427;4252;170099;265383;-18287;247096;0;0;0;0;0;1175;25927;19739;474715;0;474715
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43800;10474;62652;98313;281425;-7613;273812;0;0;0;0;0;2967;15962;8869;473050;0;473050
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43800;12301;0;19287;185468;-12547;172921;0;0;0;0;0;2316;239704;26113;472642;0;472642
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43800;3419;12968;74742;312022;-15328;296694;0;0;0;0;0;13039;46390;25376;472628;0;472628
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43800;7997;0;0;335284;-7542;327741;0;0;0;0;0;4993;114609;15568;470907;0;470907
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43800;4114;0;89512;0;0;0;2014;340159;5727;-3392;344507;36084;936;928;476082;5727;470355
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43800;6638;0;0;343513;-20965;322548;0;0;0;0;0;3455;113819;23695;470155;0;470155
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43800;8259;11627;0;313495;-16890;296605;0;0;0;0;0;23998;99755;27542;467785;0;467785
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43800;1546;0;0;328982;-8063;320919;0;0;0;0;0;17938;104888;14788;460078;0;460078
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43800;6561;30823;0;315874;-19026;296848;0;0;0;0;0;2009;109089;14612;459942;0;459942
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43800;9088;0;0;346718;-24122;322596;0;0;0;0;0;5994;93375;27170;458223;0;458223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43800;665;0;58739;74350;-6447;67903;0;0;0;0;0;1111;310128;18480;457025;0;457025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43800;8317;0;0;251031;-9267;241763;0;0;0;0;0;3445;182654;15157;451337;0;451337
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43800;514;0;0;223778;-4946;218831;0;0;0;0;0;1559;210926;17170;449001;0;449001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43800;3620;0;0;273908;-13960;259948;0;0;0;0;0;1925;151858;27316;444668;0;444668
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43800;13379;0;18;0;0;0;13526;411139;161;-3615;421212;2805;2707;1316;441437;161;441276
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43800;516;39398;377647;0;0;0;0;0;0;0;0;15647;595;3646;437448;0;437448
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43800;10810;0;0;189642;-22037;167605;0;0;0;0;0;3153;240894;13955;436418;0;436418
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43800;7571;108537;38914;0;0;0;0;0;0;0;0;6836;238532;32444;432834;0;432834
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43800;1749;22654;160820;242716;-25311;217404;0;0;0;0;0;1989;9724;11504;425845;0;425845
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43800;6927;0;0;251065;-14745;236320;0;0;0;0;0;4897;144357;28430;420930;0;420930
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43800;2544;40858;391;261239;-11640;249599;0;0;0;0;0;4889;103752;18870;420902;0;420902
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;1868;99092;89820;3078;0;3078;0;0;0;0;0;215738;1167;7063;417825;0;417825
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43800;9241;3130;609;191115;-6245;184870;0;0;0;0;0;4149;207523;7026;416549;0;416549
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43800;3963;3058;48;178565;-13456;165109;0;0;0;0;0;3711;220154;15686;411728;0;411728
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43800;8706;44225;310328;36469;-191;36278;0;0;0;0;0;8580;754;2631;411502;0;411502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43800;9609;0;0;255146;-36997;218150;0;0;0;0;0;2520;163929;15389;409598;0;409598
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43800;189;0;120243;273359;-7023;266336;0;0;0;0;0;2742;47;18568;408126;0;408126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43800;12657;0;0;179772;-16038;163734;0;0;0;0;0;4068;203434;18982;402876;0;402876
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43800;6991;0;51;204947;-6811;198135;0;0;0;0;0;2049;178225;14671;400124;0;400124
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43800;10695;15933;0;290977;-10967;280009;0;0;0;0;0;1662;55175;35696;399171;0;399171
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;43800;562;0;0;239763;-5545;234217;0;0;0;0;0;2002;146182;12518;395482;0;395482
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43800;7464;34862;46872;282078;-13161;268917;0;0;0;0;0;3115;20902;10933;393065;0;393065
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;43800;1127;0;0;296466;-12950;283517;0;0;0;0;0;3939;84750;14540;387872;0;387872
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;43800;26;0;370233;720;-4;716;0;0;0;0;0;439;7433;8120;386966;0;386966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43800;4298;18056;192897;139990;-8857;131133;0;0;0;0;0;1867;16235;13678;378165;0;378165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43800;3190;0;0;174540;-13235;161305;0;0;0;0;0;5331;183315;21415;374555;0;374555
