Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43800;NA;NA;NA;NA;73550;488070;0;NA;NA;NA;0;26371;514441;NA;NA%;NA%;0,143;NA%;0,1886
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;43800;NA;NA;NA;NA;153717;494627;0;NA;NA;NA;0;17517;512144;NA;NA%;NA%;0,3001;NA%;0,087
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;43800;NA;NA;NA;NA;184285;474752;0;NA;NA;NA;0;30417;505169;NA;NA%;NA%;0,3648;NA%;0,0593
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43800;NA;NA;NA;NA;72422;484820;0;NA;NA;NA;0;19463;504283;NA;NA%;NA%;0,1436;NA%;0,1193
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;43800;NA;NA;NA;NA;99677;480692;0;NA;NA;NA;0;20284;500976;NA;NA%;NA%;0,199;NA%;0,0772
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43800;96000;0;96000;0;96000;480779;0;0;375;0;375;15087;496242;NA;0,1935;0,1935;0,1935;NA%;0,0575
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43800;175458;0;175458;0;175458;468002;0;0;459;0;459;26863;495324;692028;0,3542;0,3542;0,3542;0,2535;0,0556
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43800;NA;NA;NA;NA;83175;462861;0;NA;NA;NA;0;31213;494074;NA;NA%;NA%;0,1683;NA%;0,0696
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43800;64964;0;64964;5067;70031;474350;0;0;328;0;328;14986;489664;688690;0,1327;0,1327;0,143;0,0943;0,1569
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43800;NA;NA;NA;NA;88175;467227;0;NA;NA;NA;0;20237;487463;NA;NA%;NA%;0,1809;NA%;0,1732
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43800;83910;0;83910;4197;88106;466297;0;0;647;0;647;16671;483615;697733;0,1735;0,1735;0,1822;0,1203;0,0837
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43800;NA;NA;NA;NA;123955;457169;0;NA;NA;NA;0;22539;479708;NA;NA%;NA%;0,2584;NA%;0,1059
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43800;NA;NA;NA;NA;98528;458130;0;NA;NA;NA;0;21399;479529;NA;NA%;NA%;0,2055;NA%;0,1341
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43800;122121;0;122121;0;122121;393288;0;0;0;0;0;82809;476098;705385;0,2565;0,2565;0,2565;0,1731;0,0354
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43800;91073;0;91073;1971;93044;451761;0;0;0;0;0;21420;473181;698396;0,1925;0,1925;0,1966;0,1304;0,2254
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43800;NA;NA;NA;NA;88644;444688;0;NA;NA;NA;0;27264;471952;NA;NA%;NA%;0,1878;NA%;0,1219
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;43800;91941;0;91941;0;91941;443049;0;0;0;0;0;27189;470238;796606;0,1955;0,1955;0,1955;0,1154;0,028
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43800;333441;0;333441;0;333441;74696;27769;0;293;0;28062;365413;468172;944643;0,7122;0,7122;0,7122;0,353;0,0611
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43800;163977;0;163977;0;163977;170515;0;0;0;0;0;294219;464734;NA;0,3528;0,3528;0,3528;NA%;0,0067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;43800;NA;NA;NA;NA;148639;437667;0;NA;NA;NA;0;25803;463471;NA;NA%;NA%;0,3207;NA%;0,0537
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43800;128206;0;128206;0;128206;425823;0;0;827;0;827;29854;456504;670619;0,2808;0,2808;0,2808;0,1912;0,0495
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43800;49896;0;49896;0;49896;332990;0;0;58650;0;58650;59878;451519;1632372;0,1105;0,1105;0,1105;0,0306;0,0573
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43800;NA;NA;NA;NA;78756;443835;0;NA;NA;NA;0;6599;450434;NA;NA%;NA%;0,1748;NA%;0,0995
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43800;224763;0;224763;0;224763;358673;0;0;0;0;0;91504;450177;593285;0,4993;0,4993;0,4993;0,3788;0,0012
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43800;NA;NA;NA;NA;69495;426973;0;NA;NA;NA;0;23166;450140;NA;NA%;NA%;0,1544;NA%;0,1248
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43800;NA;NA;NA;NA;100700;424759;0;NA;NA;NA;0;23613;448372;NA;NA%;NA%;0,2246;NA%;0,0916
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43800;120905;0;120905;6572;127477;428187;0;0;321;0;321;19072;447581;606274;0,2701;0,2701;0,2848;0,1994;0,0848
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;43800;84031;0;84031;0;84031;422032;0;0;0;0;0;23959;445992;642611;0,1884;0,1884;0,1884;0,1308;0,1644
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43800;422235;0;422235;0;422235;302707;0;0;0;0;0;143267;445973;NA;0,9468;0,9468;0,9468;NA%;0,0078
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43800;NA;NA;NA;NA;99972;420697;0;NA;NA;NA;0;23757;444454;NA;NA%;NA%;0,2249;NA%;0,0591
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43800;82387;0;82387;0;82387;428284;0;0;306;0;306;13393;441983;600861;0,1864;0,1864;0,1864;0,1371;0,1572
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43800;NA;NA;NA;NA;137167;404621;0;NA;NA;NA;0;35813;440433;NA;NA%;NA%;0,3114;NA%;0,002
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43800;NA;NA;NA;NA;86587;423262;0;NA;NA;NA;0;10756;434018;NA;NA%;NA%;0,1995;NA%;0,5398
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43800;NA;NA;NA;NA;116712;410307;0;NA;NA;NA;0;22484;432791;NA;NA%;NA%;0,2697;NA%;0,2007
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43800;NA;NA;NA;NA;70957;416785;0;NA;NA;NA;0;15238;432023;NA;NA%;NA%;0,1642;NA%;0,017
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43800;75350;0;75350;0;75350;348973;1343;605;13634;537;16119;61346;426438;1684710;0,1767;0,1767;0,1767;0,0447;0,2558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43800;NA;NA;NA;NA;86249;407835;0;NA;NA;NA;0;16339;424174;NA;NA%;NA%;0,2033;NA%;0,161
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43800;114662;0;114662;0;114662;327619;0;0;0;0;0;95847;423465;515932;0,2708;0,2708;0,2708;0,2222;0,1044
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43800;88591;0;88591;0;88591;377115;401;115;37170;102;37788;8215;423118;1227727;0,2094;0,2094;0,2094;0,0722;0,0048
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43800;NA;NA;NA;NA;105495;394188;0;NA;NA;NA;0;27512;421700;NA;NA%;NA%;0,2502;NA%;0,0346
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43800;NA;NA;NA;NA;78525;401581;0;NA;NA;NA;0;19443;421025;NA;NA%;NA%;0,1865;NA%;0,0814
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43800;NA;NA;NA;NA;68218;399286;0;NA;NA;NA;0;18094;417381;NA;NA%;NA%;0,1634;NA%;0,2312
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;43800;110517;0;110517;0;110517;406020;0;0;569;0;569;6041;412630;582147;0,2678;0,2678;0,2678;0,1898;0,0756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43800;NA;NA;NA;NA;68695;392171;0;NA;NA;NA;0;20388;412559;NA;NA%;NA%;0,1665;NA%;0,0665
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43800;NA;NA;NA;NA;104124;394775;0;NA;NA;NA;0;15662;410437;NA;NA%;NA%;0,2537;NA%;0,054
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43800;70959;0;70959;0;70959;322436;0;0;0;0;0;76367;398803;507399;0,1779;0,1779;0,1779;0,1398;0,0672
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43800;101421;0;101421;668;102090;374470;0;0;0;0;0;20674;395144;555967;0,2567;0,2567;0,2584;0,1824;0,1129
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43800;NA;NA;NA;NA;92726;366665;0;NA;NA;NA;0;17887;384552;NA;NA%;NA%;0,2411;NA%;0,106
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43800;69114;0;69114;1418;70532;352602;0;0;0;0;0;30390;382992;649146;0,1805;0,1805;0,1842;0,1065;0,102
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43800;312895;0;312895;0;312895;32429;0;0;0;242;242;346735;379407;516209;0,8247;0,8247;0,8247;0,6061;0,0075
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43800;76592;0;76592;20916;97508;333814;0;0;0;0;0;40457;374271;NA;0,2046;0,2046;0,2605;NA%;0,0786
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43800;101430;0;101430;0;101430;315790;0;0;0;0;0;57104;372894;484437;0,272;0,272;0,272;0,2094;0,0142
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43800;NA;NA;NA;NA;94589;349412;0;NA;NA;NA;0;22358;371770;NA;NA%;NA%;0,2544;NA%;0,068
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43800;NA;NA;NA;NA;63542;351467;0;NA;NA;NA;0;17892;369359;NA;NA%;NA%;0,172;NA%;0,1672
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43800;NA;NA;NA;NA;133627;345347;0;NA;NA;NA;0;22643;367990;NA;NA%;NA%;0,3631;NA%;0,0619
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43800;NA;NA;NA;NA;61134;352079;0;NA;NA;NA;0;13976;366055;NA;NA%;NA%;0,167;NA%;0,0901
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43800;52479;0;52479;5062;57541;347340;0;0;0;0;0;18021;365361;511922;0,1436;0,1436;0,1575;0,1025;0,1854
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43800;NA;NA;NA;NA;112753;345369;0;NA;NA;NA;0;18423;363792;NA;NA%;NA%;0,3099;NA%;0,1689
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43800;-45691;0;-45691;0;-45691;75712;0;0;17650;0;17650;263962;357324;NA;-0,1279;-0,1279;-0,1279;NA%;-0,3409
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43800;NA;NA;NA;NA;72494;340165;0;NA;NA;NA;0;13132;353297;NA;NA%;NA%;0,2052;NA%;0,0662
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43800;NA;NA;NA;NA;87118;331051;0;NA;NA;NA;0;16646;347697;NA;NA%;NA%;0,2506;NA%;0,1865
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43800;161197;0;161197;0;161197;270469;9059;4077;42740;3624;59499;16781;346750;2623624;0,4649;0,4649;0,4649;0,0614;0,0192
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43800;187882;0;187882;0;187882;287725;0;0;0;0;0;58014;345739;NA;0,5434;0,5434;0,5434;NA%;0,022
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43800;NA;NA;NA;NA;48061;325851;0;NA;NA;NA;0;19133;344984;NA;NA%;NA%;0,1393;NA%;0,1959
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43800;166423;0;166423;0;166423;186366;445;16417;45485;0;62346;94673;343386;311214;0,4847;0,4847;0,4847;0,5348;0,0096
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43800;NA;NA;NA;NA;94107;328236;0;NA;NA;NA;0;12421;340656;NA;NA%;NA%;0,2763;NA%;0,1314
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43800;NA;NA;NA;NA;73637;314786;0;NA;NA;NA;0;22894;337681;NA;NA%;NA%;0,2181;NA%;0,186
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43800;NA;NA;NA;NA;95208;312152;0;NA;NA;NA;0;22943;335094;NA;NA%;NA%;0,2841;NA%;0,16
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43800;123009;0;123009;0;123009;14499;0;0;0;307583;307583;8629;330710;NA;0,372;0,372;0,372;NA%;0,0024
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43800;NA;NA;NA;NA;52864;318573;0;NA;NA;NA;0;11051;329624;NA;NA%;NA%;0,1604;NA%;0,2522
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43800;151542;0;151542;0;151542;53742;9596;0;4288;0;13884;261782;329409;190549;0,46;0,46;0,46;0,7953;0,1413
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43800;NA;NA;NA;NA;83074;305440;0;NA;NA;NA;0;23777;329217;NA;NA%;NA%;0,2523;NA%;0,0525
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43800;64599;0;64599;0;64599;314501;0;0;0;0;0;14269;328770;516031;0,1965;0,1965;0,1965;0,1252;0,1637
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43800;NA;NA;NA;NA;73586;307789;0;NA;NA;NA;0;20854;328643;NA;NA%;NA%;0,2239;NA%;0,1033
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43800;51276;0;51276;0;51276;301870;0;0;0;0;0;20253;322123;NA;0,1592;0,1592;0,1592;NA%;0,0117
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43800;NA;NA;NA;NA;339484;301045;0;NA;NA;NA;0;20441;321486;NA;NA%;NA%;1,056;NA%;0,0239
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43800;NA;NA;NA;NA;75289;307597;0;NA;NA;NA;0;12586;320183;NA;NA%;NA%;0,2351;NA%;0,0765
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43800;NA;NA;NA;NA;99313;296558;0;NA;NA;NA;0;16365;312923;NA;NA%;NA%;0,3174;NA%;0,1197
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43800;NA;NA;NA;NA;68244;301198;0;NA;NA;NA;0;7306;308504;NA;NA%;NA%;0,2212;NA%;0,0611
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;43800;265917;0;265917;0;265917;60763;4458;0;67659;48704;120821;123747;305331;NA;0,8709;0,8709;0,8709;NA%;0,0145
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43800;NA;NA;NA;NA;72720;281167;0;NA;NA;NA;0;20922;302089;NA;NA%;NA%;0,2407;NA%;0,0519
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43800;NA;NA;NA;NA;104191;285987;0;NA;NA;NA;0;14299;300286;NA;NA%;NA%;0,347;NA%;0,1598
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43800;42653;0;42653;0;42653;250041;0;0;38661;0;38661;8919;297621;974675;0,1433;0,1433;0,1433;0,0438;0,0227
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43800;NA;NA;NA;NA;48850;280730;0;NA;NA;NA;0;15949;296679;NA;NA%;NA%;0,1647;NA%;0,1149
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43800;NA;NA;NA;NA;43015;285156;0;NA;NA;NA;0;7214;292370;NA;NA%;NA%;0,1471;NA%;0,1551
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43800;70322;0;70322;0;70322;278395;0;0;236;0;236;12658;291289;383631;0,2414;0,2414;0,2414;0,1833;0,0668
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43800;NA;NA;NA;NA;87307;272302;0;NA;NA;NA;0;17280;289582;NA;NA%;NA%;0,3015;NA%;0,0969
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43800;NA;NA;NA;NA;88307;272327;0;NA;NA;NA;0;12674;285001;NA;NA%;NA%;0,3098;NA%;0,054
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;43800;NA;NA;NA;NA;54692;259408;0;NA;NA;NA;0;25470;284878;NA;NA%;NA%;0,192;NA%;0,0156
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S4;I;2;SAO PAULO;SP;43800;-506;0;-506;0;-506;8544;178306;0;98;0;178404;96026;282975;NA;-0,0018;-0,0018;-0,0018;NA%;2,0818
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43800;NA;NA;NA;NA;47139;265936;0;NA;NA;NA;0;16049;281985;NA;NA%;NA%;0,1672;NA%;0,1606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43800;NA;NA;NA;NA;47919;266779;0;NA;NA;NA;0;14670;281449;NA;NA%;NA%;0,1703;NA%;0,2205
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43800;44619;0;44619;0;44619;268691;0;0;0;0;0;10885;279576;374762;0,1596;0,1596;0,1596;0,1191;0,1568
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43800;142900;0;142900;0;142900;227121;0;0;0;0;0;51606;278727;374901;0,5127;0,5127;0,5127;0,3812;0,0095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43800;NA;NA;NA;NA;59606;260156;0;NA;NA;NA;0;17926;278082;NA;NA%;NA%;0,2143;NA%;0,1577
