Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;01/09/2012;5553;0;997;0;0;0;6550;-1069;-356;0;0;-758;-2183;4367;1197;542;-1691;-1522;-31;0;104;-1381;-2783;1584;200;1784;-133;0;1651;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;;I;1;MANAUS;AM;01/09/2012;3894;0;2662;-31;0;0;6525;0;-1567;0;0;-3651;-5218;1307;4555;118;-4423;-1850;-355;0;37;-735;-2653;-1346;-15;-1360;-570;0;-1930;0
MIRAE ASSET SECURITIES (BRASIL) CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;n2;;I;3;SAO PAULO;SP;01/09/2012;0;0;6481;1;0;0;6482;0;0;0;0;0;0;6482;466;535;-1492;-1924;-396;0;5;-2;-2808;3674;0;3674;-949;-400;2325;-2000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;01/09/2012;5737;0;727;0;0;0;6464;-1006;-445;0;0;-394;-1845;4619;1201;311;-1857;-1759;-70;0;130;-946;-2990;1629;-6;1624;-100;0;1524;0
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;01/09/2012;100;0;6299;0;0;0;6399;-6280;0;0;0;-57;-6337;62;0;1;-1799;-1352;1;0;3153;1;1;63;1;64;0;0;64;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PESTANENSE - SICREDI AUGUSTO PESTANA RS;90729369;b3S;;I;2;AUGUSTO PESTANA;RS;01/09/2012;5113;0;1130;0;0;22;6264;-997;-391;0;0;-842;-2230;4034;1053;388;-1813;-1175;-23;0;243;-1279;-2606;1428;223;1650;-96;0;1554;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;01/09/2012;5357;0;884;0;0;14;6254;-845;-550;0;0;-813;-2207;4047;543;739;-2125;-1493;-43;0;56;-522;-2846;1201;-21;1180;-52;0;1128;-314
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;;I;2;FORTALEZA;CE;01/09/2012;1394;0;0;0;0;4833;6227;0;-7742;0;0;-3566;-11308;-5080;0;0;-70;-87;0;0;9;-22;-171;-5252;3;-5249;0;0;-5249;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;3;CAMPO GRANDE;MS;01/09/2012;5711;0;510;0;0;0;6221;-675;-94;0;0;-1420;-2189;4032;951;456;-1527;-1516;-24;0;211;-1215;-2666;1366;-2;1364;-60;0;1304;0
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;01/09/2012;5452;0;739;0;0;0;6191;-869;-525;0;0;272;-1122;5070;497;625;-2166;-1906;-37;0;64;-264;-3187;1883;431;2314;-241;0;2072;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;;I;3;SAO PAULO;SP;01/09/2012;1769;0;3899;0;513;0;6180;-2255;-127;0;0;-471;-2853;3328;156;0;-3235;-2400;-201;0;0;-6;-5685;-2357;0;-2357;171;-192;-2379;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;01/09/2012;3907;0;2259;0;0;4;6170;-1707;-376;0;0;-999;-3082;3088;1021;461;-1604;-1048;-24;0;184;-952;-1962;1126;-14;1113;-77;0;1036;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;01/09/2012;5586;0;563;0;0;0;6149;-1289;0;0;0;-1196;-2484;3665;173;105;-1152;-1541;-23;0;400;-353;-2391;1274;-10;1264;-3;0;1261;-388
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA   SICOOB/SC CREDIJA;85291086;b3S;;I;2;JACINTO MACHADO;SC;01/09/2012;4768;0;1347;0;0;0;6114;-1614;-217;0;0;-309;-2140;3975;405;275;-1318;-1451;-25;0;60;-161;-2215;1759;1;1758;0;0;1758;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;01/09/2012;5172;0;895;0;0;2;6068;-987;-361;0;0;-770;-2117;3951;1082;478;-1579;-1359;-27;0;91;-1204;-2518;1433;11;1444;-118;0;1325;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;01/09/2012;0;0;6061;0;0;0;6061;-6061;0;0;0;0;-6061;0;3;0;-290;-211;-1;0;563;0;63;63;0;63;0;0;63;0
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;2847;0;3194;0;6040;0;0;0;0;0;0;6040;78;0;-998;-2637;-290;0;3;-460;-4305;1735;0;1735;-675;0;1061;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;01/09/2012;4181;0;1818;0;0;15;6014;-1457;-626;0;0;-863;-2946;3067;771;243;-1551;-488;-16;0;186;-695;-1550;1518;24;1542;-98;0;1444;0
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;01/09/2012;5771;0;231;0;0;0;6003;-1092;-1219;0;0;104;-2207;3795;35;40;-845;-991;-2;0;2;-295;-2055;1740;-1;1739;0;-56;1683;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;01/09/2012;4917;0;1055;0;0;1;5972;-1021;-478;0;0;-389;-1888;4085;637;204;-1285;-825;-14;0;239;-954;-2000;2085;1;2084;-109;0;1975;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;01/09/2012;4831;0;1137;0;0;0;5968;-1094;-248;0;0;-789;-2131;3837;946;530;-2121;-1890;-59;0;148;-878;-3325;512;12;524;-59;0;465;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS;87510475;b3S;;I;2;TAPERA;RS;01/09/2012;4133;0;1761;0;0;10;5905;-1517;-619;0;0;-102;-2238;3667;829;171;-1289;-549;-20;0;212;-952;-1599;2068;0;2068;-108;0;1960;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/09/2012;5309;0;496;0;0;0;5805;-1444;-22;0;0;-459;-1925;3880;437;301;-1159;-1472;-24;0;0;-113;-2029;1851;-1;1850;-18;0;1832;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;01/09/2012;5197;0;595;0;0;0;5792;-1024;-358;0;0;511;-871;4921;379;490;-1518;-1387;-27;0;159;-393;-2298;2623;-6;2616;-33;-250;2333;-1000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;01/09/2012;5231;0;528;0;0;1;5760;-700;-504;0;0;-1054;-2258;3501;921;374;-1386;-1175;-23;0;156;-1173;-2306;1195;-8;1187;-92;0;1095;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;01/09/2012;4897;0;835;0;0;0;5732;-684;-741;0;0;-2100;-3525;2206;698;272;-1143;-1136;-19;0;511;-1120;-1938;269;23;292;-71;0;221;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;01/09/2012;5113;0;597;0;0;0;5710;-1123;-26;0;0;-2047;-3195;2515;656;267;-1299;-1334;-13;0;79;-815;-2459;56;8;64;0;0;64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;01/09/2012;3428;0;2260;0;0;0;5688;-2235;-45;0;0;84;-2196;3492;26;115;-1140;-904;-6;0;0;-43;-1952;1540;1;1539;-2;0;1537;-795
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;01/09/2012;5567;0;113;0;0;0;5680;-1462;0;0;0;-2916;-4378;1302;0;32;-12;-198;-238;0;849;-74;359;1661;0;1661;-1825;0;-164;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;01/09/2012;4274;0;1392;0;0;0;5666;-1426;0;0;0;-148;-1574;4092;73;64;-1189;-434;-3;0;28;-315;-1776;2316;0;2316;0;-16;2300;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;01/09/2012;5480;0;176;0;0;0;5656;-452;-310;0;0;-950;-1712;3944;10;13;-699;-698;0;0;61;-189;-1502;2442;0;2442;0;0;2442;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;01/09/2012;4297;0;1323;0;0;0;5620;-1647;-260;0;0;-488;-2396;3224;506;131;-1082;-890;-13;0;0;-251;-1600;1624;-4;1620;0;0;1620;0
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;01/09/2012;4761;0;810;0;0;0;5571;-1381;0;0;0;-145;-1526;4045;96;172;-1285;-882;-4;0;2;-285;-2187;1858;0;1858;0;-79;1779;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;01/09/2012;1919;0;1949;-24;1718;0;5562;-5;-410;0;0;2;-412;5150;0;0;-778;-572;-90;0;102;-1338;-2676;2474;0;2474;-953;0;1521;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;01/09/2012;3195;0;2353;0;0;0;5548;-3215;0;0;0;-1170;-4385;1163;2;54;-371;-311;-4;0;8;-47;-669;493;0;494;-129;0;365;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;01/09/2012;4886;0;603;0;0;0;5489;-775;-271;0;0;-1135;-2180;3308;861;235;-1418;-1262;-21;0;166;-935;-2375;934;318;1252;-44;0;1208;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;01/09/2012;4943;0;539;0;0;0;5481;-78;-167;0;0;540;295;5776;5;13;-1159;-456;0;0;54;-20;-1562;4214;0;4214;0;0;4214;0
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;01/09/2012;4977;0;435;0;0;30;5442;-662;-1148;0;0;-312;-2123;3319;223;293;-1238;-879;-20;0;88;-170;-1703;1616;-5;1611;-31;0;1580;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;01/09/2012;4892;0;523;0;0;0;5415;-885;-598;0;0;-363;-1846;3569;347;321;-1901;-1566;-25;0;0;-172;-2995;573;175;749;-71;0;678;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;01/09/2012;4553;0;826;0;0;0;5380;-1203;0;0;0;-97;-1300;4079;0;0;-419;-67;-3;0;0;-14;-503;3576;0;3576;0;-42;3534;-557
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;01/09/2012;1726;0;2188;0;0;1386;5299;0;-1346;0;0;550;-796;4503;457;3;-396;-2162;-150;0;72;-1532;-3707;796;0;796;-312;0;484;0
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;01/09/2012;0;0;5290;0;0;0;5290;0;0;0;0;0;0;5290;195;0;-399;-558;-13;0;1;-6;-780;4510;0;4510;0;0;4510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;01/09/2012;4258;0;947;0;0;0;5205;-1441;-136;0;0;-642;-2219;2986;178;307;-921;-855;-8;0;7;-75;-1367;1620;18;1638;-10;0;1628;-228
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;01/09/2012;4066;0;1123;0;0;0;5188;-1285;0;0;0;-273;-1558;3631;8;9;-1124;-604;-11;0;33;-56;-1746;1885;80;1965;-17;0;1947;0
COOPERATIVA DE CRÉDITO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;01/09/2012;4317;0;806;0;0;0;5124;-1313;-244;0;0;-924;-2480;2643;258;110;-1046;-784;-18;0;2;-162;-1640;1004;1;1004;-41;0;963;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;01/09/2012;0;0;4976;0;0;0;4976;-5403;0;0;0;310;-5093;-118;28;0;-823;-577;-2;0;1571;-73;125;7;0;7;-7;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SUL E SUDOESTE MINEIRO LTDA. - SICOOB CREDIACIP;599085;b3S;;I;2;PASSOS;MG;01/09/2012;4685;0;267;0;0;0;4952;-975;0;0;0;-529;-1504;3448;88;233;-829;-785;-12;0;0;-258;-1564;1884;0;1884;-5;0;1879;0
ATIVA S.A. CORRETORA DE TITULOS, CAMBIO E VALORES;33775974;n2;;I;2;RIO DE JANEIRO;RJ;01/09/2012;172;0;4794;-66;0;0;4900;0;0;0;0;0;0;4900;13124;0;-5286;-13741;-1247;0;693;-244;-6700;-1800;0;-1800;0;0;-1800;-738
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;01/09/2012;3969;0;911;0;0;0;4880;-1181;-231;0;0;-87;-1498;3381;40;85;-804;-639;-6;0;281;-325;-1367;2014;0;2014;-11;0;2003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;01/09/2012;3498;0;1354;0;0;0;4852;-1213;-236;0;0;-673;-2123;2730;136;135;-1079;-806;-11;0;0;-192;-1817;913;-33;880;0;0;880;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;01/09/2012;4830;0;0;0;0;0;4830;-1254;0;0;0;-1285;-2539;2290;83;0;-278;-364;-145;0;29;-74;-748;1543;0;1543;-1123;0;420;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;01/09/2012;4149;0;664;0;0;0;4813;-920;-22;0;0;-967;-1909;2904;776;358;-1520;-1252;-31;0;69;-908;-2509;395;126;521;0;0;521;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;01/09/2012;408;0;4302;32;22;0;4764;-4093;-2295;0;0;-1202;-7590;-2827;730;24;-3732;-8486;-57;0;56;-5772;-17238;-20065;1;-20063;-29982;0;-50045;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;01/09/2012;4356;0;334;0;0;0;4690;-1190;-59;0;0;-84;-1332;3358;388;296;-1443;-1578;-17;0;0;-178;-2532;826;1;826;0;0;826;-211
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;01/09/2012;3777;0;873;0;0;22;4672;-760;-385;0;0;-941;-2087;2586;735;242;-1005;-824;-18;0;93;-830;-1606;980;3;983;-82;0;901;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO LTDA. - UNICRED CENTRAL RJ;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;01/09/2012;0;0;4665;0;0;0;4665;-4582;0;0;0;0;-4582;84;0;0;-929;821;-52;77;0;-2;-84;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;01/09/2012;3862;0;799;0;0;0;4661;-1114;-214;0;0;-134;-1462;3199;351;539;-1215;-1201;-31;0;0;-133;-1691;1508;3;1511;-16;0;1495;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;01/09/2012;3403;0;1167;0;0;0;4570;-1585;0;0;0;-201;-1786;2783;67;72;-690;-591;0;0;10;-13;-1145;1638;-2;1637;-5;0;1632;-161
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;4551;0;0;0;4551;0;0;0;0;0;0;4551;469;0;-572;-682;-100;0;366;-313;-832;3719;9;3727;-116;0;3611;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;01/09/2012;3272;0;1227;0;0;0;4499;-1548;0;0;0;89;-1460;3039;272;111;-1256;-1528;-10;0;97;-132;-2446;593;5;598;-5;0;593;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;01/09/2012;3904;0;584;0;0;0;4488;-423;-79;0;0;-374;-876;3612;30;92;-578;-358;-1;0;0;-19;-835;2776;49;2825;-3;0;2822;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;01/09/2012;3976;0;507;0;0;0;4483;-711;-524;0;0;-78;-1314;3170;420;107;-1229;-1168;-42;0;35;-123;-1999;1171;5;1175;-59;0;1117;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;01/09/2012;3346;0;1132;0;0;0;4478;-1320;-235;0;0;-954;-2509;1969;120;304;-1085;-955;-15;0;0;-111;-1742;227;4;231;0;0;231;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;01/09/2012;4030;0;440;0;0;0;4470;-784;-418;0;0;217;-985;3485;225;193;-875;-1045;-19;0;12;-72;-1580;1905;-256;1649;-12;0;1638;-300
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;01/09/2012;3696;0;762;0;0;0;4458;-1019;-240;0;0;-964;-2223;2235;159;294;-1099;-1022;-12;0;391;-388;-1676;558;0;559;0;0;559;0
BR PARTNERS;51822;b2;;I;2;SAO PAULO;SP;01/09/2012;0;0;4426;0;0;0;4426;0;0;0;0;0;0;4426;0;0;-1993;-2219;-206;0;0;-41;-4459;-33;-8;-41;14;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;01/09/2012;3892;0;478;0;0;0;4370;-1473;0;0;0;27;-1446;2924;185;4;-1609;-1364;1;0;73;-60;-2771;153;28;181;0;-26;154;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;01/09/2012;3487;0;852;0;0;0;4339;-324;-162;0;0;154;-331;4007;165;74;-770;-726;-15;0;19;-232;-1485;2522;-46;2476;-22;0;2453;-684
BANCO RANDON S.A.;11476673;b1;;I;2;CAXIAS DO SUL;RS;01/09/2012;4014;0;321;0;0;0;4334;-309;-1315;0;0;-293;-1917;2418;0;184;-1247;-891;-153;0;278;0;-1829;589;0;589;-218;0;371;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;01/09/2012;3991;0;275;0;0;0;4267;-740;-73;0;0;-595;-1409;2858;175;172;-1213;-1210;-13;0;39;-108;-2159;699;41;741;-16;0;725;-300
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;01/09/2012;3665;0;588;0;0;0;4253;-732;-644;0;0;-295;-1671;2582;190;324;-1291;-859;-38;0;42;-93;-1725;858;3;861;-14;0;847;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;01/09/2012;3807;0;406;0;0;0;4213;-846;-274;0;0;-630;-1751;2462;436;0;-1120;-1437;-6;0;0;-54;-2181;281;3;284;0;-73;211;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;01/09/2012;3725;0;488;0;0;0;4213;-564;0;0;0;-618;-1182;3031;114;33;-625;-876;-1;0;0;-35;-1391;1640;1;1641;-4;0;1637;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;01/09/2012;3354;0;849;0;0;0;4203;0;0;0;0;-141;-141;4063;0;0;-775;-432;0;0;0;0;-1206;2856;-2;2855;0;0;2855;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;01/09/2012;3610;0;559;0;0;0;4168;-740;-35;0;0;-931;-1706;2462;179;268;-1162;-1146;-18;0;8;-56;-1928;534;8;542;-2;0;540;-358
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;01/09/2012;3622;0;534;0;0;0;4156;-961;-186;0;0;-125;-1271;2885;209;525;-1147;-1153;-13;0;58;-159;-1680;1206;-27;1178;-17;-47;1114;-214
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20155248;n2;;I;2;SAO PAULO;SP;01/09/2012;0;0;4220;-534;463;0;4149;0;0;0;0;0;0;4149;0;0;-558;-1557;-193;0;0;-257;-2565;1584;1;1585;-615;0;969;0
