Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;44166;NA;NA;NA;NA;105170;634288;0;NA;NA;NA;0;26799;661087;NA;NA%;NA%;0,1591;NA%;0,0988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;44166;NA;NA;NA;NA;106708;628786;0;NA;NA;NA;0;29656;658442;NA;NA%;NA%;0,1621;NA%;0,134
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;44166;245867;0;245867;0;245867;606845;0;0;407;0;407;50655;657907;1216766;0,3737;0,3737;0,3737;0,2021;0,0232
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;78375;0;78375;0;78375;194225;917;0;25562;67148;93628;369135;656987;1711559;0,1193;0,1193;0,1193;0,0458;0,2603
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;44166;NA;NA;NA;NA;97482;633906;0;NA;NA;NA;0;14037;647942;NA;NA%;NA%;0,1504;NA%;0,0745
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;44166;80891;0;80891;5026;85916;618033;0;0;268;0;268;27513;645813;996733;0,1253;0,1253;0,133;0,0812;0,1573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;44166;NA;NA;NA;NA;118537;617761;0;NA;NA;NA;0;27279;645039;NA;NA%;NA%;0,1838;NA%;0,0772
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44166;96174;0;96174;0;96174;573210;32;26;2645;23;2726;64311;640247;3051970;0,1502;0,1502;0,1502;0,0315;0,2124
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;44166;NA;NA;NA;NA;128884;606760;0;NA;NA;NA;0;30186;636946;NA;NA%;NA%;0,2023;NA%;0,2089
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;44166;356221;0;356221;0;356221;249673;0;0;0;0;0;384557;634230;956298;0,5617;0,5617;0,5617;0,3725;0,0798
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;44166;247748;0;247748;0;247748;311285;26890;28553;41988;125611;223042;92004;626331;496437;0,3956;0,3956;0,3956;0,4991;0,0081
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44166;70060;0;70060;0;70060;275769;2726;0;0;0;2726;343403;621898;1334403;0,1127;0,1127;0,1127;0,0525;0,0259
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;44166;435409;0;435409;0;435409;112630;13825;0;294;0;14118;495028;621777;1130981;0,7003;0,7003;0,7003;0,385;0,0626
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;44166;NA;NA;NA;NA;82542;596676;0;NA;NA;NA;0;24822;621498;NA;NA%;NA%;0,1328;NA%;0,2219
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;44166;80152;0;80152;0;80152;84961;32516;0;10548;0;43064;488184;616208;529073;0,1301;0,1301;0,1301;0,1515;0,1241
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;44166;144333;0;144333;0;144333;581149;0;0;359;0;359;31657;613166;904922;0,2354;0,2354;0,2354;0,1595;0,0512
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;44166;234991;0;234991;0;234991;575633;0;0;255;0;255;33593;609481;890878;0,3856;0,3856;0,3856;0,2638;0,048
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44166;102029;0;102029;0;102029;473312;1114;0;122357;682;124154;9354;606819;1423538;0,1681;0,1681;0,1681;0,0717;0,0778
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;44166;101823;0;101823;0;101823;576290;0;0;0;0;0;30119;606409;1022446;0,1679;0,1679;0,1679;0,0996;0,1776
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;44166;108144;0;108144;0;108144;571951;0;0;0;0;0;30950;602901;987086;0,1794;0,1794;0,1794;0,1096;0,1395
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;44166;NA;NA;NA;NA;161377;571154;0;NA;NA;NA;0;31417;602572;NA;NA%;NA%;0,2678;NA%;0,051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;44166;NA;NA;NA;NA;106445;576027;0;NA;NA;NA;0;23352;599379;NA;NA%;NA%;0,1776;NA%;0,145
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;44166;NA;NA;NA;NA;87391;578785;0;NA;NA;NA;0;17732;596517;NA;NA%;NA%;0,1465;NA%;0,1183
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;44166;99691;0;99691;0;99691;43827;1425;0;7933;0;9358;542458;595643;484163;0,1674;0,1674;0,1674;0,2059;0,0497
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;44166;NA;NA;NA;NA;191201;553777;0;NA;NA;NA;0;34416;588193;NA;NA%;NA%;0,3251;NA%;0,0529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;44166;NA;NA;NA;NA;115515;545354;0;NA;NA;NA;0;34077;579432;NA;NA%;NA%;0,1994;NA%;0,0577
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;44166;124516;0;124516;0;124516;465123;0;0;0;0;0;113832;578955;768017;0,2151;0,2151;0,2151;0,1621;0,1453
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;44166;118057;0;118057;0;118057;479264;0;19;2439;17;2476;96083;577823;969793;0,2043;0,2043;0,2043;0,1217;0,046
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44166;NA;NA;NA;NA;127032;537450;0;NA;NA;NA;0;35893;573343;NA;NA%;NA%;0,2216;NA%;0,0441
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;44166;NA;NA;NA;NA;79905;547297;0;NA;NA;NA;0;25487;572785;NA;NA%;NA%;0,1395;NA%;0,059
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;44166;NA;NA;NA;NA;86163;548687;0;NA;NA;NA;0;19000;567687;NA;NA%;NA%;0,1518;NA%;0,0124
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;44166;82436;0;82436;0;82436;474259;0;0;0;0;0;91186;565445;740163;0,1458;0,1458;0,1458;0,1114;0,1246
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;44166;71015;0;71015;5024;76039;534701;0;0;0;0;0;25635;560336;878188;0,1267;0,1267;0,1357;0,0809;0,1518
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;44166;NA;NA;NA;NA;148507;538127;0;NA;NA;NA;0;20602;558729;NA;NA%;NA%;0,2658;NA%;0,0506
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;44166;NA;NA;NA;NA;100878;535301;0;NA;NA;NA;0;21098;556399;NA;NA%;NA%;0,1813;NA%;0,1572
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;44166;127846;0;127846;5095;132941;533469;0;0;224;0;224;21799;555492;787204;0,2301;0,2301;0,2393;0,1624;0,0924
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;44166;107103;0;107103;0;107103;527998;0;0;0;0;0;26214;554212;848695;0,1933;0,1933;0,1933;0,1262;0,1021
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;44166;NA;NA;NA;NA;108919;519968;0;NA;NA;NA;0;29422;549390;NA;NA%;NA%;0,1983;NA%;0,0756
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;44166;107773;0;107773;0;107773;514450;0;0;0;0;0;32221;546670;983940;0,1971;0,1971;0,1971;0,1095;0,0495
CREDIARE (COLOMBO);1000085427;n1;S4;C;2;FARROUPILHA;RS;44166;164903;0;164903;0;164903;469550;439;0;0;0;439;72064;542054;NA;0,3042;0,3042;0,3042;NA%;0,0114
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;44166;99042;0;99042;0;99042;520562;0;0;313;0;313;18309;539184;845912;0,1837;0,1837;0,1837;0,1171;0,1345
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;44166;NA;NA;NA;NA;85053;509726;0;NA;NA;NA;0;22948;532675;NA;NA%;NA%;0,1597;NA%;0,0865
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44166;235561;0;235561;0;235561;516894;0;0;11518;0;11518;0;528412;13520043;0,4458;0,4458;0,4458;0,0174;0,0207
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;44166;63439;0;63439;0;63439;217386;0;0;0;0;0;307820;525206;NA;0,1208;0,1208;0,1208;NA%;0,1377
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;44166;NA;NA;NA;NA;82185;491910;0;NA;NA;NA;0;25214;517124;NA;NA%;NA%;0,1589;NA%;0,1748
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;44166;168554;0;168554;0;168554;193499;0;0;0;0;0;316460;509960;NA;0,3305;0,3305;0,3305;NA%;0,0059
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;44166;NA;NA;NA;NA;20812;456004;0;NA;NA;NA;0;45600;501605;NA;NA%;NA%;0,0415;NA%;0,0274
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;44166;NA;NA;NA;NA;131497;473019;0;NA;NA;NA;0;27162;500180;NA;NA%;NA%;0,2629;NA%;0,1484
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;44166;NA;NA;NA;NA;110967;463805;0;NA;NA;NA;0;29271;493076;NA;NA%;NA%;0,2251;NA%;0,1816
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;44166;NA;NA;NA;NA;130648;462122;0;NA;NA;NA;0;29639;491761;NA;NA%;NA%;0,2657;NA%;0,0624
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44166;239820;0;239820;0;239820;401602;0;0;0;0;0;81080;482682;655842;0,4968;0,4968;0,4968;0,3657;0,0011
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;44166;NA;NA;NA;NA;89074;450762;0;NA;NA;NA;0;31350;482112;NA;NA%;NA%;0,1848;NA%;0,1807
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;44166;116404;0;116404;0;116404;455398;0;0;0;0;0;25145;480542;743274;0,2422;0,2422;0,2422;0,1566;0,1229
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;44166;39932;0;39932;0;39932;73830;0;0;14608;343;14952;385544;474326;NA;0,0842;0,0842;0,0842;NA%;0,4335
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44166;72118;0;72118;0;72118;425832;0;0;20315;0;20315;25204;471350;1889178;0,153;0,153;0,153;0,0382;0,0281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44166;NA;NA;NA;NA;75111;448132;0;NA;NA;NA;0;19096;467228;NA;NA%;NA%;0,1608;NA%;0,1179
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44166;122068;0;122068;0;122068;400074;0;0;0;0;0;63594;463669;615785;0,2633;0,2633;0,2633;0,1982;0,0331
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;44166;NA;NA;NA;NA;88072;445526;0;NA;NA;NA;0;13911;459437;NA;NA%;NA%;0,1917;NA%;0,0755
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44166;NA;NA;NA;NA;103388;436164;0;NA;NA;NA;0;16793;452957;NA;NA%;NA%;0,2283;NA%;0,1198
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44166;54700;0;54700;0;54700;437884;0;0;0;0;0;15033;452917;701817;0,1208;0,1208;0,1208;0,0779;0,1782
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;44166;81559;0;81559;0;81559;410200;0;0;0;0;0;38660;448860;850588;0,1817;0,1817;0,1817;0,0959;0,0891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44166;NA;NA;NA;NA;77120;426125;0;NA;NA;NA;0;22695;448820;NA;NA%;NA%;0,1718;NA%;0,1156
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;44166;80381;0;80381;0;80381;425889;0;0;0;0;0;22854;448743;764227;0,1791;0,1791;0,1791;0,1052;0,1565
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44166;126800;0;126800;0;126800;429189;0;0;312;0;312;10343;439845;737991;0,2883;0,2883;0,2883;0,1718;0,0633
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;NA;NA;NA;NA;68689;418477;0;NA;NA;NA;0;20156;438634;NA;NA%;NA%;0,1566;NA%;0,0748
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;44166;427187;0;427187;0;427187;333373;0;0;0;0;0;100127;433500;NA;0,9854;0,9854;0,9854;NA%;0,0062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44166;NA;NA;NA;NA;90778;413178;0;NA;NA;NA;0;17983;431161;NA;NA%;NA%;0,2105;NA%;0,1316
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;44166;NA;NA;NA;NA;71593;419234;0;NA;NA;NA;0;10141;429375;NA;NA%;NA%;0,1667;NA%;0,0808
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44166;NA;NA;NA;NA;67617;409301;0;NA;NA;NA;0;16922;426223;NA;NA%;NA%;0,1586;NA%;0,2785
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44166;NA;NA;NA;NA;117056;402922;0;NA;NA;NA;0;17993;420914;NA;NA%;NA%;0,2781;NA%;0,1677
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44166;70713;0;70713;16834;87548;368836;0;0;0;0;0;47473;416309;NA;0,1699;0,1699;0,2103;NA%;0,0721
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44166;NA;NA;NA;NA;70901;398482;0;NA;NA;NA;0;15791;414274;NA;NA%;NA%;0,1711;NA%;0,0922
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;NA;NA;NA;NA;96557;400909;0;NA;NA;NA;0;12052;412961;NA;NA%;NA%;0,2338;NA%;0,5391
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44166;NA;NA;NA;NA;58773;381370;0;NA;NA;NA;0;23450;404820;NA;NA%;NA%;0,1452;NA%;0,1647
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;44166;191865;0;191865;0;191865;349213;0;0;0;0;0;55019;404232;NA;0,4746;0,4746;0,4746;NA%;0,0212
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;NA;NA;NA;NA;60088;392342;0;NA;NA;NA;0;10595;402936;NA;NA%;NA%;0,1491;NA%;0,08
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44166;NA;NA;NA;NA;55275;377278;0;NA;NA;NA;0;22501;399779;NA;NA%;NA%;0,1383;NA%;0,154
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44166;55160;0;55160;0;55160;335261;2;1;2146;1;2150;61690;399100;1946760;0,1382;0,1382;0,1382;0,0283;0,0436
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;129000;0;129000;0;129000;18059;0;0;0;371250;371250;8361;397670;NA;0,3244;0,3244;0,3244;NA%;0,002
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;44166;NA;NA;NA;NA;209117;376079;0;NA;NA;NA;0;21180;397259;NA;NA%;NA%;0,5264;NA%;0,0502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44166;NA;NA;NA;NA;101410;379337;0;NA;NA;NA;0;17576;396913;NA;NA%;NA%;0,2555;NA%;0,0478
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44166;76849;0;76849;0;76849;336945;30289;0;0;0;30289;29437;396672;355875;0,1937;0,1937;0,1937;0,2159;0,004
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44166;92039;0;92039;0;92039;344093;1544;0;39266;944;41753;8339;394186;1497568;0,2335;0,2335;0,2335;0,0615;0,0037
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44166;108033;0;108033;0;108033;363028;0;0;0;0;0;30137;393166;409983;0,2748;0,2748;0,2748;0,2635;0,0059
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44166;52650;0;52650;0;52650;173985;0;0;0;0;0;216212;390197;NA;0,1349;0,1349;0,1349;NA%;0,097
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44166;NA;NA;NA;NA;60926;371401;0;NA;NA;NA;0;16181;387582;NA;NA%;NA%;0,1572;NA%;0,0479
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44166;NA;NA;NA;NA;63348;370629;0;NA;NA;NA;0;15700;386329;NA;NA%;NA%;0,164;NA%;0,1997
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44166;NA;NA;NA;NA;102400;356645;0;NA;NA;NA;0;26318;382963;NA;NA%;NA%;0,2674;NA%;0,0802
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44166;NA;NA;NA;NA;46147;359002;0;NA;NA;NA;0;22793;381795;NA;NA%;NA%;0,1209;NA%;0,273
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44166;NA;NA;NA;NA;48059;372575;0;NA;NA;NA;0;9012;381587;NA;NA%;NA%;0,1259;NA%;0,216
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44166;NA;NA;NA;NA;66996;362311;0;NA;NA;NA;0;18927;381238;NA;NA%;NA%;0,1757;NA%;0,1048
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44166;NA;NA;NA;NA;48124;365441;0;NA;NA;NA;0;15185;380626;NA;NA%;NA%;0,1264;NA%;0,2037
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44166;NA;NA;NA;NA;110881;356159;0;NA;NA;NA;0;21503;377662;NA;NA%;NA%;0,2936;NA%;0,0725
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44166;NA;NA;NA;NA;50859;361640;0;NA;NA;NA;0;13767;375407;NA;NA%;NA%;0,1355;NA%;0,2361
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44166;NA;NA;NA;NA;115492;353330;0;NA;NA;NA;0;17684;371013;NA;NA%;NA%;0,3113;NA%;0,0792
