Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44166;10161192;89776;9556220;105525;604972;17172;354287;0,1428;0,1688;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44166;9775670;4760770;8578120;7574663;1197549;-3908;820442;0,12;0,0197;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44166;9758018;8586790;8218597;8073192;1539422;71401;1532962;0,1843;0,0016;2;0
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44166;9736674;4951952;7883337;6386114;1853336;-401294;1224288;0,1733;0,127;6;1
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;44166;9193371;201986;8651360;1707264;542011;26917;360011;0,199;0,0147;0;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44166;9187053;5730391;7969335;7551161;1217717;27200;1052012;0,2537;0,0864;4;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44166;8558903;6047311;6621622;5717282;1937281;153;1204079;0,1869;0,0141;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44166;8519885;2415392;6679457;5678878;1840428;21936;1835710;0,2954;0,0016;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44166;8324156;5338725;7469504;7022721;854652;75130;780002;0,168;0,1013;20;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44166;8320711;6114464;7203967;6339735;1116745;109844;1034784;0,1849;0,0133;2;0
MERCADO CRÉDITO;1000084820;n1;;C;2;OSASCO;SP;44166;8282759;1;7976963;3568312;305797;-113032;*;*%;*%;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44166;8180238;2019309;7412308;5052593;767929;19016;748509;0,1651;0,0073;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44166;8121972;4199978;6348642;5338055;1773330;103802;1770651;0,2906;0,0628;0;116
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;44166;7942321;4817408;6186259;5806700;1756062;136147;1755982;0,2941;0,0232;0;101
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44166;7734743;0;7318181;0;416563;0;184564;1,0712;0,0279;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44166;7547139;6998542;6426483;5813460;1120656;80159;1120555;0,1719;0,0184;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44166;7525406;348503;7233763;401;291643;2661;176906;0,1354;0,0719;0;1
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44166;7239006;3771;6976020;493643;262985;12203;164851;0,1295;0,02;0;1
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44166;7136083;3102841;6605027;5690115;531056;28808;442920;0,1115;0,1944;64;9
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44166;6979937;4046139;5962928;3419743;1017010;24527;813916;0,1818;0,0232;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44166;6873939;4156383;4741734;3486500;2132205;157712;1410442;0,2625;0,0019;5;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44166;6718820;668861;6189597;5471996;529224;13961;426249;0,1641;0,0206;6;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44166;6464695;1675042;659428;118674;5805267;103127;5794856;0,5949;0,0039;4;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44166;6164680;5877002;4942029;4716844;1222651;63276;1217694;0,2058;0,0165;3;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;6163689;3500522;5741965;5128038;421724;48638;269109;0,1062;0,3147;6;2
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44166;5441928;3450290;4636024;3473756;805904;49519;794553;0,1774;0,0702;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44166;5405149;2976086;4839777;3302981;565372;65668;549864;0,1557;0,2896;0;110
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44166;5210361;77347;5007877;3703813;202484;-5785;202484;0,1853;0,1817;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44166;5029751;4019974;4436896;4239122;592855;35125;592855;0,1268;0,0938;11;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44166;4997622;292593;4570220;214292;427401;0;312043;0,3067;0,0913;0;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44166;4945199;4259932;4037788;3864748;907411;78491;901624;0,2393;0,0008;3;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44166;4936857;4582844;4342916;3962194;593941;40272;605070;0,1269;0,0151;3;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44166;4899340;3587345;4394823;3450271;504517;78078;734906;0,168;0,0434;6;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;4864358;127820;4230907;3496173;633451;11999;202028;0,1121;0,1449;8;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44166;4841559;71400;4675720;0;165839;1667;164587;0,1453;0,1526;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44166;4667461;3083262;4155889;3039662;511572;38047;497610;0,1374;0,2281;0;71
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44166;4600431;1159422;4397237;3977927;203194;-44859;122690;0,0507;0,534;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44166;4591053;3177398;3794753;2155916;796300;76323;787758;0,2219;0,0497;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44166;4195647;2761021;3750224;2638174;445423;42987;465160;0,1424;0,1218;0;95
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44166;4188123;1490139;2931249;1839933;1256874;124323;850078;0,2465;0,4293;7;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44166;4171715;106316;3944943;155075;226772;8056;175116;0,1494;0,1056;0;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;2;SAO PAULO;SP;44166;4113447;1698379;3873806;2990799;239641;17934;224138;0,1164;0,1049;4;7
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44166;4070907;2725610;3560030;3186843;510877;63741;475913;0,1671;0,1256;0;89
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44166;3938453;3535837;3351595;761965;586858;-10217;485875;0,1366;0,008;2;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44166;3889073;2134530;3253285;1984513;635789;-3032;635675;0,3924;0;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;44166;3886738;2248058;3076528;2758702;810210;66578;551982;0,1252;0,1046;5;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44166;3693645;1856246;3182369;3114394;511276;36998;475704;0,2073;0,0332;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44166;3665512;1945334;3057014;2978294;608497;57596;598563;0,2693;0,0585;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44166;3645988;1988897;3169197;2767894;476791;25239;458460;0,195;0,0922;0;43
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44166;3609277;377152;3060830;1170607;548447;-58869;547903;0,2633;0,0039;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44166;3589550;2256769;3078433;2240400;511118;27906;454390;0,1343;0,14;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44166;3583715;137012;3410327;0;173388;10657;173382;0,9608;0,0168;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44166;3458071;1644150;2603233;2383981;854838;38515;853236;0,4758;0,0003;0;46
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44166;3438557;2329654;3017281;2416217;421275;39090;412859;0,1462;0,0609;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44166;3424429;2017661;3062047;2541451;362383;32039;356315;0,1465;0,1969;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;44166;3390033;2027318;2875976;1948003;514057;48265;492682;0,2108;0,0574;0;46
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44166;3336110;1226235;2904506;2317336;431605;4639;377866;0,2873;0,0071;2;1
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44166;3334646;908104;2924886;1683422;409760;42256;342804;0,1501;0,0383;13;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44166;3219652;2286897;2882682;2061662;336969;35706;343721;0,1364;0,1662;0;52
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44166;3208147;1491653;2642169;2463661;565978;25734;564857;0,2228;0,0283;0;28
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44166;3200200;0;3069435;0;130765;1323;130742;0,1566;0,0109;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44166;3073587;1522;2932689;0;140898;1460;96174;0,1502;0,2124;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44166;3043370;1898702;2480047;1733864;563323;57600;555988;0,2593;0,0562;0;37
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44166;2979717;0;2824946;0;154771;1539;68317;1,0506;0,0266;0;0
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;44166;2952336;0;2843256;2266472;109080;-7965;39932;0,0842;0,4335;8;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44166;2932674;2047979;2402063;1278598;530611;34087;526556;0,2276;0,0164;0;28
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44166;2881662;2358455;2467949;1661120;413713;45958;406211;0,1789;0,0626;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44166;2832793;1597106;2367636;1659521;465157;56721;457942;0,217;0,0791;0;42
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;2809940;661061;2720111;1678549;89829;9621;78375;0,1193;0,2603;11;0
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44166;2807956;1953888;2435494;1008079;372462;-13583;238299;0,1095;0,0053;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;44166;2673988;2299208;2121439;1830612;552549;26544;537709;0,4968;0;2;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44166;2660595;1950853;1917563;1636356;743032;14817;582007;0,2355;0,0443;2;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44166;2640351;1780757;2073619;1823875;566732;45462;531032;0,2806;0,0461;0;21
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44166;2631033;1429465;2362760;2117088;268272;18983;257001;0,1523;0,1245;0;90
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44166;2625909;1980305;1466140;1262239;1159769;31068;805778;0,3665;0,0366;1;0
