Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;42979;10126628;5904288;9320338;7668021;806290;2558;940155;0,1413;0,2646;158;69
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;42979;9921950;1427;8857255;1372824;1064695;49203;681724;0,2304;0,2833;4;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;42979;9906035;2003429;8326561;5345025;1579475;13608;1466130;0,2716;0,0056;1;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;42979;9016648;3988927;8101302;6506172;915345;-244159;815801;0,1243;0,2686;8;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;42979;8245193;7868198;6687448;6007102;1557745;33593;1587992;0,1778;0,0009;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;I;2;RIO DE JANEIRO;RJ;42979;8191493;0;2396906;26;5794587;-395;5794587;0,4449;0;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;42979;7723090;3718289;5468336;5034564;2254754;943;1352292;0,1989;0,1589;3;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;42979;7469963;6912541;6128611;5764209;1341352;71774;1303448;0,1795;0,0081;1;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;42979;7449352;5872782;5723618;5033096;1725734;2161;1005477;0,1534;0,1115;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;42979;7142670;130944;6949318;0;193352;0;106414;0,1614;0,0373;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;42979;7131566;2100619;6228272;5094369;903293;-1467;1490346;0,2605;0,003;1;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;42979;7075254;1652277;1333848;1209011;5741405;17618;667962;0,2399;0,0643;63;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;42979;7016308;6999094;6013516;5695037;1002791;18847;1059418;0,156;0,006;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;42979;6945896;3189677;5952537;5261517;993359;-17255;552468;0,1188;0,0348;4;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;42979;6721721;5613833;4721942;627464;1999779;40083;1299489;0,2307;0,1563;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;42979;6627641;40336;6307144;3554718;320496;0;226920;0,1531;0,0391;0;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;42979;6550919;3916107;5595535;5286618;955384;60267;888370;0,2142;0,0999;113;31
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;42979;6459496;455161;5888120;5367204;571376;-10045;523614;0,1691;0,0452;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;42979;6319816;4465;5870954;317343;448862;8071;273944;0,1622;0,1918;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;42979;5638239;5316832;5019614;1060690;618625;40612;615823;0,1374;0,0021;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;42979;5516001;0;5262351;5112581;253650;4800;157843;0,1402;0,0183;0;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;42979;5479967;3696728;4207079;4033055;1272888;75168;803123;0,2141;0,2713;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;42979;5448141;2619470;4090963;3075011;1357179;42376;1355869;0,3572;0,0583;0;58
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;42979;5340534;4325618;4741631;3993836;598903;17732;531586;0,1384;0,0209;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;42979;5269639;4719378;4372359;4091830;897280;25705;897280;0,2084;0,0085;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;42979;5071460;3437635;3523160;2749388;1548300;68352;987854;0,2387;0,0094;2;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;42979;5003468;2898134;4432884;4227431;570584;-4451;552738;0,1485;0,0072;6;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;42979;4918052;2278309;4554237;3959358;363814;22144;416070;0,1538;0,2084;63;10
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;42979;4786149;69570;4606962;56275;179187;3692;111205;0,1112;0,035;0;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;42979;4758200;2143656;563844;62977;4194356;240391;4179722;0,5286;0,0092;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;42979;4563551;3194753;3901510;3562375;662041;17473;636690;0,2011;0,0062;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;42979;4433468;2206097;3371332;3071186;1062136;54336;1061890;0,3725;0,0156;0;84
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;42979;4418867;2455280;3661530;3416261;757337;23053;672122;0,2202;0,1171;16;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;42979;4254392;2319761;3810883;2265170;443510;-29411;443510;0,1778;0,0009;1;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;42979;3720350;498612;3128127;1886590;592223;25836;584736;0,3111;0,0074;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;42979;3704166;60001;3581334;0;122831;0;69717;0,185;0,0316;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;42979;3666848;976758;3156657;2589896;510191;8502;505591;0,2594;0,0062;1;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;42979;3559715;3092741;2793197;2670092;766518;15418;760891;0,2209;0,0154;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;42979;3513299;2527805;3003175;2715404;510124;16623;510124;0,2681;0;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;42979;3507334;2478431;3136835;2991936;370499;10478;369797;0,1652;0,0224;40;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;42979;3470235;2758822;2798116;2666168;672118;11273;NI;NI%;0;1;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;42979;3392869;637685;3012011;2011551;380858;-2234;348602;0,1196;0,0339;3;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;42979;3275917;60506;3025849;127680;250068;0;239701;0,385;0,0341;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;42979;3258272;2939672;2467278;982886;790994;38348;787658;0,2564;0,0018;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;42979;3175676;828679;2812529;2575836;363147;-72966;103227;0,0572;0,5604;13;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;42979;3108436;1739470;2745975;1774288;362460;13312;343912;0,122;0,0389;0;28
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;42979;3016761;1754880;2512966;2401927;503795;6596;502605;0,1678;0,0673;8;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;42979;2988522;2887746;2136284;2015203;852238;1101;877363;0,2692;0,006;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;42979;2983599;472538;2759288;1856287;224311;17008;212408;0,1945;0,0281;2;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;42979;2789938;0;2478618;1414248;311320;-752;310105;0,2849;0,0125;2;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;42979;2787439;837746;2550880;1491202;236559;16681;281424;0,1306;0,2482;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;42979;2666418;1193533;2117254;2059848;549164;16855;548468;0,4016;0,0017;0;43
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;42979;2644275;114924;2492343;0;151932;4324;151527;0,6272;0,0463;0;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;42979;2633219;43300;2516525;237538;116694;1083;88947;0,151;0,1751;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;42979;2614094;7071;2519746;1750022;94348;13688;94327;0,1198;0,2336;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;42979;2571788;2105889;2277348;1799718;294440;15830;393044;0,1473;0,0062;4;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;42979;2529643;2251180;1976267;492581;553377;7396;443982;0,1545;0,0438;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;42979;2498322;1228988;1374282;940081;1124040;58668;913113;0,2542;0,3009;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;42979;2347051;1420179;2051332;1381931;295719;11658;287710;0,1602;0,239;0;78
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;42979;2336899;0;2257140;0;79759;-392;75171;0,1232;0,0314;0;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;42979;2313367;1489839;1840108;1453106;473259;17099;439234;0,1755;0,1578;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;42979;2225047;744424;1893223;1704237;331825;17631;325140;0,2689;0,0686;0;42
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;42979;2214164;1445598;1719083;1653247;495081;20939;494716;0,2895;0,014;0;5
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;42979;2110945;726280;1816034;1776308;294911;13573;294681;0,2329;0,0284;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;42979;2104698;1134451;1785043;1286834;319655;15781;316468;0,1923;0,1661;0;49
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;42979;2091108;1652311;1790846;1478228;300262;14270;343603;0,1533;0,014;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;42979;2059913;1171006;1571288;986074;488625;16916;485234;0,2764;0,0548;0;28
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;42979;2052374;6000;1964342;0;88032;-2029;51161;0,1058;0,5322;0;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;42979;1945045;463366;1466250;1106235;478795;-2264;473662;0,3617;0,0062;3;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;42979;1933246;695238;1660320;969986;272925;15170;261239;0,1461;0,0543;13;1
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;42979;1884556;611525;1341153;1243304;543403;20818;541562;0,4127;0,0213;0;26
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;42979;1876695;7203;1762779;0;113917;2948;58326;0,1753;0,0838;0;1
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;42979;1870671;1041109;1309834;1139712;560837;9784;547408;0,3056;0,0059;1;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;42979;1850778;1196407;278562;203229;1572216;16315;238589;0,4045;0,005;1;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;42979;1823151;0;1800569;5549;22582;0;21027;0,1804;0,1315;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;42979;1790541;666954;1562900;1308871;227641;13664;236995;0,2089;0,0741;0;30
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;42979;1780768;953998;1561114;1373080;219654;11368;219340;0,1736;0,1729;0;72
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;42979;1744712;33544;1708800;13233;35912;0;22900;0,1203;0,0714;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;42979;1710687;918580;1391907;983622;318780;14596;308015;0,2313;0,0961;0;43
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42979;1685147;0;1640408;0;44739;0;43450;0,1371;0,1888;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;42979;1643705;411474;1299678;1181750;344027;13526;340505;0,3889;0,1157;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;42979;1617826;859955;1290693;1189324;327133;29577;326753;0,333;0,089;0;15
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;42979;1601707;1158593;539474;488693;1062233;11292;709492;0,4873;0,046;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;42979;1592067;667842;1281083;801158;310984;13199;307868;0,2444;0,0635;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;42979;1537650;900571;1300981;905264;236669;10851;241337;0,1828;0,0958;0;51
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;42979;1515487;768191;1337330;891204;178157;9325;175121;0,1632;0,3309;0;23
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;42979;1514763;1081346;1062208;844590;452555;3392;382146;0,3698;0,0112;1;0
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;42979;1487463;705154;1079192;771998;408271;-2589;149990;0,1671;0,1238;1;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;42979;1471999;1426139;1161119;1054580;310880;3694;264826;0,1874;0,0036;2;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;42979;1420979;18331;1313802;1168478;107177;2385;47135;0,1133;0,0806;0;1
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;42979;1410135;551904;1363734;1266373;46402;-17834;4894;0,0048;0,3383;5;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;1382802;497544;1139761;1108536;243041;8013;242931;0,3517;0,0375;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;42979;1366648;830470;1056167;664462;310482;18533;306124;0,2818;0,0822;0;26
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;I;2;PORTO ALEGRE;RS;42979;1353340;958446;1214357;1007665;138983;7715;137463;0,1246;0,0327;2;0
HSBC BI ? PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;42979;1332952;0;207504;16467;1125448;15527;1125234;0,9595;0,0093;1;0
