Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;42979;39938;0;0;148078;2222;190238;0;0;33917;0;0;0;33917;0;224155;0;36067;260221;0;56345;316566
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;42979;36306;0;0;204938;3407;244651;0;0;0;0;0;0;0;0;244651;0;4684;249336;0;67211;316546
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;42979;34362;0;0;196662;0;231024;0;0;0;0;0;0;0;2058;233082;0;12139;245221;0;70892;316113
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42979;0;0;0;0;40633;40633;0;0;0;0;0;0;0;111;40744;423;205778;246944;0;67582;314526
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;42979;50752;0;0;162912;591;214255;0;0;0;0;0;0;0;342;214598;0;20131;234729;0;79307;314036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;42979;39709;0;0;173535;1427;214671;0;0;0;0;0;0;0;2174;216845;0;25046;241891;0;68208;310099
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42979;49386;0;0;81625;22;131033;0;0;36587;0;0;0;36587;0;167620;0;41260;208879;0;100474;309353
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42979;52099;0;0;131351;2277;185727;0;0;0;0;0;0;0;4199;189926;0;77826;267752;0;40267;308019
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;42979;32685;0;0;87021;0;119706;0;0;18667;0;0;0;18667;20;138393;0;91385;229778;0;77470;307247
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42979;19213;0;0;189901;9399;218513;0;0;0;0;0;0;0;3115;221628;0;42524;264153;0;41354;305506
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;42979;6968;0;0;259147;0;266115;0;0;0;0;0;0;0;0;266115;0;2634;268749;0;36265;305013
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;42979;25654;0;0;193490;1761;220905;0;0;0;0;0;0;0;0;220905;0;30467;251372;0;51865;303237
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;42979;46603;0;0;160059;14802;221465;0;0;0;0;0;0;0;0;221465;0;29332;250797;0;48712;299509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;42979;40279;0;0;194014;0;234294;0;0;0;0;0;0;0;2629;236922;0;4935;241857;0;55714;297571
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;42979;36055;0;0;182985;7639;226679;0;0;0;0;0;0;0;2463;229142;0;19323;248465;0;45878;294343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42979;41036;0;0;171303;0;212339;0;0;0;0;0;0;0;0;212339;0;13203;225542;0;68375;293917
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42979;20652;0;0;135293;138;156084;0;0;6696;0;0;0;6696;1250;164031;0;67575;231606;0;61065;292670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;42979;26311;0;0;195823;1628;223762;0;0;0;0;0;0;0;0;223762;0;16718;240479;0;50586;291066
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42979;24299;0;0;209505;0;233805;0;0;0;0;0;0;0;1073;234878;0;17227;252105;0;38462;290567
SANTINVEST - PRUDENCIAL;1000080446;n1;S4;C;2;FLORIANOPOLIS;SC;42979;0;0;0;68842;0;68842;0;0;0;0;0;112439;112439;0;181281;0;2102;183383;0;106931;290314
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;42979;17854;0;0;224401;1;242256;0;0;0;0;0;0;0;0;242256;0;6838;249094;0;38632;287725
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;42979;38865;0;0;204230;3636;246731;0;0;0;0;0;0;0;0;246731;0;6572;253303;0;33668;286971
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;42979;58485;0;0;122298;0;180783;0;0;15716;0;0;0;15716;0;196499;0;44645;241144;0;42985;284129
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42979;45681;0;0;139884;900;186465;0;0;2821;0;0;0;2821;0;189287;0;45599;234885;0;47544;282430
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;42979;0;0;0;107509;0;107509;0;0;0;0;0;120107;120107;0;227616;0;6206;233822;0;48528;282350
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;I;2;DOIS IRMAOS;RS;42979;0;0;0;0;1;1;0;0;0;0;0;99326;99326;0;99326;0;61784;161111;0;120721;281832
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;42979;0;0;0;0;0;0;2999;247326;0;0;0;0;247326;4235;254561;0;16284;270845;0;9500;280345
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42979;64732;0;0;46228;578;111537;0;0;0;0;0;0;0;0;111537;0;31623;143161;0;136786;279947
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42979;5808;0;0;8724;0;14532;0;0;45167;0;0;179498;224665;0;239197;0;21368;260565;0;18523;279089
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;I;2;ARAXA;MG;42979;0;0;0;27083;0;27083;0;0;0;0;0;177111;177111;0;204194;0;27297;231491;0;47519;279010
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42979;40394;0;0;87085;0;127478;0;0;21678;0;0;0;21678;3634;152790;0;63046;215836;0;62259;278095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;42979;33149;0;0;186537;1493;221179;0;0;0;0;0;0;0;708;221887;0;5239;227126;0;50398;277524
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268101;268101;0;8455;276556
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;42979;62110;0;0;130754;336;193201;0;0;593;0;0;0;593;0;193794;0;46605;240399;0;35645;276044
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42979;34866;0;0;139838;642;175346;0;0;0;0;0;0;0;761;176107;0;50347;226454;0;46279;272733
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;42979;40064;0;0;106690;0;146754;0;0;6391;0;0;0;6391;0;153144;0;63202;216346;0;55866;272212
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;42979;43263;0;0;107339;1005;151607;0;0;0;0;0;0;0;0;151607;0;20355;171962;0;99783;271745
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;42979;858;0;0;142842;0;143700;0;0;0;0;0;0;0;0;143700;0;16212;159912;0;110272;270184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;42979;55067;0;0;164088;1060;220214;0;0;0;0;0;0;0;0;220214;0;9483;229697;0;39143;268840
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;42979;46028;0;0;176982;0;223011;0;0;0;0;0;0;0;397;223408;0;15306;238714;0;29197;267910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42979;30644;0;0;153851;47;184542;0;0;8523;0;0;0;8523;553;193619;0;35225;228843;0;38319;267163
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;148622;148622;15232;55238;219093;9186;38206;266485
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;18593;18593;0;214883;233476;0;27312;260788
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;42979;9694;0;0;140630;675;151000;0;0;0;0;0;0;0;44242;195242;0;11375;206617;0;53024;259641
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;42979;20770;0;0;64486;11216;96472;0;0;1378;0;0;0;1378;0;97850;0;42133;139983;0;118950;258933
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;42979;29566;0;0;205785;0;235350;0;0;0;0;0;0;0;0;235350;0;4039;239390;0;19187;258576
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;42979;27807;0;0;186557;22;214387;0;0;0;0;0;0;0;481;214868;0;17633;232501;0;24155;256656
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;42979;44221;0;0;175417;0;219638;0;0;0;0;0;0;0;0;219638;0;11954;231592;0;24966;256558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;42979;60895;0;0;36877;0;97772;0;0;0;0;0;0;0;0;97772;0;88470;186242;0;68255;254496
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;42979;58512;0;0;132034;11;190557;0;0;0;0;0;0;0;26;190584;0;3192;193775;0;59606;253382
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;35889;0;0;166371;881;203142;0;0;0;0;0;0;0;9664;212806;0;4641;217447;0;30023;247470
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;42979;11721;0;0;67706;0;79428;0;0;18887;0;0;0;18887;0;98315;0;39305;137620;0;109077;246697
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;42979;24283;0;0;130575;1350;156209;0;0;6393;0;0;0;6393;1102;163704;0;42187;205891;0;36451;242341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;42979;40423;0;0;105251;2176;147850;0;0;0;0;0;0;0;1914;149763;0;44972;194735;0;46948;241683
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;42979;0;0;0;3125;0;3125;0;0;0;0;0;0;0;17001;20126;0;199829;219954;0;20941;240895
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;S4;I;2;SAO PAULO;SP;42979;0;0;0;0;0;0;34522;0;0;0;0;0;0;0;34522;0;190739;225261;0;15050;240311
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;42979;36899;0;0;102245;3756;142900;0;0;0;0;0;0;0;0;142900;0;50523;193423;0;46873;240296
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;57849;57849;0;4074;61923;0;176919;238842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;42979;31586;0;0;64615;0;96201;0;0;8231;0;0;0;8231;49995;154427;0;32450;186877;0;50804;237681
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA ? SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;42979;68865;0;0;80469;0;149335;0;0;0;0;0;0;0;0;149335;0;30674;180009;0;56128;236137
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;42979;29999;0;0;103748;44;133790;0;0;0;0;0;0;0;0;133790;0;4115;137905;0;98194;236099
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;42979;5460;0;0;128872;0;134332;699;0;0;0;0;0;0;8008;143039;0;33351;176389;0;59617;236007
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42979;6184;0;0;137044;15337;158564;0;0;0;0;0;0;0;21351;179916;0;20018;199933;0;35790;235723
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;42979;0;0;0;0;0;0;100;0;0;0;0;0;0;40247;40347;0;91746;132093;0;102106;234199
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;42979;0;0;0;13949;0;13949;0;0;0;0;0;69925;69925;0;83874;0;40272;124147;0;108722;232868
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;42979;42450;0;0;118956;0;161406;0;0;0;0;0;0;0;0;161406;0;30273;191679;0;38809;230488
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;42979;49204;0;0;77239;421;126864;0;0;6403;0;0;0;6403;0;133267;0;58993;192260;0;36550;228810
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;42979;34181;0;0;135062;920;170163;0;0;1868;0;0;0;1868;0;172030;0;17616;189646;0;36560;226206
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;S5;I;2;TOLEDO;PR;42979;21985;0;0;152653;4901;179539;0;0;0;0;0;0;0;0;179539;0;5387;184926;0;39638;224564
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42979;0;0;0;19110;0;19110;0;0;0;0;0;116803;116803;0;135913;0;17096;153010;0;70585;223595
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;S4;I;2;CUIABA;MT;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198597;198597;0;24757;223354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42979;23113;0;0;69255;1218;93586;0;0;0;0;0;0;0;2893;96479;0;73560;170039;0;53080;223118
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;42979;36688;0;0;71320;0;108008;0;0;0;0;0;0;0;0;108008;0;48778;156785;0;65946;222732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;42979;38572;0;0;104748;0;143320;0;0;3212;0;0;0;3212;1786;148318;0;34318;182636;0;39353;221988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;42979;19222;0;0;79424;0;98646;0;0;5810;0;0;0;5810;1065;105521;0;51738;157259;0;63953;221212
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;42979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29999;55648;85647;0;134936;220583
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42979;40309;0;0;133131;16;173456;0;0;0;0;0;0;0;0;173456;0;3525;176981;0;42409;219390
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42979;0;0;0;0;0;0;22294;0;0;0;0;0;0;0;22294;0;151699;173993;0;44849;218842
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;42979;0;0;0;0;0;0;0;0;0;0;0;54;54;186804;186858;3;16297;203158;0;15301;218459
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;42979;17400;0;0;141651;1144;160195;0;0;0;0;0;0;0;0;160195;0;16309;176504;0;40338;216841
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;42979;40481;0;0;79034;0;119515;0;0;4050;0;0;0;4050;382;123948;0;27306;151254;0;65002;216256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;42979;39356;0;0;98682;760;138798;0;0;13438;0;0;0;13438;0;152236;0;29172;181408;0;34611;216019
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;42979;27866;0;0;124417;1490;153773;0;0;0;0;0;0;0;0;153773;0;9165;162937;0;51055;213993
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;42979;28269;0;0;149028;3777;181075;0;0;0;0;0;0;0;13;181087;0;3171;184259;0;29693;213952
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;42979;25138;0;0;121943;46;147127;0;0;5918;0;0;0;5918;0;153045;0;36370;189415;0;23420;212835
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;42979;50023;0;0;115262;0;165285;0;0;0;0;0;0;0;0;165285;0;6455;171739;0;38995;210734
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;42979;9339;0;0;178084;7;187431;0;0;0;0;0;0;0;0;187431;0;2760;190190;0;19917;210107
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42979;36400;0;0;62884;19;99303;0;0;0;0;0;0;0;16407;115710;0;57171;172881;0;36120;209002
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;42979;35204;0;0;114081;69;149354;0;0;0;0;0;0;0;0;149354;0;5497;154851;0;53072;207923
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;42979;10777;0;0;63954;0;74731;0;0;0;0;0;0;0;0;74731;0;100043;174774;0;30750;205523
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;42979;0;0;0;292;0;292;0;0;0;0;0;157694;157694;0;157986;0;10360;168346;0;37130;205476
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;42979;25579;0;0;111768;1803;139151;0;0;0;0;0;0;0;1550;140701;0;34866;175566;0;29686;205252
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;42979;39312;0;0;96826;0;136138;0;0;0;0;0;0;0;7176;143314;0;8231;151544;0;52526;204071
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;29369;0;0;141900;764;172033;0;0;0;0;0;0;0;344;172377;0;3990;176367;0;27537;203904
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;42979;38703;0;0;125843;0;164546;0;0;316;0;0;0;316;0;164862;0;12905;177766;0;25914;203680
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;42979;33455;0;0;104001;161;137618;0;0;5332;0;0;0;5332;0;142951;0;25383;168334;0;34229;202563
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;42979;44481;0;0;56429;0;100910;0;0;0;0;0;0;0;0;100910;0;54214;155124;0;47025;202149
