Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;42979;2946;0;4451;118636;-5937;112699;0;0;0;0;0;2543;154046;20887;297571;0;297571
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;42979;3901;71;0;112595;-9132;103463;0;0;0;0;0;11891;161916;13101;294343;0;294343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42979;1821;0;0;173718;-9398;164320;0;0;0;0;0;2007;116770;8998;293917;0;293917
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42979;1855;0;68403;210201;-14481;195720;0;0;0;0;0;1300;14050;11343;292670;0;292670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;42979;1514;0;1714;92475;-2204;90271;0;0;0;0;0;1906;186175;9486;291066;0;291066
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42979;2541;0;61614;163583;-14025;149558;0;0;0;0;0;918;62025;13910;290567;0;290567
SANTINVEST - PRUDENCIAL;1000080446;n1;S4;C;2;FLORIANOPOLIS;SC;42979;2553;22152;23237;238691;-48558;190133;0;0;0;0;0;22318;28782;1139;290314;0;290314
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;42979;273;0;0;150892;-5576;145316;0;0;0;0;0;1850;132951;7335;287725;0;287725
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;42979;4069;0;1547;101960;-8437;93524;0;0;0;0;0;880;171287;15664;286971;0;286971
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;42979;3058;0;0;120711;-4673;116038;0;0;0;0;0;2194;151578;11260;284129;0;284129
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42979;2902;0;0;137651;-10179;127473;0;0;0;0;0;4275;135781;11999;282430;0;282430
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;42979;1183;9998;104466;175700;-13120;162580;0;0;0;0;0;391;2325;1407;282350;0;282350
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;I;2;DOIS IRMAOS;RS;42979;194;114718;1057;128541;-12618;115923;0;0;0;0;0;48331;750;858;281832;0;281832
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;42979;796;0;7841;246128;-15231;230897;0;0;0;0;0;14429;23883;2498;280345;0;280345
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42979;1733;0;0;124932;-5052;119880;0;0;0;0;0;2881;144232;11221;279947;0;279947
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42979;123;36305;8992;205385;-12139;193246;0;0;0;0;0;23258;16151;1014;279089;0;279089
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;I;2;ARAXA;MG;42979;100;0;26383;246597;-23142;223456;0;0;0;0;0;10683;16186;2202;279010;0;279010
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42979;3516;0;0;193227;-8350;184877;0;0;0;0;0;540;80950;8212;278095;0;278095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;42979;4165;0;132309;72613;-3475;69138;0;0;0;0;0;1200;59329;11383;277524;0;277524
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;42979;7;0;275691;0;0;0;0;0;0;0;0;169;6;683;276556;0;276556
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;42979;2935;0;0;158513;-4564;153949;0;0;0;0;0;2609;103131;13420;276044;0;276044
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42979;1309;0;0;163731;-5408;158323;0;0;0;0;0;5318;91934;15849;272733;0;272733
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;42979;2567;0;0;155581;-3790;151792;0;0;0;0;0;314;101989;15551;272212;0;272212
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;42979;1788;0;1055;96363;-6404;89960;0;0;0;0;0;1727;159554;17661;271745;0;271745
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;42979;298;238987;4404;0;0;0;0;0;0;0;0;26409;73;14;270184;0;270184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;42979;3494;0;0;128379;-12962;115417;0;0;0;0;0;3239;137206;9486;268840;0;268840
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;42979;2996;0;839;68679;-2420;66259;0;0;0;0;0;2927;189342;5548;267910;0;267910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42979;2225;0;38419;184686;-5645;179041;0;0;0;0;0;2069;37717;7692;267163;0;267163
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;42979;3247;0;265;0;0;0;21448;220583;6876;-5624;243283;24292;1485;790;273361;6876;266485
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;42979;51;0;60217;7379;-2539;4839;0;0;0;0;0;1866;191899;1916;260788;0;260788
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;42979;355;0;0;215502;-8945;206557;0;0;0;0;0;7109;35240;10380;259641;0;259641
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;42979;486;0;158568;79329;-3876;75453;0;0;0;0;0;145;15039;9242;258933;0;258933
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;42979;475;0;0;80899;-1345;79554;0;0;0;0;0;2763;172760;3024;258576;0;258576
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;42979;1694;0;150758;88068;-6734;81334;0;0;0;0;0;1139;15992;5739;256656;0;256656
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;42979;1538;0;0;137799;-5609;132190;0;0;0;0;0;6129;108284;8417;256558;0;256558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;42979;1999;0;0;181975;-6998;174976;0;0;0;0;0;1864;64582;11075;254496;0;254496
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;42979;5195;0;0;99767;-2736;97031;0;0;0;0;0;1308;139915;9933;253382;0;253382
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;570;0;0;107692;-23470;84222;0;0;0;0;0;2030;150754;9894;247470;0;247470
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;42979;396;6292;0;102414;-4978;97436;0;0;0;0;0;7444;123047;12082;246697;0;246697
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;42979;2196;2573;5220;132140;-3738;128403;0;0;0;0;0;1920;81770;20260;242341;0;242341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;42979;5171;0;0;118560;-12585;105974;0;0;0;0;0;2918;109197;18423;241683;0;241683
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;42979;74;7711;210388;263;-1;261;0;0;0;0;0;2470;17015;2976;240895;0;240895
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;S4;I;2;SAO PAULO;SP;42979;14604;23600;17580;0;0;0;0;0;0;0;0;177061;259;7207;240311;0;240311
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;42979;2830;0;0;155504;-7152;148352;0;0;0;0;0;1926;72238;14950;240296;0;240296
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;42979;8;0;92643;120206;-12017;108189;0;0;0;0;0;31661;1701;4639;238842;0;238842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;42979;650;0;0;127336;-5415;121921;0;0;0;0;0;957;97626;16526;237681;0;237681
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA ? SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;42979;3761;0;0;169334;-10041;159293;0;0;0;0;0;2040;62766;8277;236137;0;236137
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;42979;1437;0;0;118023;-8584;109439;0;0;0;0;0;2485;115589;7149;236099;0;236099
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;42979;4646;29004;31976;66697;-9940;56758;16;10493;9536;-604;19442;99519;1437;2762;245543;9536;236007
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42979;20814;55000;13647;75927;-2283;73643;0;0;0;0;0;39863;31394;1362;235723;0;235723
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;42979;3589;51903;65891;3473;-15;3458;0;0;0;0;0;109091;107;160;234199;0;234199
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;42979;85;50155;2189;167446;-21969;145478;0;0;0;0;0;34751;62;149;232868;0;232868
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;42979;726;0;11496;50418;-974;49444;0;0;0;0;0;2657;149151;17014;230488;0;230488
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;42979;1563;0;0;144179;-6549;137629;0;0;0;0;0;2856;76931;9830;228810;0;228810
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;42979;1482;3142;0;111241;-8808;102432;0;0;0;0;0;2152;110165;6832;226206;0;226206
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;S5;I;2;TOLEDO;PR;42979;349;0;0;123581;-3183;120398;0;0;0;0;0;588;93295;9933;224564;0;224564
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42979;114;21101;0;228131;-39822;188309;0;0;0;0;0;12907;173;991;223595;0;223595
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;S4;I;2;CUIABA;MT;42979;72;153160;48511;3500;-35;3465;0;0;0;0;0;752;110;17285;223354;0;223354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42979;1166;1897;0;135749;-4937;130811;0;0;0;0;0;5442;71301;12501;223118;0;223118
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;42979;839;0;0;124268;-1809;122459;0;0;0;0;0;1589;86328;11518;222732;0;222732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;42979;1797;0;4215;120189;-7813;112376;0;0;0;0;0;2506;87842;13252;221988;0;221988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;42979;1657;0;77285;122810;-3114;119696;0;0;0;0;0;966;9651;11958;221212;0;221212
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;42979;54995;0;111896;0;0;0;0;0;0;0;0;28117;761;24814;220583;0;220583
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42979;768;0;79639;94362;-3770;90593;0;0;0;0;0;163;46250;1978;219390;0;219390
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42979;440;26398;44107;0;0;0;0;0;0;0;0;145802;297;1798;218842;0;218842
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;42979;1225;0;0;0;0;0;10470;206691;0;-1592;215569;730;444;491;218459;0;218459
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;42979;939;0;82796;125727;-5558;120168;0;0;0;0;0;656;2216;10065;216841;0;216841
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;42979;1946;0;7222;111753;-8367;103386;0;0;0;0;0;1863;91582;10256;216256;0;216256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;42979;5389;4944;0;108380;-6156;102224;0;0;0;0;0;2275;88548;12638;216019;0;216019
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;42979;1599;0;0;100333;-6950;93383;0;0;0;0;0;7768;102120;9123;213993;0;213993
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;42979;880;0;128;126881;-6300;120581;0;0;0;0;0;1192;84051;7120;213952;0;213952
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;42979;1064;0;0;151890;-9824;142066;0;0;0;0;0;1999;61765;5941;212835;0;212835
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;42979;3021;0;0;71438;-963;70475;0;0;0;0;0;3078;126577;7583;210734;0;210734
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;42979;148;0;0;90991;-4760;86231;0;0;0;0;0;206;120806;2716;210107;0;210107
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;S4;I;2;RIO VERDE;GO;42979;2505;0;0;138459;-12041;126418;0;0;0;0;0;6784;65008;8286;209002;0;209002
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;42979;2755;0;0;122848;-3363;119485;0;0;0;0;0;1970;72596;11118;207923;0;207923
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;42979;795;0;3058;141276;-10478;130798;0;0;0;0;0;2740;61160;6972;205523;0;205523
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;42979;632;0;10615;203181;-26815;176366;0;0;0;0;0;11747;0;6116;205476;0;205476
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;42979;2639;580;0;100474;-5815;94659;0;0;0;0;0;7483;89108;10783;205252;0;205252
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;42979;671;0;0;133964;-2933;131031;0;0;0;0;0;4413;59280;8676;204071;0;204071
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;669;0;83147;76599;-3688;72911;0;0;0;0;0;3609;39227;4342;203904;0;203904
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;42979;2062;0;70759;114371;-4624;109747;0;0;0;0;0;1245;9337;10530;203680;0;203680
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;42979;2167;6560;0;126371;-12194;114177;0;0;0;0;0;2268;69078;8313;202563;0;202563
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;42979;2272;0;0;135670;-9367;126303;0;0;0;0;0;1561;58660;13353;202149;0;202149
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;42979;2018;0;14168;125560;-3297;122263;0;0;0;0;0;882;52189;8233;199752;0;199752
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;42979;615;0;0;105613;-1175;104438;0;0;0;0;0;10750;72512;11230;199546;0;199546
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;42979;1155;0;0;156836;-3246;153590;0;0;0;0;0;9726;23128;11531;199129;0;199129
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;42979;496;0;1654;32860;-870;31990;0;0;0;0;0;5316;152228;5259;196942;0;196942
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;42979;734;56256;70342;61994;-1530;60464;0;0;0;0;0;2146;341;4964;195248;0;195248
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;42979;1957;0;8;138425;-6730;131695;0;0;0;0;0;7341;42972;11264;195238;0;195238
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NOS MUNICÍPIOS DA REGIÃO DA BORBOREMA E AGRESTE DA PARAÍBA, SERVIDORES DO INSS/PB E EMPRESÁRIOS DA REGIÃO METROPOLITANA DE PATOS – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;42979;4323;0;5398;143854;-3377;140477;0;0;0;0;0;1269;36610;6426;194503;0;194503
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;42979;651;0;21;49050;-1547;47503;0;0;0;0;0;1779;141729;2734;194418;0;194418
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;42979;645;0;83117;84955;-9391;75564;0;0;0;0;0;332;32534;1837;194029;0;194029
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;42979;2004;0;0;91803;-19825;71978;0;0;0;0;0;2554;104674;11118;192328;0;192328
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;42979;3781;3167;70237;123182;-11525;111657;0;0;0;0;0;279;916;214;190252;0;190252
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;42979;745;0;5406;110868;-4540;106328;0;0;0;0;0;2502;67737;7447;190166;0;190166
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;42979;7291;0;0;41315;-1595;39720;0;0;0;0;0;2381;126907;10756;187056;0;187056
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;42979;8092;22832;136884;0;0;0;0;0;0;0;0;17037;177;1399;186420;0;186420
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;42979;1561;25002;47390;60316;-2049;58267;0;0;0;0;0;40380;3477;10224;186301;0;186301
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;42979;719;0;0;76445;-4886;71560;0;0;0;0;0;1786;95308;15292;184664;0;184664
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42979;897;15999;43417;0;0;0;0;0;0;0;0;96428;22467;3698;182906;0;182906
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;42979;159;0;0;60544;-1154;59390;0;0;0;0;0;184;116618;5350;181700;0;181700
