Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/09/2013;12319854;74451;992007;2043692;2419068;538853;49624;0;6117694;1696;28675;62155;79246;12473;202;0;184447;43843;600333;483067;0;0;0;0;1127243;20714;454008;107523;1098;0;0;0;583344;19214;404292;743888;5038;0;0;0;1172432;30708;64830;143582;142305;72005;42399;0;495828;3616;56731;197419;422993;275016;368243;1667;1325685;3808;150649;333283;62977;41999;31380;0;624096;93;9551;114505;229597;162118;21271;0;537134;151951
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2013;12035486;25542;1132332;1057496;1143251;169574;0;0;3528195;0;0;0;0;0;0;0;0;0;11870;50747;0;0;0;0;62617;669;393413;285822;291664;119749;97974;242;1189533;0;291432;867162;1209820;295042;6667;0;2670122;0;8929;0;0;0;0;0;8929;192;1851;4925;11783;23948;206496;583089;832285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3743805
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2013;10068307;27859;1449979;1030215;296661;21392;0;0;2826107;901;35873;81776;61844;445;0;0;180839;13404;367886;198837;0;0;0;0;580127;1993;1245425;497772;55110;145;0;0;1800445;91749;701983;1645159;697107;171661;4661;0;3312320;7269;167705;5640;1907;71;0;0;182592;740;16926;84259;137210;8274;415;0;247822;684;342985;556501;37886;0;0;0;938055;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/09/2013;9780653;128082;1831596;1990981;1492773;133001;18369;0;5594802;5058;126816;224853;211648;25865;727;0;594965;28655;708566;178018;162;0;0;0;915400;10;18592;4246;1930;355;0;0;25133;9165;779300;703559;104311;4193;0;0;1600527;19342;49252;154564;113662;54138;22797;0;413756;0;0;0;0;0;0;0;0;0;40380;88910;420;0;0;0;129709;0;0;0;0;0;0;0;0;506360
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2013;9436424;3248;40666;44713;80193;31282;847;0;200949;8853;117508;259174;425437;52119;88;0;863178;0;0;0;0;0;0;0;0;17186;1398939;51354;2181;662;0;0;1470322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25098;738739;1945947;3007089;1057264;127838;0;6901975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/09/2013;9019336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4133;153666;46554;0;0;0;0;204353;58;206502;45491;2138;0;0;0;254189;1716;414414;657741;272422;38811;803;0;1385908;55982;856093;1409233;948078;116421;12121;85;3398012;317;160146;371891;769594;288638;161157;0;1751744;0;6509;92115;69432;3073;0;0;171129;0;0;0;0;0;0;0;0;1854001
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2013;8090072;57657;255753;589006;615966;119839;14496;74033;1726750;19003;73234;192491;183134;98201;230756;1407;798225;140390;77100;249519;936;0;0;0;467945;5440;36334;2739;7;1;0;0;44519;0;0;0;0;0;0;0;0;113400;26661;133026;130541;95864;131437;81156;712085;9041;377702;687771;615084;585521;1560600;220040;4055758;63466;37600;28592;15297;12363;126994;478;284790;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2013;6827979;8312;112937;16864;1525;0;0;0;139637;64;2691;6968;11133;1977;0;0;22833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34505;47056;0;0;0;0;81561;0;84719;531661;189930;31183;102236;7;939736;20;15779;50303;123276;106588;108649;0;404615;0;646107;4279362;294554;16843;2731;0;5239597;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2013;6523360;0;59;3690;8221;28;0;0;11997;4573;5270;16469;31928;25835;21183;0;105257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4580;4858;8733;34743;36753;53719;0;143386;5300;147686;521734;1243303;828449;921389;231;3668092;4377;67181;312738;754884;589072;866376;0;2594628;0;0;0;0;0;0;0;0;0
FIBRA;49951;b1;I;2;;199;SAO PAULO;SP;01/09/2013;5487876;62534;665928;983382;428546;17152;132;0;2157675;5119;20292;40210;40833;1680;0;0;108134;1164;63942;16935;0;0;0;0;82041;2478;105998;34985;0;0;0;0;143460;4072;152198;233922;489;0;0;0;390681;24030;143514;263948;33223;4608;1304;0;470627;964;15274;25506;30611;3556;0;0;75911;85;19757;90726;24260;0;0;0;134828;0;0;0;0;0;0;0;0;1924520
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/09/2013;5436342;7989;46679;147503;38152;14406;20;0;254748;6535;17711;40176;45064;4078;0;0;113563;0;0;0;0;0;0;0;0;2827;818679;2731451;210496;0;0;0;3763453;0;0;0;0;0;0;0;0;422;116136;0;0;0;0;0;116558;21098;108746;300983;559465;197642;85;0;1188020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/09/2013;5359136;8835;401605;767567;867431;251177;38734;0;2335348;1;0;0;0;0;0;0;1;0;8522;0;100;0;0;0;8622;0;0;0;0;0;0;0;0;0;602697;462934;301111;70221;0;0;1436963;6;14723;10631;48933;14490;19350;0;108132;0;51219;150091;507561;125966;110398;0;945236;0;6263;20743;12342;0;0;0;39349;0;0;0;0;0;0;0;0;485485
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2013;5200254;0;3266;4460;6350;1718;5740;0;21534;20;4642;13367;28188;10801;47;0;57065;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2476;303034;1214567;263149;26574;5693;0;1815492;31;4939;14645;36463;27172;19756;0;103006;0;648512;1314574;1041594;161222;37214;0;3203117;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2013;4470391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32542;86544;180979;107358;23514;0;430937;0;282987;216472;249992;169217;12173;0;930842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3108613
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2013;4317581;333;512330;666272;159364;14694;0;0;1352993;2135;134773;308754;266163;13835;15;0;725675;0;87488;84490;0;0;0;0;171979;0;424559;242135;0;0;0;0;666694;0;81787;85049;0;0;0;0;166836;0;2083;5377;10866;7665;3410;0;29402;571;91410;378646;489972;158913;80944;0;1200455;0;637;493;2004;413;0;0;3547;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2013;4165813;71872;356506;697221;516083;23891;1229;0;1666802;221;1479;2632;2558;239;1;0;7130;140022;767235;363963;6848;0;0;0;1278068;11300;147065;10402;1175;108;0;0;170051;7559;292732;264482;4051;0;0;0;568825;38553;20577;80131;19226;4357;0;0;162845;1037;32553;84520;141904;40820;10109;0;310943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2013;4037062;78514;466688;787707;550271;71445;8676;0;1963300;915;11483;23998;19632;1017;0;0;57046;61855;740551;178555;0;0;0;0;980961;9444;170810;6710;0;0;0;0;186964;0;46391;23946;0;0;0;0;70337;27986;38838;81249;243163;85360;22471;97;499165;0;487;70;0;0;0;0;557;0;13486;10596;647;1785;199147;0;225661;0;12557;20467;19457;590;0;0;53072;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2013;3687425;7673;28925;54769;121671;43636;0;0;256674;0;0;0;0;0;0;0;0;0;10093;0;20183;0;0;0;30276;0;0;0;0;0;0;0;0;0;558683;871086;588514;471370;141313;0;2630964;0;14772;48198;40399;120756;3048;0;227173;0;3468;7323;24982;12031;0;0;47804;0;8517;22258;50864;48021;41995;0;171654;0;0;0;0;0;0;0;0;322880
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/09/2013;3468516;4227;2990;4836;2484;8;0;0;14544;6807;55650;125447;153186;16361;8;0;357459;0;0;0;0;0;0;0;0;0;212605;171728;0;0;0;0;384333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17482;206414;598786;1261858;614360;13280;0;2712180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/09/2013;3460259;6414;112115;210393;354038;49944;108007;0;840911;1138;20426;56978;152891;125709;90771;0;447914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;624;1520;1715;541;20;0;4421;4640;79191;240392;632734;452902;625185;65;2035108;17;22078;31599;26486;19200;32524;0;131904;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/09/2013;3379192;8226;25092;55799;109476;120127;0;0;318722;6917;60592;153865;207544;42688;4435;0;476040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27933;228981;635037;1142751;424719;125010;0;2584431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2013;3248810;21827;191577;636955;316046;36125;0;0;1202529;91931;391138;340035;330773;72674;11544;4431;1242527;542;0;0;0;0;0;0;542;0;0;0;0;23189;0;0;23189;16036;108399;403719;177259;24306;0;0;729719;9164;526;35743;0;4871;0;0;50304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/09/2013;2751351;20357;334846;559317;437130;78211;8425;0;1438286;3773;6986;23362;11927;0;0;0;46049;3214;39458;20448;0;0;0;0;63120;904;150656;7579;0;0;0;0;159140;7587;187694;186169;2595;1737;0;0;385782;7440;62804;70093;60306;24811;26321;9011;260787;458;24673;75677;158400;32896;4947;0;297050;0;2134;375;125;0;0;0;2634;0;0;0;0;0;0;0;0;98504
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2013;2684187;0;249581;148559;0;0;0;0;398140;6532;20453;57885;62428;14357;0;0;161654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;761902;398062;0;0;0;0;1160263;10346;160065;206959;376285;126786;55;0;880495;301;8868;20639;34526;14358;4943;0;83635;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/09/2013;2622241;0;74172;39609;13696;0;0;0;127477;0;0;0;0;0;0;0;0;0;26560;60187;0;0;0;0;86747;0;254638;241134;25732;0;0;0;521504;0;191615;465512;0;0;569133;0;1226260;0;67892;472;0;0;0;0;68365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591889
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/09/2013;2567925;0;0;0;0;0;0;0;0;5327;357935;750316;1063409;220013;31554;0;2428554;0;0;0;0;0;0;0;0;0;21404;0;0;0;0;0;21404;0;0;0;0;0;0;0;0;0;9811;29431;66117;12608;0;0;117967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2013;2307879;0;0;0;0;0;0;0;0;666;25584;65565;88846;19116;0;0;199778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2475;65325;280450;717686;391165;520233;1763;1979096;1081;1754;9283;38262;42883;35742;0;129005;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/09/2013;1923339;0;413892;357486;375318;48930;8714;0;1204340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41830;92142;137303;0;8289;5526;285091;0;1145;3312;5867;1813;231;0;12368;0;1687;9035;38043;32664;99006;33345;213781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207759
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2013;1832141;0;0;0;0;0;0;0;0;3040;341765;1343261;132557;11505;12;0;1832141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2013;1814322;8598;72810;178699;211331;46521;3061;0;521020;1201;15670;36610;39956;4324;631;0;98392;13986;227488;90616;11;0;0;0;332101;6718;119200;89393;58;0;0;0;215369;32;85978;141666;2922;0;0;0;230598;13267;12654;29817;69046;53968;49988;0;228741;196;9765;32685;69932;33256;18575;0;164410;0;9108;6333;1356;697;6198;0;23692;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/09/2013;1809336;29125;139477;214071;179799;16979;13202;0;592652;206;4872;8649;4632;51;0;0;18411;29488;731903;12007;0;0;0;0;773399;6647;148807;17762;7457;0;0;0;180672;871;120721;97401;4347;0;0;0;223340;313;609;0;0;0;0;0;922;187;1024;1099;74;0;0;0;2384;0;4990;12566;0;0;0;0;17556;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/09/2013;1723109;280;218;603;924;123;0;0;2148;526;1079;1743;3208;439;0;0;6995;0;0;0;0;0;0;0;0;0;220525;0;0;0;0;0;220525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6828;115152;336013;726752;304252;4441;0;1493440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2013;1575355;0;56298;32266;8073;4000;0;0;100637;10;23248;100328;182616;23461;0;0;329663;0;149392;0;0;0;0;0;149392;0;14347;7905;7191;0;0;0;29443;0;255116;579012;0;0;0;0;834129;0;12767;7089;1528;0;0;0;21385;0;4003;9177;72280;10750;4479;0;100689;0;972;9046;0;0;0;0;10017;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2013;1561931;13142;63064;137761;145420;24200;545;42140;426272;0;0;4761;185134;0;0;0;189895;3278;7890;21340;114;0;0;0;32622;32;1204;9;0;0;0;0;1246;1706;5801;16320;0;0;0;0;23827;26013;410;1003;2082;203239;737;0;233484;1610;13889;114751;111626;93367;196775;59009;591026;177;23683;25213;7672;480;6334;0;63558;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/09/2013;1528830;0;183778;207360;2001;0;0;0;393138;0;0;0;0;0;0;0;0;0;758;125748;0;0;0;0;126506;0;688;1931;1494;0;0;0;4113;0;228610;409340;15405;0;0;0;653354;0;3023;4688;136213;0;0;0;143924;0;0;0;40461;0;0;0;40461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167333
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2013;1503937;28314;223757;281869;365323;28492;0;0;927755;2050;2377;5244;7858;177;0;0;17707;7623;15412;26988;0;0;0;0;50023;12039;66805;5885;0;0;0;0;84730;0;0;453;0;0;0;0;453;4784;43857;27103;30008;19977;24571;1471;151770;407;12960;23031;154698;41443;9958;188;242685;0;7900;7892;3520;1757;70;0;21138;39;1660;2306;2618;1021;32;0;7676;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2013;1398308;0;0;0;0;0;0;0;0;7546;67146;161489;176093;27929;34;0;440238;0;0;0;0;0;0;0;0;841;130885;72100;1593;0;282;0;205701;0;0;0;0;0;0;0;0;780;1275;4412;3103;163;0;0;9732;6139;49541;131604;217341;59806;66;0;464497;2572;24171;48764;108059;67063;27512;0;278141;0;0;0;0;0;0;0;0;0
