Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2013;10855778;34486;148090;426446;699552;280900;63421;0;1652896;9158;16285;38107;23916;96;16;0;87577;234307;614562;1650314;3856975;965508;1433;0;7323100;2935;12618;31592;70853;54379;127396;31194;330967;215914;704386;108931;28170;3728;158;0;1061288;0;0;0;0;0;0;0;0;14297;43346;56959;152550;45041;77345;10413;399951;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2013;8456151;226;7456;19579;21090;1915;0;0;50265;286;397;996;886;13;0;0;2578;68024;1093311;2779330;3834338;626909;1298;0;8403211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;39;41;7;0;0;0;96;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2013;7569008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50905;933026;2364657;3628667;590973;780;0;7569008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/09/2013;7199964;6018;71057;205174;307218;89972;1242;0;680681;13400;64627;93292;91077;28495;196;0;291087;47988;554913;1355068;1478571;73866;35;0;3510441;72;468;753;1839;1275;1252;0;5660;2136;64163;14194;11;0;0;0;80504;256;11663;30719;27593;11966;1120;96;83414;2320;1682333;748112;62448;26804;919;0;2522935;25241
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2013;5930087;7527;257325;642949;1441768;816687;146964;0;3313221;15297;299144;304875;535891;233031;44271;0;1432508;1886;14388;38571;72921;18796;18;0;146580;1313;15206;39205;78753;69646;80539;0;284661;8;2136;138;0;0;0;0;2282;6579;38389;124031;58884;26790;17299;0;271972;14719;34696;181822;68421;46884;25523;106798;478864;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2013;5268911;36433;417164;1100072;1744801;498253;3157;0;3799880;29871;121086;276574;337515;97978;603;4;863632;2131;22595;55298;70926;5650;0;0;156599;8;341;942;1985;1174;1464;0;5913;19603;110821;0;0;0;0;0;130424;0;5110;10356;17887;902;23288;0;57545;32276;98165;81466;32825;8322;1864;0;254918;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2013;4698284;37546;260574;772761;1505233;580773;9395;0;3166282;18622;27060;33103;7666;106;0;0;86557;1642;6398;13406;6322;0;0;0;27768;0;0;0;0;0;0;0;0;146665;893296;352974;23903;0;0;0;1416837;0;0;0;0;0;0;0;0;0;10;417;413;0;0;0;839;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2013;4406200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31988;606373;1011618;759927;371083;199182;0;2980171;12356;202505;382819;440151;280169;108029;0;1426029;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2013;4010592;0;0;0;0;0;0;0;0;100;954;2641;5593;1805;3177;0;14270;293;2000;4081;2005;0;0;0;8380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54757;394662;739735;1648886;903507;243637;0;3985184;144;653;1273;540;147;0;0;2758;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2013;3798600;20486;249183;711986;1381991;546792;88136;0;2998573;10122;26175;47304;45046;10334;206;0;139186;19455;72915;180756;295294;28242;25;0;596688;0;0;0;0;0;0;0;0;4;77;11;0;0;0;0;92;0;225;333;0;0;0;0;558;4348;19328;29223;8676;1928;0;0;63503;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2013;3407777;458;5133;25764;47158;19012;502;0;98027;5352;5976;13138;19492;429;44;0;44431;0;0;0;0;0;0;0;0;0;2;5;13;13;65;145;243;0;0;0;0;0;0;0;0;408571;14907;27459;11661;3173;681335;0;1147106;27479;1312328;693309;61393;17052;6408;0;2117970;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2013;3347337;0;0;0;0;0;0;0;0;0;1928;314;695;307;60;0;3304;0;4635;14611;35361;31248;21566;0;107422;0;104;225;590;587;2593;2358;6456;0;0;0;0;0;0;0;0;0;190788;320271;888981;768219;929777;0;3098035;245;21306;52488;46344;11077;659;0;132120;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2013;3312147;3386;148528;377681;631179;274317;85968;0;1521059;133;55407;45517;21273;1731;0;0;124061;5690;279193;679166;653186;40353;22;0;1657610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;560;905;443;0;0;2029;0;7382;7;0;0;0;0;7389;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/09/2013;3003773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494176;1691401;743097;75099;0;0;0;3003773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/09/2013;2827832;0;0;0;0;0;0;0;0;106;36648;29667;124178;113361;3049;0;307009;0;594;3712;8551;1921;0;0;14778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11141;121770;494813;1013713;629894;228572;0;2499903;0;2471;0;2890;781;0;0;6142;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/09/2013;2797338;1546;7130;19629;19204;2433;4;0;49946;61;477;1783;144;2;0;0;2468;5557;47314;117495;168194;19393;17;0;357969;0;0;0;0;0;0;0;0;172803;1630672;573900;9581;0;0;0;2386956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FIBRA;49951;b1;I;2;;199;SAO PAULO;SP;01/09/2013;2645820;9077;36029;89607;109715;12707;296;0;257433;42785;290002;249792;12899;70;0;0;595548;58964;207542;492003;642390;31280;0;0;1432180;0;0;0;0;0;0;0;0;30524;56940;8372;2;0;0;0;95839;0;928;5553;0;0;0;0;6481;4826;125431;109203;16721;897;1187;76;258340;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/09/2013;2569287;2667;114942;450646;814799;368832;19431;0;1771317;20356;218130;269033;171254;8708;1303;8;688792;0;0;0;0;0;0;0;0;16;69;672;205;0;0;0;963;26406;45664;16900;137;0;0;0;89106;0;236;2133;347;368;4171;0;7256;5580;5204;1068;0;0;0;0;11853;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/09/2013;2548292;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;41297;428099;970420;1052638;55833;4;0;2548292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2013;2454362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9195;91432;260593;613401;518995;900989;0;2394605;229;2681;6500;17205;14541;18602;0;59757;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/09/2013;2336839;16681;189058;517486;990099;438549;80300;0;2232174;11454;37169;37700;4344;2;0;0;90669;22;27;22;10;0;0;0;82;0;0;0;0;0;0;0;0;2231;2979;0;0;0;0;0;5210;0;0;0;0;0;0;0;0;7127;1577;0;0;0;0;0;8704;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2013;2231279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;1301;4016;3864;172;0;0;9484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7136;43543;419650;732349;501934;208693;0;1913306;23155;55054;67376;120749;36883;5273;0;308489;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/09/2013;2183428;10074;113411;283509;434112;117647;2718;0;961471;54047;75308;86720;15712;353;0;0;232141;40972;152144;339127;423691;33782;100;0;989816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2013;2135680;2776;72968;205843;387827;176874;13555;0;859843;9378;49841;94085;100055;14269;1168;0;268795;1714;17637;46607;68513;13462;33;0;147965;192;3597;3023;6402;5884;24733;20812;64643;3669;8535;56590;85939;4;5;0;154742;4041;213728;72563;93602;43535;5002;0;432471;10071;44718;79702;52046;17908;2775;0;207220;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/09/2013;2113134;0;0;0;0;0;0;0;0;0;171;373;345;13;0;0;902;11691;348075;756235;898787;85125;80;0;2099993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;2260;4832;4754;259;0;0;12239;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2013;1970194;25162;185948;464642;661534;161803;11816;0;1510906;160;2041;4459;7128;2170;225;0;16184;1;223;622;1229;454;4;0;2533;0;0;0;0;0;0;0;0;47147;392718;0;0;0;0;0;439865;0;0;0;0;0;0;0;0;0;137;330;240;0;0;0;706;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/09/2013;1816303;0;248;738;1059;17;0;0;2061;417;8768;20920;27210;4061;1274;0;62649;425;16437;42603;74033;16111;36;0;149645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17271;292949;635778;74993;8212;1485;0;1030687;12928;277966;95035;50530;20854;2382;111567;571261;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2013;1809698;0;0;0;0;0;0;0;0;0;28562;114435;397167;50767;3261;0;594192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1353;1220;0;0;0;2573;11;58440;70006;59370;1021;435;0;189283;1023649
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2013;1740959;1690;25729;66025;125353;47838;417;0;267053;36;220;289;278;82;7;0;913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12160;139612;315269;45;0;0;0;467086;0;38568;98222;188027;147032;133037;0;604886;341;33049;86185;174642;83848;22367;591;401023;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/09/2013;1580773;331;2324;5402;1047;0;0;0;9104;127186;325073;204662;11113;0;0;0;668033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382348;314234;406;0;0;0;696987;0;0;0;0;0;0;0;0;109380;55010;37690;4570;0;0;0;206649;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/09/2013;1223791;1533;438;706;500;12;0;0;3188;41381;55015;33868;54;0;0;0;130318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233000;648895;208159;231;0;0;0;1090284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/09/2013;1205869;3909;52559;122633;278340;181284;9268;0;647994;1442;11078;29146;1675;506;138;0;43985;0;0;0;0;0;0;0;0;109;2121;6742;17868;17413;74703;51769;170725;0;250155;0;0;0;0;0;250155;1691;4140;14795;20249;8839;8196;0;57909;2118;14704;14961;455;287;1260;1317;35102;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2013;1032046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;18;47;49;114;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4056;54576;81761;249167;228519;410936;0;1029014;132;412;444;1496;224;92;0;2802;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/09/2013;982785;91;63596;68611;155198;128986;1750;0;418231;2379;82370;92320;217679;167815;1991;0;564554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/09/2013;977496;8509;68259;186740;320437;95002;2708;0;681655;3173;21828;18828;21731;4588;201;45;70394;3929;15850;39966;61695;7040;3;0;128482;1;48;136;317;283;1049;358;2194;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;251;909;40321;18636;15829;11569;7257;0;94520;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/09/2013;974272;8;149;366;202;0;0;0;725;4003;84141;216745;254558;13207;709;0;573364;1244;17906;50363;66870;108;0;0;136491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2489;67668;125179;66430;1747;179;0;263692;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/09/2013;918100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4488;47813;107075;194671;136681;355006;70287;916021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;61;166;393;296;614;520;2079;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/09/2013;908257;25;17;8;0;0;0;0;50;242276;477022;188674;235;0;0;0;908207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/09/2013;875978;0;4;6;11;0;0;0;21;886;20689;23403;24338;14405;3537;0;87258;87;1276;3338;4834;442;0;0;9977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4303;156273;188470;243944;1546;22267;0;616804;4472;26239;37556;35376;25103;9622;23550;161918;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/09/2013;819482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12189;109784;262184;385030;50288;6;0;819482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/09/2013;818662;0;0;0;0;0;0;0;0;13454;55412;78341;25321;1145;0;0;173674;32423;85184;175452;209538;20567;1;0;523165;0;0;0;0;0;0;0;0;48718;73104;0;0;0;0;0;121822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/09/2013;801650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3160;23463;46249;176192;207797;331792;0;788654;177;1369;3524;5867;1541;517;0;12996;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/09/2013;735702;0;0;0;0;0;0;0;0;0;43169;92476;17294;0;0;0;152939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7618;102779;326080;144835;1452;0;0;582763;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;01/09/2013;689224;0;0;0;0;0;0;0;0;88924;138254;118352;8989;1;0;0;354521;1209;5459;12875;10222;18;0;0;29783;0;0;0;0;0;0;0;0;69905;222938;9554;2524;0;0;0;304921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO INTERMEDIUM S/A;416968;b1;I;2;;8;BELO HORIZONTE;MG;01/09/2013;682699;9487;21597;103672;245066;73960;7563;0;461346;639;20628;17162;179;2;0;0;38610;0;0;0;0;0;0;0;0;2119;12851;32778;63398;35227;31366;284;178023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;819;1461;1190;299;149;0;4720;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/09/2013;678034;29;993;2707;4578;1161;15;0;9483;3919;25278;59430;58145;10223;1129;0;158124;243;3177;8820;14720;2240;1;0;29201;0;0;0;0;0;0;0;0;1395;12041;0;0;0;0;0;13435;3906;7262;225126;11203;1336;0;0;248833;4789;15986;196806;82;13;0;1282;218958;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2013;635469;734;2391;6249;7070;981;3;0;17427;11946;18693;68445;108204;21548;8347;0;237184;12;111;293;411;30;0;0;857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28260;15518;107615;110058;34268;31455;667;327842;3447;33663;14678;314;56;0;0;52158;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;01/09/2013;613585;345;1808;3922;4756;384;0;0;11214;635;1731;3952;7745;2012;345;0;16420;8557;64808;160034;234326;31411;43;0;499179;1445;6047;11248;22406;14042;1304;0;56492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;2315;5295;13139;9282;23;0;30281;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2013;603676;0;0;0;0;0;0;0;0;2;311;782;1314;382;0;0;2791;6091;75856;190180;285521;41457;51;0;599157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;275;540;632;208;0;0;1728;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2013;590341;0;0;0;0;0;0;0;0;0;0;245134;0;0;0;0;245134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43407;145795;94414;1592;60000;0;345207;0
