Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42248;48952;0;65;88756;0;137773;0;0;0;0;0;0;0;11573;149346;0;86572;235918;0;41965;277883
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42248;0;0;0;22615;0;22615;0;0;0;0;0;0;0;0;22615;0;11326;33942;0;243238;277179
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42248;55206;0;0;115489;1066;171761;0;0;0;0;0;0;0;0;171761;0;62949;234710;0;42365;277075
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42248;30037;0;0;177929;2739;210705;0;0;0;0;0;0;0;0;210705;0;9770;220475;0;56516;276991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42248;26143;0;0;168732;6045;200920;0;0;0;0;0;0;0;2600;203520;0;37726;241246;0;33281;274527
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42248;45329;0;0;194945;0;240274;0;0;0;0;0;0;0;0;240274;0;8368;248642;0;24512;273154
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42248;40911;0;272;122974;257;164414;0;0;0;0;0;0;0;0;164414;0;52299;216713;0;54051;270764
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42248;33175;0;0;186020;8074;227269;0;0;0;0;0;0;0;0;227269;0;6022;233291;0;37279;270569
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42248;23251;0;0;144101;2336;169688;0;0;0;0;0;0;0;5375;175063;0;49358;224422;0;45845;270267
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42248;33303;0;0;74003;0;107306;0;0;14979;0;0;0;14979;0;122285;0;107869;230155;0;38880;269034
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42248;28021;0;0;169350;1111;198482;0;0;0;0;0;0;0;2252;200734;0;6445;207179;0;58542;265722
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42248;29913;0;0;165511;3174;198598;0;0;0;0;0;0;0;0;198598;0;36611;235210;0;30378;265588
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;57512;57512;0;187698;245209;0;19579;264788
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42248;37412;0;0;92671;62;130145;0;0;0;0;0;0;0;13480;143625;0;66876;210500;0;49939;260439
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42248;28157;0;0;116266;878;145301;0;0;0;0;0;0;0;3684;148985;0;53581;202566;0;52780;255346
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;31385;31385;0;197390;228775;0;24616;253391
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49898;49898;0;203459;253357
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42248;31805;0;0;132217;19;164041;0;0;0;0;0;0;0;44987;209029;0;5564;214592;0;38021;252613
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;42248;23994;0;0;88065;4304;116363;0;0;0;0;0;0;0;3583;119946;0;76472;196418;0;53770;250188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;42248;0;0;0;122851;1935;124786;0;0;0;0;0;0;0;0;124786;0;6823;131609;0;116180;247788
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;42248;31635;0;0;154320;3192;189147;0;0;0;0;0;0;0;0;189147;0;20388;209535;0;35701;245235
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42248;20253;0;0;116184;1468;137905;0;0;0;0;0;0;0;1200;139105;0;71256;210361;0;32786;243147
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42248;5465;0;0;207057;0;212522;0;0;0;0;0;0;0;0;212522;0;1489;214012;0;25852;239864
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42248;40178;0;0;111849;947;152973;0;0;0;0;0;0;0;0;152973;0;46938;199911;1;39943;239856
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42248;27767;0;0;120563;4;148335;0;0;0;0;0;0;0;0;148335;0;33619;181953;0;54971;236924
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42248;35953;0;0;151601;4777;192330;0;0;0;0;0;0;0;0;192330;0;7397;199728;0;35769;235497
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42248;31271;0;0;101424;1617;134312;0;0;0;0;0;0;0;1837;136150;0;55295;191444;0;40034;231479
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42248;21430;0;0;151277;2906;175613;0;0;0;0;0;0;0;641;176255;0;5643;181898;0;49372;231270
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42248;35907;0;0;60629;1659;98195;0;0;0;0;0;0;0;12081;110276;0;67739;178015;0;52527;230542
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42248;16220;0;14387;145972;149;176727;0;0;0;0;0;0;0;1067;177794;0;8141;185935;0;44057;229992
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42248;33306;0;0;68636;47;101989;0;0;0;0;0;0;0;0;101989;0;44350;146340;0;81264;227604
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42248;0;0;0;13395;0;13395;0;0;0;0;0;142215;142215;0;155610;0;38016;193626;0;32703;226329
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42248;0;0;0;0;0;0;0;0;0;0;0;66988;66988;0;66988;0;42047;109035;0;116146;225181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42248;34473;0;0;114631;13343;162447;0;0;0;0;0;0;0;0;162447;0;22631;185078;0;39374;224452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42248;25984;0;0;96615;2485;125084;0;0;19480;0;0;0;19480;0;144563;0;36077;180640;0;40905;221545
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42248;27604;0;0;124536;21;152162;0;0;0;0;0;0;0;8805;160966;0;33231;194197;0;27314;221511
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;42230;42230;0;7305;49535;0;171934;221469
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42248;27641;0;0;102101;1319;131062;0;0;0;0;0;0;0;4350;135412;0;31600;167012;0;52286;219298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42248;29752;0;0;88457;2316;120525;0;0;0;0;0;0;0;12144;132669;0;42645;175314;0;42631;217945
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42248;25463;0;0;102005;3630;131098;0;0;0;0;0;0;0;852;131950;0;50137;182087;0;33546;215633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42248;19017;0;0;99876;708;119602;0;0;9558;0;0;0;9558;639;129798;0;50066;179864;0;35619;215484
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167767;167767;0;46726;214494
OPPORTUNITY - PRUDENCIAL;1000080518;b2;;C;2;RIO DE JANEIRO;RJ;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13837;13837;0;198931;212769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;42248;13347;0;0;120907;8887;143141;0;0;0;0;0;0;0;6928;150069;0;29534;179603;0;30875;210478
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42248;33618;0;0;95692;554;129864;0;0;0;0;0;0;0;755;130619;0;23944;154564;0;55715;210279
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42248;22708;0;0;75938;0;98646;0;0;7284;0;0;0;7284;23;105953;0;53940;159893;0;48016;207909
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42248;36632;0;0;131571;0;168202;0;0;0;0;0;0;0;1757;169960;0;13766;183726;0;24172;207898
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42248;1388;0;0;957;1092;3438;0;0;0;0;0;0;0;160966;164404;0;6764;171168;0;36033;207202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42248;38737;0;0;64806;811;104354;0;0;0;0;0;0;0;0;104354;0;23380;127734;0;79027;206761
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42248;0;0;0;153205;0;153205;0;0;0;0;0;0;0;12048;165253;0;11924;177178;0;29034;206211
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42248;0;0;93022;0;0;93022;0;0;0;0;0;0;0;0;93022;0;32277;125299;0;80342;205641
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42248;26760;0;0;155086;0;181846;0;0;0;0;0;0;0;0;181846;0;1779;183625;0;18426;202051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;42248;14217;0;0;126540;37;140794;0;0;0;0;0;0;0;2212;143006;0;36196;179202;0;22759;201961
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42248;28312;0;0;0;0;28312;0;0;0;0;0;0;0;0;28312;0;49007;77319;228;123841;201388
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42248;22898;0;0;109148;32;132079;0;0;0;0;0;0;0;1865;133944;0;45559;179503;0;21735;201239
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182298;182298;0;17702;200000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42248;13159;0;0;91448;129;104737;0;0;0;0;0;0;0;6709;111445;0;48603;160048;0;39838;199886
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42248;0;0;0;0;0;0;0;0;0;0;0;151954;151954;0;151954;0;15452;167405;0;30398;197803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42248;57400;0;0;28016;854;86270;0;0;0;0;0;0;0;0;86270;0;23079;109348;0;87630;196978
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42248;37777;0;0;79959;3033;120769;0;0;0;0;0;0;0;0;120769;0;43626;164396;0;32189;196584
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42248;32028;0;313;115781;1018;149139;0;0;0;0;0;0;0;1921;151060;0;13956;165015;0;31078;196094
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42248;54021;0;0;90779;306;145106;0;0;0;0;0;0;0;0;145106;0;21374;166480;0;27521;194000
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;;I;2;SALVADOR;BA;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191682;191682;0;2263;193945
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42248;16189;0;0;63762;1314;81265;0;0;0;0;0;0;0;3102;84366;0;67924;152290;0;41301;193592
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42248;6948;0;0;101484;647;109079;0;0;0;0;0;0;0;38426;147505;0;6148;153653;0;39083;192735
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42248;27182;0;0;73430;521;101133;0;0;0;0;0;0;0;1592;102725;0;57363;160088;0;31908;191996
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42248;29810;0;0;115524;156;145491;0;0;0;0;0;0;0;1657;147148;0;21201;168349;0;21444;189793
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42248;28308;0;0;74887;399;103594;0;0;0;0;0;0;0;0;103594;0;56533;160127;0;29419;189547
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42248;862;0;0;52297;0;53159;0;0;0;0;0;0;0;0;53159;0;28799;81958;0;107405;189363
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42248;29219;0;0;111785;1029;142032;0;0;0;0;0;0;0;0;142032;0;18009;160041;0;28089;188130
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42248;19949;0;0;118544;17;138510;0;0;0;0;0;0;0;3461;141971;0;23062;165033;0;20445;185478
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42248;40151;0;0;96918;921;137989;0;0;0;0;0;0;0;201;138190;0;9702;147892;0;35702;183594
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42248;0;0;0;0;0;0;0;147950;0;2500;0;0;150450;7673;158122;0;3820;161943;0;20528;182471
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42248;37913;0;0;72662;0;110575;0;0;8943;0;0;0;8943;0;119518;0;30661;150179;0;31478;181657
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172008;172008;0;9007;181015
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42248;10535;0;0;49428;8866;68829;0;0;0;0;0;0;0;0;68829;0;18975;87805;0;92871;180676
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42248;19607;0;0;116014;0;135621;0;0;0;0;0;0;0;1268;136890;0;4052;140941;0;38269;179210
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42248;24653;0;0;109738;0;134391;0;0;0;0;0;0;0;0;134391;0;6538;140929;0;38279;179208
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42248;19087;0;0;79726;0;98814;0;0;0;0;0;0;0;20377;119191;0;8761;127952;0;51253;179205
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42248;20924;0;0;100842;893;122658;0;0;0;0;0;0;0;22615;145273;0;2854;148127;0;29994;178121
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42248;0;0;0;29728;0;29728;0;0;0;0;0;73462;73462;0;103189;0;37791;140981;0;37139;178120
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42248;40821;0;0;50850;0;91672;0;0;0;0;0;0;0;750;92422;0;46557;138978;0;38074;177052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42248;16843;0;0;120142;2217;139202;0;0;0;0;0;0;0;559;139760;0;3213;142973;0;33002;175975
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42248;31526;0;0;115177;0;146704;0;0;0;0;0;0;0;0;146704;0;9839;156542;0;18918;175460
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42248;24400;0;0;76378;0;100778;0;0;0;0;0;0;0;33498;134276;0;9090;143366;0;31147;174512
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42248;0;0;0;0;0;0;0;0;0;0;0;75344;75344;0;75344;0;14625;89969;0;83771;173740
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42248;15268;0;0;112036;1579;128883;0;0;0;0;0;0;0;0;128883;0;5531;134414;0;38415;172829
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21084;44871;65956;0;104243;170198
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42248;16709;0;0;78551;2209;97469;0;0;0;0;0;0;0;15414;112882;0;35415;148297;0;21854;170151
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42248;9669;0;0;118838;1223;129731;0;0;0;0;0;0;0;0;129731;0;5750;135480;0;34062;169542
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42248;14982;0;0;82878;1616;99476;0;0;0;0;0;0;0;0;99476;0;28028;127504;0;41520;169024
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42248;7644;0;0;37126;0;44770;0;0;2489;0;0;0;2489;114;47373;0;30905;78278;0;89267;167545
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42248;20814;0;0;61170;0;81984;0;0;0;0;0;0;0;2783;84767;0;48645;133412;0;33762;167175
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42248;28941;0;0;88223;1204;118368;0;0;0;0;0;0;0;0;118368;0;14013;132381;0;33782;166163
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42248;2005;0;0;88571;0;90576;0;0;0;0;0;0;0;0;90576;0;14836;105412;0;59994;165407
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42248;17558;0;0;52087;0;69645;0;0;0;0;0;0;0;3339;72985;0;48988;121972;0;42414;164386
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42248;31785;0;0;69937;0;101722;0;0;0;0;0;0;0;0;101722;0;31848;133570;0;30256;163826
