Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42248;6096085;6095632;5278335;4911240;817750;41038;896261;0,1335;0,0052;2;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42248;5971824;1006027;5312838;4083938;658986;4059;638009;0,1718;0,051;5;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42248;5813633;1260512;675287;548114;5138346;34443;749438;0,1943;0,0677;54;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42248;5456943;4582842;4878120;4731428;578824;27004;565384;0,1665;0,0117;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42248;5308574;0;992229;19;4316345;40898;4316345;0,4537;0;1;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42248;5290804;3390689;4656641;4411289;634163;34160;625331;0,1891;0,1733;84;37
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42248;5272042;111298;5116055;86;155987;0;62286;0,1215;0,0653;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42248;5244676;4609176;4396738;4148952;847938;33822;839309;0,2092;0,004;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42248;4971023;3344561;3539338;2856784;1431685;119295;1079568;0,2657;0,0177;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42248;4772751;4654504;3312303;172705;1460447;107423;1448207;0,357;0,0249;1;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42248;4632714;4216311;4010202;1100592;622512;31888;556782;0,1288;0,0082;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42248;4611136;1073951;4080475;2029839;530660;26578;509009;0,1681;0,0097;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42248;4331729;3950168;3646608;3405335;685121;-1790;708505;0,1772;0,0174;1;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42248;4309684;1889715;3623922;3368208;685762;29901;614182;0,1994;0,1396;17;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42248;4301620;3611085;3557461;3420417;744160;-505;564160;0,1411;0,0598;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42248;4045884;25588;3685181;273683;360702;11703;233308;0,1843;0,1823;0;1
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42248;4041030;4047098;3301633;3222614;739397;6475;676833;0,1521;0,0044;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42248;4023251;0;3800548;3554235;222703;8550;131367;0,2404;0,0204;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42248;4006174;1969100;3719903;3064793;286270;23206;388620;0,1566;0,2476;63;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42248;3888165;1992141;2793946;1992954;1094219;53543;1026883;0,3912;0,0669;0;52
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42248;3787285;1861231;3259810;3057822;527475;-11778;373722;0,1346;0,2239;14;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42248;3777619;49354;3542295;3364860;235324;0;151500;0,1802;0,0554;0;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42248;3645298;2418412;3196817;2540448;448481;-610;448481;0,1523;0,0008;1;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42248;3582918;0;3262787;1456533;320131;11122;317329;0,1331;0,0075;1;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42248;3387725;1476503;2804452;2603406;583273;20857;570776;0,2286;0,0065;9;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42248;3379456;2180028;583877;0;2795578;276421;2789289;0,5263;0,0067;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42248;3079510;1642705;2145013;1467175;934497;54358;913890;0,2872;0,3301;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42248;2931565;46913;2789713;120081;141853;4500;79026;0,1177;0,0807;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42248;2845923;1886466;2145978;2019003;699945;29581;699657;0,3178;0,0246;0;84
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42248;2790343;763314;2338636;1639664;451706;20862;451504;0,2026;0,005;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42248;2707070;370630;2527201;2029625;179868;15672;185501;0,1719;0,0335;2;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42248;2701733;2198695;2440698;1374104;261035;20402;328671;0,1402;0,0091;2;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42248;2624031;1721540;2140679;1906751;483352;12730;495306;0,1533;0,0703;8;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42248;2603478;2518612;1718240;519438;885238;31718;885238;0,3154;0,0005;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42248;2585785;67077;2465381;0;120404;0;54864;0,1624;0,0356;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42248;2565750;1678546;2212616;1259627;353134;11277;317115;0,1391;0,0314;0;27
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42248;2549333;2051548;1778278;667203;771056;27803;410065;0,154;0,0126;2;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42248;2466321;440190;1981017;1183212;485304;16634;368937;0,1737;0,1466;4;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42248;2449013;2263675;1919743;400476;529269;33580;449267;0,1305;0,0991;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42248;2333474;1936409;2006377;1845673;327097;9234;310545;0,1977;0,0255;45;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42248;2270516;1465562;1872267;1536492;398249;20864;391241;0,173;0,1651;42;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42248;2264914;808459;1914619;1682477;350295;5786;349840;0,1696;0,0147;3;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42248;2231041;1809789;1972581;1742515;258460;9725;319164;0,145;0,014;1;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42248;2005844;535964;1772936;1357815;232907;8714;296616;0,1474;0,0629;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42248;1830393;1224574;1491915;812210;338479;4471;306482;0,1851;0,0693;0;27
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42248;1786232;916034;1395204;1335993;391028;22872;391028;0,3911;0,0004;0;39
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42248;1728408;1264755;1313008;1251862;415400;18267;402717;0,2978;0,0171;0;5
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42248;1724979;18008;1660269;1144650;64710;234;64710;0,1368;0,1864;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42248;1710969;977416;1491061;1018041;219908;6427;196999;0,1595;0,2291;0;72
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42248;1640651;1064956;1375064;1338091;265588;10412;265588;0,1709;0;1;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42248;1590568;902476;145518;102269;1445050;9301;355067;1,0746;0,0045;1;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42248;1587153;1340067;1292376;1065741;294777;10669;255870;0,1964;0,005;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42248;1564741;615379;1320706;1201121;244035;9336;223594;0,2584;0,1022;0;42
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42248;1523797;107613;1407979;0;115818;3814;115407;0,4088;0,0406;0;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42248;1520105;776886;1013449;947037;506656;-10458;504132;0,4712;0,0159;2;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42248;1518512;101382;1205658;1066735;312854;-19286;251409;0,2274;0,44;4;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42248;1509328;1061670;1221199;853241;288129;3762;199231;0,1957;0,0785;1;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42248;1461183;1083600;406340;349425;1054843;12050;702913;0,4926;0,0059;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42248;1444962;770761;1226089;939494;218872;9094;201811;0,1788;0,1864;0;43
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42248;1438513;118370;1272285;1182224;166229;0;162923;0,6286;0,0758;0;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42248;1436808;428346;1211079;606451;225730;10289;218131;0,1534;0,1027;12;1
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42248;1421151;410732;1255415;1214238;165736;9565;153976;0,2021;0,0375;0;33
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;42248;1410634;126236;1280783;906753;129851;8631;105162;0,1263;0,3232;7;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42248;1314824;25550;1219905;0;94919;-348;78403;0,3222;0,2209;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42248;1308325;736840;1091212;785823;217113;9643;199206;0,2028;0,1493;0;42
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42248;1297047;48600;1196086;215503;100961;893;74505;0,294;0,2216;0;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42248;1281122;418424;1161693;1014018;119428;-19888;239114;0,2606;0,0295;1;1
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42248;1275655;526986;892136;834014;383519;16784;383519;0,281;0,0339;0;25
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42248;1220455;603045;1048446;730956;172008;8316;168383;0,1852;0,109;0;43
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42248;1214399;326626;983500;884013;230899;13061;214860;0,3344;0,0784;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42248;1186372;471589;1037544;888098;148828;8344;155917;0,2117;0,0909;0;29
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42248;1186332;1161831;713441;551511;472891;-3984;467203;0,2765;0;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42248;1155993;10920;1070873;0;85120;2325;38099;0,2331;0,0704;0;1
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42248;1149623;699119;1028790;707506;120833;454;116417;0,0947;0,184;46;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42248;1112066;0;1048596;0;63470;778;60801;0,1601;0,017;0;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42248;1101676;0;1079094;17137;22582;0;22472;0,2341;0,0187;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42248;1100732;500776;893124;591258;207608;10616;182878;0,2089;0,0995;0;15
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42248;1071324;647290;879268;717514;192055;6887;180605;0,2278;0,0246;0;35
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42248;1070678;7172;1036651;0;34026;0;16738;0,1343;0,1228;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42248;1065997;616319;558241;470161;507756;10924;357500;0,4839;0,1196;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42248;1063706;732340;828916;795483;234790;18724;228667;0,3258;0,0742;0;14
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42248;1061732;345378;929375;905046;132358;3586;132278;0,3075;0,019;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42248;1051082;394033;909459;524954;141623;6349;127066;0,1957;0,0285;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42248;1033289;599804;836873;462841;196416;8098;179729;0,216;0,0366;0;21
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42248;1018985;364267;976146;872314;42839;825;28831;0,1109;0,4981;5;0
