Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42522;2636;0;131163;49972;-1585;48386;0;0;0;0;0;1279;4311;4181;191955;0;191955
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42522;438;8600;50172;0;0;0;0;0;0;0;0;128866;452;2377;190905;0;190905
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42522;1553;0;0;106537;-6424;100113;0;0;0;0;0;3154;76714;6713;188248;0;188248
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42522;1688;0;83669;85465;-3781;81684;0;0;0;0;0;919;3657;15816;187433;0;187433
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42522;1464;0;68139;110452;-8450;102002;0;0;0;0;0;447;4225;10065;186341;0;186341
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;42522;6096;0;0;99385;-3002;96383;0;0;0;0;0;527;74142;8487;185634;0;185634
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42522;3235;58599;58585;0;0;0;0;0;0;0;0;33441;1663;29276;184799;0;184799
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42522;2663;0;72893;110402;-4643;105759;0;0;0;0;0;513;437;289;182555;0;182555
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42522;1288;0;58483;111224;-3379;107845;0;0;0;0;0;1091;4465;9199;182370;0;182370
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42522;1289;0;13117;123796;-7908;115888;0;0;0;0;0;2761;36504;11627;181186;0;181186
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42522;2040;0;0;112596;-8275;104322;0;0;0;0;0;2147;60478;10246;179232;0;179232
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42522;56452;0;71696;0;0;0;0;0;0;0;0;16938;4569;29140;178795;0;178795
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42522;7119;999;43312;63143;-14332;48811;0;0;0;0;0;71459;5997;227;177926;0;177926
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42522;728;0;0;97943;-974;96968;0;0;0;0;0;4550;64482;10236;176964;0;176964
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42522;321;0;19678;164413;-12947;151466;0;0;0;0;0;5379;0;0;176843;0;176843
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42522;1051;0;0;115110;-1362;113748;0;0;0;0;0;2217;49857;9557;176431;0;176431
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42522;219;0;0;113035;-3724;109311;0;0;0;0;0;8457;46877;10349;175212;0;175212
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;42522;1482;0;25688;137205;-12309;124897;0;0;0;0;0;12754;9503;789;175113;0;175113
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42522;102;5800;0;185150;-40209;144940;0;0;0;0;0;21656;32;1019;173550;0;173550
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42522;471;0;0;103957;-2152;101805;0;0;0;0;0;278;64726;6008;173289;0;173289
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42522;2109;0;0;108513;-6201;102312;0;0;0;0;0;3372;56556;8268;172617;0;172617
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42522;17;5528;164811;0;0;0;0;0;0;0;0;1053;0;1125;172534;0;172534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42522;3373;0;0;105325;-4001;101324;0;0;0;0;0;2147;54785;10403;172031;0;172031
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42522;1348;53669;75804;35907;-593;35314;0;0;0;0;0;2173;579;3089;171976;0;171976
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42522;2644;503;0;73588;-4454;69133;0;0;0;0;0;6229;84484;8970;171964;0;171964
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;42522;2269;6999;18211;90207;-4897;85310;0;0;0;0;0;27917;30049;1203;171956;0;171956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42522;440;0;0;102619;-4619;98000;0;0;0;0;0;6261;58790;8189;171679;0;171679
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42522;5269;4675;0;142843;-10119;132724;0;0;0;0;0;1324;19941;7199;171131;0;171131
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42522;4557;0;40528;109127;-2499;106628;0;0;0;0;0;7549;615;9553;169430;0;169430
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42522;5757;24694;45803;618;0;618;0;0;0;0;0;88218;1034;3212;169337;0;169337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42522;1527;0;0;128382;-6282;122100;0;0;0;0;0;1636;35385;8682;169329;0;169329
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42522;690;0;0;134972;-2167;132805;0;0;0;0;0;7366;18948;9280;169089;0;169089
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42522;311;0;27983;155279;-26274;129005;0;0;0;0;0;9366;0;755;167420;0;167420
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42522;177;5949;36297;0;0;0;0;0;0;0;0;122519;841;1233;167016;0;167016
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42522;133;0;0;90992;-1565;89427;0;0;0;0;0;439;73776;2864;166639;0;166639
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42522;1003;0;0;106488;-6048;100440;0;0;0;0;0;319;58534;6278;166574;0;166574
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42522;1322;2300;153740;789;0;789;0;0;0;0;0;4916;109;2576;165752;0;165752
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42522;2450;0;66512;73929;-1744;72186;0;0;0;0;0;329;16957;5901;164334;0;164334
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42522;3167;0;76294;76869;-3396;73473;0;0;0;0;0;828;4877;4563;163202;0;163202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42522;83;0;0;62240;-736;61504;0;0;0;0;0;3915;89904;7245;162650;0;162650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42522;702;7009;0;80199;-5512;74687;0;0;0;0;0;4054;64039;11183;161674;0;161674
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42522;11171;4392;129478;0;0;0;0;0;0;0;0;12563;401;2052;160057;0;160057
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA – SICOOB VALE DO PARAIBA;2197569;b3S;;I;2;LORENA;SP;42522;570;0;32113;97996;-2688;95308;0;0;0;0;0;11021;18967;2038;160018;0;160018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42522;477;0;0;117497;-4761;112736;0;0;0;0;0;1121;30253;15264;159851;0;159851
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42522;616;0;0;113030;-7670;105360;0;0;0;0;0;1389;46544;5924;159833;0;159833
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42522;59;112834;22217;9020;-97;8923;0;0;0;0;0;730;149;14440;159352;0;159352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42522;335;0;0;80385;-4886;75499;0;0;0;0;0;839;68575;10272;155519;0;155519
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42522;822;0;0;88680;-6777;81904;0;0;0;0;0;2401;59502;9972;154600;0;154600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;42522;1121;0;119;86366;-1739;84628;0;0;0;0;0;2583;61408;4390;154248;0;154248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42522;8600;0;0;48732;-1595;47137;0;0;0;0;0;3285;86794;8238;154055;0;154055
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42522;670;0;57996;88865;-5521;83344;0;0;0;0;0;302;9584;1682;153578;0;153578
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42522;2460;0;0;69981;-7703;62277;0;0;0;0;0;2237;76410;8801;152185;0;152185
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42522;2845;0;0;35309;-3667;31642;0;0;0;0;0;1280;104658;11323;151748;0;151748
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42522;1193;0;10997;78806;-1859;76947;0;0;0;0;0;2572;50958;8802;151468;0;151468
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42522;796;0;0;109719;-3794;105925;0;0;0;0;0;5898;27765;10472;150856;0;150856
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42522;499;0;38835;97341;-2287;95053;0;0;0;0;0;1120;4131;9867;149504;0;149504
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42522;1348;0;0;80426;-1337;79089;0;0;0;0;0;2193;61372;5139;149141;0;149141
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42522;314;0;0;60142;-857;59285;0;0;0;0;0;66;84076;4944;148685;0;148685
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42522;955;0;0;114253;-6868;107385;0;0;0;0;0;1568;30783;7515;148205;0;148205
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42522;1551;0;0;100483;-3979;96505;0;0;0;0;0;2082;39209;7404;146751;0;146751
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42522;1923;0;0;106607;-7869;98737;0;0;0;0;0;2860;39074;3484;146078;0;146078
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42522;543;0;1994;91165;-7507;83658;0;0;0;0;0;717;51355;6521;144788;0;144788
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42522;1022;0;70075;67008;-2090;64918;0;0;0;0;0;1749;3403;3599;144765;0;144765
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42522;1370;38799;14571;0;0;0;0;0;0;0;0;81792;3726;4225;144484;0;144484
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42522;51;0;10324;32622;-206;32416;0;0;0;0;0;2290;96621;2653;144355;0;144355
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42522;3695;0;0;53932;-5154;48778;0;0;0;0;0;5167;79450;7056;144146;0;144146
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42522;6905;10508;3076;15340;-39;15300;0;0;0;0;0;90668;264;16395;143115;0;143115
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42522;326;0;0;55783;-822;54961;0;0;0;0;0;1033;82667;3069;142056;0;142056
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42522;511;0;0;29598;-628;28970;0;0;0;0;0;5478;100739;4754;140453;0;140453
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42522;622;0;50864;82111;-4239;77871;0;0;0;0;0;585;8107;1670;139719;0;139719
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42522;3322;0;0;105917;-33013;72904;0;0;0;0;0;8244;42914;10428;137813;0;137813
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42522;1346;0;10146;100307;-5468;94839;0;0;0;0;0;631;23646;7020;137628;0;137628
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42522;27;24945;108877;273;-1;271;0;0;0;0;0;299;1502;1585;137507;0;137507
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42522;7562;0;0;69336;-2056;67280;0;0;0;0;0;2804;51706;7402;136754;0;136754
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;42522;144;0;0;45981;-1915;44065;0;0;0;0;0;1111;88892;1680;135893;0;135893
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42522;2271;0;0;53234;-3475;49759;0;0;0;0;0;3094;72115;7768;135006;0;135006
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;42522;873;0;0;97644;-2017;95627;0;0;0;0;0;1211;24349;12160;134219;0;134219
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42522;1190;0;54375;66320;-5702;60618;0;0;0;0;0;791;9661;7577;134211;0;134211
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42522;2696;0;1242;83760;-2437;81324;0;0;0;0;0;1908;37688;9052;133909;0;133909
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42522;555;0;0;98717;-3203;95514;0;0;0;0;0;1875;28298;7504;133745;0;133745
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;42522;669;0;0;59881;-3321;56560;0;0;0;0;0;4565;62428;8089;132312;0;132312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42522;1965;51;0;63282;-12158;51124;0;0;0;0;0;4962;66994;6661;131756;0;131756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42522;2059;0;0;76148;-1950;74198;0;0;0;0;0;1972;46323;7010;131562;0;131562
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;42522;2974;0;0;52299;-3713;48586;0;0;0;0;0;2883;69478;7493;131414;0;131414
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42522;1255;0;0;45810;-1872;43938;0;0;0;0;0;1843;81887;2388;131311;0;131311
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;42522;508;0;0;81050;-1463;79587;0;0;0;0;0;443;46283;3523;130344;0;130344
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42522;55;0;128803;0;0;0;0;0;0;0;0;715;54;422;130049;0;130049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;42522;2592;0;0;79454;-2205;77249;0;0;0;0;0;1910;39055;9094;129901;0;129901
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;42522;435;0;0;45134;-524;44610;0;0;0;0;0;83;81850;2052;129030;0;129030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;42522;589;0;0;83733;-1496;82237;0;0;0;0;0;2778;35535;6134;127272;0;127272
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42522;869;5704;30915;57890;-4126;53764;0;0;0;0;0;22186;4359;9400;127198;0;127198
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;42522;892;0;3041;83856;-3091;80765;0;0;0;0;0;1752;32012;8574;127035;0;127035
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;42522;1033;0;0;80193;-7303;72891;0;0;0;0;0;2430;40887;9261;126501;0;126501
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42522;642;38510;5146;54390;-22381;32009;0;10957;0;-10957;0;12791;36669;347;126113;0;126113
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;42522;1128;0;0;75967;-1772;74195;0;0;0;0;0;2141;43632;5004;126101;0;126101
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;42522;1724;0;0;47939;-6378;41561;0;0;0;0;0;5450;71927;5353;126014;0;126014
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;;I;2;BRASILIA;DF;42522;896;200;0;46077;-6903;39174;0;0;0;0;0;1227;67344;13384;122225;0;122225
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;42522;395;0;0;23395;-149;23247;0;0;0;0;0;2396;94447;1642;122127;0;122127
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42522;172;9900;0;147079;-50079;97001;0;0;0;0;0;13997;0;93;121162;0;121162
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;;I;2;ARARAQUARA;SP;42522;947;0;0;41243;-3858;37384;0;0;0;0;0;4225;72084;5744;120385;0;120385
