Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42522;48318;0;48318;0;48318;238902;3356;0;0;0;3356;21595;263853;351817;0,1831;0,1831;0,1831;0,1373;0,1851
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42522;66655;0;66655;0;66655;260375;NA;NA;NA;NA;NA;NA;260375;0;0,256;0,256;0,256;NI%;0,041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;42522;61572;0;61572;0;61572;259819;NA;NA;NA;NA;NA;NA;259819;0;0,237;0,237;0,237;NI%;0,087
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42522;64821;0;64821;0;64821;236323;0;0;1338;0;1338;21464;259125;1450491;0,2502;0,2502;0,2502;0,0447;0,0478
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;42522;64767;0;64767;0;64767;258170;NA;NA;NA;NA;NA;NA;258170;0;0,2509;0,2509;0,2509;NI%;0,2016
UNICRED CEARÁ CENTRO NORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS OU MICROEMPREENDEDORES DA REGIÃO CENTRO NORTE DO CEARÁ LTDA.;72257793;b3S;;I;2;FORTALEZA;CE;42522;108316;0;108316;0;108316;257303;NA;NA;NA;NA;NA;NA;257303;0;0,421;0,421;0,421;NI%;0,0467
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;42522;51203;0;51203;5216;56419;256036;NA;NA;NA;NA;NA;NA;256036;0;0,2;0,2;0,2204;NI%;0,194
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;;I;2;PORTO ALEGRE;RS;42522;40276;0;40276;0;40276;226824;0;0;553;0;553;24122;251499;532882;0,1601;0,1601;0,1601;0,0756;0,1519
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;42522;75423;0;75423;0;75423;227863;0;0;0;0;0;22805;250669;392671;0,3009;0,3009;0,3009;0,1921;0,0551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42522;33362;0;33362;0;33362;250296;NA;NA;NA;NA;NA;NA;250296;0;0,1333;0,1333;0,1333;NI%;0,2316
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;;I;2;SAO PAULO;SP;42522;57973;0;57973;0;57973;208127;0;0;4716;0;4716;36109;248951;897713;0,2329;0,2329;0,2329;0,0646;0,0526
COINVALORES - PRUDENCIAL;1000080707;n2;;C;2;SAO PAULO;SP;42522;31815;0;31815;0;31815;10356;16451;4935;179372;4387;205145;33224;248725;0;0,1279;0,1279;0,1279;NI%;0,0291
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42522;58457;0;58457;0;58457;224928;0;0;0;0;0;22329;247257;254940;0,2364;0,2364;0,2364;0,2293;0,0115
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42522;40409;0;40409;0;40409;245786;NA;NA;NA;NA;NA;NA;245786;0;0,1644;0,1644;0,1644;NI%;0,1452
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42522;34786;0;34786;0;34786;118825;0;0;0;0;0;126951;245776;0;0,1415;0,1415;0,1415;NI%;0,0217
UBS - PRUDENCIAL;1000080989;b2;;C;3;SAO PAULO;SP;42522;186512;0;186512;0;186512;29713;0;0;0;0;0;215660;245374;496417;0,7601;0,7601;0,7601;0,3757;0,023
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;42522;40571;0;40571;0;40571;244253;NA;NA;NA;NA;NA;NA;244253;0;0,1661;0,1661;0,1661;NI%;0,0641
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - UNICRED METROPOLITANA;259231;b3S;;I;2;SANTOS;SP;42522;57909;0;57909;0;57909;244244;NA;NA;NA;NA;NA;NA;244244;0;0,2371;0,2371;0,2371;NI%;0,0683
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42522;137430;0;137430;0;137430;188757;0;0;6548;0;6548;44465;239770;0;0,5732;0,5732;0,5732;NI%;0,0726
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;;I;2;TOLEDO;PR;42522;38355;0;38355;0;38355;238581;NA;NA;NA;NA;NA;NA;238581;0;0,1608;0,1608;0,1608;NI%;0,1126
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42522;78996;0;78996;0;78996;213238;0;0;14591;0;14591;10117;237946;3367057;0,332;0,332;0,332;0,0235;0,0413
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42522;56276;0;56276;0;56276;236925;NA;NA;NA;NA;NA;NA;236925;0;0,2375;0,2375;0,2375;NI%;0,1087
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42522;177860;0;177860;0;177860;148018;56998;0;0;0;56998;30662;235678;1216581;0,7547;0,7547;0,7547;0,1462;0,0033
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42522;270543;0;270543;0;270543;235332;NA;NA;NA;NA;NA;NA;235332;0;1,1496;1,1496;1,1496;NI%;0,0131
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42522;67289;0;67289;0;67289;235007;NA;NA;NA;NA;NA;NA;235007;0;0,2863;0,2863;0,2863;NI%;0,0765
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42522;59967;0;59967;0;59967;234842;NA;NA;NA;NA;NA;NA;234842;0;0,2553;0,2553;0,2553;NI%;0,1154
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42522;31347;0;31347;0;31347;127705;0;0;0;0;0;105322;233027;0;0,1345;0,1345;0,1345;NI%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42522;35947;0;35947;0;35947;206454;0;0;0;0;0;26247;232701;341411;0,1545;0,1545;0,1545;0,1053;0,2783
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42522;131410;0;131410;0;131410;230237;NA;NA;NA;NA;NA;NA;230237;0;0,5708;0,5708;0,5708;NI%;0,001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42522;47289;0;47289;0;47289;230167;NA;NA;NA;NA;NA;NA;230167;0;0,2055;0,2055;0,2055;NI%;0,0317
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42522;42654;0;42654;0;42654;208235;0;0;13256;0;13256;6733;228225;1164759;0,1869;0,1869;0,1869;0,0366;0,0533
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42522;36838;0;36838;0;36838;223342;NA;NA;NA;NA;NA;NA;223342;0;0,1649;0,1649;0,1649;NI%;0,0895
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42522;88216;0;88216;0;88216;222033;NA;NA;NA;NA;NA;NA;222033;0;0,3973;0,3973;0,3973;NI%;0,1336
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42522;63728;0;63728;0;63728;200341;515;0;0;0;515;20841;221697;280466;0,2875;0,2875;0,2875;0,2272;0,0888
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42522;66893;0;66893;0;66893;215319;NA;NA;NA;NA;NA;NA;215319;0;0,3107;0,3107;0,3107;NI%;0,0772
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42522;31961;0;31961;0;31961;213409;NA;NA;NA;NA;NA;NA;213409;0;0,1498;0,1498;0,1498;NI%;0,0498
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42522;37010;0;37010;0;37010;174719;0;0;0;0;0;38124;212843;306303;0,1739;0,1739;0,1739;0,1208;0,0681
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;;I;2;RIO DE JANEIRO;RJ;42522;71467;0;71467;0;71467;211195;NA;NA;NA;NA;NA;NA;211195;0;0,3384;0,3384;0,3384;NI%;0,2414
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42522;28475;0;28475;0;28475;199368;0;0;0;0;0;9894;209263;319124;0,1361;0,1361;0,1361;0,0892;0,22
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42522;45958;0;45958;0;45958;130493;0;0;20;0;20;78289;208801;0;0,2201;0,2201;0,2201;NI%;0,0489
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42522;55575;0;55575;0;55575;170107;0;0;0;0;0;38645;208752;272250;0,2662;0,2662;0,2662;0,2041;0,0521
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42522;63833;0;63833;0;63833;140269;0;0;0;0;0;68247;208516;0;0,3061;0,3061;0,3061;NI%;0,0178
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;;I;2;MACEIO;AL;42522;127597;0;127597;0;127597;208370;NA;NA;NA;NA;NA;NA;208370;0;0,6124;0,6124;0,6124;NI%;0,0049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42522;51111;0;51111;0;51111;208063;NA;NA;NA;NA;NA;NA;208063;0;0,2456;0,2456;0,2456;NI%;0,0396
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42522;21907;0;21907;10327;32234;167217;29352;0;0;0;29352;11002;207571;167150;0,1055;0,1055;0,1553;0,1311;0,0131
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42522;29077;0;29077;0;29077;71006;0;0;130966;0;130966;4682;206655;304558;0,1407;0,1407;0,1407;0,0955;0,0403
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;;C;2;PORTO ALEGRE;RS;42522;48024;0;48024;0;48024;132268;1765;0;0;0;1765;71091;205123;298076;0,2341;0,2341;0,2341;0,1611;0,0464
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42522;31386;0;31386;3751;35137;184588;0;0;0;0;0;20116;204704;368840;0,1533;0,1533;0,1716;0,0851;0,1938
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42522;45820;0;45820;0;45820;202830;NA;NA;NA;NA;NA;NA;202830;0;0,2259;0,2259;0,2259;NI%;0,0555
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42522;57526;0;57526;0;57526;200169;NA;NA;NA;NA;NA;NA;200169;0;0,2874;0,2874;0,2874;NI%;0,0862
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42522;98117;0;98117;0;98117;47371;33449;0;362;0;33811;118370;199552;149753;0,4917;0,4917;0,4917;0,6552;0,1638
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DE SÃO PAULO - UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;42522;21180;0;21180;0;21180;187164;71;32;6875;29;7007;4521;198692;883081;0,1066;0,1066;0,1066;0,024;0,025
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42522;32819;0;32819;0;32819;121437;68761;0;0;0;68761;7344;197543;175613;0,1661;0,1661;0,1661;0,1869;0,4995
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42522;48039;0;48039;0;48039;197028;NA;NA;NA;NA;NA;NA;197028;0;0,2438;0,2438;0,2438;NI%;0,0841
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42522;26604;0;26604;0;26604;168332;0;0;5353;0;5353;21499;195184;0;0,1363;0,1363;0,1363;NI%;0,038
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42522;40993;0;40993;0;40993;195081;NA;NA;NA;NA;NA;NA;195081;0;0,2101;0,2101;0,2101;NI%;0,2837
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42522;43590;0;43590;0;43590;194347;NA;NA;NA;NA;NA;NA;194347;0;0,2243;0,2243;0,2243;NI%;0,1099
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42522;42789;0;42789;0;42789;194109;NA;NA;NA;NA;NA;NA;194109;0;0,2204;0,2204;0,2204;NI%;0,1672
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;;I;2;GUARAPUAVA;PR;42522;60925;0;60925;1768;62693;193864;NA;NA;NA;NA;NA;NA;193864;0;0,3143;0,3143;0,3234;NI%;0,0662
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42522;38415;0;38415;0;38415;28341;108238;0;462;0;108700;56490;193530;335158;0,1985;0,1985;0,1985;0,1146;0,3922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42522;36848;0;36848;0;36848;191013;NA;NA;NA;NA;NA;NA;191013;0;0,1929;0,1929;0,1929;NI%;0,1965
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42522;31087;0;31087;842;31929;90195;5120;0;32901;0;38021;61306;189522;0;0,164;0,164;0,1685;NI%;0,0063
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42522;51678;0;51678;0;51678;22991;0;0;61;0;61;164847;187899;0;0,275;0,275;0,275;NI%;0,0906
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42522;29773;0;29773;0;29773;179965;0;0;0;0;0;7522;187487;298445;0,1588;0,1588;0,1588;0,0998;0,2195
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42522;55300;0;55300;0;55300;184059;NA;NA;NA;NA;NA;NA;184059;0;0,3004;0,3004;0,3004;NI%;0,0052
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42522;29643;0;29643;0;29643;160649;3581;0;0;0;3581;17801;182032;128503;0,1628;0,1628;0,1628;0,2307;0,0774
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42522;19888;0;19888;0;19888;165257;0;0;0;0;0;16669;181926;0;0,1093;0,1093;0,1093;NI%;0,0807
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42522;34050;0;34050;0;34050;181642;NA;NA;NA;NA;NA;NA;181642;0;0,1875;0,1875;0,1875;NI%;0,0709
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42522;98844;0;98844;0;98844;45578;2689;0;0;0;2689;132847;181114;0;0,5458;0,5458;0,5458;NI%;0,049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42522;28930;0;28930;0;28930;181053;NA;NA;NA;NA;NA;NA;181053;0;0,1598;0,1598;0,1598;NI%;0,0569
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42522;35377;0;35377;0;35377;174677;NA;NA;NA;NA;NA;NA;174677;0;0,2025;0,2025;0,2025;NI%;0,101
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42522;43775;0;43775;0;43775;76982;0;0;0;0;0;95302;172284;0;0,2541;0,2541;0,2541;NI%;0,1847
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42522;62059;0;62059;0;62059;172187;NA;NA;NA;NA;NA;NA;172187;0;0,3604;0,3604;0,3604;NI%;0,0285
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42522;40514;0;40514;0;40514;42270;0;0;98;0;98;126721;169089;0;0,2396;0,2396;0,2396;NI%;0,1043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42522;33643;0;33643;0;33643;168550;NA;NA;NA;NA;NA;NA;168550;0;0,1996;0,1996;0,1996;NI%;0,1098
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42522;57981;0;57981;0;57981;137366;0;0;0;0;0;30791;168157;396491;0,3448;0,3448;0,3448;0,1462;0,0666
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42522;58780;0;58780;0;58780;165263;NA;NA;NA;NA;NA;NA;165263;0;0,3557;0,3557;0,3557;NI%;0,0328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42522;24545;0;24545;1768;26314;154830;0;0;585;0;585;9418;164833;238756;0,1489;0,1489;0,1596;0,1028;0,1557
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42522;35136;0;35136;0;35136;164299;NA;NA;NA;NA;NA;NA;164299;0;0,2139;0,2139;0,2139;NI%;0,1655
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42522;44600;0;44600;0;44600;8272;0;0;0;107162;107162;47470;162904;0;0,2738;0,2738;0,2738;NI%;0,0001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42522;105964;0;105964;0;105964;162647;NA;NA;NA;NA;NA;NA;162647;0;0,6515;0,6515;0,6515;NI%;0,0324
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42522;68834;0;68834;0;68834;162522;NA;NA;NA;NA;NA;NA;162522;0;0,4235;0,4235;0,4235;NI%;0,0392
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42522;22370;0;22370;0;22370;125700;0;0;279;0;279;35719;161698;0;0,1383;0,1383;0,1383;NI%;0,0499
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42522;43888;0;43888;0;43888;159447;NA;NA;NA;NA;NA;NA;159447;0;0,2753;0,2753;0,2753;NI%;0,0556
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42522;44509;0;44509;0;44509;158359;NA;NA;NA;NA;NA;NA;158359;0;0,2811;0,2811;0,2811;NI%;0,0849
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42522;42851;0;42851;0;42851;158295;NA;NA;NA;NA;NA;NA;158295;0;0,2707;0,2707;0,2707;NI%;0,0535
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;;I;2;GOIANIA;GO;42522;42428;0;42428;0;42428;143885;664;299;4710;266;5940;8247;158072;687424;0,2684;0,2684;0,2684;0,0617;0,076
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42522;33684;0;33684;0;33684;157952;NA;NA;NA;NA;NA;NA;157952;0;0,2133;0,2133;0,2133;NI%;0,0891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42522;34394;0;34394;0;34394;155654;NA;NA;NA;NA;NA;NA;155654;0;0,221;0,221;0,221;NI%;0,2181
