Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42522;12032407;9682496;10280425;5138197;1751982;87942;1559050;0,1562;0,0377;1;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42522;12003558;7358592;11102395;9078768;901162;19282;1000593;0,1356;0,2155;207;3
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42522;11142566;299748;10781062;0;361504;0;198095;0,2264;0,0346;0;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42522;10814716;0;9416154;1889433;1398561;82566;1367304;0,2333;0,0065;2;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42522;10279384;2176047;9447588;3957972;831796;8692;810720;0,135;0,0276;3;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42522;9410621;8847447;7933905;7223747;1476716;-1194;1561677;0,163;0,0013;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42522;9365128;4043993;8528508;5297764;836620;5530;835763;0,2191;0,003;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42522;8439310;3746237;7273966;6063444;1165343;1359;1105803;0,1592;0,191;8;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42522;8172220;646301;7512991;6620667;659229;21314;659100;0,1456;0,0497;3;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42522;7511943;2715449;6666214;5195611;845729;21993;1462262;0,2474;0,004;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42522;7407995;4243411;5200948;4825486;2207047;19279;2069922;0,2365;0,3588;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42522;7173177;5860338;5558722;4864953;1614455;9789;910025;0,1378;0,1105;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42522;6909993;6211613;5695173;5355518;1214820;76026;1198786;0,182;0,008;1;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42522;6650968;0;1670509;24;4980460;21481;4980460;0,4168;0;1;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42522;6220855;2700227;5207745;4183923;1013110;1601;587318;0,1476;0,0173;7;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42522;6148431;104049;5987099;0;161332;0;88942;0,1689;0,0457;0;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42522;6038655;1591533;921164;769309;5117492;66179;839856;0,3659;0,0575;54;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42522;5829017;3856674;4409541;4314899;1419476;63986;1128210;0,2754;0,295;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42522;5730743;5736882;4867944;4574426;862798;38360;931624;0,17;0,0055;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42522;5645931;3595621;4892740;4638047;753191;74050;713427;0,1987;0,1172;101;32
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42522;5605833;3693260;5002382;4378950;603450;8490;565450;0,1606;0,03;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42522;5144515;3467472;3712885;2996112;1431630;150822;953457;0,2258;0,0169;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42522;5066989;4996233;3430438;280317;1636550;202675;1609098;0,3844;0,0217;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42522;4966414;4436667;4158576;3940114;807839;46046;805351;0,2006;0,0238;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42522;4848176;84181;4589639;4399906;258536;13350;172930;0,1504;0,0453;0;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42522;4821211;3994875;4187614;3974532;633597;12135;612577;0,2052;0,0138;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42522;4732843;4526055;4117934;994007;614909;82216;614244;0,1442;0,0054;3;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42522;4520088;1865393;3802398;3512481;717691;15524;640247;0,2352;0,1275;15;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42522;4465236;2552507;3288431;2431523;1176805;96861;1173448;0,3664;0,0626;0;53
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42522;4410434;21300;4034701;208524;375733;20136;253528;0,1806;0,162;0;1
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42522;4289203;0;4048260;3784476;240943;14771;154073;0,2509;0,0172;0;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42522;4246669;3828622;3549379;3365522;697290;9242;693420;0,175;0,0182;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42522;4233543;2781078;3784988;3476618;448555;42561;448555;0,238;0,2719;2;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42522;4115230;2163437;3830033;3123842;285197;32118;354456;0,1314;0,2657;63;10
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42522;4105928;1552300;3521774;3331090;584154;20578;545752;0,2112;0,1326;9;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42522;4051644;3357274;3327404;3198377;724240;-21623;543316;0,1431;0,0591;1;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42522;3907834;659601;3347527;2625089;560306;14395;552893;0,2252;0,009;1;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42522;3822970;2239588;412422;0;3410548;493696;3401515;0,5318;0,0094;1;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42522;3658452;1354659;3091969;2828088;566483;-37849;355040;0,136;0,2127;13;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42522;3513493;2600744;3067348;2370420;446146;-3485;446146;0,1798;0,0008;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42522;3461074;3443085;2689963;2549044;771111;17942;813371;0,22;0,0074;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42522;3388842;83637;3239462;139863;149379;6884;112501;0,1488;0,0466;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42522;3384614;2056046;2560661;2365598;823953;72187;823670;0,3101;0,0189;0;85
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42522;3378939;59276;3257779;0;121160;0;78996;0,332;0,0413;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42522;3231085;1090113;2715914;2324969;515171;19584;504474;0,1617;0,007;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42522;3163036;1555465;2158210;1468503;1004826;117117;948666;0,2403;0,3008;2;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42522;3051378;2677963;2252127;993184;799250;70080;799250;0,2826;0,0005;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42522;2865285;366143;2659339;1934117;205946;5600;186280;0,1621;0,0411;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42522;2856951;2258277;2518350;2393333;338602;12029;333099;0,1872;0,0189;42;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42522;2814378;1936222;2319231;2069932;495147;18496;504958;0,1584;0,0688;8;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42522;2680420;1651987;2335529;1304966;344892;5985;338987;0,1549;0,0318;0;27
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42522;2676248;1187847;2222433;2133768;453814;50918;453488;0,3562;0,0002;0;40
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42522;2501998;824358;2166876;1742032;335122;9904;333070;0,1782;0,0176;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42522;2491845;549285;2115695;1533964;376150;119;343333;0,1403;0,0308;3;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42522;2462383;2840770;2212200;1519062;250183;10755;330265;0,1382;0,0079;2;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42522;2413604;1803721;1603126;879881;810478;31952;783825;0,2899;0,0045;2;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42522;2408878;0;2094679;1055133;314199;16212;313034;0,2685;0,0067;1;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42522;2316664;2105058;1768422;339459;548241;68174;487201;0,124;0,0885;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42522;2263511;1485969;1843603;1500154;419908;31687;402597;0,1657;0,1656;20;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42522;2202288;273488;1705328;929549;496960;28830;360912;0,1874;0,1797;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42522;2025454;5635;1957555;1299126;67899;3376;67899;0,1146;0,192;0;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42522;2010742;1595041;1734233;1478881;276510;16583;327764;0,1648;0,0175;1;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42522;1999472;98710;1826742;1709829;172730;0;167249;0,5496;0,0671;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42522;1927197;90204;1795931;0;131267;8901;130816;0,28;0,0457;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42522;1896668;1375122;1461132;1399935;435536;32729;435536;0,2917;0,0141;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42522;1895551;1106107;1655461;1171670;240090;12563;234823;0,1654;0,2146;0;73
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42522;1822200;344492;1588643;609689;233557;22077;221619;0,122;0,0793;12;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42522;1739820;629503;1466886;1322430;272933;19688;268250;0,2824;0,0811;0;41
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42522;1699858;999020;233989;148106;1465870;51853;207648;0,4319;0,0062;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42522;1690174;916843;1432285;1048612;257889;26313;258631;0,1956;0,1585;0;45
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42522;1681571;47600;1574138;271530;107433;5590;92803;0,2696;0,1732;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42522;1591333;819353;1201418;907545;389915;25138;388654;0,2711;0,0614;0;29
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42522;1579675;480356;1364458;1330225;215217;27330;214717;0,2477;0,0385;0;33
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42522;1524210;1079293;1106051;869975;418159;-3100;348481;0,3293;0,031;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42522;1519700;868578;1333080;1178449;186621;23335;185981;0,1588;0,2172;0;79
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42522;1518740;701017;995566;942268;523174;12991;501466;0,5178;0,0118;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42522;1480602;7935;1385670;0;94933;11802;64821;0,2502;0,0478;0;1
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42522;1473525;1136900;424758;371667;1048767;19910;696306;0,5306;0,0496;0;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42522;1453219;1417959;1159740;1014416;293480;-3745;250702;0,1874;0,004;2;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42522;1436735;6100;1355240;0;81494;-2665;72395;0,2348;0,315;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42522;1429576;661163;1242653;895005;186923;5928;196951;0,1898;0,1197;0;46
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42522;1426544;585945;1019470;961437;407074;43060;406621;0,2075;0,0295;0;25
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42522;1409729;730848;1157803;861866;251925;27908;247108;0,2368;0,1228;0;43
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED’S DE SANTA CATARINA E DO PARANÁ LTDA – UNICRED CENTRAL SC/PR;543968;b3C;;I;2;FLORIANOPOLIS;SC;42522;1396657;0;1326949;0;69708;1988;66967;0,2097;0,0146;0;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42522;1395531;725262;1276151;1073581;119379;-10320;217094;0,2283;0,0284;1;1
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42522;1386827;0;1351674;0;35152;72;25012;0,2497;0,0744;0;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42522;1355580;1308711;850217;669953;505363;23364;505360;0,4004;0,0063;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42522;1341543;354490;1067055;966509;274488;30988;272026;0,3735;0,1266;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42522;1319751;497304;1145900;998748;173850;18401;189426;0,2254;0,0878;0;29
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42522;1250969;0;1228387;12536;22582;0;22072;0,2473;0,002;0;1
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42522;1233919;1070637;1004013;971045;229906;10674;229906;0,1795;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42522;1215056;819458;941666;889509;273390;37792;272995;0,3353;0,0629;0;14
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42522;1212840;447095;965103;726946;247736;33277;245611;0,2565;0,0751;0;15
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42522;1184820;549381;1140683;1087324;44137;3106;26564;0,0358;0,0782;5;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42522;1167674;152313;989532;820677;178142;82211;177860;0,7547;0,0033;1;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42522;1166213;529;1122106;0;44107;0;42654;0,1869;0,0533;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42522;1166073;688442;605106;540044;560967;4171;360603;0,4254;0,1137;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42522;1146466;423699;995558;570647;150907;11637;150238;0,2114;0,0296;0;5
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42522;1133287;407648;1000254;990488;133032;9639;132931;0,2294;0,0171;2;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;I;3;SAO PAULO;SP;42522;1125591;17075;907819;398706;217772;-93557;217772;0,3636;0,0022;1;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42522;1124410;893504;1005626;953207;118784;6723;118505;0,121;0,0416;1;0
