Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;;C;2;SAO PAULO;SP;44348;61578004;22971968;58338062;36955700;3239942;76294;*;*%;*%;5;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;44348;54255811;35726479;49102177;41928069;5153634;733338;5600293;0,139;0,1843;50;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;44348;53736018;15168055;49245739;23064925;4490279;28115;5063666;0,1306;0,018;7;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;44348;52780800;4164904;50428325;11112878;2352476;-27576;2345807;0,2203;0,0062;5;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;44348;48266579;25882496;43766499;29452824;4500080;284857;5978126;0,1661;0,0032;19;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;44348;43422143;20647557;38962973;30394247;4459170;258746;5481870;0,1589;0,005;13;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;44348;42718577;13104968;36733326;22231330;5985251;224929;4661491;0,1346;0,043;10;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;44348;35501012;1125169;32017298;15168007;3483714;251884;3483714;0,213;0,0112;3;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;44348;32311186;5803570;30526364;29347664;1784822;114193;1651192;0,1551;0,1152;109;48
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;44348;30378085;14498346;26185885;23547613;4192200;181916;2929164;0,1651;0,4948;37;0
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;44348;30025319;12558351;21386340;18058734;8638978;36781;2682250;0,1963;0,0631;21;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;44348;27742914;18687078;25408451;22234310;2334463;266211;2270079;0,147;0,0711;128;23
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;44348;26818657;758833;22588198;5473223;4230458;188676;4186769;0,2583;0,0131;4;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;44348;26253125;3025377;24939508;6856178;1313617;32921;1293965;0,2784;0,008;2;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;44348;25013995;20871073;22312251;17658782;2701744;236426;3210404;0,1513;0,0024;3;0
PAGSEGURO;1000084813;b1;;C;2;SAO PAULO;SP;44348;24561088;322855;15149585;6026618;9411503;557325;*;*%;*%;4;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;;C;2;SAO PAULO;SP;44348;23615119;1753479;17816339;2879548;5798779;9112;*;*%;*%;3;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;44348;23026938;2008;20812560;7598783;2214378;103139;2214378;0,2267;0,0057;4;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;44348;22943480;7080743;20220439;7355035;2723041;302638;3247279;0,1204;0,0412;119;0
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;44348;21346626;9402471;18995735;17505115;2350891;-271548;1248136;0,0985;0,1181;7;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;44348;19975666;12561806;17357157;16322987;2618509;70871;2583636;0,135;0,145;44;2
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;44348;18917266;10347978;17820625;14606564;1096641;-12892;1810774;0,1408;0,0108;14;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;44348;18511989;2248594;16942767;4486969;1569223;59985;1569153;0,3748;0,0027;4;0
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;44348;16649447;1455521;15582884;5742970;1066563;27689;1042945;0,2087;0,0086;2;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;44348;16109279;13250728;12876473;11856137;3232806;130495;3214783;0,2071;0,0125;4;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44348;15649831;1982953;14059666;6224127;1590165;3723;1479229;0,1757;0,0086;2;0
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44348;15386480;9480650;13877089;11157882;1509390;-309058;828103;0,0982;0,3162;6;1
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;44348;14743005;4263113;13967928;11156327;775077;1783;732847;0,1082;0,1983;4;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;44348;14274954;13774296;12149881;11599302;2125073;72358;2118108;0,1426;0,0054;4;0
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;44348;13387359;704431;12776757;4974270;610601;30868;553777;0,1163;0,1968;7;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;44348;13289028;1908038;12482960;3439877;806068;-16162;803527;0,2449;0,0042;4;0
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;44348;13217749;6881660;12410112;11037147;807637;63539;980049;0,1317;0,0113;8;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44348;13189469;0;4109908;169;9079561;57890;8962141;0,3981;0,038;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;44348;12872101;11619975;9891874;1524025;2980226;351764;2235786;0,1907;0,0289;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;44348;12490916;7380403;10913454;10504958;1577462;120370;1448300;0,2022;0,0396;136;34
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;44348;11920150;11302614;10355834;9929468;1564316;117275;1560265;0,1423;0,0029;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;44348;11683503;11262994;10418736;2797684;1264767;148673;1354476;0,11;0,0008;5;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;44348;11627817;7512820;10514809;8956793;1113008;100914;1119377;0,1643;0,2928;51;224
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44348;10849411;4040816;9647248;8188552;1202163;20272;815177;0,121;0,0199;2;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;44348;10780512;7659851;8011423;5698848;2769089;183002;2704265;0,3676;0,0816;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44348;10614858;2440322;9832013;7303856;782845;27239;761059;0,1475;0,0287;2;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;C;3;SAO PAULO;SP;44348;10492424;2044766;9274912;6073881;1217512;75124;1214068;0,1465;0,0076;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44348;10194797;150981;9549059;141617;645739;24742;391500;0,2019;0,1616;0;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;44348;10112642;2007983;1739406;1605478;8373236;61664;1102358;0,3579;0,0183;63;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44348;9677385;0;9225240;0;452145;0;194805;0,4683;0,0255;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;44348;9198343;205658;8628963;1812008;569381;25143;375562;0,2027;0,0139;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44348;9137019;3068283;7261514;5322134;1875505;45555;1877908;0,2687;0,002;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44348;8882377;2236;8610085;493018;272292;4049;172730;0,2395;0,0179;0;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44348;8878976;5793690;7546838;7267066;1332138;94908;1160627;0,2792;0,0931;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44348;8722540;4212641;6853960;6043603;1868580;136513;1864351;0,3035;0,0558;0;120
MERCADOPAGO PRUDENCIAL;1000084820;n1;;C;2;OSASCO;SP;44348;8702345;1120;8354730;4637052;347615;-48150;*;*%;*%;3;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44348;8370839;5938055;6339079;5442769;2031760;54131;1501476;0,2466;0,0113;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44348;8356756;7581497;6691565;6567898;1665190;124173;1658959;0,2273;0,0025;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;44348;8328698;5803971;6474323;6100156;1854375;137382;1854322;0,2284;0,0223;0;108
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44348;8146568;5890542;7249155;6751756;897413;65746;824808;0,1533;0,0994;20;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44348;8078264;735244;7770860;407;307404;690;191495;0,1396;0,0691;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44348;8009919;7555606;6822431;6064372;1187488;66832;1187399;0,17;0,0183;4;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44348;7893347;6292516;6710496;5821674;1182851;120308;1140986;0,2069;0,0108;2;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44348;7625384;3383938;7043228;6124268;582156;50793;581408;0,1322;0,152;64;9
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;7380339;4492448;6924134;6201607;456205;33514;456788;0,1406;0,1939;6;2
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44348;7112197;6674896;5841382;5644927;1270815;48164;1266285;0,1869;0,0167;3;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44348;7087725;0;6758377;0;329349;0;237242;0,6335;0,0175;0;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44348;6760328;5789776;5797005;5303117;963322;54127;957882;0,1785;0,0006;3;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;6686245;536910;5277872;4190848;1408374;49893;1083161;0,3703;0,0429;8;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44348;6591265;1920389;618388;147917;5972877;111236;5948586;0,6151;0,0035;4;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44348;6386966;4161222;4333551;2842325;2053415;147679;1406801;0,2669;0,0024;5;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44348;6384691;3758608;5528737;4094285;855955;41540;847509;0,1762;0,093;0;33
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44348;5995931;4274697;5426885;4230278;569047;83590;810853;0,1588;0,0415;6;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44348;5950059;3983336;4810591;2164181;1139468;122675;893632;0,1852;0,0197;2;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44348;5918289;5634744;5174985;4813289;743304;49363;740712;0,1299;0,0146;3;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44348;5765865;35528;5589508;0;176357;5833;176004;0,2795;0,1493;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44348;5716694;3116661;5101012;3406579;615682;46832;600075;0,1617;0,3085;0;112
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44348;5598542;798481;5037183;4502825;561359;36091;469731;0,2244;0,0164;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44348;5562500;3490875;4672059;2711513;890440;109934;882060;0,2228;0,0598;0;32
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44348;5450503;4627359;4826155;4524025;624349;36432;624349;0,1304;0,0896;11;0
BANCO VOITER - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44348;5152291;1292997;4800407;4348805;351884;-56325;257257;0,0909;0,4453;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44348;4997238;3450069;4401358;3113214;595879;77278;581831;0,145;0,2003;0;75
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44348;4948646;152547;4738390;3416172;210256;2089;210256;0,2055;0,1713;0;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;44348;4929501;3705156;4098694;3690894;830807;27490;707802;0,1345;0,0938;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44348;4798519;3193779;4296487;2898296;502032;49303;521816;0,1406;0,1026;0;96
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44348;4659494;475814;4202362;237853;457132;0;329728;0,3694;0,1037;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44348;4631979;3231763;4058912;3549768;573066;94792;536585;0,1628;0,1168;0;90
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44348;4580063;2014716;3271049;2230396;1309014;158676;886771;0,2132;0,4886;7;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44348;4449327;0;3855146;1253160;594181;49479;587775;0,3924;0,0029;2;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;44348;4396681;2049151;4060998;3121850;335683;25963;268986;0,1178;0,0888;4;7
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44348;4395046;106316;4162674;118244;232372;7826;177443;0,1449;0,1046;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44348;4126919;2024942;3724733;3035921;402186;40461;395945;0,1576;0,187;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44348;4118547;2305011;3459705;3360592;658842;71857;648974;0,2555;0,0621;0;37
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;4022428;675250;3882184;2858154;140244;50505;130218;0,1726;0,3295;11;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44348;3972706;3422508;3286647;818290;686058;99055;486313;0,1427;0,0083;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44348;3889798;2302364;3394697;2946147;495101;37234;477972;0,1803;0,0886;0;43
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44348;3874056;0;3682908;0;191148;-626;84874;0,2548;0,0221;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44348;3860637;1993741;3306385;3200019;554252;38399;517276;0,2239;0,0294;0;37
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44348;3848333;2073760;3177555;2086984;670778;35185;670664;0,5394;0;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44348;3836336;2487737;3303157;2333229;533178;29992;490582;0,1308;0,125;2;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44348;3779682;2617222;3308394;2605271;471289;53668;463116;0,1469;0,0623;0;34
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44348;3755821;1258837;2852263;2749804;903558;57460;901211;0,5879;0,0002;0;46
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44348;3750551;1524469;3323477;2531396;427074;9345;375466;0,2136;0,0065;2;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44348;3747538;2858161;3285898;2225547;461640;63655;454114;0,1623;0,0844;0;42
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44348;3579954;897521;3149801;1982263;430153;40698;359130;0,1491;0,0425;13;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44348;3541739;2527383;3151292;2249469;390447;40524;397398;0,1443;0,1483;0;55
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44348;3523795;2218140;2973922;2023402;549873;54506;529332;0,2055;0,0601;0;47
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44348;3521490;1772619;2916840;2718297;604650;45221;603250;0,2003;0,0275;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44348;3461454;1998209;2933118;2057751;528337;74994;521121;0,204;0,0784;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44348;3459609;2128662;2847904;2122510;611706;73194;604473;0,2447;0,0549;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44348;3332441;2425607;2643295;2140262;689145;66779;667188;0,2892;0,0299;0;17
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;44348;3328103;1877957;2370910;2259555;957192;5724;357019;0,251;0,0021;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44348;3325075;163492;3152622;0;172453;5963;172449;0,9364;0,0159;0;0
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44348;3262054;2143248;2702607;1137206;559447;36685;440216;0,185;0,0025;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44348;3257787;0;3120138;0;137649;1883;137631;0,1425;0,0237;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44348;3109922;2300156;2741556;1328019;368366;45792;359852;0,1447;0,0753;0;17
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44348;3093767;1957631;2473551;1444975;620217;98134;616246;0,259;0,0146;0;28
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44348;3063291;2272743;2465386;907593;597904;-880;407361;0,1729;0,1372;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44348;2990723;2102268;2504882;1114036;485841;74869;481647;0,1919;0,0726;0;19
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;44348;2980902;1566883;2445500;1954117;535402;65420;529989;0,2577;0,0708;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44348;2966405;1601709;2629668;1808735;336738;36446;331703;0,1789;0,1303;0;35
