Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;44348;648002;13594118;44743802;12238953;-110357;12128597;-152;61168;17432;-377;78071;38813539;5492464;410264;115908856;17432;115891424
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;44348;1583749;8061771;36622655;34074673;-2518338;31556334;40;43354;27548;-5641;65300;7510654;11244157;1485565;98130184;27548;98102637
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;44348;60240;29386065;44477759;2766797;-144456;2622341;0;0;0;0;0;19508303;8662;82784;96146154;0;96146154
CIELO - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;44348;257581;201736;11461252;60193;-37280;22913;0;0;0;0;0;4136237;64722021;10885946;91687687;0;91687687
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;44348;581828;8206760;50762874;6844215;-1369;6842846;0;0;0;0;0;8664379;2261304;664046;77984036;0;77984036
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;44348;436572;2416014;19324840;14946046;-19256;14926789;0;0;0;0;0;4681457;32548786;98812;74433270;0;74433270
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;44348;47846;15393124;19501934;7104404;-123589;6980815;0;0;0;0;0;6968470;21884741;278848;71055776;0;71055776
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;44348;161083;4510267;38973006;13547150;-694053;12853097;0;0;0;0;0;5015710;1043369;251145;62807676;0;62807676
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S4;C;2;SAO PAULO;SP;44348;376256;6866827;27540655;4648838;-318913;4329926;0;0;0;0;0;18830009;2002173;1632158;61578004;0;61578004
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;44348;273812;3351489;8786534;26654074;-1427190;25226883;29603;1547189;248030;-15789;1809033;13695839;328012;1032240;54503841;248030;54255811
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;44348;307620;2590796;16868479;8354788;-510270;7844518;0;0;0;0;0;25740757;209850;173998;53736018;0;53736018
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;44348;17052;6750694;4576087;1741577;-50732;1690845;0;0;0;0;0;39720903;4028;21192;52780800;0;52780800
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;44348;212699;5830540;6699377;20653437;-1147538;19505900;0;0;0;0;0;15923738;49558;44767;48266579;0;48266579
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;44348;2853186;3670203;11815139;17709042;-346710;17362332;0;0;0;0;0;7255261;358471;107552;43422143;0;43422143
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;44348;710873;11102179;9865094;12232428;-85116;12147312;0;0;0;0;0;7944718;3599;944802;42718577;0;42718577
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;44348;1170731;11428919;14637245;1114552;-1222;1113330;0;0;0;0;0;6823855;287973;38959;35501012;0;35501012
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;44348;364012;9173754;15344022;5443437;-242992;5200445;0;5768;5098;-3;10862;947126;952190;323874;32316284;5098;32311186
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;44348;400112;18350;9764013;13904542;-759163;13145379;0;0;0;0;0;4991245;378069;1680916;30378085;0;30378085
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;44348;294389;6012248;8148286;8632951;-292755;8340196;0;0;0;0;0;4734827;1936762;558610;30025319;0;30025319
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;44348;209437;246575;6367780;17806648;-422105;17384542;0;0;0;0;0;2370194;829212;335173;27742914;0;27742914
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;44348;8698;6814992;10161206;758833;0;758833;0;0;0;0;0;9019767;338;54822;26818657;0;26818657
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;44348;56105;2151582;3861772;1913089;-4369;1908720;0;0;0;0;0;18229820;15120;30006;26253125;0;26253125
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;44348;376;1136403;184909;20255663;-662928;19592735;182;61780;13262;-1416;73807;3949079;56534;33413;25027257;13262;25013995
PAGSEGURO;1000084813;b1;S4;C;2;SAO PAULO;SP;44348;100401;428004;1124412;31734;-6913;24821;0;0;0;0;0;2283626;16771059;3828766;24561088;0;24561088
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;44348;305661;562821;2790288;1753479;-738380;1015099;0;75;0;0;75;735095;17379400;826680;23615119;0;23615119
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;44348;1305796;3633457;11817875;2008;0;2008;0;0;0;0;0;6254304;969;12528;23026938;0;23026938
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;44348;66006;821270;12698762;7034965;-278871;6756094;0;0;0;0;0;1754681;595720;250947;22943480;0;22943480
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;44348;179156;3711156;3717871;6444239;-288323;6155916;0;0;0;0;0;4064118;2582377;936031;21346626;0;21346626
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;44348;3324;715506;5674691;10044295;-117222;9927073;-348;726543;220957;-5720;941432;2402717;153901;377979;20196624;220957;19975666
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;44348;148195;1932310;4652031;8863647;-316343;8547305;0;87684;21370;-5786;103267;3373180;161112;21237;18938636;21370;18917266
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;44348;224037;2920309;1339276;733073;-3607;729467;8867;241607;24665;-15230;259909;13056881;2454;4323;18536654;24665;18511989
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;44348;244580;793646;6563133;462036;-1765;460271;0;0;0;0;0;8514170;968;72680;16649447;0;16649447
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;44348;707;682632;1955851;13212982;-322577;12890405;0;0;0;0;0;456480;64953;58251;16109279;0;16109279
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44348;581729;3526953;2930570;859318;-2313;857005;0;0;0;0;0;7715269;25486;12819;15649831;0;15649831
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44348;227519;184001;3307002;7414753;-177383;7237370;0;0;0;0;0;3364508;770533;295547;15386480;0;15386480
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;44348;139969;8157;8162176;3559056;-229325;3329731;0;0;0;0;0;2584642;370421;147910;14743005;0;14743005
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;44348;10278;81815;231282;12386780;-587904;11798877;1105;157212;10166;-5013;163469;1974897;13045;11457;14285120;10166;14274954
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;44348;225312;1155006;1458579;412195;-11070;401125;0;0;0;0;0;706957;9294520;145860;13387359;0;13387359
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;44348;48794;1774312;909572;180575;0;180575;0;0;0;0;0;10368998;879;5899;13289028;0;13289028
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;44348;931914;644577;4255932;6380478;-38087;6342391;0;0;0;0;0;968909;37279;36748;13217749;0;13217749
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44348;374;1278288;11065388;0;0;0;0;0;0;0;0;505105;6;340309;13189469;0;13189469
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;44348;3885;0;362835;3562302;-944456;2617846;0;0;0;0;0;8982852;95695;808988;12872101;0;12872101
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;44348;176485;2799271;1045163;7310331;-202677;7107654;0;0;0;0;0;550062;625723;186559;12490916;0;12490916
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;44348;21744;591852;25123;9142049;-317134;8824916;15;28679;6156;-143;34707;2400585;18779;8601;11926307;6156;11920150
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;44348;192785;14997;354526;3701826;-471753;3230073;0;0;0;0;0;7856223;33563;1335;11683503;0;11683503
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;44348;1248634;421406;1133821;7302047;-378426;6923621;0;0;0;0;0;1226256;276531;397547;11627817;0;11627817
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44348;99186;21464;2938740;3435588;-54849;3380739;0;0;0;0;0;2676748;1697962;34572;10849411;0;10849411
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;44348;89;584838;725130;7640352;-254485;7385867;0;19841;342;-211;19972;1835586;8721;220652;10780854;342;10780512
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44348;59833;2598562;3304078;1010279;-2154;1008125;0;0;0;0;0;3619847;1798;22614;10614858;0;10614858
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;C;3;SAO PAULO;SP;44348;28470;5696792;1928872;1387716;-1029;1386687;0;0;0;0;0;1437432;1454;12717;10492424;0;10492424
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44348;9896;5829457;3655058;150981;-755;150226;0;0;0;0;0;38861;68119;443180;10194797;0;10194797
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;44348;14;3091178;2338366;2007983;-53694;1954289;0;0;0;0;0;77646;2627823;23326;10112642;0;10112642
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44348;0;290241;9020946;0;0;0;0;0;0;0;0;197304;92;168803;9677385;0;9677385
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;44348;4556;6707142;1644168;205658;-137;205520;0;0;0;0;0;44109;295962;296885;9198343;0;9198343
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44348;271748;2002582;1769015;2040784;-3679;2037105;0;0;0;0;0;2627515;420799;8254;9137019;0;9137019
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44348;4360;6036733;2676309;2236;-11;2225;0;0;0;0;0;909;2505;159336;8882377;0;8882377
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44348;452;835756;1819670;5793701;-142634;5651067;0;0;0;0;0;237223;9653;325155;8878976;0;8878976
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44348;25223;531724;593182;4190122;-248476;3941646;0;0;0;0;0;38600;3270448;321717;8722540;0;8722540
MERCADOPAGO PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;44348;362060;138680;4649374;1120;-252;868;0;0;0;0;0;923281;2270140;357942;8702345;0;8702345
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44348;162346;1417089;602659;5925977;-625892;5300085;0;0;0;0;0;794640;55448;38572;8370839;0;8370839
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44348;1005;826165;0;7577420;-287600;7289820;0;0;0;0;0;187027;42397;10341;8356756;0;8356756
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;44348;28500;0;0;5769143;-334924;5434219;0;0;0;0;0;47775;2425549;392654;8328698;0;8328698
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44348;54893;14999;1567906;5226794;-73648;5153146;0;0;0;0;0;1186690;85350;83584;8146568;0;8146568
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44348;6036;4510803;2635706;735080;-5081;729999;0;0;0;0;0;4786;269;190665;8078264;0;8078264
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44348;1637;66438;313;6428211;-105337;6322874;2394;927801;313306;-9789;1233713;651187;25248;21817;8323225;313306;8009919
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44348;9840;969999;203788;6269158;-114660;6154498;-66;33688;10264;-344;43542;460501;40793;20649;7903610;10264;7893347
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44348;75954;1563184;1535666;2823470;-98900;2724570;0;0;0;0;0;986080;635480;104449;7625384;0;7625384
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;90041;120113;1095584;1820102;-60529;1759573;0;0;0;0;0;3646647;557433;110948;7380339;0;7380339
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44348;12373;316404;87100;6670677;-186456;6484221;367;16660;72;-22;17077;168374;1019;25702;7112269;72;7112197
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44348;0;301028;6569864;0;0;0;0;0;0;0;0;143916;125;72792;7087725;0;7087725
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44348;14028;343799;412724;3452662;-21062;3431600;0;0;0;0;0;2547414;4726;6036;6760328;0;6760328
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;364561;1803322;2379272;493703;-5947;487757;0;0;0;0;0;631507;723867;295960;6686245;0;6686245
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44348;4624;2457077;2027113;1572859;-400226;1172633;0;0;0;0;0;864249;20185;45384;6591265;0;6591265
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44348;10780;283099;1626966;4161222;-287429;3873794;0;0;0;0;0;550300;6890;35138;6386966;0;6386966
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44348;11124;332567;206638;3664970;-274250;3390721;0;0;0;0;0;97255;2148848;197539;6384691;0;6384691
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44348;2843;991000;385432;3731726;-475039;3256687;151;49699;31847;-2430;79266;1194904;83294;34352;6027778;31847;5995931
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44348;2974;1489259;376384;1551086;-509312;1041774;0;0;0;0;0;2837764;4150;197753;5950059;0;5950059
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44348;1821;32000;55626;5596069;-67463;5528606;0;47500;8825;-236;56088;241982;0;10991;5927114;8825;5918289
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44348;11118;3400241;2267416;35528;-5;35523;0;0;0;0;0;1691;522;49354;5765865;0;5765865
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44348;42875;55332;1340828;2915928;-110049;2805879;0;0;0;0;0;229878;972002;269901;5716694;0;5716694
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44348;59186;13391;4047664;798481;-16599;781882;0;0;0;0;0;666775;17593;12051;5598542;0;5598542
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44348;18707;21317;1121137;3325979;-125045;3200933;0;0;0;0;0;175980;861787;162639;5562500;0;5562500
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44348;58837;300002;154701;2578451;-35282;2543169;0;0;0;0;0;2162674;175173;55947;5450503;0;5450503
BANCO VOITER - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44348;98517;667078;2107772;954605;-110297;844308;0;0;0;0;0;932870;384257;117489;5152291;0;5152291
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44348;62404;26563;520959;3280974;-106839;3174135;0;0;0;0;0;184944;835374;192858;4997238;0;4997238
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44348;43;32799;1060306;152340;-1332;151008;0;0;0;0;0;2169;3657959;44362;4948646;0;4948646
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;44348;172335;148136;724315;3666629;-231232;3435398;0;0;0;0;0;226330;22394;200592;4929501;0;4929501
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44348;22183;37742;744201;3036841;-111256;2925585;0;0;0;0;0;170872;770604;127332;4798519;0;4798519
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44348;1355;363354;3260389;475814;-4220;471594;0;0;0;0;0;44650;437247;80904;4659494;0;4659494
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44348;47684;256895;18840;3211259;-172627;3038632;0;0;0;0;0;75017;1066546;128365;4631979;0;4631979
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44348;2955;110862;1418678;1759206;-62873;1696333;9342;201513;0;-2932;207923;583457;92388;467467;4580063;0;4580063
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44348;1419;1451557;410415;0;0;0;0;0;0;0;0;2583181;689;2066;4449327;0;4449327
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;44348;2850;1332094;50711;2030693;-104805;1925889;0;0;0;0;0;263777;780767;40594;4396681;0;4396681
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44348;3872;2366526;1684841;106316;-338;105978;0;0;0;0;0;4402;119493;109934;4395046;0;4395046
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44348;26369;28302;939937;1901269;-52252;1849017;0;0;0;0;0;132463;1032956;117875;4126919;0;4126919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44348;35132;331;0;2270038;-129488;2140549;0;0;0;0;0;26066;1824418;92052;4118547;0;4118547
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44348;717456;1146084;779756;675250;-7756;667493;0;0;0;0;0;395188;266595;49857;4022428;0;4022428
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44348;26735;413794;121040;1183324;-365150;818173;0;0;0;0;0;2475317;727;116920;3972706;0;3972706
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44348;17132;146029;839271;2173509;-69021;2104488;0;0;0;0;0;144416;536381;102081;3889798;0;3889798
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44348;7;80329;3627672;0;0;0;0;0;0;0;0;63996;89;101964;3874056;0;3874056
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44348;10297;591;93983;1992824;-55033;1937791;0;0;0;0;0;25782;1716189;76005;3860637;0;3860637
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44348;111575;639199;134776;940928;-69701;871227;0;0;0;0;0;2091130;311;114;3848333;0;3848333
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44348;2646;477729;188338;1872211;-159179;1713032;0;0;0;0;0;1182401;116279;155911;3836336;0;3836336
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44348;27975;81394;451166;2501448;-83518;2417930;0;0;0;0;0;128522;590187;82508;3779682;0;3779682
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44348;12504;1932483;515516;1255009;-11805;1243204;0;0;0;0;0;7125;42474;2515;3755821;0;3755821
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44348;77592;680485;730487;811940;-4784;807156;0;0;0;0;0;1449883;2186;2763;3750551;0;3750551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44348;18882;50595;0;2856297;-130765;2725533;0;0;0;0;0;9425;884406;58698;3747538;0;3747538
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44348;444416;1025471;290832;720464;-29425;691039;0;0;0;0;0;620043;445385;62767;3579954;0;3579954
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44348;13215;17572;393545;2445966;-72413;2373553;0;0;0;0;0;91981;533121;118752;3541739;0;3541739
