Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43252;10681;207014;145107;8749903;-223343;8526559;0;28389;137;-463;28063;2024152;19601;111780;11072957;137;11072820
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43252;89026;369563;2149675;2986015;-165723;2820292;0;0;0;0;0;2881074;134142;716674;9160445;0;9160445
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43252;435837;654764;1233347;5579265;-658602;4920663;0;0;0;0;0;1084722;465596;255490;9050419;0;9050419
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43252;1419;0;2224967;0;0;0;0;0;0;0;0;322342;5692629;522370;8763728;0;8763728
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43252;131529;1085819;2712621;2815210;-404965;2410244;0;0;0;0;0;1720782;364336;163946;8589279;0;8589279
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43252;45503;46353;1013;7361061;-394906;6966155;471;186664;11620;-1308;197447;1274173;18440;3117;8552200;11620;8540580
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43252;25066;818670;0;7063109;-281330;6781779;169;19726;7454;-641;26708;589869;13775;20433;8276300;7454;8268846
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43252;2244;460486;266288;2476261;-701882;1774379;0;0;0;0;0;4744308;34205;887760;8169670;0;8169670
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43252;46391;2952624;1401397;1411060;-3268;1407791;0;0;0;0;0;1202685;783231;10348;7804467;0;7804467
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43252;537;959420;6719315;0;0;0;0;0;0;0;0;109906;1;491;7789670;0;7789670
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43252;16;3090155;919422;1697103;-85534;1611568;0;0;0;0;0;72552;1928353;42554;7664621;0;7664621
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43252;154608;1146352;1068148;4110968;-140239;3970729;0;0;0;0;0;505538;392202;166252;7403829;0;7403829
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43252;9;5216123;1222394;68432;-37;68394;0;0;0;0;0;10023;464898;220080;7201921;0;7201921
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;43252;1820;2053712;3448099;0;0;0;0;0;0;0;0;1019718;65075;481362;7069787;0;7069787
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;43252;340975;69003;1913145;0;0;0;0;0;0;0;0;4718546;12160;15912;7069741;0;7069741
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43252;0;353636;6205235;162580;-21;162559;0;0;0;0;0;171429;114;64066;6957040;0;6957040
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43252;8813;160966;799514;5467919;-550847;4917073;0;0;0;0;0;691706;56834;31767;6666673;0;6666673
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43252;2818;278637;0;6436789;-316439;6120350;0;0;0;0;0;208102;38850;8092;6656849;0;6656849
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43252;52534;0;381035;2130596;-318545;1812052;0;0;0;0;0;4222995;26504;5079;6500200;0;6500200
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43252;11727;600950;266134;5200599;-70790;5129809;744;125270;37878;-765;163127;321040;31428;9495;6533709;37878;6495831
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43252;17;3713845;2024603;18336;-334;18002;0;0;0;0;0;25146;147585;364573;6293772;0;6293772
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43252;79585;181754;1436701;2208874;-183842;2025032;0;0;0;0;0;2192124;198133;17985;6131315;0;6131315
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43252;4823;169811;1382546;4043224;-243796;3799429;0;483;483;0;966;479943;5998;28755;5872271;483;5871788
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43252;25946;1893152;3001662;330815;-30536;300279;0;0;0;0;0;484757;9397;26843;5742037;0;5742037
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43252;676;1469915;196250;3491622;-249277;3242345;0;0;0;0;0;181721;3896;625432;5720236;0;5720236
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43252;37290;385023;1501823;2846756;-50763;2795993;0;0;0;0;0;858095;44369;9690;5632283;0;5632283
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43252;9693;1562067;1724307;397587;-1648;395939;0;0;0;0;0;1907327;20817;8189;5628338;0;5628338
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43252;6848;518840;1818917;3016005;-145532;2870473;0;0;0;0;0;176027;24258;209343;5624706;0;5624706
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43252;96780;1136195;1136917;1997895;-92511;1905384;0;0;0;0;0;618448;441512;94180;5429416;0;5429416
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43252;36;370327;0;4495801;-143756;4352045;900;361976;107622;-1713;468785;320412;13589;9659;5534852;107622;5427230
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43252;89105;279075;1582510;2546507;-51562;2494945;0;0;0;0;0;683420;73241;79893;5282189;0;5282189
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43252;1338;234201;1232;3509720;-73216;3436504;0;0;0;0;0;1527339;5885;7272;5213771;0;5213771
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43252;1792;1494508;1640758;2131675;-524918;1606756;0;0;0;0;0;279145;18420;53202;5094581;0;5094581
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43252;4;3211063;1520498;105515;-753;104762;0;0;0;0;0;4654;122;153400;4994504;0;4994504
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43252;21845;0;0;2455184;-138534;2316651;0;0;0;0;0;27700;2306912;236632;4909740;0;4909740
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43252;24;4214100;309957;0;0;0;0;0;0;0;0;4943;1638;195910;4726572;0;4726572
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43252;12006;1324583;1272339;0;0;0;0;0;0;0;0;2083633;329;3896;4696787;0;4696787
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43252;9697;1156513;350515;2700368;-79097;2621270;0;0;0;0;0;289716;189656;20824;4638192;0;4638192
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43252;38395;1402614;981077;1388344;-2699;1385645;0;0;0;0;0;580430;1010;3732;4392901;0;4392901
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43252;0;244808;3436892;67192;-5;67188;0;0;0;0;0;72892;59;49434;3871273;0;3871273
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43252;93650;70644;697202;381599;-16987;364612;0;0;0;0;0;719626;1809488;76613;3831834;0;3831834
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43252;22009;166711;458772;853317;-71114;782203;0;0;0;0;0;2397618;3118;339;3830769;0;3830769
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43252;199;224497;382969;2103196;-662949;1440247;0;0;0;0;0;1745433;0;14962;3808308;0;3808308
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43252;283;1312842;1915807;30250;-362;29888;0;0;0;0;0;23433;245430;28796;3556478;0;3556478
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43252;8067;224137;44849;2994869;-105434;2889435;1840;63078;836;-219;65535;129644;6811;16304;3384781;836;3383945
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43252;447291;1186536;602588;472209;-12433;459777;0;0;0;0;0;627919;27399;9224;3360734;0;3360734
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43252;12995;887041;151791;1357941;-21028;1336913;0;0;0;0;0;699899;224265;34696;3347600;0;3347600
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43252;2059;0;690736;2354903;-213713;2141189;0;0;0;0;0;290830;109;28845;3153767;0;3153767
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43252;65842;212542;1791048;424630;-11662;412968;0;0;0;0;0;238583;255173;89373;3065531;0;3065531
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43252;8110;106411;803226;1697731;-113878;1583852;0;0;0;0;0;324830;102320;90588;3019339;0;3019339
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43252;20211;639222;0;521590;-47752;473839;6769;1249286;0;-31452;1224604;627514;1116;0;2986505;0;2986505
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43252;273361;1061660;191852;525237;-16792;508446;0;0;0;0;0;778612;130208;16873;2961013;0;2961013
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43252;65;1728255;878768;43750;-189;43561;0;0;0;0;0;3189;184283;82054;2920175;0;2920175
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43252;778;480714;849935;592933;-1987;590946;0;0;0;0;0;976940;497;3195;2903004;0;2903004
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43252;763;49454;838116;6679;-2353;4326;0;0;0;0;0;4523;1950320;39009;2886512;0;2886512
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43252;3444;266353;490295;906316;-36286;870030;2428;189327;2163;-1607;192311;435501;180696;310503;2749134;2163;2746971
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43252;348;0;5943;2511004;-74576;2436428;0;25320;118;-89;25349;146454;56569;4791;2675881;118;2675763
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43252;498;629865;103761;1358189;-135409;1222780;0;0;0;0;0;472943;94441;134995;2659283;0;2659283
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43252;59;29201;2456959;0;0;0;0;0;0;0;0;1669;149922;13946;2651756;0;2651756
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43252;36583;5187;0;1547020;-78125;1468895;0;0;0;0;0;108139;860359;134919;2614083;0;2614083
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43252;70;10341;2450999;122427;-11751;110676;0;0;0;0;0;12739;187;8939;2593950;0;2593950
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43252;18004;442736;707244;388661;-63660;325001;0;0;0;0;0;750014;238181;88729;2569909;0;2569909
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43252;28632;101823;177773;1305908;-534835;771073;0;0;0;0;0;1402073;2965;69408;2553747;0;2553747
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43252;4350;163999;82472;2041182;-318392;1722790;76;33312;17806;-1956;49239;503888;26389;16726;2569852;17806;2552046
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43252;1422;14001;120846;2067697;-55958;2011739;31;3727;642;-25;4375;243334;947;4783;2401447;642;2400805
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43252;22371;3663;318451;854061;-44603;809458;0;0;0;0;0;59629;1064559;78038;2356169;0;2356169
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43252;8711;1010;0;858276;-25608;832668;0;0;0;0;0;23613;1414200;44336;2324539;0;2324539
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43252;2826;699192;658216;925472;-27621;897850;0;0;0;0;0;2685;3401;1566;2265737;0;2265737
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43252;39;2531;448766;1555878;-67206;1488672;0;0;0;0;0;18956;259928;35034;2253927;0;2253927
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43252;14055;19700;441052;696092;-24254;671838;0;0;0;0;0;66834;961338;32462;2207280;0;2207280
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43252;7778;3424;0;1302174;-95216;1206958;0;0;0;0;0;72167;778026;99744;2168098;0;2168098
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43252;34069;67;0;1244040;-57015;1187024;0;0;0;0;0;79636;715194;126452;2142442;0;2142442
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43252;8951;13544;1037651;561806;-25305;536501;0;0;0;0;0;256579;189702;2025;2044952;0;2044952
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43252;4;186519;1779501;27694;-36;27658;0;0;0;0;0;33621;70;16333;2043705;0;2043705
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43252;87;177680;1831150;0;0;0;0;0;0;0;0;1650;2760;3632;2016959;0;2016959
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43252;17543;0;160935;1195682;-104399;1091284;0;0;0;0;0;58419;600162;68117;1996460;0;1996460
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43252;13;0;836506;1133407;-28513;1104894;0;0;0;0;0;23939;116;892;1966360;0;1966360
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43252;2114;963265;879663;3500;-35;3465;0;0;0;0;0;6060;437;106674;1961677;0;1961677
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43252;7280;814907;525216;284048;-21362;262686;0;0;0;0;0;307344;21355;2848;1941635;0;1941635
