Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43252;222592;0;10757;6180297;0;6413646;5034619;0;0;0;0;157957;157957;9890561;21496783;5887722;10814381;38198886;1357;4833449;43033692
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;43252;784391;0;0;4098591;0;4882982;4446859;0;0;443551;0;609054;1052605;7099030;17481475;4736602;13500698;35718776;39876;3758792;39517444
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43252;107119;0;14123;3269537;0;3390780;128640;0;0;0;0;0;0;3812129;7331549;1252113;25320903;33904565;1226;1473843;35379634
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43252;49199;0;424567;4940835;0;5414601;793400;896137;2675072;5036493;0;34347;8642049;6762944;21612995;605339;5226417;27444751;32834;3445961;30923545
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43252;21564;0;8162977;7110362;0;15294903;896168;922299;79676;449540;0;4044;1455558;0;17646629;151573;4976422;22774625;43;4016378;26791046
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43252;53620;0;392;248815;0;302827;564327;2198825;336441;0;0;0;2535266;16546368;19948788;403347;3751112;24103247;532;2632516;26736296
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43252;682397;0;355594;3787356;9110;4834458;1922878;640607;592614;7301367;1934494;0;10469082;2537983;19764402;34146;3396222;23194770;102981;3196570;26494321
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43252;8834;0;0;281504;0;290338;0;0;237880;297794;0;0;535675;5444369;6270382;621742;16891584;23783707;565;1607485;25391756
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43252;862064;2714291;59098;6889929;9065;10534447;9637940;425908;249523;0;0;0;675431;315232;21163050;0;766562;21929613;4419;1412515;23346547
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43252;681059;0;504825;8381105;0;9566990;2745108;0;0;0;0;0;0;0;12312098;5302757;2967869;20582724;1733;2485451;23069909
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43252;84092;4373;538486;3046595;0;3673547;4681280;34902;376455;426763;55066;0;893186;6930926;16178938;47652;3916966;20143556;27522;1818993;21990070
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43252;6715;0;60052;296178;0;362945;675587;0;0;0;0;0;0;6787179;7825712;1023020;10661270;19510002;16071;1396062;20922134
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43252;970881;560892;21208;1358138;1106605;4017724;135084;0;263401;0;0;0;263401;819927;5236137;0;11532981;16769118;0;1882486;18651604
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43252;0;0;0;1747903;0;1747903;1898373;0;0;0;0;2285914;2285914;63970;5996161;5100493;4081594;15178248;0;3078243;18256492
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;13493487;13493487;0;842740;14336227;6853;2576671;16919751
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43252;319;0;139011;2020378;0;2159709;0;0;0;0;0;0;0;4331774;6491483;342693;8820299;15654475;2814;890805;16548094
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43252;32916;0;829;8712235;0;8745980;2996;37801;97251;421327;22974;0;579353;519309;9847639;119914;3517531;13485083;0;2735268;16220351
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43252;0;0;235310;4501650;0;4736959;0;0;0;1248023;0;0;1248023;3217698;9202680;76;3385839;12588595;97406;2927618;15613619
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43252;706556;1771300;176629;6990879;17256;9662620;773628;190991;0;48713;0;0;239705;205494;10881448;0;2457892;13339339;73;1533149;14872562
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43252;27215;0;22759;109783;0;159757;1495110;0;644796;5667301;0;1525544;7837641;1416553;10909061;160524;391269;11460855;28411;2383277;13872543
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43252;0;0;3361;378415;0;381776;325765;0;0;0;0;0;0;4878636;5586177;5164435;905672;11656284;0;1728159;13384443
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43252;0;0;20371;0;0;20371;0;0;0;0;0;0;0;0;20371;0;12408778;12429149;0;393904;12823053
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43252;189590;0;34396;2269381;0;2493367;70005;0;0;232207;0;0;232207;1925514;4721094;415253;4522237;9658584;5058;1575201;11238843
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43252;0;0;1959445;1632770;0;3592215;0;0;0;2152133;0;0;2152133;0;5744348;0;2972505;8716853;206341;2149626;11072820
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43252;161808;0;18961;3200991;0;3381760;628508;1069148;1342862;92968;0;472;2505451;0;6515720;44023;373638;6933381;11117;2215947;9160445
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43252;233060;181577;62340;5625766;0;6102743;144232;38259;274211;18831;0;0;331301;1861;6580137;0;1634485;8214622;478;835319;9050419
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8212209;8212209;0;551519;8763728
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43252;51330;0;70835;4317042;0;4439207;353057;505110;394995;78037;0;0;978142;533302;6303709;1135583;158935;7598227;67036;924016;8589279
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43252;0;0;1102145;504992;0;1607136;0;0;0;310746;0;0;310746;4494379;6412261;0;518684;6930945;14239;1595396;8540580
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43252;0;0;0;620810;0;620810;0;668564;38391;138140;0;0;845096;5026070;6491975;4941;165882;6662799;197814;1408233;8268846
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43252;5617;0;0;0;0;5617;235733;0;0;1163355;0;0;1163355;0;1404705;0;4600395;6005099;0;2164570;8169670
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43252;77826;0;0;2323403;2961;2404190;21701;0;0;0;0;0;0;2594841;5020731;118290;1690282;6829303;4859;970305;7804467
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43252;43;0;0;0;0;43;0;0;0;0;0;0;0;0;43;0;1962356;1962399;0;5827271;7789670
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43252;0;0;53748;0;883037;936785;0;288088;0;0;0;0;288088;0;1224873;0;105223;1330096;0;6334524;7664621
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43252;572029;901867;403047;3817033;0;5693976;118738;0;0;103015;0;0;103015;32;5915761;0;387832;6303593;0;1100236;7403829
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43252;85;0;0;2220204;676;2220965;0;0;0;0;0;0;0;46059;2267024;0;4582852;6849876;0;352045;7201921
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;43252;0;0;0;0;0;0;1398196;0;0;0;0;0;0;188858;1587055;106883;4080351;5774288;81;1295418;7069787
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;43252;0;0;0;0;905872;905872;0;0;0;0;0;0;0;331667;1237539;0;5001437;6238976;28072;802693;7069741
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6728239;6728239;0;228801;6957040
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43252;405;0;97162;54404;0;151971;0;0;210131;50775;0;0;260905;3923546;4336423;0;593096;4929519;11221;1725933;6666673
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43252;109316;0;0;49067;0;158383;0;0;0;0;0;0;0;5357324;5515707;0;72261;5587967;7042;1061840;6656849
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43252;0;0;741360;0;0;741360;0;0;0;533361;0;51580;584941;153204;1479505;0;4341530;5821035;0;679165;6500200
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43252;0;0;500205;209208;0;709413;37491;0;0;1792224;0;0;1792224;2630486;5169614;79110;499158;5747882;44803;703147;6495831
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;149422;149422;0;5673024;5822446;0;471325;6293772
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43252;87982;0;7068;3521321;0;3616371;59426;274504;258266;704;0;0;533475;143150;4352422;173444;614929;5140796;9548;980972;6131315
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43252;0;0;2831312;35105;0;2866416;0;0;0;101907;0;0;101907;544693;3513016;9654;745981;4268651;12217;1590921;5871788
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43252;0;0;122222;640777;0;762999;3441387;0;0;416481;0;1257;417737;211348;4833471;194066;199080;5226617;632;514789;5742037
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43252;3096;0;116376;1970513;0;2089985;43640;28899;0;2049413;0;0;2078312;10577;4222514;0;151052;4373566;0;1346670;5720236
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43252;133912;0;4898;961512;0;1100321;69208;88004;1402778;1447731;0;0;2938513;537559;4645601;54998;325936;5026534;11093;594656;5632283
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43252;38717;0;135063;1578130;0;1751910;60830;0;0;0;0;0;0;1471325;3284065;152740;1543688;4980493;239;647605;5628338
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43252;559883;0;0;1841884;23632;2425399;0;0;896607;0;0;0;896607;1601;3323607;0;848734;4172341;0;1452365;5624706
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43252;643969;1268429;193693;2098238;1151;4205480;36454;45441;0;50167;0;0;95607;72602;4410144;0;593314;5003458;11875;414083;5429416
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43252;0;0;0;85161;0;85161;0;0;0;0;0;0;0;4155086;4240247;0;203988;4444235;96598;886397;5427230
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43252;122712;0;34685;3018308;0;3175704;112710;173862;69271;425146;116374;0;784653;213579;4286647;69;271729;4558445;980;722764;5282189
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43252;0;0;1094937;1540934;0;2635871;0;988964;0;589861;0;0;1578825;14427;4229123;453;333402;4562978;91;650702;5213771
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43252;7625;0;0;16068;5378;29070;0;0;0;0;0;0;0;2742;31812;0;384184;415996;3;4678582;5094581
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43252;12;0;0;16332;0;16345;0;0;0;0;0;0;0;0;16345;0;4772135;4788480;0;206024;4994504
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43252;463429;0;112344;2754197;31532;3361502;0;0;0;0;0;0;0;2758;3364261;0;325039;3689300;0;1220440;4909740
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43252;0;0;0;4300706;0;4300706;0;0;0;0;0;0;0;0;4300706;0;168555;4469261;0;257311;4726572
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43252;0;0;0;1629915;0;1629915;0;0;0;0;0;0;0;368746;1998660;377787;2012117;4388564;0;308223;4696787
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43252;353223;0;83;1463267;9459;1826032;47219;1478743;20433;11986;0;0;1511162;33338;3417750;1895;287275;3706921;12917;918354;4638192
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43252;146;0;25179;509140;0;534465;40503;0;0;859;0;0;859;1890091;2465917;623562;277026;3366505;0;1026396;4392901
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3747990;3747990;0;123283;3871273
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43252;24803;0;142794;1181057;149;1348802;24696;102869;0;1954;0;0;104824;11661;1489983;255;2028463;3518701;631;312502;3831834
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43252;635;0;0;68846;0;69480;4501;108143;86580;0;0;0;194722;1372561;1641265;189623;1471629;3302517;0;528252;3830769
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43252;0;0;0;0;0;0;0;0;0;0;0;1319016;1319016;0;1319016;0;1815164;3134180;0;674128;3808308
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;164049;164049;0;3125295;3289345;0;267133;3556478
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43252;0;0;0;3835;0;3835;0;0;0;0;0;0;0;2351844;2355679;0;115489;2471168;15116;897661;3383945
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43252;85593;0;15274;608439;49132;758439;1338747;29357;65819;0;0;0;95176;39219;2231580;4651;869678;3105910;0;254824;3360734
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43252;69108;0;96160;1389520;0;1554787;20002;231471;0;382400;0;0;613871;510991;2699651;54;139627;2839332;751;507517;3347600
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;2328029;2328029;0;118300;2446329;52;707386;3153767
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43252;8688;0;0;1410103;0;1418792;431016;123452;0;0;0;0;123452;5732;1978992;46015;691199;2716205;0;349325;3065531
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43252;244424;0;0;1096921;6733;1348078;0;0;424104;0;0;0;424104;3644;1775827;798;819867;2596492;0;422847;3019339
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43252;0;0;0;2208727;0;2208727;0;0;0;0;0;0;0;0;2208727;0;257942;2466669;0;519836;2986505
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43252;75232;0;2012;969894;122644;1169783;0;47062;1700;0;0;0;48762;94160;1312705;441;1354309;2667455;492;293066;2961013
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43252;0;0;0;19250;0;19250;0;0;0;0;0;0;0;184550;203800;0;2593787;2797587;0;122587;2920175
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43252;443;0;0;121827;0;122270;15792;0;311799;336515;0;0;648314;1202021;1988397;2350;322653;2313399;8850;580755;2903004
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43252;0;0;130354;0;0;130354;0;0;0;0;0;0;0;1804969;1935323;0;830560;2765883;0;120629;2886512
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43252;7638;0;58030;186224;0;251892;0;336117;0;151586;0;0;487704;241190;980786;13962;555490;1550238;3093;1193640;2746971
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43252;0;0;259392;0;0;259392;0;0;0;0;0;0;0;1358058;1617450;0;110856;1728306;7238;940220;2675763
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43252;219446;0;88790;783960;30437;1122633;0;115145;0;415118;0;0;530263;142665;1795561;0;420215;2215776;1604;441904;2659283
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2559898;2559898;0;91858;2651756
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43252;335935;0;605;1196800;10803;1544143;0;0;0;0;0;0;0;20719;1564862;0;705965;2270828;0;343256;2614083
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2435342;2435342;0;158608;2593950
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43252;15109;0;29497;1567177;0;1611782;159413;53052;306260;0;0;0;359312;9544;2140052;3171;241222;2384445;1595;183869;2569909
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43252;0;0;0;0;0;0;0;0;0;0;0;477079;477079;0;477079;0;1513577;1990656;0;563091;2553747
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43252;3546;0;0;857420;0;860967;0;0;0;0;0;892893;892893;0;1753860;0;487680;2241540;2351;308155;2552046
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43252;0;0;50504;115658;0;166162;0;0;0;0;0;0;0;1606134;1772296;0;313908;2086204;2171;312430;2400805
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43252;221624;0;0;1519996;14663;1756282;0;0;0;0;0;0;0;17170;1773452;0;221964;1995416;0;360753;2356169
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43252;286573;0;0;1603515;34392;1924479;0;0;11098;0;0;0;11098;0;1935577;0;44353;1979930;0;344609;2324539
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43252;107148;0;731417;589873;0;1428437;0;0;0;0;0;0;0;153472;1581909;0;65468;1647377;0;618360;2265737
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43252;0;0;0;1285281;367235;1652516;0;0;0;0;0;0;0;9156;1661672;0;72047;1733720;0;520207;2253927
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43252;225961;0;0;1229391;5478;1460830;0;0;0;0;0;0;0;1938;1462769;0;106761;1569530;0;637750;2207280
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43252;293772;0;0;710454;5066;1009291;0;0;0;0;0;0;0;69120;1078412;0;529559;1607971;0;560127;2168098
