Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;41334;21314406;9203927;20669535;20275249;644871;8592;772835;0,1626;0,123;5;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41334;21089379;6720569;18479304;12156721;2610074;43117;2733477;0,18;0,0332;12;2
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41334;21042088;11705247;18220005;12528507;2822083;18742;2387533;0,1431;0,5109;3;0
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41334;16748357;5608944;16213561;15325409;534796;13803;554188;0,1456;0,1273;5;0
BIC;32119;b1;;C;2;SAO PAULO;SP;41334;16614842;12316640;14679561;12423893;1935280;2826;2896307;0,1668;0,0545;39;0
ALFA;51293;b1;;C;2;SAO PAULO;SP;41334;14754753;8314593;12799223;11676647;1955530;32589;1915343;0,1742;0,1171;53;1
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41334;13981936;8607719;12225401;9841432;1756534;60057;2573679;0,1573;0,0327;7;0
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41334;13560913;8745778;12677720;9672454;883193;10348;1272792;0,1235;0,1347;187;4
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;41334;13431561;3139185;12756078;4867752;675483;-31428;673806;0,1429;0,1149;5;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41334;13088701;6638435;12002464;9472404;1086237;30746;1627341;0,1597;0,0089;16;0
BANESTES;30159;b1;;C;1;VITORIA;ES;41334;12927010;3854790;12174600;11311428;752410;30567;749380;0,1328;0,2631;136;27
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41334;12851531;7331548;10404338;9134659;2447192;65714;2447192;0,1961;0,077;35;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41334;10700934;2145549;8692651;3295126;2008283;-16100;2008283;0,1608;0,065;123;4
FIBRA;49951;b1;;C;2;SAO PAULO;SP;41334;10318894;7516276;9299587;8359123;1019308;-23305;1218334;0,1344;0,1314;19;0
PINE;50304;b1;;C;2;SAO PAULO;SP;41334;10239267;4992119;8978797;8212545;1260469;45555;1453710;0,1711;0,1085;14;0
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41334;10206714;415626;8882273;3007169;1324441;8561;1369455;0,172;0,0354;2;0
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41334;10125125;9447097;8857884;7944349;1267241;14907;1412494;0,1347;0,0027;2;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41334;9709200;8209177;8364420;8048110;1344780;9101;1344780;0,1512;0,0179;3;0
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41334;9557630;6780668;8179765;3758202;1377865;42676;1270093;0,1341;0,1454;1;0
BRB;31976;b1;;C;1;BRASILIA;DF;41334;9419147;6640402;8414493;7211542;1004655;59056;1193248;0,143;0,14;107;5
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41334;9259307;0;7612111;5429582;1647197;24986;1641877;0,1796;0,0077;2;0
BES;51482;b2;;C;3;SAO PAULO;SP;41334;7902224;1663386;7257747;6655475;644478;3671;662461;0,1455;0,2225;6;0
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41334;7666392;251623;6877386;2383873;789006;14;789006;0,193;0,075;1;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41334;7199294;928637;6093659;3322397;1105635;8745;1105488;0,5798;0,0282;2;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41334;6843228;0;6082150;1441602;761079;-69233;719259;0,2617;0,0414;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41334;5816186;5223358;5235032;4815436;581153;13634;585125;0,1245;0,0072;2;0
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41334;5734010;0;1302502;1;4431508;59112;4431508;0,4294;0;1;0
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41334;5506058;5017131;5002557;4821346;503500;9581;499159;0,1421;0,0107;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41334;5453160;178857;5146671;1043;306489;1;158592;0,2111;0,0329;0;0
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41334;4860887;4286399;3843162;3526635;1017725;26831;1014898;0,2143;0,0046;1;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41334;4622012;1093603;704816;593286;3917196;8767;3917196;2,5297;0,0069;53;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41334;4573439;2509693;4297250;4102085;276188;-17287;217771;0,1879;0;2;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41334;4359356;1643988;3651644;2738561;707712;556;673394;0,2105;0,4574;17;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41334;4270151;2522550;3771705;3374224;498446;-91433;485301;0,1418;0,1216;12;1
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;41334;4179953;2094868;3873945;2414315;306007;-63489;239524;0,0776;0,4114;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41334;4061854;2314904;3626842;3417354;435012;34528;435008;0,2004;0,1354;44;42
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41334;3917133;2988286;2217856;1832301;1699276;8837;1249260;0,3551;0,021;1;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41334;3845957;2506530;2605464;2531425;1240494;39516;1239871;0,2663;0,4782;2;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41334;3826669;3190303;3158125;3061573;668544;9632;668544;0,167;0,0034;1;0
ING;51073;b1;;C;3;SAO PAULO;SP;41334;3732176;1460851;2924371;2576021;807805;9996;807805;0,3981;0,0044;2;0
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;41334;3719329;2688422;3357097;2753699;362232;23689;392963;0,142;0,0462;2;0
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41334;3510739;3453717;3003376;2868921;507363;19531;620404;0,1678;0,0064;2;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41334;3436104;3340506;2946622;2719927;489482;9321;538561;0,1473;0,0615;1;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41334;3408407;2405517;3033815;1598123;374592;-2139;561887;0,1611;0,1511;5;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41334;3208861;2611470;2577221;1340376;631640;10210;547800;0,1671;0,0012;4;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41334;3206208;1607868;2928418;2629890;277790;22878;357080;0,1621;0,2309;61;10
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41334;3178803;1971150;2343018;2300789;835785;16278;811175;0,2898;0,0745;0;50
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41334;3175632;2772474;2534101;311377;641531;34588;641531;0,2539;0,0107;1;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41334;3108754;2575930;2411979;2312338;696774;14838;482774;0,1726;0,0087;1;0
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;41334;3068668;847408;1141217;821133;1927451;-17288;1926665;0,5621;0,0778;2;0
BBM;30207;b1;;C;2;SALVADOR;BA;41334;3057264;1223423;2511922;2309217;545342;9238;544744;0,2372;0,1105;9;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41334;3032402;543651;2267062;1543479;765340;-4061;773382;0,2339;0,025;5;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;3;RIBEIRAO PRETO;SP;41334;2920437;24;2792722;2583683;127715;4975;73234;0,1959;0,128;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41334;2728286;1010236;2068301;1784538;659985;10043;732801;0,3388;0,003;1;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41334;2628367;84887;2496523;296;131845;-4;70499;0,1854;0,0403;0;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41334;2520407;2407005;2199192;632748;321215;21108;0;NI%;0;3;0
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41334;2493165;0;2299762;817630;193403;119;193403;0,263;0,0045;1;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41334;2316715;1283288;1873818;1735745;442897;532;460850;0,191;0,0735;8;0
HONDA;51396;b2;;C;3;SAO PAULO;SP;41334;2309288;2165315;1860823;1763952;448465;16997;447586;0,2293;0,0013;2;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41334;2089647;89670;1964490;1731008;125157;4520;72312;0,1276;0,3217;0;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41334;1993242;0;1886783;0;106459;13251;105303;0,1492;0,1454;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41334;1968050;61959;1732059;166086;235991;10670;149311;0,1759;0,4843;0;1
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41334;1945540;1439111;1540475;1425627;405064;13843;405060;0,1581;0,2361;3;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41334;1902010;1255197;1602387;1516187;299623;19773;299623;0,2665;0,0006;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41334;1865365;1197001;1572685;1498992;292680;6791;278244;0,1747;0,0437;0;25
BANIF;20255;b1;;C;3;SAO PAULO;SP;41334;1750015;1182300;1573424;1344213;176591;-30849;255504;0,1325;0,0258;15;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41334;1699342;1162852;1360087;1121931;339256;4100;339253;0,1919;0,1492;47;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41334;1657117;195631;1515489;777889;141628;7416;178013;0,2795;0,0349;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41334;1624598;166394;1526512;90925;98087;0;61794;0,1689;0,0242;0;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41334;1590276;1570817;1434144;1364405;156133;1726;216012;0,1393;0,0057;1;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41334;1562387;1473096;1137218;309241;425169;49637;0;NI%;0;2;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41334;1525896;520418;1341563;620968;184334;8671;183673;0,1593;0,1522;14;1
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41334;1471336;46506;1393457;58164;77879;2937;43453;0,1492;0,3929;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41334;1436781;970294;1094715;1037478;342067;14711;340992;0,2855;0,0375;0;64
OMNI;50940;n1;;C;2;SAO PAULO;SP;41334;1420048;1114068;1266547;696904;153500;6488;0;NI%;0;3;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41334;1396126;683242;56237;24521;1339888;13896;207861;0,88;0,0043;1;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41334;1349917;877513;1187724;933021;162193;2534;161906;0,1962;0,1307;1;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41334;1316248;1209455;878342;761247;437906;-11550;388086;0,3425;0;3;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41334;1306153;825038;97791;0;1208362;127383;1208308;0,5866;0,0125;1;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;41334;1299030;69466;882737;642087;416293;-11239;416293;0,2974;0,3423;4;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41334;1288355;1142405;851142;305320;437213;25685;437006;0,4086;0,0016;1;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41334;1281828;441534;811142;500336;470686;-4098;470362;0,2382;0,0996;4;0
WESTLB;51554;b1;;I;3;SAO PAULO;SP;41334;1261630;641211;755269;560387;506361;2463;506361;0,4714;0,0052;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41334;1249228;935373;961862;898924;287366;14885;287343;0,2378;0,031;0;5
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41334;1237204;670729;201600;185365;1035604;5606;835604;1,1478;0,0039;0;0
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;41334;1223472;920518;947489;779301;275982;1311;275982;0,2196;0,0447;5;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41334;1189566;369736;934837;773686;254729;1391;309198;0,1666;0,0788;2;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41334;1137267;661434;862293;844211;274975;5713;274975;0,23;0;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41334;1122197;13026;1066971;715648;55227;98;55227;0,1108;0,0817;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41334;1101888;440185;867883;836691;234006;7083;234006;0,3874;0,0008;0;36
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;41334;1082661;682996;954311;588444;128351;4029;118068;0,1316;0,22;0;61
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41334;1039075;531961;914527;781987;124548;2405;150776;0,2364;0,0179;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41334;1033942;2788;980621;668209;53321;-98;53304;0,1136;0,116;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41334;1000747;537439;825568;756024;175179;4186;160864;0,2006;0,1211;0;37
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;41334;946405;551334;819492;587257;126913;7303;116949;0,1335;0,1393;0;32
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41334;938289;499422;822984;492616;115305;6296;106215;0,1391;0,1205;0;13
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;41334;920214;367259;802310;695647;117904;-2080;97112;0,1513;0,0123;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41334;868831;280296;778524;754023;90306;3635;87224;0,159;0,072;0;34
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41334;822617;762181;651356;639887;171261;4795;171261;0,1886;0,0041;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26565770;b3S;;I;2;LUCAS DO RIO VERDE;MT;41334;820070;505298;683597;403953;136472;5521;0;NI%;0;0;11
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41334;819762;389089;377345;314728;442417;4986;292417;0,387;0,1657;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41334;817755;489517;667371;500512;150383;5154;138235;0,1891;0,1633;0;41
BMW;51420;n1;;C;3;SAO PAULO;SP;41334;810835;674436;637728;501272;173107;3337;0;NI%;0;2;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;41334;810323;460;558923;506628;251400;-9618;251400;0,9021;0,0519;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41334;785978;257104;647058;572565;138920;6423;127820;0,2147;0,0746;0;20
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41334;784947;668530;308922;254753;476025;-3628;76025;0,1548;0,0411;1;0
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;41334;784724;5723;723339;455795;61385;898;61263;0,1741;0,1603;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41334;781418;109696;694696;0;86722;2220;86722;0,2464;0,0599;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41334;778853;5580;729289;0;49564;620;19602;0,3791;0,2932;0;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;;I;2;VITORIA;ES;41334;723866;700237;617160;381928;106706;1682;106530;0,118;0,1938;44;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41334;720968;282930;618937;552580;102031;2303;97249;0,2017;0,0407;0;4
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41334;718031;62053;636130;569260;81901;0;81260;0,1643;0,0874;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;41334;692946;87444;336515;294724;356431;-6451;356431;0,6272;0,0148;1;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;;I;2;LONDRINA;PR;41334;692567;317601;458589;440628;233978;6512;184416;0,3618;0,056;0;18
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41334;682549;349363;617910;292176;64639;-14912;68923;0,1148;0,0266;1;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41334;677324;0;657175;22006;20149;0;20148;0,1685;0,2062;0;1
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41334;676847;295377;480612;451783;196235;2106;196235;0,4022;0,2013;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41334;672556;311120;589914;500922;82642;3655;76045;0,1419;0,139;0;28
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI   SICREDI VALE DO PIQUIRI PR;81099491;b3S;;I;2;PALOTINA;PR;41334;670540;356539;581215;377141;89325;5650;82285;0,1564;0,0816;0;31
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41334;662797;418478;549251;338832;113546;6372;104578;0,2117;0,0718;0;20
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;41334;648264;461174;407345;301542;240918;1666;240913;0,4416;0,0039;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;3;CRUZ ALTA;RS;41334;615212;426800;500329;263735;114883;6217;105688;0,1828;0,0551;0;21
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41334;603187;40250;522767;436026;80420;652;80420;0,214;0,008;1;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41334;583055;372185;455355;438160;127700;9222;127698;0,2662;0,0555;0;13
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;CAMPO GRANDE;MS;41334;574229;10616;548901;0;25328;0;14839;0,2161;0,0631;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;41334;568752;2060;547045;0;21707;0;21707;0,1584;0,2396;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;;I;2;NOVA MUTUM;MT;41334;567124;412170;483638;277168;83486;2372;76558;0,137;0,0666;0;11
