Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41334;525;13300;66479;19370;-400;18969;0;0;0;0;0;52527;5397;1296;158494;0;158494
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;41334;3204;0;0;101240;-5152;96088;0;0;0;0;0;3778;46695;8342;158107;0;158107
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;41334;21;125868;5455;9403;-94;9310;0;0;0;0;0;152;74;17144;158024;0;158024
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41334;2677;0;0;105841;-5019;100822;0;0;0;0;0;3149;42538;8107;157293;0;157293
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41334;2264;0;0;92866;-7600;85266;0;0;0;0;0;2724;58856;7013;156123;0;156123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41334;2066;0;0;107093;-4564;102529;0;0;0;0;0;2738;40880;7433;155646;0;155646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41334;1674;0;0;98947;-5735;93212;0;0;0;0;0;3710;47832;8369;154797;0;154797
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41334;3190;0;0;117671;-4721;112950;0;0;0;0;0;2814;23827;11889;154669;0;154669
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41334;2032;0;870;96396;-5653;90743;0;0;0;0;0;2100;49805;8301;153851;0;153851
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41334;1103;0;5043;134517;-9695;124823;0;0;0;0;0;9668;11516;109;152262;0;152262
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;41334;333;0;30;80223;-2347;77876;0;0;0;0;0;1537;66819;4858;151453;0;151453
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41334;735;0;23510;109573;-3181;106393;0;0;0;0;0;2728;14663;2740;150769;0;150769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41334;225;0;68359;63650;-781;62870;0;0;0;0;0;153;11273;7445;150325;0;150325
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41334;55;0;41558;107644;-1030;106615;0;0;0;0;0;1513;0;65;149805;0;149805
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41334;100;1211;37787;416;0;416;0;0;0;0;0;98725;5142;6171;149550;0;149550
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;41334;1176;10698;18214;53983;-1961;52022;0;0;0;0;0;29085;9984;27084;148263;0;148263
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41334;178;0;0;69199;-624;68575;0;0;0;0;0;361;75659;3206;147979;0;147979
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41334;638;0;0;51154;-1702;49452;0;0;0;0;0;1523;91619;4254;147487;0;147487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41334;903;0;0;90632;-5447;85185;0;0;0;0;0;3003;53149;5158;147398;0;147398
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41334;1911;0;240;112664;-5089;107575;0;0;0;0;0;1125;29033;7360;147244;0;147244
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41334;1589;13500;0;131689;-12195;119494;0;0;0;0;0;9855;31;24;144492;0;144492
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41334;3077;0;606;91787;-4629;87158;0;0;0;0;0;1624;37778;9870;140112;0;140112
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41334;221;0;0;120442;-2015;118427;0;0;0;0;0;1329;13051;4634;137662;0;137662
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41334;1200;0;0;64433;-1009;63424;0;0;0;0;0;4289;61165;6547;136625;0;136625
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;41334;3523;19200;5480;28524;-280;28243;0;0;0;0;0;62171;595;16718;135929;0;135929
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41334;2422;0;0;78814;-2537;76277;0;0;0;0;0;2603;46453;7915;135671;0;135671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41334;800;0;84252;44083;-2462;41622;0;0;0;0;0;973;1957;5782;135387;0;135387
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41334;901;0;0;56980;-1897;55083;0;0;0;0;0;281;73180;5397;134840;0;134840
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41334;271;0;12531;126921;-17060;109861;0;0;0;0;0;11029;0;1043;134736;0;134736
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41334;206;0;0;85712;-796;84916;0;0;0;0;0;2150;42437;4996;134705;0;134705
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41334;605;0;0;87907;-4398;83509;0;0;0;0;0;1561;44231;4394;134299;0;134299
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41334;416;9799;42310;0;0;0;0;0;0;0;0;75805;972;3830;133133;0;133133
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41334;2102;20869;52386;0;0;0;0;0;0;0;0;51011;347;6331;133046;0;133046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41334;1097;0;3541;87358;-2739;84620;0;0;0;0;0;1485;36531;5632;132906;0;132906
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41334;128;63743;43371;1726;0;1726;0;0;0;0;0;19851;52;3370;132240;0;132240
BNY MELLON;51808;b1;;C;3;RIO DE JANEIRO;RJ;41334;561;1000;54177;0;0;0;0;0;0;0;0;34171;2985;38724;131618;0;131618
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41334;779;0;41417;81553;-4338;77216;0;0;0;0;0;164;3269;8742;131587;0;131587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41334;591;0;0;94536;-4436;90100;0;0;0;0;0;989;33667;3585;128932;0;128932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41334;219;0;0;97074;-1489;95585;0;0;0;0;0;815;21455;8831;126906;0;126906
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;41334;313;799;96983;6371;-17;6353;0;0;0;0;0;17629;1184;2949;126210;0;126210
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41334;30;4373;114781;0;0;0;0;0;0;0;0;5170;0;1392;125745;0;125745
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41334;686;30238;55486;37514;-971;36542;0;0;0;0;0;931;585;789;125258;0;125258
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41334;80;2116;53106;56393;-4732;51661;0;0;0;0;0;13082;407;4734;125186;0;125186
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41334;684;0;0;96606;-1159;95448;0;0;0;0;0;788;21705;4694;123319;0;123319
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41334;607;0;0;75232;-5088;70145;0;0;0;0;0;2536;43276;5770;122334;0;122334
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41334;4299;0;116539;219;-8;211;0;0;0;0;0;45;11;376;121481;0;121481
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41334;733;33;0;75116;-4931;70185;0;0;0;0;0;2210;40011;7857;121029;0;121029
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41334;567;0;0;62382;-1446;60936;0;0;0;0;0;4091;49681;5299;120575;0;120575
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41334;4279;0;111883;0;0;0;0;0;0;0;0;791;227;3017;120197;0;120197
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;3;CAMPO GRANDE;MS;41334;1901;0;0;81855;-6864;74991;0;0;0;0;0;4080;28392;10478;119843;0;119843
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41334;3465;0;45153;64410;-837;63573;0;0;0;0;0;6364;5;1116;119675;0;119675
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41334;238;2440;83833;0;0;0;0;0;0;0;0;31301;340;1230;119381;0;119381
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;41334;325;4449;36736;0;0;0;0;0;0;0;0;74442;662;2173;118787;0;118787
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41334;1695;35;4021;85733;-4258;81475;0;0;0;0;0;974;25229;5322;118751;0;118751
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41334;445;0;30437;76655;-748;75907;0;0;0;0;0;48;2280;8614;117731;0;117731
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41334;776;0;28160;81524;-1158;80366;0;0;0;0;0;286;7878;93;117558;0;117558
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41334;441;0;41656;57913;-3072;54841;0;0;0;0;0;2699;13701;3683;117021;0;117021
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41334;1302;0;0;65067;-7454;57613;0;0;0;0;0;2776;49245;5950;116886;0;116886
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41334;339;0;50877;59636;-1179;58457;0;0;0;0;0;13;2451;3955;116092;0;116092
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41334;623;0;1192;83419;-4803;78616;0;0;0;0;0;7362;17039;10760;115592;0;115592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41334;1371;0;0;78806;-2826;75981;0;0;0;0;0;1401;31712;4847;115312;0;115312
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41334;151;1450;8318;121036;-25171;95865;0;0;0;0;0;8711;0;399;114893;0;114893
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41334;2148;0;31833;81637;-2273;79364;0;0;0;0;0;209;596;53;114204;0;114204
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41334;667;0;9162;59720;-4650;55070;0;0;0;0;0;394;41777;7007;114078;0;114078
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41334;1150;0;10714;85583;-2487;83096;0;0;0;0;0;317;13286;5072;113635;0;113635
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41334;911;0;0;93534;-3602;89932;0;0;0;0;0;3657;11843;7233;113575;0;113575
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41334;3;0;108438;0;0;0;0;0;0;0;0;3527;12;35;112016;0;112016
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41334;1567;6692;2119;98684;-8408;90276;0;0;0;0;0;4801;5676;537;111666;0;111666
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41334;793;0;0;82148;-1152;80995;0;0;0;0;0;773;25361;3414;111336;0;111336
UNICRED REGIONAL SUL FLUMINENSE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL FLUMINENSE LTDA.;86803939;b3S;;I;2;NOVA IGUACU;RJ;41334;1465;0;0;46332;-1618;44714;0;0;0;0;0;468;57089;6713;110449;0;110449
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41334;1365;0;0;61647;-1670;59977;0;0;0;0;0;13579;30897;3573;109391;0;109391
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41334;1284;0;46797;27308;-1067;26241;0;0;0;0;0;864;32184;1754;109123;0;109123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41334;1566;0;0;76408;-1700;74708;0;0;0;0;0;713;27877;4007;108870;0;108870
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41334;1802;0;0;74585;-2623;71961;0;0;0;0;0;861;24237;9410;108271;0;108271
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41334;331;0;17515;112804;-30538;82266;0;0;0;0;0;6565;314;1022;108013;0;108013
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41334;437;0;45514;49630;-1809;47821;0;0;0;0;0;456;11369;2270;107867;0;107867
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41334;986;2082;26321;69328;-3244;66084;0;0;0;0;0;1333;6656;3702;107164;0;107164
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41334;40;0;4287;100655;-3912;96743;0;0;0;0;0;3685;0;0;104755;0;104755
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41334;20;3070;1230;106220;-9294;96926;0;0;0;0;0;3168;35;185;104633;0;104633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41334;1496;0;0;76587;-1981;74606;0;0;0;0;0;2326;21619;3837;103883;0;103883
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41334;1422;0;1115;71520;-1640;69880;0;0;0;0;0;1253;26942;2796;103409;0;103409
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CASCAVEL;4529074;b3S;;I;2;CASCAVEL;PR;41334;406;0;0;80748;-2063;78685;0;0;0;0;0;1150;20221;2842;103304;0;103304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41334;415;6;0;62843;-5736;57107;0;0;0;0;0;1980;38276;5295;103080;0;103080
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41334;1776;5571;0;140718;-47202;93516;0;0;0;0;0;0;2000;0;102863;0;102863
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;41334;587;0;0;58217;-2995;55221;0;0;0;0;0;3575;35871;6370;101625;0;101625
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;41334;156;92556;3490;971;0;971;0;0;0;0;0;2589;437;1424;101622;0;101622
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41334;749;0;66725;0;0;0;0;0;0;0;0;31362;217;2092;101145;0;101145
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41334;502;0;40241;52471;-1224;51246;0;0;0;0;0;311;3317;5479;101096;0;101096
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41334;114;38100;892;0;0;0;0;0;0;0;0;24701;5;36376;100190;0;100190
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41334;1544;0;42528;44145;-1374;42771;0;0;0;0;0;340;5623;6940;99748;0;99748
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41334;2964;13003;0;81732;-4484;77248;0;0;0;0;0;1609;4446;428;99698;0;99698
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41334;994;0;8747;40578;-1015;39563;0;0;0;0;0;1396;44233;4320;99253;0;99253
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41334;71;0;0;33522;-210;33312;0;0;0;0;0;22;61214;4095;98715;0;98715
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41334;682;0;5399;75043;-1399;73644;0;0;0;0;0;1062;11783;6052;98621;0;98621
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41334;1206;0;292;73242;-2669;70573;0;0;0;0;0;1959;19678;4672;98380;0;98380
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41334;984;0;25377;67781;-1403;66378;0;0;0;0;0;492;939;4134;98305;0;98305
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41334;7;984;86000;0;0;0;0;0;0;0;0;10716;14;296;98017;0;98017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41334;1199;0;0;59731;-3020;56711;0;0;0;0;0;3004;31036;5685;97636;0;97636
COINVALORES;51561;n2;;C;2;SAO PAULO;SP;41334;183;2951;70145;0;0;0;0;0;0;0;0;22730;174;1181;97365;0;97365
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DO CREA, DE PELOTAS LTDA;1807464;b3S;;I;2;PELOTAS;RS;41334;267;0;21;55182;-1188;53994;0;0;0;0;0;933;39942;1767;96923;0;96923
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ E PATOS DE MINAS LTDA. - UNICRED DO ALTO PARANAÍBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41334;265;0;0;64247;-2942;61305;0;0;0;0;0;1362;31634;2070;96637;0;96637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41334;334;0;0;73365;-4221;69144;0;0;0;0;0;2483;21893;2687;96540;0;96540
