Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;I;2;;9;PITANGUI;MG;01/03/2014;40366;0;65;46;43;1;0;0;155;127;5022;8279;5774;171;0;0;19373;15;901;2289;2803;126;0;0;6133;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;13;3;843;4686;144;0;0;0;5676;129;5660;519;32;0;0;2675;9014;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;I;2;;9;NATAL;RN;01/03/2014;40323;0;0;0;0;0;0;0;0;254;3017;6254;7571;2482;3491;0;23069;77;1933;4704;5080;672;1;0;12467;0;0;0;0;0;0;0;0;61;1852;444;3;0;0;0;2361;0;0;0;0;0;0;0;0;132;630;1659;4;0;0;0;2425;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;I;2;;9;SANTA MARIA;RS;01/03/2014;40008;1;18;45;45;4;0;0;114;144;2575;6775;10350;4009;1583;0;25435;19;1139;3182;4718;1115;84;0;10257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;1605;1689;497;175;163;0;4202;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;;9;ITURAMA;MG;01/03/2014;39650;0;9;29;57;19;0;0;114;409;540;3539;6257;3217;1516;0;15478;7;275;678;1181;170;0;0;2312;0;0;0;0;0;0;0;0;45;4;0;0;0;0;0;49;554;3440;11925;1997;10;0;0;17926;115;1673;126;0;0;0;1856;3771;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS ESTADOS DO TOCANTINS E BAHIA - SICREDI UNIÃO CERRADO;3836609;b3S;I;2;;9;DIANOPOLIS;TO;01/03/2014;39522;3;97;223;367;80;0;0;769;487;2314;4845;2487;491;10;0;10635;18;105;278;518;92;0;0;1012;0;0;0;0;0;0;0;0;190;1040;0;0;0;0;0;1230;0;2020;13109;2410;857;0;0;18396;366;2573;4196;214;82;0;49;7480;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;I;2;;9;CAMPINA GRANDE;PB;01/03/2014;39292;0;15;38;23;0;0;0;76;228;2549;5045;4472;619;207;0;13120;144;3094;7649;9950;1395;1;0;22233;0;0;0;0;0;0;0;0;146;1450;408;1;0;0;0;2005;0;0;0;0;0;0;0;0;29;777;1054;0;0;0;0;1859;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;I;2;;9;SANTO CRISTO;RS;01/03/2014;39189;0;0;0;0;0;0;0;0;695;1320;2378;1761;203;76;0;6433;10;62;180;465;64;0;0;780;0;0;0;0;0;0;0;0;6;1;0;0;0;0;4;11;158;4188;5296;4974;4040;5274;0;23931;175;1805;3646;1780;302;120;208;8035;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;I;2;;9;CAPELINHA;MG;01/03/2014;38933;0;0;1;2;0;0;0;4;115;2407;4100;4582;877;39;0;12119;21;365;986;1748;306;0;0;3425;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;27;268;3350;12461;2467;0;0;0;18546;71;2180;750;746;187;103;775;4811;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;01/03/2014;38568;0;0;0;0;0;0;0;0;118;1680;2134;1855;479;303;0;6568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;64;28;7;0;0;0;119;73;2414;10289;7029;5470;5698;0;30973;15;440;36;0;0;0;417;908;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;I;2;;9;GOIANESIA;GO;01/03/2014;38260;0;0;0;0;0;0;0;0;0;57;2558;217;44;0;0;2876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;3711;12540;0;0;0;0;16433;162;8282;9479;761;158;0;108;18951;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;;9;CLAUDIO;MG;01/03/2014;38182;1;223;630;1228;325;0;0;2407;209;2053;4091;6287;2271;997;0;15908;34;976;2682;4171;1079;5;0;8948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;79;137;128;0;0;351;55;8665;368;0;0;0;1480;10568;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;I;2;;9;ROLANDIA;PR;01/03/2014;38028;0;26;126;196;1;0;0;349;0;0;0;0;0;0;0;0;0;243;589;666;5;0;0;1504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;7991;17098;234;76;39;0;25472;135;5765;3775;1026;2;0;0;10703;0
BANCO ARBI S.A.;54403563;b1;I;2;;2;RIO DE JANEIRO;RJ;01/03/2014;37985;127;3133;8561;15261;6739;979;0;34801;155;322;1374;418;20;0;0;2290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;394;53;123;97;132;0;894;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;I;2;;9;ITAPEJARA D'OESTE;PR;01/03/2014;37940;0;0;0;0;0;0;0;0;389;2452;2595;2709;418;31;0;8594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;3;0;0;0;0;3;37;476;1884;13164;4938;3655;4542;0;28660;20;381;4;18;15;11;200;648;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;I;2;;9;CARUARU;PE;01/03/2014;37565;0;19;42;35;7;0;0;103;137;3163;6916;7553;1110;94;0;18973;168;2235;5636;6977;702;0;0;15718;0;0;0;0;0;0;0;0;99;1015;251;0;0;0;0;1366;0;0;0;0;0;0;0;0;15;555;835;0;0;0;0;1404;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;I;2;;10;SAO PAULO;SP;01/03/2014;36999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22410;10661;3927;0;0;0;0;36999;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;;9;OURO PRETO DO OESTE;RO;01/03/2014;36911;0;0;0;0;0;0;0;0;75;453;208;72;2;0;0;810;0;72;205;393;0;0;0;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2396;14577;4860;1676;103;0;23622;525;7693;2649;504;34;0;405;11809;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;I;2;;9;JOAO PINHEIRO;MG;01/03/2014;36870;0;0;0;0;0;0;0;0;142;3897;6534;2473;283;95;0;13425;6;62;120;138;1;0;0;327;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;19;3221;10270;4895;0;0;0;18405;53;3538;426;0;0;0;693;4711;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;I;2;;9;PARAGOMINAS;PA;01/03/2014;36862;0;13;32;57;12;0;0;114;611;2374;10736;1855;304;0;0;15880;17;184;451;488;32;0;0;1173;0;0;0;0;0;0;0;0;65;578;0;0;0;0;0;642;46;63;16463;347;0;0;0;16919;382;1549;50;0;0;0;154;2135;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;01/03/2014;36823;0;0;0;0;0;0;0;0;7;1371;5163;7417;3313;5422;4;22697;2;333;947;1393;288;0;0;2964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1381;2718;3530;1695;1824;1;11162;0
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;I;2;;9;UBERLANDIA;MG;01/03/2014;36624;0;0;0;0;0;0;0;0;93;5151;7404;3640;29;0;0;16317;12;272;559;653;25;0;0;1521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2862;7789;4232;72;51;0;15007;4;1950;34;3;0;0;1787;3778;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32615247;b3S;I;2;;9;ILHEUS;BA;01/03/2014;36551;0;760;2633;5404;2929;9;0;11735;0;3188;7874;11138;162;0;0;22361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;2381;0;0;0;0;0;2455;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;I;2;;9;LONDRINA;PR;01/03/2014;36368;5;53;131;164;46;0;0;398;1271;6292;10026;5842;895;953;0;25279;9;101;252;350;17;0;0;729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1981;869;0;0;0;0;2851;331;1892;584;261;162;281;3600;7111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;I;2;;9;LORENA;SP;01/03/2014;35992;1;73;129;72;1;0;0;278;153;2350;5880;10269;5477;6156;6;30291;1;237;688;1212;59;0;0;2197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;2308;713;96;33;6;0;3226;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS CIVIS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;I;2;;9;MACEIO;AL;01/03/2014;35628;8;1592;3811;6767;2789;1417;0;16385;94;2056;5099;5576;723;94;0;13643;5;297;830;1210;79;0;0;2422;0;0;0;0;0;0;0;0;96;830;142;0;0;0;0;1069;0;0;0;0;0;0;0;0;39;446;1625;0;0;0;0;2110;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;;8;RIBEIRAO PRETO;SP;01/03/2014;35195;1;1;1;0;0;0;0;3;0;129;1223;658;354;87;0;2452;0;0;0;0;0;0;0;0;138;1707;4800;9709;5888;3350;0;25592;0;0;0;0;0;0;0;0;0;0;2255;725;206;0;0;3186;0;977;1300;1609;77;0;0;3963;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;;9;FORMIGA;MG;01/03/2014;35037;0;0;0;0;0;0;0;0;250;4166;6760;4886;2346;6;0;18415;0;129;290;443;64;0;0;927;0;0;0;0;0;0;0;0;18;7;0;0;0;0;0;25;686;2949;6188;1548;0;0;0;11370;17;2711;342;15;0;0;1215;4300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;I;2;;9;CASCAVEL;PR;01/03/2014;34872;10;623;1556;3632;2004;364;0;8189;138;1475;3369;5696;933;7;0;11619;15;429;1195;2630;512;0;0;4781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127;2518;2054;638;28;0;6365;192;786;959;641;124;0;1216;3918;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;;9;ABELARDO LUZ;SC;01/03/2014;34784;0;0;0;0;0;0;0;0;553;4446;4612;5402;905;3;0;15920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;7;90;5000;3956;3357;2301;1566;0;16271;80;2130;352;22;0;0;0;2585;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;I;2;;9;GETULIO VARGAS;RS;01/03/2014;34682;0;0;0;0;0;0;0;0;1118;650;849;934;156;2;0;3708;0;38;114;293;48;0;0;493;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;3;610;2474;4328;6102;4593;5288;0;23395;702;1106;1292;1898;1074;717;293;7083;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;I;2;;9;NOVA IGUACU;RJ;01/03/2014;34594;2;174;455;267;0;0;0;899;220;3166;6535;7251;2571;3800;76;23619;13;1006;2765;4150;400;0;0;8335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1104;487;40;29;45;0;1742;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DE EMPRESAS METALÚRGICAS DO ESTADO DE SÃO PAULO;44401800;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;01/03/2014;34248;15;3154;12229;18330;155;0;0;33882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282;84;0;0;0;0;0;366;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;;9;JOACABA;SC;01/03/2014;34093;0;1;3;0;0;0;0;4;411;2641;2755;3902;1557;63;0;11328;39;415;1083;1853;484;4;0;3878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1294;6486;3717;2070;4077;0;17703;9;473;44;0;0;0;654;1180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;;9;ITAUNA;MG;01/03/2014;34022;0;23;65;64;0;0;0;153;190;1673;4569;5093;769;0;0;12294;18;895;2318;3165;272;3;0;6672;0;0;0;0;0;0;0;0;34;7;0;0;0;0;0;41;532;1674;3829;3859;87;0;0;9981;128;2829;590;415;8;0;912;4881;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8297831;b3S;I;2;;9;BOTUVERA;SC;01/03/2014;33987;0;0;0;0;0;0;0;0;841;1579;3312;3902;788;256;0;10679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;1;14;589;1701;3472;5945;3868;5010;0;20586;843;1424;162;0;0;0;280;2709;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;I;2;;9;MANAUS;AM;01/03/2014;33947;0;0;0;0;0;0;0;0;59;2763;6150;6079;146;0;0;15197;23;1335;3304;4431;228;0;0;9321;0;0;0;0;0;0;0;0;0;0;0;295;92;0;0;387;0;0;0;0;0;0;0;0;210;1968;2012;3189;847;815;0;9041;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;I;2;;9;SAO PAULO;SP;01/03/2014;33596;0;2697;10516;18218;2151;0;0;33583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;I;2;;9;NANUQUE;MG;01/03/2014;33427;0;0;0;0;0;0;0;0;0;23;53;30;0;0;0;106;0;321;786;1236;114;0;0;2457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5472;7982;4519;0;0;0;17973;66;8161;3190;506;3;0;966;12891;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;;9;BRACO DO NORTE;SC;01/03/2014;33296;0;2;5;0;0;0;0;8;139;1372;1860;1248;140;0;0;4758;4;106;257;491;156;0;0;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2406;7283;7844;4458;2390;0;24397;87;1967;191;197;26;0;653;3121;0
APEAL - CREDITO IMOBILIARIO S/A;12719654;n1;I;2;;31;MACEIO;AL;01/03/2014;33283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;32482;196;602;0;0;0;33283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA. - SICOOB CREDIEMBRAPA;2338666;b3S;I;2;;9;BRASILIA;DF;01/03/2014;33048;43;985;2438;6622;5762;190;0;16039;70;1864;4944;4530;1943;12;0;13363;1;179;506;1266;536;1;0;2487;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;66;113;95;0;0;0;863;1136;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;I;2;;9;ARACAJU;SE;01/03/2014;32545;0;50;138;259;119;28;0;595;117;1718;3585;4124;1796;4108;5;15453;123;2017;5033;5904;313;0;0;13391;0;0;0;0;0;0;0;0;113;1313;298;1;0;0;0;1725;0;0;0;0;0;0;0;0;31;416;934;0;0;0;0;1381;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;;9;LAGOA DA PRATA;MG;01/03/2014;32222;2;6;16;24;0;0;0;47;375;2942;7202;7396;108;2;0;18025;6;141;340;404;2;0;0;892;0;0;0;0;0;0;0;0;415;5208;713;4;0;0;0;6339;0;0;0;0;0;0;0;0;101;5157;731;19;0;0;911;6919;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;I;2;;9;CHOPINZINHO;PR;01/03/2014;31953;0;0;0;0;0;0;0;0;31;677;1412;1740;311;4;0;4174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;6;18;98;2035;12289;6011;4065;2880;0;27378;8;188;0;27;8;0;152;384;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO   SICOOB/SC   CREDISERRA;1692448;b3S;I;2;;9;URUPEMA;SC;01/03/2014;31952;3;88;207;405;93;1;0;798;92;1480;1960;2172;847;131;0;6681;6;197;567;1072;442;8;0;2292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;661;10302;2795;941;199;0;14975;133;3610;1357;900;470;326;411;7206;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;I;2;;9;CORONEL VIVIDA;PR;01/03/2014;31558;0;0;0;0;0;0;0;0;221;958;1405;1770;361;22;0;4738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;4;10;258;1598;15872;4059;2609;1958;0;26354;57;129;11;27;25;15;192;456;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;I;2;;9;IPATINGA;MG;01/03/2014;31425;77;1664;6175;10646;99;0;0;18661;96;836;1916;2403;69;0;0;5321;70;332;828;1380;61;0;0;2671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;62;290;134;12;0;531;274;1728;704;457;20;0;1057;4241;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;01/03/2014;31148;0;18;45;60;0;0;0;123;95;3548;6245;6341;575;0;0;16804;31;226;534;718;75;0;0;1584;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;20;920;6974;1581;0;0;0;9495;69;1536;314;327;31;0;862;3139;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;I;2;;9;ITAPEMA;SC;01/03/2014;31061;0;41;121;230;44;0;0;436;207;1568;3438;3968;744;0;0;9925;77;1121;2912;4570;538;0;0;9218;0;0;0;0;0;0;0;0;308;3900;0;0;0;0;0;4207;0;0;0;0;0;0;0;0;219;4534;1902;299;152;0;169;7275;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;;10;RECIFE;PE;01/03/2014;30801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9389;21085;324;0;0;0;30801;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;I;2;;9;BELEM;PA;01/03/2014;30614;7;217;468;518;119;0;0;1329;153;4383;9983;11032;1006;0;0;26557;0;112;260;360;65;0;0;797;0;0;0;0;0;0;0;0;75;998;205;0;0;0;0;1279;0;0;0;0;0;0;0;0;5;187;461;0;0;0;0;653;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;I;2;;9;FLORIANOPOLIS;SC;01/03/2014;30584;0;65;175;183;0;0;0;423;207;3015;7610;8464;449;0;0;19746;46;688;1932;2642;50;0;0;5358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;2006;2736;197;15;0;0;5058;0
BANCO TRICURY S.A.;57839805;b2;I;2;;8;SAO PAULO;SP;01/03/2014;30497;0;0;0;0;0;0;0;0;2021;5191;15402;7855;28;0;0;30497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;I;2;;9;GUARULHOS;SP;01/03/2014;30452;33;2192;8061;15431;3767;532;0;30017;227;141;68;0;0;0;0;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;I;2;;9;NOVA FRIBURGO;RJ;01/03/2014;30280;0;0;0;0;0;0;0;0;127;1671;4388;8567;4322;3106;0;22181;12;603;1589;2327;257;0;0;4789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1230;1022;904;144;2;0;3310;0
