Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;42795;109668;0;0;3648532;0;3758199;5339764;0;0;0;0;27153;27153;9285198;18410315;2962985;8051932;29425231;1434;4609460;34036125
PAN;1000080257;b1;S3;C;2;SAO PAULO;SP;42795;55301;0;12405512;3357605;0;15818418;1154420;1648558;242143;877062;0;7348;2775111;129428;19877377;207448;4165342;24250167;1101;3417895;27669163
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;42795;27023;0;572817;5383610;0;5983450;22791;970148;2544874;3173413;0;6973;6695407;7159928;19861576;1238043;2034763;23134383;30077;3031925;26196385
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;42795;647889;0;283244;4417099;12471;5360702;1227469;568252;400263;4994629;1613798;0;7576941;2482983;16648096;31302;3030916;19710315;96448;2741797;22548560
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;42795;35491;0;387;235153;0;271031;567676;1015757;1772015;0;0;0;2787772;12033528;15660007;324736;3724706;19709449;175;2214793;21924417
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;42795;74981;9724;120892;1987400;3528;2196524;6562994;134118;171420;34000;55066;291;394895;7063436;16217849;95363;4135996;20449208;31393;1234419;21715020
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;42795;126360;0;21018;2698057;0;2845435;39764;0;0;39344;0;0;39344;3312396;6236940;892037;12861326;19990303;1051;1397742;21389096
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;42795;976257;2516204;129131;6088206;16788;9726586;8085220;411721;236334;0;0;0;648055;365688;18825548;0;776018;19601566;3882;1287117;20892565
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;42795;536819;0;512934;7305546;0;8355299;876372;0;0;0;0;0;0;328184;9559856;5135170;3559472;18254497;1458;2101026;20356982
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;13296680;13296680;0;695426;13992106;7037;2464246;16463389
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;42795;0;0;238363;2744944;0;2983307;0;0;0;749064;0;0;749064;6087998;9820369;81063;3544001;13445433;106438;2740090;16291962
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;42795;6553;0;103018;437486;0;547057;1235663;0;0;0;0;0;0;3826959;5609679;459815;8187330;14256823;24125;1320725;15601673
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;42795;27268;0;100388;6658951;0;6786606;11999;26748;158695;615828;592356;0;1393627;529917;8722150;778522;3234148;12734819;0;2643042;15377861
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;42795;635309;499316;95158;1315477;705662;3250922;169997;0;419991;0;0;0;419991;815149;4656059;0;8388246;13044305;0;1892754;14937059
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;42795;678171;1613120;304702;6066691;13385;8676068;703981;440839;0;177731;0;0;618570;260778;10259398;0;2240486;12499883;66;1340222;13840172
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;42795;6935;0;0;849438;0;856373;0;0;461311;265291;0;0;726603;2370878;3953854;343363;7679844;11977061;570;832691;12810322
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;42795;696;0;117345;2017635;0;2135676;0;0;0;0;0;0;0;4118780;6254456;480143;5177511;11912110;8762;794436;12715308
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;42795;15576;0;0;73045;0;88621;1735986;0;179754;3827419;0;1716177;5723350;2013392;9561348;159542;551346;10272236;18171;2287442;12577850
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;42795;0;0;0;1640825;0;1640825;2215406;0;0;0;0;229651;229651;0;4085882;1518363;3325367;8929611;0;2677949;11607560
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10828195;10828195;0;361513;11189709
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;42795;0;0;1726972;814502;0;2541474;0;0;0;1987760;0;0;1987760;0;4529234;0;4304947;8834181;252146;1833990;10920317
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;42795;242142;187333;43418;6389470;0;6862363;236105;41600;309262;206791;70233;0;627886;0;7726354;2372;1667672;9396399;711;895797;10292907
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;42795;336797;0;149175;1479930;0;1965902;9996;0;0;232340;0;0;232340;1890829;4099066;390634;3698417;8188118;5809;1566678;9760605
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;42795;0;0;3053;128385;0;131438;2186856;0;0;0;0;0;0;1262137;3580430;3331053;690551;7602034;0;1423717;9025751
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;42795;28;0;0;0;0;28;972616;0;0;0;0;0;0;0;972645;0;2221045;3193689;0;5659049;8852738
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;42795;11465;0;72202;2934461;0;3018128;639845;683326;551274;164568;85701;0;1484869;919889;6062731;1222957;158319;7444007;104768;1153944;8702720
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;42795;102006;0;149471;3167053;0;3418530;100996;987171;889729;189814;0;2337;2069051;143194;5731770;43461;313063;6088294;6579;2079905;8174779
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;42795;0;0;66700;169648;0;236348;0;0;0;239913;0;0;239913;5473253;5949514;0;675263;6624777;25438;1496467;8146682
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;42795;61834;0;0;2121961;1;2183796;34834;0;0;0;0;0;0;2293327;4511956;151063;2552308;7215327;2917;853611;8071855
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;42795;0;0;0;856485;0;856485;0;0;79720;236826;0;0;316546;4979156;6152187;6029;148344;6306559;186651;1231254;7724464
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;42795;0;0;557760;1308401;0;1866161;4137430;0;0;82142;0;10804;92946;240514;6337052;177479;322458;6836989;601;620945;7458535
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;42795;0;0;0;0;0;0;0;0;57605;340719;0;0;398323;4448291;4846614;32019;720597;5599230;12121;1715543;7326894
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;42795;69905;0;0;94425;0;164329;0;0;0;0;0;0;0;5832638;5996967;0;245554;6242521;20551;931463;7194535
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6847447;6847447;0;160345;7007793
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;42795;24018;0;33714;3393418;0;3451150;93324;450829;612059;150883;0;0;1213771;291924;5050169;111116;567088;5728373;9083;1003174;6740631
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;42795;0;0;50880;0;736897;787777;0;119514;0;0;0;0;119514;0;907291;0;108908;1016198;0;5329629;6345827
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;42795;0;0;39639;0;0;39639;90986;0;0;414848;0;0;414848;0;545474;0;3764912;4310386;0;2007929;6318314
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;42795;514128;855577;524160;2771068;0;4664933;305215;0;0;69974;0;0;69974;1362;5041485;0;299254;5340738;0;865246;6205984
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;42795;85;0;0;4533590;616;4534291;0;0;0;0;0;0;0;177183;4711473;0;795627;5507101;0;265709;5772810
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;42795;8953;0;160580;3021494;0;3191028;128091;39869;0;901543;0;0;941412;52746;4313277;0;84704;4397980;22;1228343;5626345
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;200208;200208;0;4867229;5067437;0;417161;5484598
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;42795;0;0;826341;0;0;826341;0;0;0;313598;0;0;313598;109641;1249580;14883;3552528;4816990;0;611430;5428420
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;42795;0;0;0;0;0;0;129434;0;0;0;0;0;0;102577;232011;90753;4135189;4457952;203;787637;5245792
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;42795;0;0;0;43553;0;43553;0;0;0;0;0;0;0;4039361;4082914;0;176356;4259271;58078;847656;5165005
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;42795;391261;0;0;1567867;24132;1983260;0;0;656859;0;0;0;656859;12468;2652587;0;1097060;3749647;0;1246505;4996152
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;42795;0;0;439170;197589;0;636759;0;0;0;987394;0;0;987394;2066660;3690813;236477;410555;4337845;56912;591064;4985821
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;42795;0;0;2423234;42031;0;2465266;0;0;0;0;0;0;0;321471;2786737;59561;588207;3434505;6223;1454090;4894818
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;42795;52163;0;74447;3075811;0;3202420;261289;187341;10885;30127;58640;0;286993;91027;3841729;338;261168;4103236;1673;746002;4850912
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;42795;582931;1189778;194992;1726819;1181;3695701;43070;25527;0;40904;0;0;66431;87799;3893002;0;592005;4485007;71;353310;4838388
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;42795;0;0;0;4232287;0;4232287;0;0;0;0;0;0;0;0;4232287;0;177855;4410143;0;251511;4661654
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;42795;71528;0;23252;757781;0;852561;827526;44457;831621;560281;97;0;1436457;721670;3838213;2171;109717;3950101;5592;577474;4533168
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;42795;34200;0;0;167634;0;201834;0;62704;478322;0;0;0;541027;1795962;2538822;219841;1218179;3976843;0;465757;4442600
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;42795;2;0;0;96875;0;96877;0;0;0;0;0;0;0;0;96877;0;3989772;4086650;0;165645;4252295
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;S4;I;2;SAO PAULO;SP;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185752;185752;0;4016624;4202376
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;42795;0;0;98602;2225584;0;2324186;0;0;0;927849;0;0;927849;145654;3397689;4728;112735;3515151;1810;639097;4156058
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;42795;16372;0;0;1992660;0;2009032;45624;0;0;0;0;0;0;601222;2655877;75067;805407;3536351;288;571060;4107698
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;42795;0;0;202336;3146371;0;3348706;0;0;0;0;0;0;0;0;3348706;0;238823;3587530;0;456859;4044389
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;42795;323267;0;126979;2266947;31828;2749020;0;0;0;0;0;0;0;10061;2759081;0;275262;3034343;0;970832;4005174
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;42795;16772;0;160818;1922474;0;2100065;118487;86804;857634;20456;0;0;964894;26446;3209891;6828;214075;3430794;6063;488308;3925165
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;42795;0;0;0;17296;0;17296;0;0;0;0;0;0;0;2953823;2971119;0;98174;3069293;22979;731405;3823677
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3647837;3647837;0;122111;3769949
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;2885310;2885310;0;131281;3016592;53;660387;3677032
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;42795;54798;0;0;1511804;0;1566602;18103;1302536;3481;0;0;0;1306017;37084;2927806;0;116002;3043808;0;350719;3394528
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;42795;62038;0;0;1368413;0;1430451;483773;146410;14554;0;0;0;160964;4693;2079882;45964;781693;2907538;0;381181;3288720
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;42795;0;0;501762;0;0;501762;0;0;0;0;0;0;0;1807574;2309336;497;92153;2401986;17784;824393;3244163
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;42795;0;0;0;0;0;0;0;0;0;0;0;1153653;1153653;91543;1245196;21982;1253136;2520313;0;722976;3243289
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;42795;194;0;40443;1078912;0;1119549;144501;0;0;84931;0;0;84931;1064163;2413143;42337;143623;2599103;10;513343;3112455
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;42795;56936;0;96575;1051593;0;1205103;182692;212442;0;247648;0;0;460091;362103;2209989;46;103168;2313202;1024;501886;2816111
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;42795;0;0;0;2340255;0;2340255;0;0;0;0;0;0;0;112636;2452891;0;115045;2567936;0;214006;2781941
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;42795;0;0;324848;0;0;324848;0;0;0;0;0;8200;8200;0;333048;0;1702756;2035804;0;735072;2770876
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;S4;I;2;SERTAOZINHO;SP;42795;210156;0;0;840317;10568;1061041;0;0;341921;0;0;0;341921;117509;1520471;116;891235;2411822;0;353348;2765170
OMNI - PRUDENCIAL;1000080460;n1;S4;C;2;SAO PAULO;SP;42795;0;0;15307;590354;0;605661;0;0;0;0;0;1446910;1446910;0;2052571;0;419124;2471695;3460;274855;2750010
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;42795;60272;0;4743;697079;54263;816356;913960;39529;48602;0;0;0;88131;38591;1857039;5326;659926;2522291;0;214911;2737202
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;42795;3792;0;1462;115176;0;120430;0;489491;0;43759;0;0;533250;379376;1033057;1410;558019;1592486;1357;1100028;2693871
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2284461;2284461;0;149767;2434228
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;1617681;1617681;0;690584;2308265;0;76703;2384968
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;42795;0;0;0;1321261;0;1321261;0;0;0;0;0;0;0;34846;1356107;90955;551397;1998459;0;304738;2303196
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;42795;172396;0;0;718458;19883;910737;0;125209;0;271116;0;0;396325;130794;1437856;0;341743;1779600;162;452282;2232044
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;42795;259608;0;849;1043714;11566;1315736;0;0;0;0;0;0;0;11743;1327479;0;609641;1937121;0;274666;2211786
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;42795;0;0;0;55668;0;55668;0;0;0;0;0;0;0;155235;210903;0;1884499;2095402;0;109337;2204739
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;42795;99285;0;0;546680;0;645965;0;0;0;0;0;0;0;962105;1608069;0;60740;1668809;0;506333;2175143
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;42795;14193;0;107909;893682;120;1015904;8344;45931;0;588;0;0;46519;4807;1075573;0;596988;1672561;91;499850;2172503
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;42795;398421;0;0;950491;8001;1356914;0;0;0;0;0;0;0;11035;1367949;0;479042;1846991;0;295233;2142225
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;42795;5;0;0;1138108;405213;1543326;0;0;0;0;0;0;0;8076;1551402;0;120176;1671578;0;435082;2106660
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;42795;149033;0;0;1336654;16278;1501964;0;0;0;0;0;0;0;15966;1517931;0;172848;1690779;0;310545;2001323
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;1406323;1406323;0;259492;1665815;2702;287294;1955811
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;42795;5340;0;0;444288;0;449627;188038;54811;109426;17444;0;0;181681;564416;1383763;36501;180299;1600562;587;343607;1944756
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1831308;1831308;0;70923;1902231
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;42795;228905;0;0;1323627;36442;1588974;0;0;0;0;0;0;0;0;1588974;0;38623;1627598;0;259669;1887266
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;42795;1355;0;0;24855;0;26210;0;0;216580;0;0;0;216580;705483;948273;1740;344427;1294440;2562;542687;1839690
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1722913;1722913;0;89000;1811914
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;42795;234031;0;0;611305;4753;850090;0;0;0;0;0;0;0;133146;983236;0;366888;1350124;0;452700;1802824
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;42795;0;0;0;0;0;0;0;0;0;0;0;0;0;183549;183549;0;41901;225450;0;1569672;1795121
