Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;42795;34981916;12359893;31599428;14904459;3382489;-14475;3971010;0,1587;0,0144;5;0
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;42795;34036125;1202992;29426665;18410315;4609460;56891;4604032;0,2243;0,0247;8;1
PAN;1000080257;b1;S3;C;2;SAO PAULO;SP;42795;27669163;19840600;24251268;19877377;3417895;3669;2339846;0,1131;0,2051;4;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;42795;26196385;11482882;23164460;19861576;3031925;96855;3292140;0,1562;0,0108;6;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;42795;22548560;12887969;19806763;16648096;2741797;122319;2736631;0,1713;0,0915;39;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;42795;21924417;15893599;19709624;15660007;2214793;132076;2710922;0,1409;0,0062;17;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;42795;21715020;7161242;20480601;16217849;1234419;-128447;975326;0,1208;0,1156;15;0
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;42795;21389096;878457;19991354;6236940;1397742;12278;1379919;0,2734;0,031;2;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;42795;20892565;3754322;19605448;18825548;1287117;38453;1253415;0,1832;0,2161;131;27
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;42795;20356982;974510;18255955;9559856;2101026;59524;2072074;0,17;0,0218;2;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;42795;16463389;13500448;13999143;13296680;2464246;41868;2295162;0,1512;0,0103;3;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;42795;16291962;14185618;13551871;9820369;2740090;110217;3682608;0,2555;0,004;1;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;42795;15601673;1538685;14280948;5609679;1320725;-34811;1320609;0,3251;0,0365;5;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;42795;15377861;7914226;12734819;8722150;2643042;7025;1548843;0,1871;0,1988;31;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;42795;14937059;3707535;13044305;4656059;1892754;-55558;2662539;0,1522;0,0925;124;3
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;42795;13840172;9303583;12499949;10259398;1340222;26381;1436809;0,1541;0,1294;124;6
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;42795;12810322;1694402;11977630;3953854;832691;-1558;814587;0,1461;0,0271;3;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;42795;12715308;3397728;11920872;6254456;794436;16929;794427;0,2302;0,0025;2;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;42795;12577850;6709343;10290407;9561348;2287442;30225;2269794;0,2514;0,1384;41;1
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;42795;11607560;327663;8929611;4085882;2677949;70471;2217654;0,2653;0,0084;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;42795;11189709;243969;10828195;0;361513;0;169177;0,1794;0,0361;0;0
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;42795;10920317;8580986;9086327;4529234;1833990;56619;1617296;0,1757;0,0479;1;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;42795;10292907;6303975;9397110;7726354;895797;3498;989685;0,141;0,2425;194;36
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;42795;9760605;2235436;8193927;4099066;1566678;18349;1448445;0,2078;0,008;1;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;42795;9025751;0;7602034;3580430;1423717;18479;1417305;0,238;0,0203;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;42795;8852738;0;3193689;972645;5659049;16167;5659049;0,404;0,0022;1;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;42795;8702720;3967248;7548775;6062731;1153944;652;1077350;0,151;0,1883;8;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;42795;8174779;4859576;6094873;5731770;2079905;-144610;1128497;0,1417;0,2548;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;42795;8146682;7752138;6650215;5949514;1496467;-12906;1525043;0,1762;0,001;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;42795;8071855;2353866;7218244;4511956;853611;20304;1431978;0,2651;0,0035;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;42795;7724464;7337351;6493211;6152187;1231254;33819;1199906;0,1604;0,0069;1;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;42795;7458535;456446;6837590;6337052;620945;2602;589729;0,1694;0,0375;3;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;42795;7326894;5995060;5611351;4846614;1715543;-8559;1008707;0,1535;0,1026;1;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;42795;7194535;7162814;6263072;5996967;931463;28694;988090;0,1438;0,0058;2;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;42795;7007793;92044;6847447;0;160345;0;74175;0,1298;0,0491;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;42795;6740631;3267584;5737457;5050169;1003174;-8682;510268;0,1082;0,0188;4;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;42795;6345827;1723833;1016198;907291;5329629;44265;622802;0,2692;0,0741;57;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;42795;6318314;5367099;4310386;545474;2007929;77973;1291818;0,2589;0,1535;1;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;42795;6205984;3724960;5340738;5041485;865246;34618;799406;0,2014;0,0945;111;30
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;42795;5772810;76796;5507101;4711473;265709;4508;181815;0,1348;0,0473;0;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;42795;5626345;3781127;4398002;4313277;1228343;33306;772571;0,2019;0,2767;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;42795;5484598;6118;5067437;200208;417161;18083;253408;0,1755;0,2071;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;42795;5428420;5001362;4816990;1249580;611430;58182;608627;0,1419;0,004;3;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;42795;5245792;0;4458155;232011;787637;45181;629998;0,1887;0,0856;2;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;42795;5165005;4669424;4317349;4082914;847656;18534;845861;0,2003;0,008;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;42795;4996152;2674807;3749647;2652587;1246505;39581;1245145;0,3372;0,0647;0;56
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;42795;4985821;3893594;4394757;3690813;591064;12828;526238;0,1497;0,0207;1;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;42795;4894818;3377879;3440728;2786737;1454090;58801;976447;0,2441;0,011;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;42795;4850912;2334215;4104909;3841729;746002;14859;653823;0,2021;0,1239;15;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;42795;4838388;2290290;4485078;3893002;353310;16091;412725;0,1513;0,2126;63;12
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;42795;4661654;0;4410143;4232287;251511;8832;163065;0,1718;0,018;0;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;42795;4533168;2019098;3955693;3838213;577474;9107;556012;0,2337;0,0204;6;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;42795;4442600;2346769;3976843;2538822;465757;25029;465757;0,1858;0,0006;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;42795;4252295;86453;4086650;96877;165645;7537;101727;0,1159;0,0436;0;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;S4;I;2;SAO PAULO;SP;42795;4202376;2021886;185752;0;4016624;253159;4002315;0,5485;0,0082;1;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;42795;4156058;2968399;3516961;3397689;639097;8935;611940;0,2246;0,0096;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;42795;4107698;577573;3536638;2655877;571060;2083;551219;0,2554;0,008;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;42795;4044389;2785295;3587530;3348706;456859;-9695;456859;0,245;0;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;42795;4005174;2110801;3034343;2759081;970832;50316;970690;0,313;0,0162;0;83
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;42795;3925165;1125534;3436857;3209891;488308;-28893;244731;0,1087;0,2788;13;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;42795;3823677;3432835;3092272;2971119;731405;-16108;725375;0,1978;0,0163;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;42795;3769949;63043;3647837;0;122111;0;70762;0,222;0,0342;0;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;42795;3677032;3072647;3016645;2885310;660387;-16362;480347;0,1404;0,0637;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;42795;3394528;2377654;3043808;2927806;350719;6068;344954;0,1775;0,0226;39;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;42795;3288720;660325;2907538;2079882;381181;1393;345724;0,1203;0,025;3;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;42795;3244163;3162265;2419770;2309336;824393;7951;850484;0,2496;0,0064;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;42795;3243289;2777464;2520313;1245196;722976;76556;721839;0,2406;0,0006;1;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;42795;3112455;1070014;2599113;2413143;513343;-8610;502464;0,2042;0,0061;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;42795;2816111;1776287;2314226;2209989;501886;5984;501876;0,1645;0,0677;8;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;42795;2781941;76936;2567936;2452891;214006;0;205260;0,5856;0,0428;0;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;42795;2770876;2240244;2035804;333048;735072;22622;430451;0,1034;0,1307;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;S4;I;2;SERTAOZINHO;SP;42795;2765170;1579393;2411822;1520471;353348;-3702;338497;0,1397;0,0313;0;27
OMNI - PRUDENCIAL;1000080460;n1;S4;C;2;SAO PAULO;SP;42795;2750010;2348969;2475155;2052571;274855;15394;365726;0,1362;0,0067;2;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;42795;2737202;446962;2522291;1857039;214911;9737;205851;0,1912;0,0285;2;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;42795;2693871;1351490;1593843;1033057;1100028;56128;1038733;0,2877;0,2698;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;42795;2434228;89869;2284461;0;149767;5378;149394;0,3029;0,0479;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;42795;2384968;7991;2308265;1617681;76703;2994;76682;0,1202;0,2337;0;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;42795;2303196;0;1998459;1356107;304738;4527;301741;0,3451;0,0059;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;42795;2232044;1447540;1779762;1437856;452282;19895;422410;0,1685;0,1565;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;42795;2211786;1314315;1937121;1327479;274666;13070;267057;0,1603;0,1967;0;75
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;42795;2204739;42600;2095402;210903;109337;2102;85475;0,1883;0,1853;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;42795;2175143;1205187;1668809;1608069;506333;26851;506049;0,3772;0,0016;0;41
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;42795;2172503;220376;1672653;1075573;499850;10406;269266;0,1315;0,2294;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;42795;2142225;1068994;1846991;1367949;295233;17642;292329;0,1839;0,1666;0;48
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;42795;2106660;1432660;1671578;1551402;435082;24325;434618;0,2646;0,0131;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;42795;2001323;694911;1690779;1517931;310545;12901;303947;0,2857;0,0678;0;41
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;42795;1955811;1558954;1668517;1406323;287294;1701;327834;0,1556;0,0227;1;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;42795;1944756;601370;1601149;1383763;343607;4574;341321;0,2283;0,0148;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;42795;1902231;0;1831308;0;70923;752;65774;0,1361;0,031;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;42795;1887266;598320;1627598;1588974;259669;16661;259436;0,2378;0,0316;0;33
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;42795;1839690;742101;1297003;948273;542687;4901;524507;0,4468;0,0078;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;42795;1811914;6890;1722913;0;89000;3596;75440;0,1929;0,3868;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;42795;1802824;896362;1350124;983236;452700;19148;449376;0,2951;0,0548;0;28
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;42795;1795121;1202392;225450;183549;1569672;26748;236042;0,4164;0,005;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;42795;1686148;9705;1577551;0;108597;4908;56777;0,2104;0,0611;0;1
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;42795;1656014;861831;1459840;1283900;196174;7875;195836;0,1559;0,1956;0;72
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;S4;I;2;LONDRINA;PR;42795;1650203;626715;1155905;1110058;494298;22045;492404;0,409;0,0194;0;25
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;42795;1624825;855311;1329744;958414;295081;18153;285016;0,2335;0,1078;0;43
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;42795;1581267;483502;1328859;665349;252408;10071;239659;0,1552;0,0565;12;1
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;42795;1572917;5370;1537254;0;35663;0;23029;0,1531;0,0708;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;42795;1565246;560827;1358616;1179407;206629;13815;216286;0,2294;0,0749;0;30
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;42795;1551572;1150026;482454;439130;1069118;22123;716232;0,5236;0,0463;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;42795;1538157;372029;1219609;1104927;318548;17741;315064;0,3997;0,1267;0;21
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;42795;1526528;1076425;1072625;866263;453904;-16945;335607;0,328;0,022;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;42795;1526504;653753;1239449;787036;287055;17731;284023;0,2396;0,0682;0;15
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;42795;1509202;0;1486620;8258;22582;0;20886;0,1738;0,1483;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;42795;1479396;783673;1261737;897840;217659;13055;222608;0,1866;0,1041;0;49
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;42795;1405433;865474;1099711;1033932;305722;17231;305264;0,3437;0,0648;0;14
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42795;1393871;0;1349752;0;44119;0;43158;0,2034;0,1899;0;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;42795;1379809;1352959;1078124;948085;301685;4014;257300;0,1962;0,0038;2;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;42795;1366422;616706;1317551;1202953;48871;-6560;-10376;-0,0112;0;5;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;42795;1310575;704015;1034937;676160;275639;12747;271386;0,2859;0,092;0;26
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;42795;1295424;1230596;743910;558136;551514;13846;551512;0,4284;0;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;42795;1292169;613734;1135463;788936;156706;8333;153803;0,1776;0,3514;0;22
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;1255055;511649;1014411;987456;240643;13650;240494;0,3618;0,0335;0;12
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;I;2;RIO DE JANEIRO;RJ;42795;1252619;449606;1109870;1103958;142749;7837;142604;0,1949;0,0154;2;0
