Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/03/2016;17168098;13179272;665082;0;0;0;2307547;0;0;594268;0;0;0;172900;249030;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/03/2016;15555665;13875996;306;138778;0;0;1521944;0;0;0;14851;0;0;3790;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/03/2016;14595140;13046995;0;81751;0;1285006;176433;0;0;0;0;0;0;0;4955;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/03/2016;13326366;7146169;28535;1224355;0;1609019;911383;0;19;2213224;0;0;143986;0;49676;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/03/2016;12743673;8407730;3079;10324;0;11683;2311777;1097523;129079;274;0;0;6623;534929;72712;157940
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/03/2016;12683438;9030071;1486;2644721;0;0;0;0;0;501076;145;0;386;505238;314;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/03/2016;12031985;8341216;0;14052;0;2353258;845483;0;0;0;0;0;0;5735;472241;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/03/2016;11221414;3404588;311;217936;0;16574;4862231;16324;0;5028;23606;0;0;221633;88;2453096
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/03/2016;10682020;10046208;78179;268868;0;0;176127;0;0;0;0;0;0;0;112637;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/03/2016;9879340;9872997;0;0;0;0;0;0;0;0;0;0;0;0;6343;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/03/2016;9522811;8032035;1021062;86678;0;360920;0;0;0;10794;0;0;0;0;11322;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/03/2016;9352864;8558270;0;698850;0;0;0;95727;0;0;0;0;0;0;18;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/03/2016;8193092;6581969;0;0;0;40650;1286407;0;0;0;0;0;0;102146;181919;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2016;7821019;5890301;95732;0;0;269059;1399171;0;0;0;0;0;0;0;166756;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/03/2016;7516900;991251;8974;0;0;0;1654422;0;0;0;1269264;0;0;0;0;3592989
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/03/2016;7345562;5320596;0;145083;0;9322;1728684;74621;0;0;0;0;0;33892;33365;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/03/2016;6693684;6662040;0;31637;0;0;0;0;0;0;0;0;0;0;7;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/03/2016;6428233;5821172;0;33753;570456;0;0;2851;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/03/2016;5839964;2446422;12964;1303622;0;108;156535;324773;25540;202829;623420;0;14078;729652;21;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/03/2016;5496366;1698962;20631;0;0;0;2337225;0;663170;19194;0;0;0;0;24025;733158
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/03/2016;5000822;4361336;0;0;0;0;0;0;0;0;0;0;0;0;639486;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/03/2016;4507493;4450065;0;40068;0;0;17355;0;0;0;0;0;0;0;4;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/03/2016;4424481;4252127;0;0;0;0;0;0;0;0;0;0;0;0;172354;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/03/2016;4323163;4269142;0;0;0;34674;19338;0;0;0;0;0;0;0;8;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/03/2016;4208677;2637086;0;0;0;0;229040;0;373630;0;0;0;0;0;0;968921
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/03/2016;4147702;1954336;0;0;0;0;1275550;0;0;4325;0;0;0;905836;7655;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/03/2016;3962744;3384375;0;1274;0;4467;359740;37761;0;57172;0;0;0;28375;89581;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/03/2016;3944936;1312147;0;101578;0;9774;1497627;104615;0;0;263175;0;0;207251;47;448722
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/03/2016;3922515;1532668;457335;372959;0;669515;791285;13918;708;32639;0;0;0;48832;2656;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/03/2016;3920296;3614417;0;267297;0;0;0;38580;0;0;0;0;0;0;2;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/03/2016;3914671;2494381;347075;12606;0;4547;748426;0;0;11207;0;0;0;266071;30358;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/03/2016;3892973;160868;0;0;0;0;416011;0;3316094;0;0;0;0;0;0;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/03/2016;3809811;3781411;0;0;0;0;27559;0;0;0;0;0;0;0;842;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/03/2016;3603386;1189864;950;218;0;530477;1263942;0;0;0;0;0;0;0;34379;583555
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/03/2016;3469190;2402018;32257;642618;0;0;0;337999;0;2312;1695;0;0;50291;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/03/2016;3466285;3453712;9;0;0;362;0;0;0;4082;0;0;0;0;8119;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/03/2016;3449733;2525055;0;0;0;87158;834980;0;0;0;0;0;0;0;2539;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/03/2016;3438204;3425595;0;0;0;0;0;0;0;0;0;0;0;0;12609;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/03/2016;3110290;439341;0;0;0;0;2505627;0;0;0;0;0;0;165312;11;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/03/2016;3104404;2944812;0;54501;0;0;44122;0;0;0;0;0;0;60969;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/03/2016;2917722;480946;0;0;99394;0;1086725;0;0;0;0;0;0;0;0;1250656
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/03/2016;2753882;839001;0;0;0;0;0;0;0;0;0;0;0;1914882;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/03/2016;2615531;1377469;0;0;0;0;0;0;0;0;0;0;0;0;1238061;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/03/2016;2421557;1780387;1128;15;0;0;639625;0;0;0;0;0;0;0;403;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/03/2016;2254278;2022165;0;0;0;0;0;0;0;0;0;0;0;0;232113;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/03/2016;2202553;2086827;0;0;0;0;0;0;0;0;0;0;0;0;115726;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2016;2196294;1086662;183988;3099;0;881250;0;0;0;0;0;0;0;0;41295;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/03/2016;2050015;1385574;375296;5585;0;0;190693;0;0;4767;0;0;0;17494;70606;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/03/2016;2036662;1244238;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;792424;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/03/2016;2026661;1904616;112814;0;0;0;0;0;0;0;0;0;0;0;9231;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/03/2016;2012145;0;0;0;0;0;536658;0;0;0;0;0;0;1475488;0;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/03/2016;1902351;167524;0;0;1044444;0;690383;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/03/2016;1838984;320038;0;0;0;0;1431882;0;5580;3773;0;0;0;77662;50;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/03/2016;1695675;1694799;0;0;0;0;0;0;0;0;0;0;0;0;875;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/03/2016;1640370;1545411;0;87500;0;0;0;7459;0;0;0;0;0;0;0;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/03/2016;1590491;1020104;283335;41495;0;14205;11069;4558;0;0;4892;0;0;210653;179;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/03/2016;1565306;1053715;36238;28288;0;3643;380647;0;0;32689;0;0;0;29943;143;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/03/2016;1498977;782871;0;336;0;2803;18035;537856;0;5077;0;0;0;146067;5933;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/03/2016;1487936;420397;1067335;0;0;0;0;0;0;0;0;0;0;0;205;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/03/2016;1478868;824563;0;5135;0;0;312290;83902;0;0;0;0;0;0;252977;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/03/2016;1437798;219727;82;7282;0;15808;978280;0;73813;4134;137;0;27;115562;2;22944
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/03/2016;1357293;1024371;0;624;0;8664;171290;0;0;0;0;0;0;152344;0;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/03/2016;1343092;35053;0;0;0;429;1003437;0;27444;405;0;0;0;253780;0;22545
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/03/2016;1334625;56280;1277878;0;0;0;0;0;0;0;0;0;0;0;468;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/03/2016;1312881;1312853;0;0;0;0;0;0;0;0;0;0;0;0;28;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/03/2016;1228225;562466;0;0;0;0;640158;0;0;0;0;0;0;25600;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/03/2016;1141055;567290;0;0;0;336026;234477;0;0;0;0;0;0;0;3263;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/03/2016;1137497;819952;0;0;0;24778;286671;0;0;0;0;0;654;0;5442;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/03/2016;1120078;159230;0;197190;0;0;0;27720;0;0;0;0;735938;0;1;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/03/2016;1055454;973746;19771;61609;0;142;0;0;0;0;0;0;0;0;186;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/03/2016;1046967;770630;0;0;0;18542;257795;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/03/2016;971843;970869;0;0;0;0;0;0;0;0;0;0;491;0;484;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/03/2016;942183;4063;0;0;0;0;0;0;938119;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/03/2016;932732;109663;6973;716211;0;383;0;14618;0;0;84431;0;140;0;312;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/03/2016;908213;496949;0;0;0;0;332509;0;0;0;0;0;0;0;0;78754
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/03/2016;878782;678983;0;0;0;39532;155999;0;0;0;0;0;0;0;4268;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/03/2016;878393;779236;0;89691;0;9465;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/03/2016;868043;832674;0;0;0;0;24978;0;0;0;0;0;0;0;10391;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/03/2016;800939;40180;0;80370;0;1368;560289;1458;0;0;0;0;0;117273;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/03/2016;795488;314601;0;0;0;0;480767;0;0;0;0;0;0;0;119;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/03/2016;776279;568593;0;0;0;36449;167712;0;0;0;0;0;0;0;3526;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/03/2016;755303;301999;1318;0;0;0;360322;0;0;23262;0;0;1549;66255;597;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/03/2016;730120;231;0;0;0;0;475608;0;0;0;0;0;0;254281;0;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/03/2016;728346;83847;0;0;0;0;637694;0;0;6803;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/03/2016;726340;582304;520;0;0;0;143048;0;0;0;0;0;0;0;469;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/03/2016;713571;45901;0;244411;0;0;348731;0;0;0;1570;0;0;0;0;72958
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/03/2016;685407;469731;208;101665;0;4300;0;87054;0;20883;0;0;1563;0;2;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/03/2016;671676;545638;0;0;0;0;0;0;0;0;0;0;0;0;126038;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/03/2016;664581;381822;0;280082;0;0;0;0;0;0;0;0;0;347;2329;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/03/2016;662956;439495;0;0;0;2735;219037;0;0;0;0;0;18;4;1667;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/03/2016;660376;598424;782;0;0;0;60702;0;0;0;0;0;0;0;468;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/03/2016;656479;502380;513;0;0;0;153090;0;0;0;0;0;0;0;496;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/03/2016;641290;577217;0;0;0;14949;45740;0;0;0;0;0;0;0;3384;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/03/2016;622684;616016;0;4148;0;0;0;0;0;2229;0;0;0;0;291;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/03/2016;615299;7;0;0;0;0;615291;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/03/2016;611873;197459;0;81;0;11511;397737;0;0;0;0;0;511;0;4575;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/03/2016;610174;395355;0;0;0;0;214454;0;0;0;0;0;0;0;365;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/03/2016;600865;261155;0;9756;0;0;329648;0;0;0;0;0;87;0;218;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/03/2016;592805;405774;935;0;0;0;185455;0;0;0;0;0;0;0;641;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/03/2016;589152;419636;0;0;0;25718;141527;0;0;0;0;0;0;0;2271;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/03/2016;572449;350771;0;0;0;54072;163013;0;0;0;0;0;1894;0;2698;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/03/2016;570988;478044;0;0;0;4922;85399;0;0;0;0;0;0;0;2624;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/03/2016;545140;240745;0;0;0;100685;82249;0;0;2946;0;0;0;0;118515;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/03/2016;533293;409852;0;0;0;33779;87554;0;0;0;0;0;0;0;2109;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/03/2016;529042;2058;0;0;0;0;0;0;0;0;0;0;0;526985;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/03/2016;528153;86950;28;0;0;0;441023;0;0;0;0;0;0;0;152;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/03/2016;523635;288578;0;0;0;14950;217656;0;0;0;0;0;0;0;2450;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/03/2016;517742;511618;0;0;0;0;0;0;0;0;0;0;0;0;6124;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/03/2016;511679;449075;0;0;0;0;61451;0;0;0;0;0;0;0;1153;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/03/2016;498076;424321;0;40;0;0;73296;0;0;0;0;0;0;0;419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/03/2016;495626;245819;0;33;0;20915;226677;0;0;0;0;0;0;0;2183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;;9;ITAJAI;SC;01/03/2016;485057;37799;0;33;0;0;446983;0;0;0;0;0;0;0;242;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/03/2016;484210;313785;0;0;0;51680;117618;0;0;0;0;0;0;0;1126;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/03/2016;484045;38104;130;0;0;61581;169754;0;0;214476;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/03/2016;476642;389356;4518;0;0;0;82389;0;0;0;0;0;0;0;380;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/03/2016;465344;264673;0;0;0;0;200094;0;0;0;0;0;0;0;577;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/03/2016;436407;277730;0;0;0;34819;121874;0;0;0;0;0;0;0;1984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/03/2016;435616;319676;967;0;0;0;114636;0;0;0;0;0;0;0;337;0
