Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;42430;9360483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116457;624083;2310832;1095638;537990;325325;0;5010325;76021;531575;1279995;1606461;694741;161364;0;4350157;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;42430;8832235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95618;1373322;3262727;3716274;384018;276;0;8832235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;42430;7927570;25751;371122;954363;1962127;898920;262316;0;4474599;19728;295057;522768;666957;195136;39984;0;1739628;2913;20732;51540;70956;10003;9;0;156153;796;25012;72871;189980;179618;232878;0;701155;9;1378;112;0;0;0;0;1499;33097;18152;120455;68767;49500;57724;2;347697;17602;89410;153355;65273;26893;11727;142579;506839;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;42430;7529249;36614;477474;1350435;2281709;1006005;200825;0;5353063;152;2933;3972;332;0;0;0;7388;60;30;6;0;0;0;0;96;0;0;0;0;0;0;0;0;270806;1265021;415677;30515;0;0;0;1982018;0;983;2498;0;0;0;0;3482;34111;47886;74601;26604;0;0;0;183203;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;42430;7316894;9170;207918;552329;982933;515597;99721;0;2367667;2343;205966;161241;147082;32145;12322;0;561099;36001;515438;1210075;1415797;99819;34;0;3277164;11;71;330;641;455;846;0;2354;1110;109909;20962;18;0;0;0;131998;0;10992;31295;18089;5001;0;0;65377;1046;654575;164203;33032;743;1259;0;854858;56376
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;42430;6345950;721;7485;20012;22053;2099;0;0;52369;317;540;1361;1297;52;0;0;3567;67481;904557;2268968;2737508;311000;491;0;6290005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;9;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;42430;6284654;32299;164245;386650;466446;105644;34341;153;1189778;3915;16913;68501;40601;199;79;0;130209;130921;202309;426555;334447;12334;3;0;1106569;0;0;0;0;0;0;0;0;158551;3548556;63383;31667;4491;0;0;3806648;0;0;0;0;0;0;0;0;532;1893;3399;9265;10969;25392;0;51449;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;42430;6254787;47831;389271;1055640;2046498;1141316;381500;0;5062056;18086;40620;63015;39830;476;19;0;162046;38827;122298;263887;285161;17773;1;0;727947;0;0;0;0;0;0;0;0;11336;154066;3625;215;66;0;0;169307;0;0;1613;0;0;0;0;1613;18084;25274;34841;32758;3898;13356;47;128258;3560
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;42430;5947659;6862;27006;57123;92275;23728;112;0;207106;38467;145859;285729;457217;69485;0;0;996756;0;0;0;0;0;0;0;0;845;17065;39311;101499;95746;399068;336352;989887;313234;2432287;563850;185694;437;0;0;3495503;0;0;44726;0;0;0;0;44726;52596;134085;22635;3879;487;0;0;213682;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;42430;5504510;0;2306;6241;9025;2958;550;0;21080;2286;116;98;240;0;0;0;2740;0;5428;16392;41710;23595;23797;0;110922;0;753;1706;4451;4182;17130;12572;40794;0;0;0;0;0;0;0;0;0;305913;599220;1636566;1316734;1425574;0;5284007;2279;7161;14017;18036;2216;1259;0;44968;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;42430;5000822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008797;2822484;1024951;144591;0;0;0;5000822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;42430;4817035;0;0;0;0;0;0;0;0;4493;47614;21794;82654;6061;54;0;162670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33803;897064;153379;1511773;1092904;536986;0;4225909;5988;59634;80897;216702;65130;105;0;428456;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;42430;4658902;25965;246152;660799;1158823;519570;49876;0;2661184;33267;135576;360744;642606;269492;16601;0;1458285;2738;10813;24020;22324;316;0;0;60211;0;303;768;1947;1155;1114;0;5287;15747;145129;0;0;0;0;0;160876;0;4713;20232;37482;18795;7106;0;88328;47099;72909;61692;31734;10466;830;0;224731;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;42430;4464978;708;16445;43511;62057;16633;583;1;139937;5794;9791;19898;13917;162;0;0;49561;0;0;0;0;0;0;0;0;0;2;5;14;14;70;138;243;11895;35453;9322;1;0;0;0;56671;562805;10601;6222;8795;70821;647997;0;1307242;55464;1874339;942560;35038;3867;57;0;2911325;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;42430;4208554;1592;7806;21604;21151;2973;6;0;55131;1346;1771;3081;1226;32;0;0;7455;7673;74149;173668;199829;18657;12;0;473987;0;0;0;0;0;0;0;0;364885;2496858;776596;30024;3604;0;0;3671967;0;0;0;0;0;0;0;0;4;1;3;4;0;0;0;13;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;42430;3814151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;683;1355;1182;152;0;0;3457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9793;709334;144997;1488918;916487;415246;0;3684775;5428;32084;30999;44570;11157;1680;0;125918;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;42430;3799016;0;0;0;0;0;0;0;0;30;293;1167;1853;1595;798;0;5737;152;60;5;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52591;375274;805770;1646887;705452;204802;0;3790775;73;828;849;485;52;0;0;2286;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;42430;3485322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16021;189879;355482;1003659;884085;950197;15;3399338;485;3602;11910;28783;17679;23525;0;85984;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;42430;3444500;5055;165041;633593;1040745;409011;145106;0;2398551;22899;202577;381671;298849;58646;5006;7;969656;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;8450;36662;9791;81;0;0;0;54984;89;0;2589;282;1874;1196;0;6030;4478;3703;6250;838;0;0;0;15269;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;42430;3443941;20220;291382;756507;1318620;632580;165987;0;3185294;18128;67628;55890;3482;0;0;0;145129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3520;5479;0;0;0;0;0;8999;0;0;0;0;0;0;0;0;16394;13659;18626;19504;12630;21932;1773;104519;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;42430;3247362;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;4;65000;533502;1206562;1339270;103015;10;0;3247359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;42430;3162073;1210;34438;91591;191188;81488;3994;0;403908;364;5191;15993;24925;10122;342;0;56938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34199;314483;859301;1555;1;1;0;1209540;0;64838;146421;378386;309777;381962;0;1281385;2111;16628;62372;101348;27842;0;0;210302;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;42430;2907009;5237;181986;463332;733641;283419;78042;0;1745657;369;64549;58991;25387;2577;4;0;151878;6683;198838;417784;357633;24823;10;0;1005770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;401;669;92;0;0;1406;0;2242;56;0;0;0;0;2298;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;42430;2701165;0;0;0;0;0;0;0;0;2;112;172;65;0;0;0;351;18589;454632;1074035;1051413;84474;65;0;2683207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;3102;7092;6909;315;0;0;17607;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;42430;2615531;96;640;1701;924;62;0;0;3423;97672;102970;56072;275;0;0;0;256989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667410;1315179;371170;1359;0;0;0;2355119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;42430;2313595;5217;87129;251743;441434;190348;50612;0;1026484;5351;34326;72777;58000;4033;45;0;174532;2305;11090;26261;30216;2203;0;0;72077;129;2885;8504;22458;21805;97017;90770;243568;24158;201468;495;0;0;0;0;226121;17883;15916;190433;91981;24801;868;0;341881;18698;79574;62802;49738;10211;7889;21;228933;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;42430;2202553;0;0;0;0;0;0;0;0;712816;1010499;477541;1697;0;0;0;2202553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;42430;2036662;702;2192;5465;922;0;0;0;9281;241628;216825;2399;58;0;0;0;460909;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;527533;380101;16300;0;0;0;923934;NI;NI;NI;NI;NI;NI;NI;NI;323560;226991;84495;7491;0;0;0;642537;NI
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;42430;2025088;0;0;0;0;0;0;0;0;809014;122683;155998;41733;1467;0;0;1130895;52106;127038;274786;285418;18651;0;0;757998;0;0;0;0;0;0;0;0;53550;54697;10014;591;0;0;0;118854;0;0;0;0;0;0;0;0;337;7418;9511;75;0;0;0;17342;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;42430;1908916;1;190;711;1149;2;0;0;2054;4975;89487;98865;69584;10004;5076;0;277992;630;10654;25756;34866;4276;2;0;76183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15085;159229;1074471;126477;9414;886;0;1385562;5151;102256;52513;5551;1607;47;0;167125;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;42430;1839878;7771;74177;205637;328237;136149;33715;1;785686;668;17587;13536;726;210;90;0;32817;0;0;0;0;0;0;0;0;4527;17782;34468;91632;87696;367762;20461;624327;341;18323;12197;31336;26249;4821;0;93266;0;0;0;0;0;0;0;0;4080;11435;27710;67467;73944;119075;71;303782;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;42430;1580279;1393;28120;60741;142542;123513;92991;0;449300;5318;82159;130693;163690;55497;15051;0;452407;0;15;36;20;0;0;0;71;286;3932;11650;30192;29239;126279;110144;311721;0;231448;0;0;0;0;0;231448;3069;5067;13678;23315;10170;10505;0;65804;4047;35933;29258;264;25;0;0;69527;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;42430;1479353;13;366;916;739;0;0;0;2034;10637;139364;327841;364447;41967;223;0;884480;3432;22308;56153;60903;4636;10;0;147443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10171;90716;186650;141431;15708;720;0;445395;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;42430;1431684;14562;103507;273468;439876;188208;41489;0;1061111;413;2984;6042;7358;347;300;69;17513;12611;41420;93795;117664;9331;1;0;274823;0;39;117;262;253;1102;327;2099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934;12603;13031;25693;23877;0;0;76138;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;42430;1398784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5854;53041;142791;331351;294593;378706;183290;1389627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;270;678;1582;1317;4261;835;9157;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;42430;1351065;0;0;0;0;0;0;0;0;0;48525;35452;10918;27255;0;0;122151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30122;359485;697832;66992;67339;7144;0;1228914;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;42430;1334203;618;74935;93778;167131;99908;25280;0;461650;11444;118472;196502;320020;186102;40013;0;872554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;42430;1292174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;52;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16070;42076;130677;342373;299607;457757;111;1288671;203;548;590;1349;547;95;0;3332;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;42430;1281578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11398;201973;488748;545716;33737;5;0;1281578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;42430;1221730;370;1804;3695;3740;404;0;0;10013;5457;27741;59042;69439;17907;2292;0;181878;33;106;254;250;14;0;0;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43622;152500;350348;221312;98423;84791;0;950996;12787;44635;20611;154;0;0;0;78187;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;42430;1152979;0;0;0;0;0;0;0;0;10690;32955;92962;89735;24231;4140;0;254714;123;940;2309;3634;470;0;0;7476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17968;99988;504490;113947;10490;18250;0;765134;1686;39602;28290;26500;20045;9531;0;125655;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;42430;963200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;2298;5190;4590;43;0;0;12234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;546526;194895;71458;15417;1148;0;829512;1022;76553;9191;13668;5419;15601;0;121455;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;42430;882645;67;2127;5902;10372;3529;1025;0;23022;5197;54094;45786;69708;12778;1134;0;188696;449;3546;8110;9276;443;0;0;21824;0;0;0;0;0;0;0;0;4337;19712;4172;86;4;0;0;28311;1545;167643;66897;15419;29;0;0;251533;9427;211455;124860;14067;6698;1497;1256;369259;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;42430;830049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18882;28744;89122;246236;233664;205075;0;821724;268;1108;2634;3357;673;284;0;8325;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;42430;800471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2740;112344;316514;356994;11858;22;0;800471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;42430;783904;65;4349;12266;23314;11503;6218;0;57715;6747;40384;50861;47160;7657;570;0;153379;130;1120;2857;3322;210;0;0;7638;0;0;0;0;0;0;0;0;5238;31097;7394;5;0;0;0;43734;4510;142807;213596;48097;42;0;0;409051;4920;59892;33986;7719;2974;1583;1312;112387;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;42430;772828;588;4837;10898;8375;14;0;0;24711;202;9923;7221;3861;221;0;0;21428;19034;106056;251160;319690;29537;0;0;725476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;152;365;464;73;0;0;1213;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;42430;669742;1038;1651;2584;1459;48;11;0;6791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;125;309;733;769;2217;202;4513;442;6150;1375;2;0;0;0;7969;0;0;0;0;0;0;0;0;22802;200991;245075;161643;19959;0;0;650470;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;42430;668800;0;0;0;0;0;0;0;0;119144;128055;115740;9014;0;0;0;371952;3487;8097;16082;12031;12;0;0;39710;0;0;0;0;0;0;0;0;56525;200236;335;43;0;0;0;257138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;42430;661971;0;0;0;0;0;0;0;0;0;338939;279532;43500;0;0;0;661971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
