Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/03/2016;8861388;88053;260333;620663;792253;122198;83905;76608;2044013;35949;176644;410237;373422;141131;201547;3062;1341993;30774;36767;77355;286;0;0;0;145182;14658;34195;3350;0;0;0;0;52203;0;269167;418333;36049;0;0;0;723549;197851;74344;39688;80288;34853;109349;86326;622699;4071;107564;295347;759236;575016;1691823;249855;3682912;77932;5182;11053;18979;27048;108643;0;248836;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/03/2016;7519947;0;6778;19886;26640;2139;0;0;55443;75;6825;17997;33764;9083;128;0;67872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9956;77489;190942;14660;1673;3515;0;298235;279;12632;42548;125001;100914;56495;0;337869;0;1135846;3811806;1584643;162236;65996;0;6760527;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/03/2016;6854929;195;69690;322011;204863;19556;0;0;616315;0;17;225281;100955;100955;504774;454200;1386181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328961;98941;281285;153220;8626;0;871033;369620;10332;8459;0;0;0;0;388410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3592989
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/03/2016;6488885;89564;587762;912312;682724;27974;1595;0;2301932;1456;13693;22994;6982;683;0;0;45810;35680;757061;403798;1116;0;0;0;1197655;112456;1169153;73416;10924;0;0;0;1365949;39094;280982;374003;42241;0;0;0;736320;14548;29011;16210;8020;786;0;0;68575;4575;92414;221361;214629;14918;4312;0;552210;0;28148;37703;202;0;0;0;66053;0;0;0;0;0;0;0;0;154380
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/03/2016;6195183;0;82439;64910;135962;77070;24794;44;385218;0;0;0;0;0;0;0;0;0;54933;48367;0;0;0;0;103300;0;54006;27818;0;0;0;0;81824;39448;1412212;1075374;1595112;382652;22571;0;4527370;55538;202399;89239;229054;21885;0;0;598114;0;6859;18344;11143;115;0;0;36460;0;32995;92629;145221;113684;78369;0;462897;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/03/2016;5635063;160103;114826;279120;251256;20716;108000;0;934022;11720;65176;148366;349509;184319;20984;0;780075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;563;1016;482;0;0;2297;37039;145838;433001;1172601;819367;869481;0;3477327;11827;54667;100021;118625;62818;93385;0;441341;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/03/2016;4502736;100;219434;195898;124389;8333;0;0;548154;0;10076;0;0;0;0;0;10076;0;83044;93263;4059;0;0;0;180366;0;974344;6775;0;0;0;0;981119;13910;999206;1516117;50000;0;0;0;2579234;0;21718;20112;3542;0;0;0;45371;0;4844;5295;35377;2510;0;0;48027;0;28276;50186;31928;0;0;0;110390;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/03/2016;4438553;16026;729090;645698;166819;136;0;0;1557769;1858;117408;235410;176039;5378;2;0;536096;0;83144;48181;2039;0;0;0;133365;5863;442860;243521;2911;0;0;0;695155;0;64480;1789;0;0;0;0;66268;0;972;2653;4958;1795;0;0;10378;923;116931;418484;588311;206406;107822;0;1438877;0;178;279;189;0;0;0;646;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/03/2016;4235543;3330;94244;249578;26331;0;0;0;373484;1793;23660;34172;17933;7;0;0;77564;0;0;0;0;0;0;0;0;12347;739674;2085079;367074;0;0;0;3204173;0;0;0;0;0;0;0;0;0;221109;0;0;0;0;0;221109;15868;54690;134914;153677;64;0;0;359213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/03/2016;4208677;0;149391;121660;16617;380;0;0;288049;0;0;0;0;0;0;0;0;0;365430;3046;0;0;0;0;368476;39994;218418;32282;24000;0;0;0;314695;0;417474;822214;14660;0;908890;0;2163238;0;91105;14195;0;0;0;0;105300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;968921
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/03/2016;4064682;85293;429807;685971;600073;62622;3519;0;1867286;7899;27476;47506;39549;4415;0;0;126844;1797;4898;510;0;0;0;0;7204;0;0;0;0;0;0;0;0;40237;273746;490101;54863;0;0;0;858946;92296;42368;117474;126787;23389;7218;34874;444407;0;0;0;0;0;0;0;0;0;7100;19044;691;0;0;0;26835;0;0;0;0;0;0;0;0;733158
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/03/2016;3892973;0;40498;92154;183895;0;0;0;316548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1624986;1511953;0;0;0;0;3136939;0;260331;179155;0;0;0;0;439486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/03/2016;3778786;2979;6466;11878;12641;1582;0;0;35546;8775;45647;88122;97877;14111;72;0;254604;0;0;0;0;0;0;0;0;109;87786;33893;0;0;0;0;121787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67703;317753;902342;1628408;431986;18656;0;3366848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/03/2016;3769540;68289;289372;638975;678590;22943;0;0;1698169;192407;184967;419014;222758;32476;919;54;1052595;0;0;0;0;0;141047;0;141047;0;26;10918;10289;94;72;0;21399;38371;225500;153340;145024;0;0;0;562236;62014;57728;96042;65875;12435;0;0;294093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/03/2016;3542318;26711;407112;384558;509861;348302;23297;0;1699840;0;0;0;0;0;0;0;0;0;0;0;9425;0;0;0;9425;0;0;0;0;0;0;0;0;0;128942;175987;121852;0;0;0;426780;15116;67307;18503;56621;42850;9980;0;210377;0;67248;175437;216331;111114;57064;0;627194;0;30271;57559;31260;890;0;0;119979;0;0;0;0;0;0;0;0;448722
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/03/2016;3477960;43735;264773;291900;177636;5392;1221;0;784656;0;534;0;0;0;0;0;534;0;147504;0;0;0;0;0;147504;37401;1290681;45182;85752;46666;53644;0;1559327;2097;278487;191463;128851;31297;0;0;632195;11954;33807;70043;83333;22917;0;0;222053;0;16808;29210;25181;0;0;0;71199;0;21810;36030;2650;0;0;0;60491;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/03/2016;3359921;66;3875;16933;9954;423;0;0;31251;2705;94377;274614;388183;142474;5307;0;907660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331664;1888050;98521;0;0;0;2318236;22391;15467;38263;10471;0;0;0;86591;475;1324;3781;8660;1944;0;0;16183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/03/2016;3162117;60837;194176;348530;494446;95184;9390;0;1202564;688;2948;6038;4455;54;0;0;14183;259467;568829;31272;0;0;0;0;859567;2520;29915;711;0;0;0;0;33146;52;41315;19196;0;0;0;0;60564;38415;50812;132281;322513;102422;6356;0;652800;0;0;0;0;0;0;0;0;0;1234;9444;83846;123280;34642;0;252446;0;16880;44113;25853;0;0;0;86847;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/03/2016;3110290;0;0;0;0;0;0;0;0;11661;522174;1127523;1091644;199876;448;0;2953328;0;0;0;0;0;0;0;0;0;16954;0;0;0;0;0;16954;0;0;0;0;0;0;0;0;0;1553;1523;136932;0;0;0;140008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/03/2016;3082472;4605;32380;76441;182049;18799;5280;0;319553;9015;52374;119278;144884;15606;0;0;341157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6872;4975;7334;5944;146;0;0;25272;57256;231124;632628;1103290;281738;90454;0;2396490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/03/2016;2988233;88093;410863;381795;255599;1186;592;0;1138126;1184;2321;2559;7887;0;0;0;13951;0;10384;0;0;0;0;0;10384;15038;412529;32534;0;0;0;0;460101;22014;198470;181744;43069;0;0;0;445298;28224;42742;76318;8377;0;0;0;155662;320;2348;4051;595;0;0;0;7314;0;24176;115291;39991;0;0;0;179458;0;0;0;0;0;0;0;0;577940
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/03/2016;2917683;0;234790;132280;7900;4280;2160;0;381411;0;0;0;0;0;0;0;0;0;42085;94027;1811;0;0;0;137923;0;30;14276;0;0;0;0;14305;0;126803;590698;176141;0;0;0;893642;0;0;10142;89253;0;0;0;99394;0;40760;30734;63230;2232;3397;0;140352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1250656
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/03/2016;2879533;5369;1016707;258577;0;0;0;0;1280653;4036;46496;92605;110995;30703;267;0;285102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8131;9223;11703;979;0;0;30035;53239;155842;313042;559963;120528;153;0;1202768;16;15437;3481;31826;21545;8669;0;80974;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/03/2016;2700784;12381;98792;381393;569891;29433;0;52526;1144415;1;8623;120799;284958;0;0;0;414381;7191;8462;8458;148;0;0;0;24259;6;3922;0;0;0;0;0;3928;0;12965;35867;0;0;0;0;48832;994;798;25657;1188;14;0;0;28651;3119;24835;78378;183981;140956;457732;76036;965036;109;7808;21564;16752;12800;12250;0;71282;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/03/2016;2177015;0;0;0;0;0;0;0;0;3681;20250;58609;91406;11494;0;0;185440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3972;0;0;0;0;0;0;3972;25924;84173;241177;629498;435545;440100;3594;1860010;176;5718;16611;43301;27247;34540;0;127593;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/03/2016;2011779;0;25857;19500;50443;0;0;0;95800;2524;840;108606;0;0;0;0;111971;0;44570;73360;0;0;0;0;117930;0;0;0;0;0;0;0;0;0;401340;1194289;0;0;0;0;1595629;0;75404;15045;0;0;0;0;90448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/03/2016;1908438;41979;522980;669825;456876;6175;0;0;1697835;67;299;600;105;26;0;0;1097;130;106;38;0;0;0;0;274;0;0;0;0;0;0;0;0;0;18042;79399;0;0;0;0;97441;22288;73109;4995;0;0;0;0;100392;205;1123;3216;6855;0;0;0;11399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/03/2016;1866596;0;211003;234289;57787;0;0;0;503079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151549;151549;0;77062;809;0;0;0;0;77871;21;407151;716877;0;0;0;0;1124048;0;12;0;0;0;0;0;12;0;0;36;10000;0;0;0;10036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/03/2016;1802760;19172;384583;219637;167668;17368;13325;0;821753;0;222;894;800;235;254;0;2405;8984;523259;49933;0;0;0;0;582176;769;57792;3121;0;0;0;0;61683;28;138748;94338;27082;0;0;0;260196;490;57809;1233;2432;80;272;0;62316;0;0;0;0;0;0;0;0;0;2102;10130;0;0;0;0;12231;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/03/2016;1612799;491;12718;28900;15626;8988;0;0;66724;46;860;2185;5238;553;0;0;8881;0;0;0;0;0;0;0;0;0;13637;0;0;0;0;0;13637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24533;157701;424417;760225;144560;12121;0;1523556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
