Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2014;9482084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61714;1294336;3292098;4267336;565726;874;0;9482084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2014;7814841;358;7693;20418;22336;1947;0;0;52751;234;401;985;926;43;0;0;2589;64773;1080915;2810193;3348782;453818;981;0;7759461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;17;7;0;0;0;40;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/09/2014;7662502;0;0;0;0;0;0;0;0;8022;150578;338207;502433;160670;9330;0;1169241;31934;520563;1230329;1269420;120388;67;0;3172701;36;318;537;1588;882;928;0;4289;2190;83223;18757;20;0;0;0;104189;370;20719;47600;34654;13328;3449;0;120119;4772;2132830;814770;60724;10563;1024;0;3024683;67280
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2014;6848157;11663;305296;765842;1740142;865993;175483;0;3864418;16579;345779;355742;612204;165513;19292;0;1515110;2654;18797;50975;84027;18262;10;0;174725;389;21085;40643;104743;96428;125589;0;388877;10;2167;124;0;0;0;0;2301;17085;62522;119491;89677;46336;43322;0;378432;15605;39407;185998;83700;50232;16309;133044;524295;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2014;5724175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42925;748141;1258572;984162;513698;338415;0;3885914;34402;199091;461985;658189;414941;69652;0;1838261;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2014;5631041;31211;322316;946733;1806471;711965;17669;0;3836366;12925;26664;39320;11598;20;0;0;90526;927;1973;2607;525;0;0;0;6032;0;0;0;0;0;0;0;0;125528;1099106;437949;33980;0;0;0;1696563;0;0;1023;0;0;0;0;1023;218;52;260;0;0;0;0;530;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2014;5197370;16160;44008;102321;131351;22326;35;0;316200;33424;143197;279912;434561;71188;0;0;962282;1063;4522;6155;2087;0;0;0;13827;593;11549;27729;71850;66039;257367;196442;631569;217377;2179172;443399;116808;146;0;0;2956903;0;0;41351;0;0;0;0;41351;66853;184757;18349;5174;104;0;0;275237;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2014;5166293;29280;341476;961029;1818613;882872;146243;0;4179513;12411;41750;74834;33270;11998;55;0;174317;27215;107851;255837;326278;30383;14;0;747580;0;0;0;0;0;0;0;0;400;4000;224;0;0;0;0;4624;0;0;0;775;0;0;0;775;2168;22122;32682;2266;247;0;0;59484;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2014;4952622;46086;410054;1046145;1579837;419593;4394;0;3506110;38372;120750;262176;336934;57835;799;0;816865;2954;21599;50440;56485;3563;0;0;135042;3;338;883;1650;1290;870;0;5032;27713;113602;0;0;0;0;0;141315;0;16859;13694;1789;10673;13958;0;56974;48684;111128;90337;33387;6759;988;0;291283;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2014;4322900;0;0;0;0;0;0;0;0;1614;4853;228;461;213;0;0;7369;0;6271;18793;44226;35665;34318;0;139273;0;315;712;1859;1829;7487;5648;17850;0;0;0;0;0;0;0;0;0;233219;436817;1143696;1014930;1245449;0;4074110;769;11788;27123;36029;8408;178;1;84297;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2014;4004771;0;0;0;0;0;0;0;0;228;1844;2032;3059;1663;2385;0;11211;225;927;1058;287;0;0;0;2497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44268;394120;804768;1660829;892742;190726;0;3987453;423;705;601;1547;334;0;0;3609;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2014;3899749;472;12064;32612;54075;13237;108;0;112568;6235;8983;15912;16953;357;12;0;48453;0;0;0;0;0;0;0;0;0;2;5;13;13;67;142;243;561;10678;3250;0;0;0;0;14489;450597;3349;31193;10345;3890;673675;0;1173050;33313;1612407;837071;51944;13841;2370;0;2550946;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/09/2014;3746735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;603170;2161784;903882;77900;0;0;0;3746735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/09/2014;3714416;1528;6968;19205;18335;2158;4;0;48198;56;596;1880;296;0;0;0;2828;5113;56613;139685;171293;15731;10;0;388445;0;0;0;0;0;0;0;0;268703;2245235;530403;230603;0;0;0;3274944;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/09/2014;3502355;0;0;0;0;0;0;0;0;221;5312;28352;49449;16475;1381;0;101190;22;2581;16947;32716;5491;0;0;57756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9953;182349;655327;1364916;821853;305122;0;3339520;0;2193;0;1696;0;0;0;3890;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2014;3202260;4599;159834;404965;667626;272955;67677;0;1577655;211;66003;57412;20804;1948;0;0;146377;6076;266954;613362;549466;38287;27;0;1474172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;501;996;389;20;0;2031;0;2025;0;0;0;0;0;2025;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/09/2014;3110024;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;48443;561945;1379382;1065764;54480;9;0;3110022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2014;2945625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7734;115145;304295;709374;631877;1092746;1177;2862349;366;3641;9176;24618;18297;27122;55;83276;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/09/2014;2915788;3419;134359;525226;928633;373488;33174;0;1998299;24207;242781;301259;213519;28434;2734;15;812949;0;0;0;0;0;0;0;0;0;3;208;9;0;0;0;220;25054;45385;12140;174;0;0;0;82753;0;236;2193;355;377;3806;0;6967;9532;3147;1920;0;0;0;0;14599;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2014;2761343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;1077;2612;3000;169;0;0;6965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6010;36000;556135;975462;639757;254588;0;2467952;7638;71445;70899;109004;20606;6833;0;286427;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/09/2014;2719756;14701;216174;588652;1115914;520875;96738;0;2553054;12240;46038;44139;4666;3;0;0;107087;1;4;8;1;0;0;0;13;0;0;0;0;0;0;0;0;1953;3773;0;0;0;0;0;5726;0;0;0;0;0;0;0;0;9483;6631;7811;9580;6650;12073;1650;53877;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/09/2014;2488584;0;0;0;0;0;0;0;0;0;180;355;220;0;0;0;756;13354;408496;924270;1037548;90465;125;0;2474257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;2362;5292;5464;298;1;0;13572;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2014;2306582;3451;80695;231560;431301;181201;18913;0;947122;6513;54748;99279;107989;11574;968;0;281070;2202;17417;44807;68099;12106;20;0;144651;98;1776;4449;10833;10363;44794;40243;112555;13599;180546;800;0;0;0;0;194944;5348;190803;57062;95888;32873;1106;0;383080;13667;126322;59559;32827;6869;3891;25;243160;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2014;2291719;1463;26470;70342;140963;58291;539;0;298068;61;669;1572;4350;2239;1002;0;9893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16100;198097;511460;211;8;0;0;725876;0;50442;106637;250822;205968;234680;1691;850241;1652;36707;95808;156004;96958;19884;629;407641;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2014;2060257;0;0;0;0;0;0;0;0;6184;75354;542992;160718;27760;0;0;813008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2157;0;0;0;0;2157;25;1308;130095;52330;2322;1068;0;187148;1057945
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/09/2014;1982516;418;2440;6243;1273;0;0;0;10374;263196;346962;219593;7158;0;0;0;836910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451194;494116;5126;0;0;0;950436;0;0;0;0;0;0;0;0;26758;85839;64432;7768;0;0;0;184797;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/09/2014;1860940;8575;95575;238963;345565;97542;685;0;786904;35633;64966;80273;14502;272;0;0;195646;32965;144072;319139;357652;24548;13;0;878390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/09/2014;1784309;4;200;744;901;21;0;0;1869;3747;61191;67843;51697;4240;353;0;189072;458;16029;41104;63639;10574;9;0;131814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24996;416273;542256;129948;8944;1843;0;1124260;10331;98874;53781;42489;13668;577;117574;337294;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2014;1715159;21018;158419;384818;501863;132376;9636;0;1208130;233;2929;4279;6622;1407;102;0;15572;125;2858;7286;13052;4775;3;0;28099;0;0;0;0;0;0;0;0;62015;400732;0;0;0;0;0;462747;0;0;0;0;0;0;0;0;0;141;469;0;0;0;0;610;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/09/2014;1654820;828;350;825;580;2;0;0;2584;60554;91193;63650;334;0;0;0;215732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290814;879754;265583;353;0;0;0;1436504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/09/2014;1286134;0;0;0;0;0;0;0;0;3921;68078;156804;299467;171133;33878;0;733280;0;0;0;0;0;0;0;0;135;2549;8110;21282;20593;87541;64365;204573;0;237933;0;0;0;0;0;237933;713;2995;14456;22395;12823;14264;0;67646;1743;18789;21806;363;1;0;0;42702;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/09/2014;1273552;2;0;0;0;0;0;0;2;295825;686177;291103;444;0;0;0;1273550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/09/2014;1268060;5397;19311;44256;32247;2260;7;0;103477;15858;41424;20521;2562;0;0;0;80364;47442;134900;297049;229162;612;0;0;709165;0;0;0;0;0;0;0;0;20950;5117;1450;0;0;0;0;27518;0;0;8777;0;0;0;0;8777;2074;169175;141489;17634;7408;919;59;338759;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/09/2014;1265043;8;231;608;460;0;0;0;1307;5712;105782;265286;316330;37906;567;0;731582;2216;23331;64097;81896;4073;0;0;175613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3673;83013;161382;99470;8702;300;0;356541;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/09/2014;1261034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11847;172681;452195;586176;38125;9;0;1261034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/09/2014;1219995;8430;81585;221103;374789;112134;4700;0;802741;3629;19645;23577;15862;2276;93;34;65117;5133;28939;68595;100389;13703;226;46;217031;0;41;125;286;258;972;352;2035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;666;54728;24110;24738;21508;7321;0;133072;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/09/2014;1116823;105;60760;63587;148485;127192;44090;0;444219;2768;91894;99161;230473;187182;61125;0;672604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2014;1109509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;89;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4840;55413;93796;277177;253227;422285;620;1107358;68;340;424;969;88;53;0;1942;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/09/2014;1031299;0;1067;7;2;0;0;0;1075;2167;37178;37940;49370;27957;6402;0;161013;48;1191;2850;3760;274;0;0;8125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2362;156645;246280;272453;1617;23043;0;702399;3283;33587;33274;33516;15849;11897;27280;158688;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/09/2014;982838;0;0;0;0;0;0;0;0;39071;81872;97985;30260;1450;0;0;250638;25369;90705;204996;249720;22957;0;0;593747;0;0;0;0;0;0;0;0;56409;63436;16792;1816;0;0;0;138454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2014;965013;6739;46018;126869;271404;82320;4172;0;537522;670;23417;19183;189;0;0;0;43459;0;0;0;0;0;0;0;0;1344;5299;12171;33688;33143;125961;10419;222025;95;366;179;337;138;0;0;1115;0;0;0;0;0;0;0;0;2193;7708;16338;47047;46278;41327;0;160892;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/09/2014;953674;0;0;0;0;0;0;0;0;0;46869;81672;23755;0;0;0;152295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637;206593;479231;111685;3233;0;0;801378;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/09/2014;911024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3826;36430;93016;178230;166279;340267;87000;905047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;160;467;1150;952;2733;485;5977;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2014;867597;317;2376;5042;5880;769;2;0;14385;3621;22480;50964;63657;22026;4731;0;167480;22;134;310;316;16;0;0;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26740;33313;236737;202270;63290;56049;1074;619473;4762;43164;17345;190;0;0;0;65461;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/09/2014;819617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6873;28106;56306;215689;219870;280991;0;807833;181;1323;3503;5366;1083;328;0;11783;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/09/2014;803227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2064;5840;6723;61;0;0;14687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;170078;477040;15249;12986;5717;0;681095;190;29612;47301;11885;4017;14441;0;107446;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/09/2014;778563;15;1403;3859;6543;1839;6;0;13665;7304;36865;75419;70603;15197;2014;0;207403;434;4175;11038;16804;1492;0;0;33944;0;0;0;0;0;0;0;0;2527;16841;0;0;0;0;0;19368;5207;38504;170845;18274;4713;0;0;237543;18247;26060;220215;777;0;0;1342;266641;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/09/2014;600518;18;924;2562;4256;1502;162;0;9425;7400;32020;51588;39327;3254;112;0;133701;97;1240;2847;4105;494;0;0;8783;0;0;0;0;0;0;0;0;3202;25643;0;0;0;0;0;28845;6303;78252;181766;64208;2097;0;0;332625;4050;42941;35048;2640;886;669;905;87139;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/09/2014;594229;986;4698;10737;8824;12;0;0;25257;127;8509;6316;3110;128;0;0;18190;10802;79621;190970;244528;24860;0;0;550782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
