Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BB;49906;b1;C;1;;199;BRASILIA;DF;01/09/2014;369780340;1370845;11687647;25722500;26215199;11433077;2375953;1;78805222;83143;3104935;4222632;7488718;12543285;21520662;4568596;53531972;219200;3331831;1011079;573542;0;0;0;5135652;589376;11087761;2879698;102369;42661;444609;202476;15348951;180114;4341120;8707370;254216;27688;1574;0;13512081;451294;3016590;2845414;3634619;1399479;4736209;49202;16132807;597136;6378014;16813657;28426056;12161802;16680150;7586678;88643493;93608;5573193;16760230;10869648;7081347;3382723;30760;43791510;3346;173184;1127588;2747562;464651;20406;0;4536738;50341914
ITAU;10069;b1;C;2;;199;SAO PAULO;SP;01/09/2014;325878504;756952;11421877;13916999;14147739;2124975;403140;7069;42778752;78806;2464638;3159308;4580020;1315164;170994;0;11768930;839440;8876410;366843;0;0;0;0;10082692;133968;10348018;2481596;59763;1709;0;0;13025054;159761;2582610;3930441;3643192;1077320;457843;0;11851166;620563;2426663;2430842;2599747;537690;126431;0;8741935;119795;3081196;9441178;17882177;7132910;5239083;311547;43207888;958;1628312;4578715;776175;368089;103637;0;7455885;6460;644664;3252828;4536069;545590;1052023;816;10038450;166927753
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;I;1;;4;RIO DE JANEIRO;RJ;01/09/2014;309883023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168692;10564025;26996042;72029254;59537474;119813974;20773562;309883023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRADESCO;10045;b1;C;2;;199;OSASCO;SP;01/09/2014;241027610;825498;8511426;13701283;16127728;2984539;673748;0;42824221;175645;1909064;4034200;4366403;588337;57137;84;11130870;510109;8688718;2728607;326893;0;0;0;12254327;277820;8114415;834197;40496;9159;0;0;9276087;60324;3238915;5314252;5797588;1095495;412639;0;15919213;991382;2430160;1878382;2220028;804067;260267;420;8584707;109644;2660866;7794631;13695019;5365492;3587020;438203;33650875;18071;1540710;2941566;401219;1333665;1070399;386;7306016;10528;141910;1483312;7932674;4569783;3102180;120702;17361089;82720205
CAIXA ECONOMICA FEDERAL;360305;b1;I;1;;6;BRASILIA;DF;01/09/2014;163486743;3120609;7339543;17756685;26928659;6145888;1245101;0;62536485;774844;452759;1111033;4513751;4178150;3351522;5;14382064;792633;1244255;3872111;22160;26949;1812;0;5959919;104446;1407374;90097;0;0;0;0;1601917;2380;98467;1127927;1471457;1648783;0;0;4349016;335735;1583285;631960;34120;9374;6118;0;2600592;490585;4168621;5585684;15272280;8578242;22088772;6612128;62796312;0;0;0;0;0;0;0;0;29766;3157772;2693112;2528155;412640;427161;11831;9260437;0
SANTANDER;30379;b1;C;3;;199;SAO PAULO;SP;01/09/2014;115101472;1002932;6441954;9112221;9461136;2324753;863828;360548;29567373;97784;885943;1910216;2160819;458610;766516;556735;6836622;390295;4202170;1345002;487245;217980;94322;446;6737460;55597;8690198;3969877;148421;18052;9145;801;12892091;36725;3804791;5019603;4199922;627682;226224;0;13914948;443909;1034666;1678205;1936094;616119;282246;54022;6045260;44892;806212;2195224;3658970;1740345;781607;1736;9228987;114;623789;1537005;159949;62752;15450;0;2399058;26693;657655;3004130;3797261;184407;2087058;2507;9759711;17719964
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/09/2014;46025353;164098;4727459;5071172;4146851;748811;49147;0;14907538;38228;1590480;1993186;1527532;880671;793764;0;6823861;65994;1677421;96621;17163;0;0;0;1857198;2875;2790548;375004;26428;65;73623;0;3268544;9772;579966;555568;77330;0;0;0;1222635;12385;86875;25898;10011;20021;20021;0;175210;52984;855772;2321353;3108043;885947;433659;0;7657758;6497;694623;994471;41011;11982;3781;0;1752365;0;3884;112003;209523;16756;0;0;342166;8018078
HSBC;51152;b1;C;3;;199;CURITIBA;PR;01/09/2014;45771189;177064;4224149;4181739;3557426;664986;54939;0;12860302;12172;197690;470933;584009;87938;318;0;1353061;91996;1620440;527597;372409;88;0;3412;2615941;61153;3350792;593152;27996;1232;1130;1547;4037002;121964;2684330;3360837;1796558;702459;96955;3331;8766435;120573;88305;44504;90103;72402;59516;1899;477302;25153;662396;934283;1377184;370385;171057;0;3540458;4813;666455;1556676;168432;10728;4019;0;2411123;7463;350424;769149;375241;53695;0;0;1555972;8153593
VOTORANTIM;51011;b1;C;2;;199;SAO PAULO;SP;01/09/2014;17742382;210803;1183646;1264080;1312586;509427;177407;0;4657949;44961;207279;533383;544037;24021;2;0;1353683;6807;2948;2993;0;0;0;0;12748;111;18912;117710;0;0;0;0;136733;62072;542241;1069381;951679;680495;499914;0;3805782;602488;276011;96969;1493;0;0;0;976960;12925;282281;787539;1189483;587017;579321;4886;3443452;411;71676;176079;75735;28810;8741;0;361451;0;0;0;0;0;0;0;0;2993624
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/09/2014;14939292;19811;1790679;1771376;1182269;292495;250335;206231;5513196;0;0;0;0;0;0;0;0;0;1910;50458;0;0;0;0;52368;2064;265754;310815;188480;105187;57581;252;930133;11024;223514;1373127;1153975;204383;74394;0;3040416;0;12874;0;0;0;0;0;12874;0;3360;6862;27310;79414;421831;972625;1511402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3878904
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/09/2014;14079454;99734;1221392;1960581;2356737;530129;65943;0;6234515;2009;27320;58175;70965;9668;223;0;168360;65828;790117;668898;401;0;0;0;1525244;17625;480066;101745;261;0;0;0;599697;11789;369872;962471;4936;2455;0;0;1351523;37187;259841;352566;239525;105026;51799;0;1045945;11469;112887;326051;537547;270367;320323;0;1578644;7107;262225;371498;82543;35622;23533;0;782527;174;15664;79951;359297;171703;5178;0;631968;161031
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2014;13405332;442;38679;76607;119684;39250;3;0;274665;14371;460481;671509;526599;27704;28;0;1700692;0;0;0;0;0;0;0;0;4089;1482659;811469;0;0;0;0;2298216;0;0;0;0;0;0;0;0;699;74056;4952;18062;4247;0;0;102016;99524;953232;2541917;4088481;1285606;60982;0;9029743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2014;11033146;36437;1227854;650773;735449;81518;0;0;2732031;7561;39484;93557;102661;901;0;0;244164;38064;295139;81002;0;0;0;0;414206;15469;1185833;649164;21767;0;0;0;1872233;40591;940297;1983290;934974;54767;0;0;3953920;68135;140554;15157;34;0;0;0;223881;1247;39996;112309;175461;24086;0;0;353099;0;452539;785806;1267;0;0;0;1239612;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/09/2014;10897170;0;0;0;0;0;0;0;0;0;124;3536;39437;0;0;0;43097;4888;125891;49265;0;0;0;0;180043;951;355233;48503;0;0;0;0;404687;7248;492166;702899;487843;37443;0;0;1727600;34212;1040675;1355292;1225692;149108;13618;36;3818631;1052;142763;337365;644904;248518;183074;0;1557676;0;51429;271971;162912;55424;29038;632;571406;0;0;0;0;0;0;0;0;2594030
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2014;10111129;3518;27260;83239;116275;34997;822;0;266111;8775;101136;256068;347908;48071;95;0;762053;0;0;0;0;0;0;0;0;11894;1403182;3057;0;0;0;0;1418134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45054;748469;2026744;3354300;1242593;247672;0;7664831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/09/2014;8559585;173369;1383807;1659111;1187904;261367;10175;0;4675733;11460;136567;200500;152436;13529;0;0;514492;8188;395303;132175;0;0;0;0;535666;394;9896;1190;0;0;0;0;11480;21998;632846;1079802;67370;15081;4122;0;1821219;48972;57832;115508;175673;157012;37736;0;592734;0;0;0;0;0;0;0;0;1898;1201;23811;2116;0;0;0;29027;0;0;0;0;0;0;0;0;379234
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2014;8440188;60086;250481;557523;702446;66319;15486;74300;1726641;25331;103301;265295;231027;103962;206235;48;935198;28018;76994;192185;1035;0;0;0;298231;8876;42549;3083;4;0;0;0;54512;0;0;0;0;0;0;0;0;135796;66299;71148;132864;76896;229311;82769;795082;4995;377502;760561;639900;602967;1640634;375151;4401709;64979;6494;10150;12563;15763;118865;0;228813;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2014;8152360;0;42736;45196;0;0;0;0;87932;91;3000;7438;12451;2481;0;0;25461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20873;27371;0;0;0;0;48244;0;160377;712759;304183;57315;116040;221;1350895;11;23070;74586;181949;151227;184327;0;615170;0;881804;4749683;378050;9899;5223;0;6024660;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2014;7931678;0;0;0;0;0;0;0;0;1414;2577;46493;127748;2501;531;0;181264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25027;188613;547817;1255553;1030439;1374035;46129;4467612;2256;76043;457651;922119;725625;1097060;2048;3282803;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2014;6399864;0;7151;10988;11242;4268;8;0;33657;27;6083;16368;32467;11884;28;0;66857;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3983;464484;1265599;517692;60153;22427;0;2334338;84;8716;26405;69075;68037;40543;0;212860;0;697993;1688210;1030681;229342;105907;0;3752132;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/09/2014;5810515;500;584801;904369;671014;192512;29172;0;2382367;0;0;0;0;0;0;0;0;0;9107;0;119;0;0;0;9226;0;0;0;0;0;0;0;0;5309;521804;299730;230772;5813;0;0;1063428;1159;33940;104254;91702;44845;25935;0;301834;1510;57144;323720;380884;111875;106367;0;981500;0;54507;140674;64469;5240;821;0;265711;0;0;0;0;0;0;0;0;806450
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2014;5782402;6867;99514;76556;391241;220847;0;0;795025;0;0;0;25911;50004;250020;274974;600909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15080;288837;125662;141789;57396;0;628764;1498;118327;1498;120989;15492;7212;0;265015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3492688
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/09/2014;4802949;19049;99343;249309;520202;27411;109102;0;1024415;6729;45816;77694;222413;159262;62769;0;574682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;166;154;177;12;18;0;527;11299;143964;533304;794950;669897;869860;0;3023274;1828;15506;34065;52697;26246;49707;0;180050;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2014;4760364;17694;443106;686934;400793;75637;0;0;1624164;1660;149064;324810;255254;18976;0;0;749764;0;115861;64970;0;0;0;0;180831;0;509361;306312;0;0;0;0;815673;0;64679;47676;0;0;0;0;112355;0;1426;3842;7825;4753;1095;0;18941;704;112428;298553;553389;171052;120026;0;1256152;0;659;536;1197;91;0;0;2483;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2014;4735138;63352;495487;829528;655712;52953;3878;0;2100910;378;15573;15936;5318;804;1;0;38009;17531;835279;469037;3842;0;0;0;1325689;5442;125484;8235;1095;0;0;0;140256;17429;307719;286980;26954;626;0;0;639707;9854;65189;46966;78316;0;0;0;200325;574;31382;85117;119747;34089;6929;0;277838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12404
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/09/2014;4386239;5049;52524;157118;23839;4859;0;0;243388;3604;10529;22714;19465;919;0;0;57231;0;0;0;0;0;0;0;0;18;647099;2342624;0;0;0;0;2989741;0;0;0;0;0;0;0;0;63;156903;0;0;0;0;0;156966;29847;98978;265593;441510;102985;0;0;938913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2014;4257242;0;63197;45988;116486;35714;0;0;261385;0;0;0;0;0;0;0;0;0;30345;16460;0;0;0;0;46805;0;5130;0;0;0;0;0;5130;2702;926822;1162728;711892;366484;62356;0;3232985;0;6909;63414;27246;136639;0;0;234207;0;5829;16761;11117;2114;19;0;35840;0;22471;39989;78562;72009;58604;0;271636;0;0;0;0;0;0;0;0;169254
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2014;3945729;18683;245529;729396;626716;41689;0;0;1662014;95672;215926;489108;378141;50995;11691;4465;1245998;39;0;0;0;0;0;0;39;0;0;8576;11438;0;0;0;20014;32146;157413;469766;246591;11772;0;0;917688;708;26173;55535;12843;4717;0;0;99976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/09/2014;3859786;719;1730;4825;3593;433;0;0;11300;5435;53497;118513;127874;20763;6;0;326088;0;0;0;0;0;0;0;0;147;360067;104810;0;0;0;0;465023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25839;227409;708652;1444451;626531;24492;0;3057375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/09/2014;3784040;0;0;0;0;0;0;0;0;6230;433034;1216749;1653397;295109;49182;0;3653701;0;0;0;0;0;0;0;0;41;18430;0;0;0;0;0;18471;0;0;0;0;0;0;0;0;0;1891;15452;94524;0;0;0;111868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/09/2014;3743743;4458;30003;48344;95231;101477;0;0;279513;7977;63413;153098;214719;50878;21;0;490106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38294;239724;705032;1314729;532237;144108;0;2974124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2014;3448505;106558;285269;481613;465188;63536;0;0;1402165;1479;7690;15031;12673;864;0;0;37738;73734;912860;36583;0;0;0;0;1023176;12622;89686;3066;0;0;0;0;105374;9552;54218;4996;0;0;0;0;68767;33710;45072;100348;244359;77853;13551;59;514952;0;0;0;0;0;0;0;0;1032;4951;14448;406;71978;136040;0;228855;0;14699;23839;27511;1430;0;0;67479;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/09/2014;3312220;84595;439446;630098;255126;18343;0;0;1427608;4560;10117;19948;12831;36;0;0;47492;0;25305;3556;0;0;0;0;28861;2;113327;7329;0;0;0;0;120657;22774;323035;310229;98408;0;0;0;754447;19115;121942;134474;2551;0;0;0;278083;28;5589;14580;14055;0;0;0;34251;0;31968;171930;37957;0;0;0;241855;0;0;0;0;0;0;0;0;378967
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2014;3304870;14422;1328401;404508;0;0;0;0;1747331;2398;25864;68924;84225;7900;10;0;189321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6948;316494;271199;479183;183768;357;0;1257949;307;8459;25610;47632;24098;4162;0;110269;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/09/2014;2864942;51918;285668;624318;293291;27056;4278;0;1286529;0;275;569;88;0;0;0;932;285;9346;12229;0;0;0;0;21861;350;224957;8759;429;50;0;0;234545;6615;195980;439684;125448;3017;0;0;770744;3162;23983;71440;41847;20593;23271;8941;193237;808;27259;63634;95450;10993;3351;0;201493;0;125;0;0;0;0;0;125;0;0;0;0;0;0;0;0;155477
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2014;2699842;0;107024;57835;41953;2000;0;0;208813;13;35962;105344;38602;1441;0;0;181361;0;61304;135268;0;0;0;0;196572;0;147817;9992;0;0;0;0;157809;6229;642499;1079686;0;0;0;0;1728415;0;1209;26152;0;0;0;0;27361;0;7265;19485;76472;20025;0;0;123248;0;10016;47154;19093;0;0;0;76263;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/09/2014;2547682;0;78931;94895;12848;1150;0;0;187823;0;0;0;0;0;0;0;0;0;125961;48566;0;0;0;0;174527;0;155146;74199;26579;2322;0;0;258245;0;166526;255718;3965;0;625675;0;1051884;0;31622;581;0;0;0;0;32203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842999
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/09/2014;2541223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393494;1808007;0;0;0;0;2201501;0;65069;153053;121600;0;0;0;339722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/09/2014;2511792;0;184668;191902;0;0;0;0;376570;0;0;0;0;0;0;0;0;0;21168;156981;0;0;0;0;178149;0;1982;937;0;0;0;0;2919;0;238607;216563;12107;0;0;0;467277;0;98724;69680;36959;0;0;0;205363;0;0;0;102815;1747;3858;0;108420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173093
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2014;2417343;0;0;0;0;0;0;0;0;6845;28691;67926;89600;8399;0;0;201461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31622;114929;363969;609942;444888;521986;1152;2088489;51;2379;10065;46280;38367;30250;0;127393;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2014;2104302;7802;108455;258274;232458;13282;0;44676;664946;0;34282;248141;96028;0;0;0;378450;3214;7522;25848;265;0;0;0;36849;47;633;183;0;0;0;0;863;0;4859;19082;0;0;0;0;23941;5409;1096;786;204366;877;0;0;212535;1318;18965;62627;156216;119942;308451;88012;755531;2;488;7394;9062;11603;2638;0;31186;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/09/2014;2098414;322;1573;3097;7173;7913;3244;0;23323;44;498;1028;1679;149;0;0;3397;0;0;0;0;0;0;0;0;0;115701;0;0;0;0;0;115701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14438;153450;458607;925889;389415;14194;0;1955994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2014;2092705;10390;93952;206473;252834;58320;204;0;622172;2282;14685;34151;37934;3775;553;0;93379;24839;272009;0;0;0;0;0;296847;6943;261291;14336;0;0;0;0;282571;10644;82754;183218;6097;0;0;0;282713;11179;14330;35096;77744;57655;52876;0;248882;1103;15089;46937;88698;54137;48376;0;254339;0;793;2670;1506;6832;0;0;11801;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/09/2014;1895649;13689;519838;683520;451170;45738;349;0;1714304;280;2788;6640;17688;1161;0;0;28555;104;645;31;0;0;0;0;779;615;1575;4653;1578;0;0;0;8422;0;43753;22306;0;0;0;0;66058;28635;17256;13902;0;0;0;0;59793;12;1979;3839;7400;4507;0;0;17738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/09/2014;1895572;40629;140140;310684;425709;25238;0;0;942401;329;909;2113;2200;91;0;0;5643;13666;124807;37898;0;0;0;0;176371;8059;97644;4884;0;0;0;0;110587;0;0;2545;0;0;0;0;2545;7953;61348;38592;49789;28413;23330;2370;211796;1052;25131;72227;201844;81368;25812;0;407434;641;10863;8251;2908;1266;1160;0;25089;34;1251;2222;5837;3554;805;0;13704;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/09/2014;1859296;13147;160507;184974;135279;15354;10510;0;519772;519;1825;2764;913;219;393;0;6633;4455;887024;25664;0;0;0;0;917143;175;54617;8160;0;0;0;0;62952;134;155573;125416;15866;0;0;0;296989;561;1663;4005;8140;5086;6401;0;25855;258;32;36;0;0;0;0;326;0;9727;19900;0;0;0;0;29627;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/09/2014;1762453;0;2182;1066;8764;1047;0;0;13058;1410;1043561;124295;121542;8283;0;0;1299090;0;0;85;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22528;14528;61610;29780;424;0;128870;0;0;0;0;0;0;0;0;184;13822;65498;124174;86915;30757;0;321350;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/09/2014;1719314;5336;162322;329999;147556;375;0;0;645588;0;6502;45655;64821;0;0;0;116978;457;53637;26823;0;0;0;0;80917;0;183046;3449;0;0;0;0;186495;0;122298;209878;69401;28136;0;0;429712;11725;46179;47693;60900;24063;0;0;190559;0;0;0;0;0;0;0;0;0;15435;49100;4529;0;0;0;69064;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/09/2014;1610735;0;134248;367244;170558;40077;3417;0;715545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5176;37660;160910;85442;0;10507;4503;304198;0;243;1092;2306;0;0;0;3640;13;6244;61541;51566;43014;120106;35895;318379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268972
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/09/2014;1498910;0;69700;214193;240053;26272;0;0;550218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128206;128206;0;89391;0;0;0;0;0;89391;0;208279;406037;0;0;0;0;614316;0;52728;0;0;0;0;0;52728;0;0;10486;53564;0;0;0;64050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/09/2014;1442927;0;0;0;0;0;0;0;0;3389;401879;904422;124170;9059;8;0;1442927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/09/2014;1407294;7835;148981;391682;165428;3252;0;0;717178;0;0;6440;0;0;0;0;6440;0;0;0;0;0;0;0;0;0;16;47;107;59;0;0;228;4821;138132;335066;160180;2867;0;0;641067;22379;191;1719;382;0;0;0;24672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17709
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/09/2014;1364117;0;36;183;547;331;0;0;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14197;329378;995839;0;0;0;0;1339414;0;0;0;0;0;0;0;0;0;1881;21725;0;0;0;0;23606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/09/2014;1337031;2010;8521;85290;0;0;0;0;95821;1325;67736;210413;273754;49456;8377;457;611518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134347;451157;0;0;0;0;585504;5154;856;9649;15164;330;0;0;31152;126;805;2431;5992;3676;5;0;13036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
