Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;10373616;58932;611379;1720029;3003077;1251066;225300;0;6869783;8895;46938;79933;26318;0;0;0;162083;0;2;6;10;0;0;0;17;0;0;0;0;0;0;0;0;129354;2115163;735053;174904;1425;0;0;3155899;0;0;1146;2095;0;0;0;3241;23151;37090;59757;58827;3766;0;0;182591;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/12/2018;8678429;0;22896;57529;84477;27777;3422;0;196100;0;40;147;381;360;281;0;1208;0;3706;9662;20243;13666;1514;0;48791;0;4555;6635;17102;16856;72735;61044;178928;0;0;0;0;0;0;0;0;0;215794;1336139;2737018;2063677;1876441;870;8229939;150;1572;6676;10609;3241;1215;0;23463;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/12/2018;7826705;21497;348286;884699;1819457;1007474;707374;0;4788788;14080;279257;364743;728829;296843;112269;0;1796021;1661;10334;23330;25029;3358;0;0;63711;468;14288;31412;80698;75973;316742;224535;744117;0;0;0;0;0;0;0;0;2783;7993;83923;45558;24093;18081;0;182432;5219;19615;92993;17247;9604;7368;99591;251637;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/12/2018;7690216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984467;4372006;1959297;374435;11;0;0;7690216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;7610695;13597;35849;77576;88329;24512;7545;50;247458;151552;202851;222717;51009;44;0;0;628174;976;984;990;73;0;0;0;3023;0;0;0;0;0;0;0;0;271855;5989614;95310;39889;5198;0;0;6401866;0;0;0;0;0;0;0;0;493;8634;2616;5445;4456;9566;0;31210;298963
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/12/2018;7050101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5063063;1187908;271;0;0;0;6251243;0;0;0;0;0;0;0;0;382932;303627;105660;6640;0;0;0;798859;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/12/2018;6835092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65656;1053914;2456832;2840649;417440;601;0;6835092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/12/2018;6411590;2257;13019;27188;30437;5467;63;0;78431;3222;22108;27826;6559;0;0;0;59714;12362;105887;254838;351844;47619;66;0;772617;0;0;0;0;0;0;0;0;393033;3658812;1306672;104095;11497;2;0;5474110;0;0;0;0;0;0;0;0;664;5298;10784;9313;659;0;0;26718;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;6270758;74676;365515;1000156;1929538;1053771;440361;0;4864017;7062;8107;23403;14352;3425;7;0;56355;25634;110747;238541;287108;28704;1;0;690735;0;0;0;0;0;0;0;0;21102;366229;5194;1106;316;38;0;393985;0;0;0;520;0;0;0;520;4130;37103;135121;38554;6007;36190;154;257259;7889
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/12/2018;5888675;1006;10094;21405;23591;2024;0;0;58120;203;453;789;564;25;0;0;2034;50757;814339;2050624;2566249;345758;795;0;5828522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/12/2018;5788438;2536;69911;174654;359579;153448;15837;0;775965;473;11119;34350;61590;23945;3636;0;135114;0;0;2;4;4;0;0;10;0;384;806;2154;2139;9575;10037;25094;21113;496275;2286580;5495;64;0;0;2809527;0;81642;277556;629642;490412;526372;67;2005691;523;10974;18025;6076;428;1012;0;37037;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/12/2018;5459048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24573;28081;1393838;2063638;1331448;464755;0;5306333;3036;2429;90237;51219;5713;81;0;152715;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/12/2018;4877832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;4445;10726;12569;3420;10;0;31615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18756;32963;1202049;1801158;1222353;533664;0;4810943;4298;27589;1303;1293;482;310;0;35274;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/12/2018;4757597;0;0;0;0;0;0;0;0;0;201;404;729;57;0;0;1390;10139;557850;1506901;2556344;103169;188;0;4734591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;3647;8530;8846;453;0;0;21616;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/12/2018;4529540;477;16037;39295;50566;12244;247;0;118865;2634;8675;16082;11017;79;2;0;38490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6155;40512;11761;6;0;0;0;58434;28624;5852;7843;146527;716679;2901;0;908426;55355;2094060;1223209;29320;2239;1005;137;3405325;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S4;8;BELEM;PA;01/12/2018;4234816;9360;295403;663527;1229301;545311;363113;0;3106016;20831;214031;370181;307416;43803;100;0;956362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3419;32911;11663;890;0;0;0;48883;0;2644;299;1859;312;387;0;5501;2986;15972;32333;41060;16700;8963;41;118055;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/12/2018;4218688;0;0;0;0;0;0;0;0;0;213;1309;2027;38;0;0;3587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20543;169558;1131445;1722996;888119;240278;0;4172939;850;1174;8109;16260;9010;6758;0;42161;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/12/2018;4152410;221;1397;1658;842;0;0;0;4118;229127;267873;184238;4008;0;0;0;685246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670875;2016034;771254;4884;0;0;0;3463046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/12/2018;3941273;16125;200912;528115;726777;293646;55346;0;1820921;97297;273569;535265;351465;81171;37952;0;1376719;332;1400;2498;3147;197;0;0;7574;0;987;3884;8281;6222;17358;10675;47406;14232;270874;43227;413;0;0;0;328746;22052;14441;58025;29543;7563;1063;0;132687;42398;56117;55043;31102;5482;2154;153;192451;34769
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/12/2018;3612721;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;65258;599841;1364947;1472979;109689;4;0;3612717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/12/2018;3504034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15939;124100;575674;1308621;786184;628974;483;3439975;693;2836;12490;25040;16201;6800;0;64059;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/12/2018;3342635;18125;285742;743297;1324305;671406;265528;0;3308404;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;1921;4900;9991;6716;9804;221;34230;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;3324538;4041;222909;559216;905611;416404;189031;0;2297211;206;10849;28000;25473;3582;44;0;68153;3194;162508;367715;386150;34253;124;0;953944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;80;12;0;0;0;146;134;2969;1631;310;41;0;0;5085;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/12/2018;2718739;195;613;455;5;0;0;0;1268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;942628;1051250;18683;0;0;0;2012586;0;0;0;0;0;0;0;0;524976;109449;67138;3323;0;0;0;704885;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/12/2018;2643581;8563;62553;175416;287540;123515;60810;1;718397;9;89;203;376;39;13;0;730;0;0;0;0;0;0;0;0;6875;33193;67923;162501;146732;456922;95375;969522;45367;372023;0;0;0;0;0;417390;0;0;0;0;0;0;0;0;5851;22589;49753;128415;118652;211618;664;537542;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/12/2018;2484280;5173;69421;266144;494572;274085;98854;0;1208250;3183;35567;64589;63229;13937;105;0;180610;278;3082;7835;12742;3500;27;0;27464;140;4822;13853;36447;35330;149979;124008;364580;12571;319461;13870;8027;0;0;0;353928;7579;16519;74700;75070;6562;611;0;181042;10963;57203;45218;33328;6075;15606;14;168407;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/12/2018;2429152;0;0;0;0;0;0;0;0;206688;110866;132454;60478;2780;0;0;513266;93413;283807;579335;605820;51630;0;0;1614005;0;0;0;0;0;0;0;0;80986;142726;24937;110;0;0;0;248760;0;0;0;0;0;0;0;0;10339;28276;14413;93;0;0;0;53122;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/12/2018;2135707;0;319;762;1051;0;0;0;2132;21109;98616;243722;171202;86312;1622;0;622583;221;11156;29840;48314;8415;25;0;97971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13361;158062;881724;198022;39139;4003;0;1294311;9964;69641;38228;821;16;39;0;118710;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;2048469;15885;157950;428948;775486;358807;132144;5;1869224;18;302;759;1013;687;308;41;3129;7589;24439;51385;48698;1909;0;0;134021;0;41;107;284;293;914;204;1844;84;783;0;0;0;0;0;867;0;0;0;0;0;0;0;0;0;4581;6407;25329;3068;0;0;39385;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/12/2018;2039632;0;39;96;149;55;0;0;339;629511;827457;581296;1026;0;0;0;2039290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/12/2018;1910317;3664;52292;112669;272340;194176;223825;30;858998;6378;57929;115702;90284;46121;28359;71;344843;0;0;0;0;0;0;0;0;520;5081;13728;35211;34005;139857;111200;339601;26775;189712;47043;197;0;0;0;263727;192;2853;11035;17593;16000;17039;0;64713;2538;17160;18133;494;50;59;0;38434;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;1842086;199;13;17;6;5;0;0;239;10251;12670;15935;7793;56;0;0;46705;0;0;0;0;0;0;0;0;141;95;231;664;698;790;102;2722;54465;149500;39283;30;0;0;0;243279;0;9625;17989;3192;0;0;0;30807;29325;140977;532456;732735;82843;0;0;1518335;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/12/2018;1741346;10;541;1407;1527;0;0;0;3484;13506;170686;396643;456492;57886;10195;5;1105413;379;7621;19660;29098;4322;4;0;61084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13371;104004;232857;192806;22943;5384;0;571365;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/12/2018;1640110;724;11287;28704;46006;21813;4073;0;112607;298051;410666;342497;1253;3;1;0;1052471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160202;249844;44253;4;0;0;0;454304;0;0;0;0;0;0;0;0;14090;693;5834;110;0;0;0;20728;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/12/2018;1628604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21946;65039;176972;387757;210991;509248;238847;1610801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;365;1034;2688;2522;9194;1807;17803;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/12/2018;1602861;713;11006;36369;48981;28238;6229;0;131535;11822;155539;353642;546267;328715;75341;0;1471326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/12/2018;1506622;0;0;0;0;0;0;0;0;8548;25847;14773;29;0;0;0;49197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246548;895270;308754;6853;0;0;0;1457425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/12/2018;1471312;831;23863;68904;138105;82489;70756;0;384948;2013;23425;42948;39008;4319;1827;0;113540;47;2788;7656;15069;4073;6;0;29640;0;0;0;0;0;0;0;0;7212;71007;19888;161;4;0;0;98272;4076;86546;349360;142373;56400;1166;0;639921;10549;54983;80442;40348;13921;4530;220;204992;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/12/2018;1390583;0;0;0;0;0;0;0;0;0;0;3630;0;0;0;0;3630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83954;1109279;134141;59578;0;0;1386953;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/12/2018;1382955;215;6361;15378;32408;17306;11769;0;83437;2341;35996;98789;124594;23958;1083;0;286761;95;3425;10891;21158;7476;62;0;43108;0;0;0;0;0;0;0;0;3492;42847;11529;151;30;0;0;58048;65;18719;527323;22098;2528;117;0;570851;9704;32320;195339;51783;27653;23640;311;340750;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/12/2018;1337383;0;0;0;0;0;0;0;0;8707;33066;99482;148828;77927;56998;54;425062;27;1397;3907;7190;1145;0;0;13666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4365;58286;451607;180616;83768;8583;0;787224;2733;28413;24139;30450;17507;8190;0;111432;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/12/2018;1268095;359;2025;4794;6309;1716;7;0;15210;3991;19587;40120;44230;14371;3729;0;126026;16;106;274;276;41;7;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47251;40518;432583;288817;102978;67885;0;980032;2877;52613;57072;29998;768;2778;0;146106;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/12/2018;1254022;958;27867;66950;110351;48321;6126;0;260572;48253;68290;96635;28480;0;0;0;241657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96559;500214;154628;392;0;0;0;751793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/12/2018;1136415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1891;7781;9237;67;0;0;19003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1743;53702;833725;9962;3;0;0;899134;3349;46632;117811;32811;6936;10739;0;218277;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/12/2018;970178;100;5498;15856;33049;21260;31591;0;107354;1470;23259;75106;58825;8048;636;0;167343;249;6280;17641;32714;12343;105;0;69332;0;0;0;0;0;0;0;0;1697;28578;8372;31;1;0;0;38679;1236;81830;296947;36407;13232;6;0;429659;6753;30005;57595;36123;14080;12886;368;157812;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/12/2018;953990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18891;103789;259547;500919;70845;0;0;953990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/12/2018;938945;88;3523;9980;17909;7871;5497;0;44868;6286;33177;76762;94821;14973;210;0;226228;389;8157;23461;44025;11545;60;0;87637;0;0;0;0;0;0;0;0;4371;36318;11130;7;0;0;0;51826;799;39461;317147;43213;17766;3635;0;422020;6557;31889;34191;26042;6879;667;140;106365;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/12/2018;927732;557;5090;9250;7993;712;35;0;23636;288;2183;4392;3638;256;8;0;10766;27083;127133;299146;379684;47209;0;0;880255;0;0;0;0;0;0;0;0;3297;7579;1339;16;0;0;0;12231;0;0;0;0;0;0;0;0;33;376;345;91;1;0;0;845;0
