Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/12/2018;12271905;9750;1642530;691889;485207;337849;0;0;3167226;280;5048;13683;25831;8311;89;0;53241;0;211073;175789;0;0;0;0;386862;65;3785704;720628;13854;1320;0;0;4521571;0;877120;1197896;769642;244577;0;0;3089235;20244;263459;19333;0;0;0;0;303035;0;805;986;1705;0;0;0;3496;0;176283;568049;2907;0;0;0;747239;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;11945838;21819;541761;1280347;1186666;147869;7815;0;3186278;1221;111867;261392;394282;68410;260;23228;860660;20294;676723;981757;9296;0;0;0;1688070;23756;3186158;489112;14839;3084;0;0;3716948;61130;630227;681386;194982;2802;0;0;1570527;6318;44122;47621;5652;924;0;0;104636;289;51153;144190;149593;18209;854;0;364288;0;2499;49678;1925;0;0;0;54101;0;0;0;0;0;0;0;0;400330
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/12/2018;10074577;0;0;0;0;0;0;0;0;0;510;809;380;444;0;0;2142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78628;321224;813395;1738940;966039;1092286;213699;5224212;2778;247805;586336;1679100;1098895;1233208;101;4848223;0;0;0;0;0;0;0;0;0
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/12/2018;9504215;83875;594275;1374790;1458657;384664;211912;32514;4140687;494;10010;21717;37473;19073;28476;0;117244;33312;371121;218808;266;144;0;0;623650;24393;127701;17776;0;0;0;0;169870;3789;298060;652812;7085;0;0;0;961746;58580;225468;338059;295792;212316;289080;127299;1546593;16616;71730;170744;322823;157407;115143;0;854464;3917;117092;220868;33405;22690;26056;0;424029;139;20175;76736;266152;161426;13254;0;537881;128053
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/12/2018;9261004;6380;65392;112283;168506;42866;14;0;395441;4048;219080;614872;1280777;565357;22087;0;2706221;0;0;0;0;0;0;0;0;0;992934;1149999;0;0;0;0;2142933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12365;486212;1188868;1761167;504978;62819;0;4016409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/12/2018;8761699;17004;96852;774541;685441;186052;32960;0;1792849;0;0;0;0;0;0;0;0;0;0;23746;0;0;0;0;23746;0;12710;266723;0;0;0;0;279433;54733;1466550;2212104;1411928;485841;46148;0;5677304;30638;53986;95197;66343;19719;29500;0;295384;0;3368;8171;8188;2367;0;0;22094;0;57480;190025;203024;131536;88824;0;670889;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/12/2018;8434878;3791;40929;111498;154841;35047;4510;0;350616;12091;377513;884156;1144776;293924;1928;0;2714389;0;0;0;0;0;0;0;0;6767;282062;1903299;25843;7634;0;0;2225605;0;0;0;0;0;0;0;0;0;47811;0;0;0;0;0;47811;36529;413804;985715;1276298;376526;7585;0;3096456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;6985146;8305;55993;51561;71702;7048;0;0;194609;323;7656;14370;26554;0;0;0;48903;0;0;0;0;0;0;0;0;1026;1718;3833;7973;4119;958;0;19627;0;896952;622900;423281;58582;0;0;2001715;43198;217177;83363;135702;49233;2233;34874;565779;0;0;0;0;0;0;0;0;0;46810;48967;4883;0;0;0;100661;0;0;0;0;0;0;0;0;4053852
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;6735731;0;132997;388228;360988;8000;0;0;890213;0;0;0;0;0;0;0;0;0;94225;471615;25393;0;0;0;591234;0;1024197;61097;5464;3845;31;0;1094635;24;727362;1354940;517788;0;0;0;2600114;0;147610;28801;1277143;0;0;0;1453555;0;397;1039;999;0;0;0;2435;0;28385;54500;20661;0;0;0;103546;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/12/2018;6013789;32280;65895;153996;243290;63783;46339;23384;628966;20691;110114;286928;176015;46959;57376;0;698083;2013;2025;5683;46;0;0;0;9767;2465;7584;914;8;0;0;0;10971;490;94182;717796;0;0;0;0;812468;5410;17227;37320;89505;38920;71909;77116;337407;135;92788;259498;477940;436475;1631169;198845;3096850;10380;6960;11872;95426;294523;116;0;419277;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/12/2018;5125946;607;89383;156404;9718;0;0;0;256111;0;17944;53460;40214;0;0;0;111619;0;0;0;0;0;0;0;0;5944;2039322;2472102;98977;71983;69287;0;4757615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;491;45;0;0;0;0;601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/12/2018;4950414;7699;46758;133994;191913;162529;21314;109483;673690;21355;75653;174404;273534;121849;25190;677;692662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1391;13382;92642;41516;3325;0;0;152256;73730;179101;460188;967575;624068;448384;22383;2775429;128;109864;235785;126979;95978;87643;0;656378;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;4131222;7097;148935;305145;485435;1459;0;40177;988249;0;0;0;0;0;0;0;0;177;45913;52997;0;0;0;0;99087;21631;2062471;175075;29134;14658;1454;3175;2307598;0;179631;123248;72002;0;0;14472;389352;0;576;28822;10868;320;0;37593;78179;0;8552;62030;86837;0;0;0;157420;0;9709;58475;6000;0;0;0;74184;0;0;0;0;0;0;0;0;37154
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/12/2018;4075384;5443;1348617;930594;0;0;0;0;2284654;3303;56010;131820;181709;60075;195;0;433112;0;0;0;0;0;0;0;0;216639;95433;2859;113;0;0;0;315043;0;0;0;0;0;0;0;0;2763;17298;3668;3089;1570;0;0;28389;3636;86876;217506;349815;129453;461;0;787747;1476;5713;50411;88664;62237;17938;0;226440;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;3971906;355;431132;364028;203382;7145;0;0;1006042;720;110205;244992;216629;21853;1;0;594400;0;99121;111644;0;0;0;0;210764;3;806299;172758;0;0;0;0;979061;0;108877;179757;23576;0;0;0;312209;10936;875;1209;534;0;0;0;13553;35;52592;147209;390276;241575;19359;0;851045;0;20;3954;478;378;0;0;4831;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/12/2018;3744015;0;0;0;0;0;0;0;0;3720;337538;223996;249875;20936;8;0;836073;0;0;0;0;0;0;0;0;0;827914;2068930;0;0;0;0;2896845;0;0;0;0;0;0;0;0;0;1174;7432;1633;859;0;0;11098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;3548057;0;0;31460;104314;0;0;0;135773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;835600;1780511;395499;58806;0;0;3070417;0;0;0;0;341867;0;0;341867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/12/2018;3458859;416;192779;336843;471493;48184;0;5751;1055465;0;8471;64555;1736;318;0;0;75081;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;9920;138057;447376;363130;8172;0;0;966655;2696;83773;293694;278873;47560;5398;0;711995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649656
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/12/2018;3266204;431;5327;9946;8051;61;0;0;23816;1701;83130;212249;350583;124307;21831;0;793802;0;0;0;0;0;0;0;0;64;48703;78849;0;0;0;0;127617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7871;295842;752888;984232;264495;15641;0;2320969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/12/2018;3182916;138719;111255;325915;270896;3031;247;0;850064;0;0;0;0;0;0;0;0;946;13740;9716;0;0;0;0;24403;204;698845;267630;3171;0;0;0;969850;30973;83241;243403;38553;810;0;0;396979;27146;5621;37901;17337;0;0;0;88005;0;0;0;0;0;0;0;0;0;65461;105618;25576;0;0;0;196656;0;0;0;0;0;0;0;0;656960
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/12/2018;3158356;23695;312809;434405;465786;47520;4075;0;1288291;91;115;297;1092;271;0;0;1866;4295;658673;230730;0;0;0;0;893698;161;207173;12586;211;0;0;0;220131;2032;282819;275685;75974;2564;0;0;639073;1844;64826;40049;8226;80;272;0;115298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;2844092;1873;192590;642979;586374;54535;61513;0;1539863;0;79;17740;0;0;0;0;17819;1911;25833;26374;18871;0;0;0;72989;0;109932;14530;0;0;0;0;124462;2540;145286;320935;160191;0;0;0;628952;13233;10214;45654;66100;27561;42365;0;205126;63;9782;32357;38895;15816;6089;0;103002;549;3189;9217;298;0;0;0;13253;0;0;0;0;0;0;0;0;138627
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;2772068;0;118810;165726;230982;65961;0;0;581479;0;0;114709;112521;112521;530517;369539;1239806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24727;400733;101659;89692;9987;0;626798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323985
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/12/2018;2530266;0;2970;5952;6135;131;0;0;15188;305;75428;186474;437397;235582;2558;0;937744;0;0;0;0;0;0;0;0;836;53759;0;0;0;0;0;54595;0;0;0;0;0;0;0;0;0;13580;0;0;0;0;0;13580;1554;151298;399184;724430;229817;2876;0;1509159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;2247712;0;18665;197121;21016;4503;168;0;241473;493;97334;232654;273396;23153;21;0;627051;0;0;0;0;0;0;0;0;420;52266;133452;32902;10363;0;0;229403;46;351620;692116;103892;0;0;0;1147674;0;267;0;0;0;0;0;267;93;661;929;162;0;0;0;1845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/12/2018;2177180;0;77951;65406;373500;0;0;0;516857;0;0;0;0;0;0;0;0;0;2902;3373;0;0;0;0;6274;0;33744;25401;0;0;0;0;59145;0;615838;317685;240489;154992;0;0;1329004;0;1526;1922;100000;0;0;0;103447;0;3465;10030;11821;3436;1465;0;30217;0;51245;70205;10785;0;0;0;132234;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/12/2018;2099718;0;139;0;0;0;0;0;139;2065;24238;77702;88882;27885;16657;0;237429;0;0;18;0;0;0;0;18;0;956251;33628;13860;0;0;0;1003739;0;0;0;0;0;0;0;0;41;2997;26547;43050;16667;596;0;89898;1106;13334;32246;41333;3802;0;0;91821;303;13574;181998;283318;150165;47317;0;676674;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/12/2018;1918910;5586;120952;230290;230405;22465;3536;0;613234;0;0;0;0;0;0;0;0;7183;344976;0;0;0;0;0;352159;1223;466987;68232;5963;72;0;0;542478;0;95714;139469;28453;0;0;0;263636;24;3133;14445;24547;10077;0;0;52226;0;1235;2367;2233;0;0;0;5835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89341
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/12/2018;1911150;0;5497;123143;34179;0;0;0;162818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700295;466817;581220;0;0;0;1748332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/12/2018;1877603;0;12682;101282;178086;0;0;0;292050;0;0;43470;0;362446;0;0;405916;0;0;0;0;0;0;187989;187989;0;244425;7106;0;0;0;0;251531;0;84761;626825;7000;0;0;0;718586;0;21124;407;0;0;0;0;21531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/12/2018;1820038;0;0;0;0;0;0;0;0;28;387;1476;3263;1119;0;0;6273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37825;111367;0;0;0;0;149191;0;35630;416355;203490;0;0;0;655474;4;72210;179562;391658;209328;80920;0;933683;0;5838;7765;17423;17067;27322;0;75416;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/12/2018;1753199;0;0;0;0;0;0;0;0;8875;760121;410105;220429;29621;5993;387;1435529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3520;267012;42761;4172;136;68;0;317669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/12/2018;1719266;125812;37178;90359;65713;10653;0;0;329716;198673;26004;53360;44028;2057;102;0;324224;7472;0;0;0;0;739548;0;747020;72;387;954;1494;502;718;0;4126;35218;40978;26625;0;0;0;0;102821;143326;7039;29466;19747;3349;8432;0;211359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/12/2018;1710744;9627;79218;233176;131510;28560;7988;89333;579413;103;1418;2967;8958;161;0;0;13608;834;829;1224;428;0;0;0;3314;626;1776;155;0;0;0;0;2558;2761;38973;47085;153809;22291;0;0;264920;36;1384;17685;1853;673;1054;0;22686;4952;29431;53583;115290;93813;368389;103060;768518;2655;8917;12333;17591;5062;9168;0;55726;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/12/2018;1706871;13914;103625;168805;178887;184574;80163;0;729968;1481;861;2154;2015;0;0;0;6510;19295;84030;1422;0;0;0;0;104748;29;4143;206;0;0;0;0;4378;0;0;60133;0;0;0;0;60133;32260;59777;103949;189856;66941;17550;0;470333;0;0;0;0;0;0;0;0;0;86484;6493;171262;4263;0;0;268501;0;3899;26356;23176;8868;0;0;62299;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/12/2018;1675397;0;23879;89711;106946;33196;0;0;253733;318;12127;33638;66461;30044;4716;149;147453;0;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8680;152084;635001;1177;233;233;15;797423;112;19383;66680;180350;106578;28868;2444;404415;0;1683;5872;23613;15510;25562;123;72364;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/12/2018;1625080;6040;90504;266206;345608;61062;78;0;769498;60;2629;6609;8039;562;0;0;17899;5172;107561;0;0;0;0;0;112732;2107;46959;2860;0;0;0;0;51926;3010;117674;34275;862;0;0;0;155821;25321;13287;52286;106762;59767;33618;0;291041;1167;13353;33609;63537;35422;13547;4;160638;34;9859;839;661;0;0;0;11391;0;5698;16512;31917;5;0;0;54133;0
