Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43709;44825;0;44825;0;44825;217016;0;0;6188;0;6188;25415;248619;905928;0,1803;0,1803;0,1803;0,0495;0,051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43709;NA;NA;NA;NA;57213;231833;0;NA;NA;NA;0;16683;248515;NA;NA%;NA%;0,2302;NA%;0,1189
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43709;164845;0;164845;0;164845;111701;1941;17495;22076;0;41512;94673;247887;384460;0,665;0,665;0,665;0,4288;0,0101
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43709;42261;0;42261;0;42261;53239;0;0;4479;0;4479;189300;247019;NA;0,1711;0,1711;0,1711;NA%;0,1088
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43709;NA;NA;NA;NA;131574;215811;0;NA;NA;NA;0;30197;246007;NA;NA%;NA%;0,5348;NA%;0,049
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;43709;150787;0;150787;0;150787;82931;7644;0;90244;0;97888;64760;245580;192280;0,614;0,614;0,614;0,7842;0,0548
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43709;NA;NA;NA;NA;57790;229705;0;NA;NA;NA;0;13845;243550;NA;NA%;NA%;0,2373;NA%;0,1371
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43709;81786;0;81786;0;81786;197902;0;0;0;0;0;45175;243077;NA;0,3365;0,3365;0,3365;NA%;0,1257
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43709;NA;NA;NA;NA;35910;229491;0;NA;NA;NA;0;13534;243025;NA;NA%;NA%;0,1478;NA%;0,1518
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;43709;NA;NA;NA;NA;63049;236123;0;NA;NA;NA;0;5093;241217;NA;NA%;NA%;0,2614;NA%;0,0007
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;43709;84138;0;84138;0;84138;45184;3657;0;3812;0;7469;188433;241086;NA;0,349;0,349;0,349;NA%;0,0423
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43709;NA;NA;NA;NA;50863;226997;0;NA;NA;NA;0;13503;240499;NA;NA%;NA%;0,2115;NA%;0,3885
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43709;NA;NA;NA;NA;31773;226954;0;NA;NA;NA;0;10910;237863;NA;NA%;NA%;0,1336;NA%;0,262
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43709;NA;NA;NA;NA;37393;225620;0;NA;NA;NA;0;11243;236864;NA;NA%;NA%;0,1579;NA%;0,2366
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR/SP - CRESOL FRONTEIRA PR/SP;5276770;b3S;S5;I;2;REALEZA;PR;43709;NA;NA;NA;NA;52874;231293;0;NA;NA;NA;0;4776;236068;NA;NA%;NA%;0,224;NA%;0,0624
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43709;36689;0;36689;0;36689;104740;0;0;5453;0;5453;124935;235128;NA;0,156;0,156;0,156;NA%;0,1215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43709;NA;NA;NA;NA;69565;224503;0;NA;NA;NA;0;9828;234331;NA;NA%;NA%;0,2969;NA%;0,0985
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43709;NA;NA;NA;NA;66490;221794;0;NA;NA;NA;0;12104;233899;NA;NA%;NA%;0,2843;NA%;0,0846
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43709;NA;NA;NA;NA;50202;218589;0;NA;NA;NA;0;14446;233036;NA;NA%;NA%;0,2154;NA%;0,1327
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43709;NA;NA;NA;NA;36590;215080;0;NA;NA;NA;0;15145;230226;NA;NA%;NA%;0,1589;NA%;0,2363
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43709;NA;NA;NA;NA;51072;210330;0;NA;NA;NA;0;17660;227990;NA;NA%;NA%;0,224;NA%;0,2316
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43709;NA;NA;NA;NA;52259;210660;0;NA;NA;NA;0;16561;227221;NA;NA%;NA%;0,23;NA%;0,0631
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43709;NA;NA;NA;NA;90494;207585;0;NA;NA;NA;0;18601;226187;NA;NA%;NA%;0,4001;NA%;0,024
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43709;NA;NA;NA;NA;69207;218543;0;NA;NA;NA;0;7417;225960;NA;NA%;NA%;0,3063;NA%;0,0022
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43709;NA;NA;NA;NA;85339;209072;0;NA;NA;NA;0;16354;225427;NA;NA%;NA%;0,3786;NA%;0,0417
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43709;NA;NA;NA;NA;54326;212746;0;NA;NA;NA;0;12283;225029;NA;NA%;NA%;0,2414;NA%;0,0784
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43709;NA;NA;NA;NA;54935;220818;0;NA;NA;NA;0;3943;224761;NA;NA%;NA%;0,2444;NA%;0,1004
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43709;NA;NA;NA;NA;52627;213466;0;NA;NA;NA;0;10802;224268;NA;NA%;NA%;0,2347;NA%;0,2333
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43709;NA;NA;NA;NA;64499;211399;0;NA;NA;NA;0;11008;222406;NA;NA%;NA%;0,29;NA%;0,1831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;43709;NA;NA;NA;NA;58052;207218;0;NA;NA;NA;0;15149;222367;NA;NA%;NA%;0,2611;NA%;0,1315
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43709;NA;NA;NA;NA;48720;207972;0;NA;NA;NA;0;14021;221992;NA;NA%;NA%;0,2195;NA%;0,1248
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;43709;NA;NA;NA;NA;57684;205365;0;NA;NA;NA;0;16424;221789;NA;NA%;NA%;0,2601;NA%;0,1023
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;NA;NA;NA;NA;65692;202340;0;NA;NA;NA;0;17945;220285;NA;NA%;NA%;0,2982;NA%;0,2396
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43709;NA;NA;NA;NA;44336;206830;0;NA;NA;NA;0;11008;217838;NA;NA%;NA%;0,2035;NA%;0,0609
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43709;NA;NA;NA;NA;87227;201523;0;NA;NA;NA;0;16164;217687;NA;NA%;NA%;0,4007;NA%;0,0594
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;43709;NA;NA;NA;NA;41079;208980;0;NA;NA;NA;0;7204;216185;NA;NA%;NA%;0,19;NA%;0,1637
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43709;75646;0;75646;0;75646;46864;0;0;3;21;24;169268;216156;NA;0,35;0,35;0,35;NA%;0,0715
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;43709;NA;NA;NA;NA;112175;204795;0;NA;NA;NA;0;10901;215696;NA;NA%;NA%;0,5201;NA%;0,0067
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;43709;NA;NA;NA;NA;35635;212066;0;NA;NA;NA;0;3498;215564;NA;NA%;NA%;0,1653;NA%;0,0668
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;43709;NA;NA;NA;NA;59230;199254;0;NA;NA;NA;0;15697;214951;NA;NA%;NA%;0,2756;NA%;0,1058
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;NA;NA;NA;NA;51771;203979;0;NA;NA;NA;0;10464;214443;NA;NA%;NA%;0,2414;NA%;0,1781
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43709;NA;NA;NA;NA;61646;203754;0;NA;NA;NA;0;9542;213295;NA;NA%;NA%;0,289;NA%;0,0121
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;43709;269470;0;269470;0;269470;111223;14844;0;0;0;14844;86425;212492;1213086;1,2681;1,2681;1,2681;0,2221;0,0026
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;43709;22408;0;22408;0;22408;26665;0;0;18005;0;18005;167790;212461;NA;0,1055;0,1055;0,1055;NA%;0,253
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43709;NA;NA;NA;NA;34240;198534;0;NA;NA;NA;0;13341;211874;NA;NA%;NA%;0,1616;NA%;0,4563
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43709;NA;NA;NA;NA;78415;198175;0;NA;NA;NA;0;13625;211800;NA;NA%;NA%;0,3702;NA%;0,0581
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;43709;NA;NA;NA;NA;67566;165335;0;NA;NA;NA;0;46126;211461;NA;NA%;NA%;0,3195;NA%;0,0155
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43709;43462;0;43462;0;43462;171825;0;0;30529;0;30529;8919;211273;855232;0,2057;0,2057;0,2057;0,0508;0,018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43709;NA;NA;NA;NA;51669;195645;0;NA;NA;NA;0;13667;209312;NA;NA%;NA%;0,2469;NA%;0,2652
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43709;32546;0;32546;0;32546;197264;0;0;11989;0;11989;0;209253;2122789;0,1555;0,1555;0,1555;0,0153;0,0551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43709;NA;NA;NA;NA;84106;193987;0;NA;NA;NA;0;14674;208661;NA;NA%;NA%;0,4031;NA%;0,055
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43709;NA;NA;NA;NA;38421;199781;0;NA;NA;NA;0;6681;206462;NA;NA%;NA%;0,1861;NA%;0,1699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;43709;NA;NA;NA;NA;40079;195093;0;NA;NA;NA;0;10992;206085;NA;NA%;NA%;0,1945;NA%;0,078
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;43709;NA;NA;NA;NA;31815;197757;0;NA;NA;NA;0;8100;205857;NA;NA%;NA%;0,1545;NA%;0,1177
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43709;NA;NA;NA;NA;53429;186619;0;NA;NA;NA;0;15010;201629;NA;NA%;NA%;0,265;NA%;0,0827
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43709;NA;NA;NA;NA;38585;188158;0;NA;NA;NA;0;13372;201530;NA;NA%;NA%;0,1915;NA%;0,0589
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;43709;NA;NA;NA;NA;40127;196266;0;NA;NA;NA;0;4991;201257;NA;NA%;NA%;0,1994;NA%;0,0967
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43709;NA;NA;NA;NA;39897;195299;0;NA;NA;NA;0;3979;199278;NA;NA%;NA%;0,2002;NA%;0,1166
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;43709;NA;NA;NA;NA;29893;188486;0;NA;NA;NA;0;9966;198452;NA;NA%;NA%;0,1506;NA%;0,4753
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;43709;NA;NA;NA;NA;30398;188050;0;NA;NA;NA;0;9983;198033;NA;NA%;NA%;0,1535;NA%;0,0668
ESC LEROSA S.A. CV - PRUDENCIAL;1000082633;n2;S4;I;2;SAO PAULO;SP;43709;17552;0;17552;0;17552;13315;51356;0;955;100454;152765;30351;196431;NA;0,0894;0,0894;0,0894;NA%;0,1341
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43709;NA;NA;NA;NA;64611;184964;0;NA;NA;NA;0;9953;194917;NA;NA%;NA%;0,3315;NA%;0,0976
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;43709;NA;NA;NA;NA;29960;185195;0;NA;NA;NA;0;9595;194790;NA;NA%;NA%;0,1538;NA%;0,1905
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43709;NA;NA;NA;NA;44402;177167;0;NA;NA;NA;0;15938;193105;NA;NA%;NA%;0,2299;NA%;0,1282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43709;NA;NA;NA;NA;44938;180848;0;NA;NA;NA;0;11526;192374;NA;NA%;NA%;0,2336;NA%;0,2464
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43709;NA;NA;NA;NA;32195;184533;0;NA;NA;NA;0;7666;192199;NA;NA%;NA%;0,1675;NA%;0,1167
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S5;I;2;VITORIA;ES;43709;NA;NA;NA;NA;28384;160706;0;NA;NA;NA;0;30536;191242;NA;NA%;NA%;0,1484;NA%;0,1489
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S4;I;3;SAO PAULO;SP;43709;108172;0;108172;77737;185910;123358;0;0;0;0;0;67309;190667;NA;0,5673;0,5673;0,9751;NA%;0
COOPERATIVA DE CRÉDITO UNICOOB OURO BRANCO - SICOOB UNICOOB OURO BRANCO;5772229;b3S;S5;I;2;PARANAVAI;PR;43709;NA;NA;NA;NA;24406;169076;0;NA;NA;NA;0;21100;190177;NA;NA%;NA%;0,1283;NA%;0,5332
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;43709;NA;NA;NA;NA;37260;178599;0;NA;NA;NA;0;8971;187570;NA;NA%;NA%;0,1986;NA%;0,0647
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43709;NA;NA;NA;NA;73613;167025;0;NA;NA;NA;0;20463;187488;NA;NA%;NA%;0,3926;NA%;0,0328
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;43709;27909;0;27909;0;27909;168903;0;0;13339;0;13339;4837;187079;346721;0,1492;0,1492;0,1492;0,0805;0,0222
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43709;NA;NA;NA;NA;30878;179727;0;NA;NA;NA;0;7288;187015;NA;NA%;NA%;0,1651;NA%;0,1124
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43709;NA;NA;NA;NA;24667;172417;0;NA;NA;NA;0;13543;185960;NA;NA%;NA%;0,1326;NA%;0,1915
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43709;48847;0;48847;0;48847;179950;0;0;0;0;0;5872;185822;1685861;0,2629;0,2629;0,2629;0,029;0,0487
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;43709;25453;0;25453;0;25453;138256;0;0;0;0;0;47360;185616;NA;0,1371;0,1371;0,1371;NA%;0,0027
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;43709;58429;0;58429;0;58429;85867;0;0;4866;70191;75057;22997;183922;141636;0,3177;0,3177;0,3177;0,4125;0,0054
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;43709;NA;NA;NA;NA;38914;174631;0;NA;NA;NA;0;8862;183493;NA;NA%;NA%;0,2121;NA%;0,0011
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;43709;NA;NA;NA;NA;43216;168698;0;NA;NA;NA;0;13513;182211;NA;NA%;NA%;0,2372;NA%;0,1672
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;43709;NA;NA;NA;NA;37254;169973;0;NA;NA;NA;0;11231;181204;NA;NA%;NA%;0,2056;NA%;0,143
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;43709;NA;NA;NA;NA;51622;172973;0;NA;NA;NA;0;7271;180244;NA;NA%;NA%;0,2864;NA%;0,1045
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;S4;I;3;RECIFE;PE;43709;25446;0;25446;0;25446;77383;0;0;10063;0;10063;92163;179608;NA;0,1417;0,1417;0,1417;NA%;0,0299
GAZIN - PRUDENCIAL;1000080824;n1;S4;C;2;DOURADINA;PR;43709;51224;0;51224;0;51224;87323;0;0;0;0;0;91876;179199;NA;0,2858;0,2858;0,2858;NA%;0,0049
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;43709;77215;0;77215;0;77215;154236;0;0;0;0;0;23941;178177;555830;0,4334;0,4334;0,4334;0,1389;0,5643
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43709;NA;NA;NA;NA;61471;163049;0;NA;NA;NA;0;13115;176164;NA;NA%;NA%;0,3489;NA%;0,1
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43709;69596;0;69596;0;69596;72234;0;0;0;0;0;103591;175825;NA;0,3958;0,3958;0,3958;NA%;0,0105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;43709;NA;NA;NA;NA;29580;159405;0;NA;NA;NA;0;14768;174172;NA;NA%;NA%;0,1698;NA%;0,2063
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43709;51000;0;51000;0;51000;44801;5525;0;54488;0;60013;68964;173777;NA;0,2935;0,2935;0,2935;NA%;0,0124
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;43709;NA;NA;NA;NA;30399;161615;0;NA;NA;NA;0;10645;172260;NA;NA%;NA%;0,1765;NA%;0,3245
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;43709;141848;0;141848;0;141848;115990;8707;0;0;0;8707;46834;171531;630277;0,827;0,827;0,827;0,2251;0,0062
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;43709;NA;NA;NA;NA;54863;150830;0;NA;NA;NA;0;20340;171170;NA;NA%;NA%;0,3205;NA%;0
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;S4;I;2;CURITIBA;PR;43709;34190;0;34190;0;34190;116131;0;0;83;0;83;54776;170990;NA;0,2;0,2;0,2;NA%;0,0001
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43709;NA;NA;NA;NA;100811;162478;0;NA;NA;NA;0;8282;170760;NA;NA%;NA%;0,5904;NA%;0,0121
