Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43709;49502833;3962870;48538494;11370931;964339;16348;959936;0,1382;0,0083;4;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43709;48018688;16810843;43708039;18761635;4310649;52260;4986193;0,1617;0,0164;7;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;43709;43072148;4708907;38878259;15023067;4193889;16354;5429576;0,2188;0,0162;10;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43709;42702407;2249062;41040812;6610008;1661595;-11296;1565362;0,2649;0,0203;5;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43709;37079995;15191819;33123709;24115046;3956286;130521;5299502;0,1741;0,0053;13;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43709;32720780;21439958;28984080;23962159;3736700;268316;3891799;0,1577;0,2419;47;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43709;32549147;22385142;29077217;22981420;3471930;92622;5299230;0,1745;0,0032;19;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43709;32312883;1568482;30796512;7276092;1516370;6770;1487264;0,2925;0,0136;2;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;2;RIO DE JANEIRO;RJ;43709;31792268;0;30176829;19694594;1615439;85458;1177625;0,1717;0,1003;4;0
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43709;31662418;23241004;26831601;21423793;4830817;134552;2465269;0,1286;0,1793;5;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43709;30466100;2485658;26912959;12248709;3553141;74132;3505957;0,2086;0,0051;4;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43709;24096947;4163274;22528726;21583854;1568221;58158;1506384;0,1754;0,1721;122;37
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43709;20601754;3354455;18559785;5725606;2041969;1797;2411631;0,1225;0,0574;121;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;43709;20564506;10113944;19483432;8654250;1081073;-97647;*;*%;*%;1;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43709;19569987;16885015;16597224;11754287;2972763;144978;3821012;0,2224;0,0023;3;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43709;19514372;9149813;17851489;13932687;1662883;159263;2001428;0,1745;0,0192;14;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43709;19393230;522335;16552327;9514519;2840902;106105;2840902;0,2153;0,0222;4;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;C;2;SAO PAULO;SP;43709;18091506;0;15653326;652392;2438181;149218;NA;NA%;NA%;1;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43709;18088422;10834810;15314069;11425977;2774353;65993;1684551;0,138;0,1906;37;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43709;16634686;13354719;13789581;13004978;2845105;59342;2830802;0,1819;0,014;4;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43709;16408176;10130430;14690964;11916042;1717212;113702;1468196;0,1549;0,1148;127;8
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43709;15266282;7805939;12739517;11701050;2526765;35268;2488270;0,2085;0,144;45;1
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;43709;14742149;19438;7601549;1683516;7140600;317857;NA;NA%;NA%;1;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43709;13750239;1304552;12281019;4313142;1469220;12333;1469052;0,3422;0,0037;4;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43709;13582042;179250;11757784;3353610;1824258;29788;1824258;0,2754;0,0096;4;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43709;12833819;10150546;10344219;7303298;2489601;120002;2408128;0,2441;0,0638;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43709;12236504;7592301;9990435;9067657;2246068;12228;1497005;0,1364;0,0418;4;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43709;11752266;11372841;9896942;9290032;1855324;58161;1848665;0,146;0,0035;5;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43709;11302138;0;10908215;0;393923;-1;166754;0,1744;0,0345;0;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43709;10611334;0;3128677;38;7482657;-619;7482657;0,4295;0,0456;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43709;10333140;1618749;8705018;3134343;1628122;7595;1528042;0,246;0,0069;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43709;10060646;1167618;8274863;4815840;1785783;12915;1754851;0,4088;0,0013;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43709;10046216;3270969;9263372;6681600;782844;-23825;668343;0,1232;0,2278;8;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43709;10005682;9001538;7437999;1506190;2567682;137593;1764564;0,1573;0,0247;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43709;9911009;5054657;8988156;7177552;922852;28538;1000476;0,1719;0,229;161;85
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43709;9491800;9143187;8275700;7845973;1216100;19431;1212258;0,1313;0,019;2;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43709;9253265;4371409;7064584;6285308;2188681;10625;2126633;0,4341;0,0135;28;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43709;9064953;2192245;2309327;2166764;6755626;12799;813580;0,2958;0,0135;64;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43709;8991009;0;8762211;0;228798;-10;132017;0,1505;0,0448;0;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43709;8715557;6758187;7860783;7002911;854774;34327;778125;0,1257;0,0106;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;43709;8458718;8458816;7148964;7014905;1309755;44056;1301168;0,1547;0,0015;4;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43709;8269114;4574575;6902240;6547212;1366874;85912;1324926;0,2694;0,0612;122;34
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43709;7997582;718696;7486964;2299353;510618;6297;366499;0,1132;0,1739;8;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43709;7450286;4207409;6808695;6107791;641591;20977;823202;0,1581;0,0134;8;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43709;7412440;7071088;6484922;1572318;927518;51064;926328;0,1171;0,0009;5;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43709;7132790;80069;6575848;195276;556942;11371;328429;0,184;0,1572;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43709;6952393;80620;6581611;1810929;370782;0;204097;0,1495;0,0235;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43709;6799400;2944409;5783884;4690227;1015516;11627;659046;0,1202;0,0211;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43709;6733179;4676329;4925228;3828266;1807951;65832;1513204;0,2726;0,0068;5;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43709;6631482;1272941;5920634;4431000;710848;2746;705430;0,2111;0,0089;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43709;6438998;6010983;5668463;5439668;770535;36804;765136;0,1398;0,0015;3;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43709;6197228;4518265;4436003;3688106;1761225;17876;1144902;0,2037;0,0156;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43709;6188756;3627348;5457963;5138376;730793;25962;644829;0,1379;0,1232;18;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43709;6156359;2389012;452862;31045;5703497;209744;5555763;0,5645;0,0049;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43709;6155889;3098838;4531755;3725008;1624134;47778;1620406;0,3558;0,0552;0;66
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43709;6151511;2017193;5043199;3555574;1108312;18926;1108034;0,2249;0,0053;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43709;5865092;3071331;4371928;4022244;1493164;62835;1492998;0,3458;0,0202;0;95
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43709;5805442;2707963;5382585;4601580;422857;20951;375305;0,1177;0,2281;64;9
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43709;5791567;5521822;4822211;4389398;969356;25793;969356;0,1902;0,0144;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43709;5781416;285317;5550706;2845;230710;1063;122437;0,1187;0,0553;0;1
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43709;5727793;3512480;4448401;4126927;1279391;56665;874365;0,24;0,1179;4;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43709;5289078;0;5020146;4863085;268932;9624;110513;0,1087;0,026;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43709;5240906;4570966;4313069;1898430;927837;45881;877755;0,1901;0,0006;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43709;4427764;4209795;3370083;3197934;1057680;22700;1050941;0,2412;0,0092;3;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43709;4334155;1720781;3728476;1268620;605680;23360;605566;0,3362;0;2;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43709;4324030;311877;3807658;3287982;516372;-1506;424034;0,1756;0,0308;6;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43709;4249547;83643;3885884;184874;363663;0;307717;0,2618;0,0632;0;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43709;3983097;3700150;3503624;3227135;479472;24717;508395;0,1256;0,0064;3;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43709;3827144;0;3704643;0;122501;0;60181;0,16;0,0339;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43709;3786948;2670037;3236367;2325590;550581;19060;529970;0,1554;0,0467;0;32
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43709;3769393;6483;3635573;2635111;133820;419;133820;0,1286;0,2862;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43709;3649021;2947577;3310975;2692496;338046;19963;434108;0,1186;0,0296;6;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43709;3617136;332321;3265057;2621230;352079;1596;202212;0,1172;0,1422;6;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43709;3610025;185353;2517227;465894;1092799;6710;1070785;0,3949;0,0121;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43709;3596402;2250134;3154240;2121086;442162;4193;424939;0,165;0,2767;0;104
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43709;3520130;92680;3340048;275298;180082;426;136486;0,1533;0,1421;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43709;3441031;912256;3239079;2926706;201952;7352;64897;0,0324;0,2625;6;1
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43709;3420153;2399342;2894302;2764480;525851;11931;525851;0,1663;0,0603;11;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43709;3310608;12213;3175940;0;134668;3221;131423;0,1685;0,1498;0;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43709;3204699;2952373;2558070;754883;646628;13294;492678;0,1392;0,0406;2;0
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43709;3193889;46891;3073440;1743245;120449;-42454;NA;NA%;NA%;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43709;3187134;3084225;2144622;2008913;1042512;14469;1039778;0,3003;0,0083;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43709;3178996;2023610;2756487;2055268;422509;13664;409224;0,159;0,2396;0;67
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43709;3024642;0;2903897;0;120744;199;120001;0,1555;0,0206;0;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43709;3012881;2729800;2513017;615300;499864;68743;469111;0,1579;0,0088;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43709;2968939;2201020;2315676;1304578;653263;33820;644200;0,2365;0,0498;0;27
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43709;2898663;1884545;2439788;1776160;458875;3020;435563;0,1574;0,1451;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43709;2843704;895684;2505774;1655569;337930;18978;321312;0,1502;0,0796;14;1
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43709;2804236;1222058;1618289;997088;1185947;49360;817549;0,1587;0,3428;7;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43709;2788430;1156741;2355244;2296492;433186;17851;401410;0,271;0,0383;0;34
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43709;2758684;2059054;2015368;1870848;743317;10715;586112;0,217;0,0463;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43709;2714609;1760397;2385184;1713973;329425;20089;353169;0,1557;0,1677;0;88
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43709;2704462;1287681;2277337;1962166;427125;18896;406922;0,2249;0,0875;0;42
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43709;2694354;1036196;2154416;1954039;539938;19374;538452;0,2118;0,0272;0;27
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43709;2677284;110691;2495625;0;181659;5783;181642;0,539;0,0175;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43709;2662097;1511969;2193046;2042693;469051;4831;460781;0,2665;0,0693;0;34
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43709;2621295;1375511;1899464;1819417;721831;27514;720650;0,4721;0,0007;0;46
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43709;2472743;1968803;1991204;1687878;481538;11867;455675;0,3369;0;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43709;2448815;1722433;1955001;1781534;493814;18458;459260;0,1333;0,051;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43709;2441385;1349006;2160734;1537308;280652;9016;274128;0,1605;0,2501;0;30
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43709;2411141;1549609;2074079;1798458;337062;20933;314707;0,1784;0,1543;0;75
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43709;2390144;1734094;1810231;1752281;579913;25716;579351;0,2863;0,013;0;5
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43709;2370528;276639;1971336;1767457;399193;80410;22240;0,0197;1,0217;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43709;2352751;1509945;1913894;1251988;438857;20628;421032;0,2199;0,0625;0;44
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43709;2321790;1321877;1980931;1580365;340859;19568;331350;0,1724;0,066;0;32
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43709;2295813;821713;1675021;1348553;620792;4624;616332;0,3203;0,0051;2;0
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43709;2222891;1514375;1839730;1082207;383161;-4100;216999;0,1303;0,0078;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43709;2148794;631384;1685323;1489655;463471;17571;426391;0,3459;0,0845;0;21
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43709;2136861;0;2089957;0;46904;0;32546;0,1555;0,0551;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43709;2071988;968703;1661041;1179806;410947;10715;404763;0,2518;0,0662;0;15
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43709;2062905;1149986;303730;248267;1759175;12719;282873;0,4131;0,0015;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43709;2030512;1408222;1564942;961697;465570;26863;457063;0,2769;0,0602;0;30
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;43709;1971866;1313546;1761120;1333554;210746;8280;183011;0,1226;0,0651;3;17
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43709;1947228;1724008;1546831;1462150;400397;7097;400206;0,219;0,0011;4;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43709;1901589;0;1831885;1765271;69703;3379;69596;0,3958;0,0105;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43709;1893034;1343168;1637698;1156001;255337;14533;246276;0,147;0,1604;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43709;1891474;1275362;1448514;775267;442960;24754;438271;0,2642;0,0103;0;24
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43709;1877921;462840;1640492;1302701;237429;-5481;229524;0,1547;0,0224;4;0
