Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43709;11;5136933;1370072;80620;-97;80523;0;0;0;0;0;20319;100918;243618;6952393;0;6952393
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43709;42527;365754;1538098;1962941;-129682;1833259;0;0;0;0;0;2707700;290403;21659;6799400;0;6799400
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43709;14667;315877;1432371;4676329;-259310;4417019;0;483;483;0;966;515961;5617;31184;6733662;483;6733179
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43709;6108;1724635;2376247;705982;-1536;704446;0;0;0;0;0;1799045;14708;6294;6631482;0;6631482
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43709;2401;282993;979;4309123;-37749;4271375;0;0;0;0;0;1871962;2747;6542;6438998;0;6438998
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43709;8981;57104;1268947;4500518;-463471;4037047;0;0;0;0;0;732305;60475;32370;6197228;0;6197228
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43709;8234;50114;2013200;3231574;-51947;3179627;0;0;0;0;0;727560;129291;80731;6188756;0;6188756
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43709;5576;1652355;2246172;2225360;-692838;1532522;0;0;0;0;0;655908;18379;45448;6156359;0;6156359
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43709;27021;713848;2089617;3092837;-176399;2916437;0;0;0;0;0;134761;30928;243278;6155889;0;6155889
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43709;7430;3389605;642799;1614119;-83;1614036;0;0;0;0;0;490648;842;6152;6151511;0;6151511
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43709;24557;0;0;3061476;-196393;2865083;0;0;0;0;0;39613;2622516;313322;5865092;0;5865092
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43709;93932;1117937;1087364;2289728;-84719;2205009;0;0;0;0;0;771536;428826;100839;5805442;0;5805442
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43709;46;33687;0;4769576;-121514;4648063;283;611745;195611;-2885;804755;458990;27657;13981;5987178;195611;5791567
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43709;162;3364081;1960941;285152;-2395;282757;0;0;0;0;0;4396;159;168921;5781416;0;5781416
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43709;383;1063146;603914;3512549;-144506;3368043;0;0;0;0;0;160273;5233;526800;5727793;0;5727793
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43709;24;4726417;340659;0;0;0;0;0;0;0;0;1527;3325;217125;5289078;0;5289078
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43709;1143;524847;618108;2550636;-1018154;1532482;0;0;0;0;0;2513746;0;50580;5240906;0;5240906
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43709;15838;77344;47477;4200395;-97425;4102970;1594;53628;106;-97;55231;111276;1371;16362;4427870;106;4427764
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43709;58212;23496;280429;1374421;-67801;1306620;0;0;0;0;0;2664960;324;114;4334155;0;4334155
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43709;12298;1512853;2050773;286411;-12805;273606;0;0;0;0;0;448602;6419;19478;4324030;0;4324030
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43709;130;996513;2749354;83643;-819;82824;0;0;0;0;0;36367;330754;53606;4249547;0;4249547
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43709;912;15600;75038;3651479;-38419;3613060;5;51968;2312;-339;53947;220965;111;5777;3985409;2312;3983097
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43709;1;215613;3489310;0;0;0;0;0;0;0;0;73851;54;48316;3827144;0;3827144
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43709;14584;149635;890899;2551403;-132452;2418951;0;0;0;0;0;123321;82187;107371;3786948;0;3786948
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43709;4384;12728;975126;6483;-96;6387;0;0;0;0;0;2549;2721572;46649;3769393;0;3769393
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43709;3796;357999;150135;2729681;-475096;2254585;153;65275;31678;-1898;95209;721858;45851;51266;3680699;31678;3649021
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43709;82421;1003950;1464371;276473;-3795;272678;0;0;0;0;0;356480;317037;120199;3617136;0;3617136
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43709;23920;910156;1423694;0;0;0;0;0;0;0;0;1216810;476;34969;3610025;0;3610025
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43709;56977;12820;0;2120838;-119665;2001173;0;0;0;0;0;161672;1178751;185008;3596402;0;3596402
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43709;46;1909858;1234785;92680;-463;92217;0;0;0;0;0;4192;184800;94233;3520130;0;3520130
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43709;126532;39104;1440800;789395;-28083;761312;0;0;0;0;0;628250;390942;54092;3441031;0;3441031
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43709;43587;465834;143705;1592008;-33330;1558678;0;0;0;0;0;987441;189189;31719;3420153;0;3420153
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43709;537;2866708;385979;12213;-309;11904;0;0;0;0;0;3786;252;41443;3310608;0;3310608
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43709;28963;182037;158095;1779334;-693098;1086236;0;0;0;0;0;1674525;6969;67874;3204699;0;3204699
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43709;115047;0;2211738;0;0;0;0;0;0;0;0;498932;233835;134337;3193889;0;3193889
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43709;399;0;4021;2842728;-43870;2798858;11;226305;1601;-1227;226691;119082;31037;8647;3188735;1601;3187134
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43709;33885;9265;0;1919570;-87303;1832267;0;0;0;0;0;123239;1016938;163403;3178996;0;3178996
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43709;78;28332;2833103;0;0;0;0;0;0;0;0;1136;147912;14081;3024642;0;3024642
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43709;1260;117211;250412;1159230;-290945;868285;0;0;0;0;0;1740641;211;34863;3012881;0;3012881
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43709;21780;12663;0;2091981;-120007;1971974;0;0;0;0;0;121558;733983;106979;2968939;0;2968939
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43709;1104;510135;175783;1482948;-179170;1303778;0;0;0;0;0;665276;88383;154203;2898663;0;2898663
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43709;302615;737226;155151;747208;-28133;719074;0;0;0;0;0;536536;365069;28032;2843704;0;2843704
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43709;12231;73469;527253;872929;-42659;830270;9788;287029;0;-1887;294929;552259;199676;314148;2804236;0;2804236
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43709;11168;576;0;1155853;-36316;1119538;0;0;0;0;0;24365;1574981;57802;2788430;0;2788430
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43709;102;0;652769;2058210;-262130;1796080;0;0;0;0;0;281872;336;27524;2758684;0;2758684
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43709;25406;6713;0;1684533;-72669;1611864;0;0;0;0;0;88663;868701;113262;2714609;0;2714609
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43709;22116;309850;333030;1207936;-50935;1157001;0;0;0;0;0;95141;688935;98389;2704462;0;2704462
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43709;13930;65996;929570;938120;-33421;904699;0;0;0;0;0;102615;644766;32778;2694354;0;2694354
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43709;37;8805;2530798;110691;-1013;109678;0;0;0;0;0;18542;206;9217;2677284;0;2677284
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43709;27922;318;0;1477407;-118169;1359238;0;0;0;0;0;26293;1169043;79284;2662097;0;2662097
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43709;3112;682108;590152;1373970;-38875;1335095;0;0;0;0;0;3150;6026;1650;2621295;0;2621295
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43709;13913;71239;0;187763;-37263;150500;3856;1553074;0;-28704;1528226;603126;105739;0;2472743;0;2472743
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43709;10598;669889;300253;1631302;-491687;1139615;0;0;0;0;0;239937;9022;79501;2448815;0;2448815
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43709;25924;15953;0;1286163;-46665;1239499;0;0;0;0;0;71632;990858;97519;2441385;0;2441385
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43709;35544;130527;121843;1538918;-124901;1414017;0;0;0;0;0;59792;568400;81019;2411141;0;2411141
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43709;177;45143;702765;1734094;-106326;1627769;0;0;0;0;0;4683;1493;8114;2390144;0;2390144
