Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2015;17317364;0;11815310;2372943;1165888;710439;347371;186540;172638;546236;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2015;16189739;2516293;3079624;8837290;979703;208716;105140;199180;81165;182628;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2015;14573332;14030705;497471;29644;2284;1152;7737;505;401;3434;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2015;13838841;5218780;4554399;2414846;196004;182017;168166;102317;156642;845670;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/12/2015;13678525;90957;5928492;4720937;1489496;586528;116604;99210;65098;437392;143811
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/12/2015;12523337;363176;2972522;3835208;1173436;178899;122085;32948;66912;27368;3750783
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2015;12356388;6009373;5155184;501175;255192;90783;87489;23450;104153;129590;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2015;11648565;2670034;7707906;434146;269207;104883;68777;74717;56857;262038;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/12/2015;11055925;1193;9309343;674044;739494;95112;48791;50214;25813;111922;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2015;10514249;6423720;3613254;306374;138776;8516;3051;6781;808;12968;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2015;9745835;115544;3827696;3938130;1025425;364468;179278;96284;61876;137134;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2015;9494274;5759629;851759;1385107;662796;202762;117631;87823;54298;372469;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/12/2015;8632005;0;6812468;858397;397313;101092;67381;52469;51842;291042;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2015;8060554;669584;4585963;829304;596461;446677;219262;125098;101620;486584;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2015;7943556;22653;2440855;465337;193404;328312;36850;6877;0;454738;3994528
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2015;7655784;1163937;4528637;1616740;204220;77547;13358;6364;5147;39834;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2015;6669239;680069;2420433;1426553;929508;886300;114962;44452;45758;121203;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2015;6221691;602416;1967898;763041;694303;373975;231988;139323;32476;596847;819425
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2015;6133680;60282;3134714;1792108;810741;127697;66730;11047;61289;69073;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2015;5893047;1840617;1123715;1148866;1059299;398276;56717;53032;14555;197971;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/12/2015;5122433;3072808;215814;300354;50232;0;37194;0;0;0;1446030
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2015;5034438;0;3758792;106066;108909;148674;133942;118937;96902;562216;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2015;4560707;19894;3922117;90651;88887;50886;62308;51273;74041;200649;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2015;4552135;1501968;1246010;1411020;274098;45199;21984;16010;5094;30751;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2015;4507563;0;3259636;627246;326239;53445;20847;13388;42778;163983;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/12/2015;4255482;436131;2362465;962676;240873;107774;57534;7347;6072;74610;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2015;4216692;4207603;0;0;9088;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2015;4061348;288350;1000233;937948;941272;156080;28615;88312;64972;46056;509511
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2015;4052656;589460;1095105;1404770;524041;198396;39041;32618;16615;152609;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/12/2015;3987998;0;3065991;604824;158658;34671;32724;15057;14300;61773;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2015;3977323;1355574;1516806;807395;59391;78671;34207;33198;8068;84013;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2015;3956520;272828;402108;1990488;248585;174915;143720;7088;33228;82834;600725
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2015;3937050;362019;2727815;401373;322430;61511;19765;9715;7326;25095;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2015;3909697;1870768;785782;512658;257928;142853;62860;45350;32009;199488;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2015;3552007;795192;1149719;1010512;217839;186583;43704;8821;45717;93920;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2015;3482667;12153;1563203;506127;864161;311912;50001;40645;23773;110691;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2015;3447894;1195533;1049755;112934;466211;493327;79968;12135;12058;25972;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2015;3357976;0;3103591;25047;58977;13795;8810;14353;9014;124389;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2015;3308762;416845;1412105;832413;229203;93976;69785;44373;39894;170168;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2015;3247353;1763837;49;0;0;0;0;0;0;0;1483467
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2015;3022892;2078066;577458;208883;38367;7304;24793;5535;5774;76713;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2015;2889298;1362781;1278444;81933;26709;4085;92651;23638;0;19057;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2784462;0;1787219;103217;113986;101308;98078;94071;83590;402993;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2015;2399483;118530;1814057;260398;105795;21138;12871;10325;5007;51362;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2015;2254377;0;188090;461256;231367;118106;47777;34600;29434;1143748;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2229449;NI;1346445;88009;78985;82997;74803;72832;77719;407659;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2185368;0;1089503;117788;168368;98721;118033;122097;56791;414067;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2015;2127648;212362;1630287;94572;77029;28748;18686;13440;13575;38949;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2015;2050690;613208;721897;448741;125065;48514;37888;6739;5371;43267;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2015;2041367;1686282;253628;68494;NI;NI;NI;32962;NI;NI;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2015;1956555;0;1422718;291408;100754;63974;24054;15141;5575;32931;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1917627;0;419123;731888;682461;44492;10070;5285;1336;22973;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2015;1792434;0;1257024;450717;42547;15463;5339;4699;3893;12753;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2015;1786466;1518091;130738;55887;76748;3406;0;0;0;1597;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2015;1747820;110290;591733;875907;99887;29846;11231;4716;6155;18056;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2015;1661167;1213609;130589;234560;58957;3456;0;0;0;19996;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1659909;715406;678268;146095;58117;9387;30607;1993;5501;14535;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2015;1626161;671368;639710;132463;84030;25811;25806;11769;5275;29929;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1589821;100075;418280;552284;164072;67836;159;12812;24776;198963;50561
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2015;1560813;0;999364;309294;127231;36251;11619;18276;23637;35141;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2015;1523086;169281;747999;230123;228189;28603;16626;14504;12788;74973;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2015;1476066;299600;444633;290960;282961;138254;14007;853;1563;3236;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2015;1402512;207918;621876;314967;187716;0;5282;20495;0;19519;24738
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2015;1316731;466393;563740;72991;31095;12837;145794;9792;2385;11705;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2015;1282994;0;1155955;49004;22351;14856;7277;7003;6682;19867;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2015;1224789;0;242165;485967;278599;73078;52410;25531;9685;57354;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2015;1180467;481207;166843;229785;160128;60581;6322;18582;19738;37280;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2015;1115502;518206;150496;191034;148140;15878;20412;26859;10455;34022;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2015;1052609;63657;608096;210395;97430;13428;11079;14631;7758;26134;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2015;1048443;0;498191;235419;148324;145245;1311;1576;713;17664;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2015;1036979;9;746414;117975;58005;44063;14316;8763;3061;44372;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2015;940221;862069;0;0;0;0;0;0;0;0;78152
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2015;932340;107511;684206;85336;19776;3837;3619;2030;3409;22617;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2015;929012;25957;507746;335369;33182;15257;5396;1908;743;3453;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/12/2015;927569;114245;813324;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2015;878583;45660;321255;272887;97655;70203;28322;19208;4294;19098;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2015;865554;0;721694;58512;34409;11031;8403;5602;3768;22135;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2015;859065;0;555543;145772;61358;47804;11323;10873;2531;23862;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2015;798602;807;109380;541351;93182;NI;NI;44531;NI;9351;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2015;796957;551280;54813;64532;5047;0;0;0;0;21634;99650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2015;785047;41286;387637;243820;55826;21734;13137;3336;1355;16916;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2015;772975;0;282810;223162;143624;49060;20863;11257;5111;37087;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2015;735009;0;183483;437185;79353;5611;1558;464;644;26711;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2015;728298;14811;179200;320277;145535;13020;8464;8529;2326;36137;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2015;722622;346362;269218;0;0;0;0;0;0;107042;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2015;700963;NI;419348;36057;28830;23922;22324;20595;19746;130141;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2015;669245;187366;80223;231372;107829;7873;4908;739;8084;40853;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2015;668335;47079;443815;134146;0;0;0;0;0;43295;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2015;665128;12504;236607;251479;77531;28671;11879;8920;6600;30936;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2015;653283;103053;199077;170767;137122;11442;7123;1378;598;22722;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2015;650611;0;174780;253298;123504;48299;16856;11592;1949;20333;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2015;645246;343659;279737;19775;2073;0;0;1;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2015;633725;943;423260;106198;36592;36127;11775;1941;2500;14388;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2015;627051;0;350206;150765;44247;34170;16928;10072;4135;16527;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2015;617503;10330;192304;320092;47856;8377;2590;5117;2454;28384;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2015;612251;0;283079;152502;72202;47428;15775;11742;3252;26270;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2015;611677;0;343974;204229;32382;3697;15322;2873;5271;3928;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2015;610271;0;524110;33586;23072;9517;4259;7306;23;8398;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2015;591545;0;265876;181944;65232;22985;12382;7552;2770;32804;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2015;583684;0;271660;189650;62874;25049;12021;5690;2387;14353;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2015;579791;26361;270484;197249;34314;15335;12771;2563;7208;13505;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2015;562598;0;183969;223339;86824;21943;11067;12451;5390;17613;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2015;544849;0;357132;67961;34593;12738;10101;8545;7301;46477;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2015;542261;0;95929;289409;59621;32720;22638;7157;5813;28974;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2015;526915;0;7057;267757;195925;14183;7196;5080;5020;24696;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2015;522140;20116;206794;164451;108577;2135;3;19425;0;641;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2015;518693;0;96297;225792;71204;95484;7835;5560;3396;13124;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2015;508343;42982;287382;118969;30643;4915;6305;971;349;15828;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2015;507561;0;242307;150927;44496;23592;9585;22517;886;13252;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/12/2015;493349;0;218371;107092;127467;28763;6230;2292;601;2534;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2015;487657;0;179903;172632;59636;29929;17342;11046;3083;14087;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA. - UNICRED LESTE SC-PR;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2015;475331;0;190106;202633;46478;16613;3225;1701;2008;12567;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/12/2015;473742;14125;137878;236761;46639;8325;6189;2125;1605;20094;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2015;470672;0;129326;201397;77519;28136;10856;8479;1370;13590;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2015;462510;37450;291588;77629;23317;20259;7085;332;1442;3408;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2015;457570;39511;166485;106079;104390;32924;940;3893;1801;1547;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2015;447457;26123;205239;175822;16519;3611;2307;1487;1163;15185;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2015;444895;51;193612;171718;28612;21212;8073;9118;1869;10629;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2015;433028;675;243564;72507;44495;11452;11180;11307;22768;15081;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/12/2015;429410;0;115557;175565;68480;28911;12318;8176;2819;17586;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;;9;CAMPO VERDE;MT;01/12/2015;428262;0;91898;119931;108226;66881;13880;13861;3596;9989;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2015;428011;12840;174966;156596;48447;5890;10015;2282;3481;13494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/12/2015;426161;38;21543;318052;55969;10239;12224;6028;395;1674;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;01/12/2015;411205;11920;296695;56586;33426;4922;4444;32;779;2401;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;;9;CAPANEMA;PR;01/12/2015;405983;0;212870;94319;55415;16990;9909;4346;2225;9909;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;I;2;;9;JUINA;MT;01/12/2015;403822;0;133685;144152;64476;18900;16373;11878;2524;11833;0
SOCOPA;50328;b1;C;2;;199;SAO PAULO;SP;01/12/2015;402631;0;10179;263332;106646;10087;11093;176;326;793;0
