Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2015;4061348;1140591;5358;99373;0;9181;1599522;106929;0;0;280580;0;0;310193;109;509511
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2015;4052656;3898581;0;152407;0;0;0;1667;0;0;0;0;0;0;0;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/12/2015;3987998;3271223;0;3556;0;2866;475424;43433;0;57217;0;0;0;42050;92228;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2015;3977323;1593382;447143;379843;0;654904;811203;13069;796;32237;0;0;0;42012;2733;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2015;3956520;1267042;950;466;0;647879;1433568;0;0;0;0;0;0;0;5890;600725
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2015;3937050;3936423;0;0;0;0;0;0;0;0;0;0;0;0;627;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2015;3909697;2516426;309517;13317;0;5030;728988;0;0;11457;0;0;0;294244;30718;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2015;3552007;2444059;32569;685380;0;0;641;325573;0;2196;1611;0;0;59978;1;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2015;3482667;3469176;0;0;0;0;0;0;0;0;0;0;0;0;13491;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2015;3447894;484034;0;0;0;0;2789561;0;0;0;0;0;0;174294;5;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2015;3357976;3345106;10;0;0;345;0;0;0;4041;0;0;0;0;8474;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2015;3308762;3144248;0;43689;0;0;52164;0;0;0;0;0;0;68660;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2015;3247353;562864;0;0;109111;0;1091910;0;0;0;0;0;0;0;1;1483467
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2015;3022892;2176347;0;0;0;103597;739222;0;0;0;0;0;0;0;3726;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2015;2889298;1019821;0;0;0;0;3950;0;0;0;0;0;0;1865527;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2784462;1430872;0;0;0;0;0;0;0;0;0;0;0;0;1353590;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2015;2399483;1734157;1060;14;0;0;663867;0;0;0;0;0;0;0;384;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2015;2254377;2021281;0;0;0;0;0;0;0;0;0;0;0;0;233096;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2229449;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;2229449;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2015;2185368;2068674;0;0;0;0;0;0;0;0;0;0;0;0;116694;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2015;2127648;1062105;201118;3099;0;813702;0;0;0;0;0;0;0;0;47624;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2015;2050690;1391775;361472;6454;0;0;198788;0;0;4704;0;0;0;17523;69973;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2015;2041367;NI;NI;NI;NI;NI;446432;NI;NI;NI;NI;NI;NI;1594934;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2015;1956555;1853187;93340;0;0;0;0;0;0;0;0;0;0;0;10028;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1917627;362166;0;0;0;0;1445052;0;8982;4247;0;0;0;97117;63;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2015;1792434;1791733;0;0;0;0;0;0;0;0;0;0;0;0;702;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2015;1786466;167691;0;0;903205;0;715569;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2015;1747820;1662467;0;84278;0;0;0;1076;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2015;1661167;1212194;0;0;0;5882;265143;0;0;0;0;0;0;177948;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1659909;906715;0;540;0;2316;19243;532330;0;6249;0;0;0;186248;6268;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2015;1626161;1137309;130672;39527;0;22098;555;1169;0;0;5948;0;0;288711;172;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2015;1589821;325241;82;10287;0;12920;980355;0;62093;4377;135;0;27;143741;2;50561
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2015;1560813;1063464;23441;33917;0;3615;374297;0;0;31760;0;0;0;30197;121;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2015;1523086;889163;0;6503;0;0;319909;60535;0;0;0;0;0;0;246976;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2015;1476066;1476041;0;0;0;0;0;0;0;0;0;0;0;0;25;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2015;1402512;30406;0;0;0;0;1050646;0;27481;432;0;0;0;268809;0;24738
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2015;1316731;349795;966752;0;0;0;0;0;0;0;0;0;0;0;184;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2015;1282994;48018;1234501;0;0;0;0;0;0;0;0;0;0;0;475;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2015;1224789;587745;0;0;0;381619;252312;0;0;0;0;0;0;0;3113;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2015;1180467;542051;0;0;0;0;610232;0;0;0;0;0;0;28181;3;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2015;1115502;162314;0;194890;0;0;0;27275;0;0;0;0;731023;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2015;1052609;971089;19148;61990;0;180;0;0;0;0;0;0;0;0;201;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2015;1048443;4812;0;0;0;0;0;0;1043631;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2015;1036979;744979;0;0;0;29470;256755;0;0;0;0;0;637;0;5139;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2015;940221;426222;0;0;0;0;435847;0;0;0;0;0;0;0;0;78152
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2015;932340;110281;7238;745636;0;66;0;8734;0;0;59949;0;175;0;260;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2015;929012;927453;0;0;0;0;0;0;0;0;0;0;1073;0;485;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/12/2015;927569;682673;0;0;0;19274;225622;0;0;0;0;0;0;0;0;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2015;878583;808312;0;70271;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2015;865554;854916;0;0;0;0;0;0;0;0;0;0;0;0;10638;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2015;859065;642083;0;0;0;35871;177066;0;0;0;0;0;0;0;4046;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2015;798602;61358;0;76115;NI;1533;537159;1574;NI;NI;NI;NI;NI;120863;0;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2015;796957;57813;0;244829;0;0;393177;0;0;0;1488;0;0;0;0;99650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2015;785047;288774;0;0;0;0;496132;0;0;0;0;0;0;0;141;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2015;772975;577042;0;0;0;36853;155539;0;0;0;0;0;0;0;3541;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2015;735009;271335;1349;0;0;0;373598;0;0;21726;0;0;4662;61588;751;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2015;728298;584136;520;0;0;0;143239;0;0;0;0;0;0;0;403;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2015;722622;109049;0;0;0;0;0;0;0;0;0;0;0;613573;0;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2015;700963;562786;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;138177;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2015;669245;467112;381;103262;0;4477;0;71196;0;19849;0;0;2968;0;1;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2015;668335;267;0;0;0;0;442556;0;0;0;0;0;0;225511;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2015;665128;607014;839;0;0;0;56831;0;0;0;0;0;0;0;444;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2015;653283;383939;0;266634;0;0;0;0;0;0;0;0;0;340;2370;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2015;650611;443429;0;0;0;2909;202613;0;0;0;0;0;18;4;1637;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2015;645246;32;0;0;0;0;645212;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2015;633725;631252;0;0;0;0;4;0;0;2181;0;0;0;0;288;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2015;627051;566485;0;0;0;17885;39471;0;0;0;0;0;0;0;3210;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2015;617503;483175;190;0;0;0;133674;0;0;0;0;0;0;0;465;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2015;612251;198362;0;87;0;10953;397932;0;0;0;0;0;511;0;4407;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2015;611677;269815;0;10865;0;0;330692;0;0;0;0;0;90;0;215;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2015;610271;397660;0;0;0;0;212210;0;0;0;0;0;0;0;401;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2015;591545;491988;0;0;0;5899;91060;0;0;0;0;0;0;0;2599;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2015;583684;422224;0;0;0;23965;135347;0;0;0;0;0;0;0;2148;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2015;579791;395341;1459;0;0;0;182401;0;0;0;0;0;0;0;590;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2015;562598;353538;0;0;0;46643;157693;0;0;0;0;0;1963;0;2760;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2015;544849;225570;0;0;0;73087;115049;0;0;2938;0;0;0;0;128205;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2015;542261;413328;0;0;0;43309;83591;0;0;0;0;0;0;0;2033;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2015;526915;521339;0;0;0;0;0;0;0;0;0;0;0;0;5575;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2015;522140;87663;0;0;0;0;426979;0;0;7498;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2015;518693;275579;0;0;0;27127;213546;0;0;0;0;0;19;0;2423;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2015;508343;442977;0;76;0;0;64934;0;0;0;0;0;0;0;355;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2015;507561;80579;40;0;0;0;426808;0;0;0;0;0;0;0;134;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/12/2015;493349;430617;0;0;0;0;61654;0;0;0;0;0;0;0;1077;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2015;487657;241976;0;35;0;17300;226211;0;0;0;0;0;0;0;2136;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA. - UNICRED LESTE SC-PR;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2015;475331;37745;0;36;0;0;437298;0;0;0;0;0;0;0;252;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/12/2015;473742;394550;4289;0;0;0;74547;0;0;0;0;0;0;0;356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2015;470672;301470;0;0;0;55425;112685;0;0;0;0;0;0;0;1093;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2015;462510;32398;123;NI;NI;58930;167244;NI;NI;203816;NI;NI;NI;NI;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2015;457570;255165;0;0;0;0;201867;0;0;0;0;0;0;0;538;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2015;447457;331151;986;0;0;0;114968;0;0;0;0;0;0;0;352;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2015;444895;356126;0;0;0;5675;81330;0;0;0;0;0;0;0;1763;0
