Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;20644482;68125;1745509;3307800;4070930;846699;61613;0;10100676;9409;242679;637772;600214;50899;0;0;1540972;1053;75371;36101;0;0;0;0;112525;0;588972;436329;0;0;0;0;1025301;42557;960805;1386371;1174139;176361;17739;0;3757972;69154;263563;262300;309971;128471;75439;0;1108898;0;37728;108298;194697;62529;15641;0;418893;0;57082;322404;281095;104701;107131;0;872412;0;0;0;0;0;0;0;0;1706833
VOTORANTIM;51011;b1;C;2;S2;199;SAO PAULO;SP;01/03/2021;14265819;10;583267;1328581;2157239;253100;3654;0;4325852;16594;179929;453998;620559;117302;5703;0;1394086;0;0;6441;0;0;0;0;6441;1393;1461918;476328;100011;9152;0;0;2048801;0;640168;1608748;774150;164986;22915;0;3210966;997;3492;227489;168830;66362;410507;620316;1497992;0;47703;123219;226254;50879;1524;0;449580;0;9433;112808;50546;38633;38796;0;250216;0;0;0;0;0;0;0;0;1081884
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/03/2021;12520584;5301;50309;137384;223962;56051;0;0;473006;13728;584573;1752247;3903941;1457492;28450;0;7740431;0;0;0;0;0;0;0;0;0;1246639;687463;0;0;0;0;1934102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17291;279629;765065;988793;297218;25048;0;2373045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2021;11663875;1764;42812;237302;104658;5871;0;0;392407;19906;702664;2060089;3706123;1325795;4994;0;7819572;0;0;0;0;0;0;0;0;10976;820652;1330940;11097;525;0;0;2174189;0;0;0;0;0;0;0;0;0;52151;0;0;0;0;0;52151;14517;195288;455728;509995;48546;1481;0;1225556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/03/2021;11445065;9349;76707;288653;635969;43856;19159;0;1073693;0;0;0;0;0;0;0;0;0;0;2019;0;0;0;0;2019;671;42371;338452;74641;0;0;0;456136;129496;2598995;3514210;2114254;501145;80813;0;8938913;120644;28105;218575;148148;34387;10906;0;560765;0;1717;3467;17497;11033;478;0;34192;35786;21969;141429;90714;49182;40268;0;379346;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2021;10618382;594;6469;28784;89051;38233;896;0;164027;833;14782;58758;234406;165790;192006;2136;668710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1349;6248;27586;20827;26362;0;82372;15789;271165;780525;1705480;981815;1648783;91859;5495416;2005;188341;651132;1441374;927229;997774;0;4207855;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;8987639;1840;301171;938325;461530;210542;0;0;1913407;52;12851;36091;61406;5664;0;0;116064;0;40;0;0;0;0;0;40;404;977;1836;2904;755;0;0;6876;16537;575322;1865667;1229712;115675;22406;0;3825319;5831;179032;223786;91823;2200;34953;0;537626;0;0;0;0;0;0;0;0;0;332;105312;1943;0;0;0;107587;0;0;0;0;0;0;0;0;2480720
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/03/2021;8579204;88488;495387;1179099;1951437;552397;229579;16282;4512669;577;17402;47984;96301;53320;40080;0;255665;27349;212138;110062;0;0;0;0;349550;4863;56125;11039;0;0;0;0;72027;20142;224738;362871;3994;0;0;0;611745;66829;173265;191825;347753;195377;163794;99887;1238728;11178;52940;127799;206273;63352;52554;463;514558;2364;100948;445855;33317;17475;12182;0;612140;5517;14197;55588;190637;56650;0;0;322589;89533
BOCOM;52003;b1;C;3;S3;199;SALVADOR;BA;01/03/2021;8569366;1363;217261;812238;2218542;667867;3285;0;3920556;0;4378;4035;1802;251;0;0;10466;0;0;0;0;0;0;0;0;0;2222;6451;15729;0;0;0;24402;0;76975;511319;490251;25108;0;0;1103652;0;92610;235945;244944;24028;1000;0;598527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911763
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;7910593;0;430248;1669756;49346;342333;0;0;2491682;0;0;0;0;0;0;0;0;0;48356;119130;0;0;0;0;167486;0;1184393;221340;4174;0;0;0;1409908;0;1155608;2300130;221579;55264;0;0;3732581;0;10153;36271;0;0;0;0;46424;0;0;0;0;0;0;0;0;0;0;52511;10000;0;0;0;62511;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;7136654;195;620911;1133098;833827;121407;63;0;2709500;371;136511;343418;420121;115688;17650;0;1033759;2433;47601;107772;0;0;0;0;157807;0;1035993;909401;49094;0;0;0;1994488;0;79269;394196;5089;0;0;0;478553;0;9;0;0;0;0;0;9;2234;44059;154983;508118;51569;728;0;761691;0;86;248;503;8;0;0;846;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;6831437;0;37109;240380;1567640;56585;95000;0;1996714;0;42134;278191;1494723;489117;618259;247185;3169609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3482;878430;35047;26206;10200;0;953365;0;2155;0;430348;0;0;0;432503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279246
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2021;6232866;9155;109051;222618;331018;54930;121038;25;847836;10031;100375;324528;417062;21245;6624;0;879865;440;837;2356;1;0;0;0;3634;42;1607;140;0;0;0;0;1788;0;329189;438781;0;0;0;0;767970;355;14204;39625;47178;39598;108056;0;249015;633;35077;99444;351784;361669;1447594;473694;2769895;5500;47494;347434;311299;666;469;0;712862;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;6197273;27;222848;384403;520881;2257;0;43485;1173901;0;0;0;0;0;0;0;0;399;14930;0;0;0;0;0;15329;10376;1951762;37179;0;0;0;3172;2002488;0;66776;89981;118751;0;0;5950;281458;2466;27354;88416;22147;427;61;48833;189705;0;9636;66664;72066;0;0;0;148366;0;0;0;10105;0;0;0;10105;0;0;0;0;0;0;0;0;2375919
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/03/2021;5990664;399;2938;6559;13097;8249;16275;0;47516;5816;333658;932179;1671638;439500;1359;0;3384150;0;0;0;0;0;0;0;0;2;58338;61506;0;0;0;0;119846;0;0;0;0;0;0;0;0;1196;19597;35207;40089;9940;399;0;106427;13482;199475;556086;1099165;447337;17180;0;2332724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/03/2021;5743586;5369;51135;165886;477842;120183;12006;97625;930047;3981;68684;331810;677372;149721;151175;398;1383141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416;37852;108885;41965;7657;271;0;197047;5475;155119;538009;1172106;405403;304950;33486;2614548;876;69707;282155;159321;54972;51772;0;618804;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/03/2021;5392421;4742;371468;612131;544263;46270;547;0;1579421;0;168;384;92;0;0;0;644;5749;319680;143519;29036;0;0;0;497984;221;388070;31609;1465;0;0;0;421365;2329;132936;155230;69197;2555;0;0;362247;892;72561;71874;13704;3077;1586;0;163694;1038;106655;467230;1117470;485846;0;0;2178238;0;19511;0;0;0;0;0;19511;0;0;0;0;0;0;0;0;169317
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2021;5221654;1426;237509;11344;0;0;0;0;250279;10022;166433;469347;900582;342241;977;0;1889602;0;0;0;0;0;0;0;0;9240;1898306;15535;8180;0;0;0;1931261;0;0;0;0;0;0;0;0;334;13693;8233;36365;18373;1143;0;78140;7164;72689;202820;377395;92083;166;0;752317;146;42164;36338;122393;87546;31470;0;320055;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/03/2021;4884963;0;433;4162;9557;2898;0;0;17050;4578;260769;811990;1548296;467455;312;0;3093400;0;0;0;0;0;0;0;0;0;38291;0;0;0;0;0;38291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5043;164867;449551;821386;294470;906;0;1736222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;4214870;0;215756;163149;27931;0;0;0;406835;0;59659;202435;0;0;0;0;262094;0;23167;25812;0;0;0;0;48979;0;20492;113464;0;0;0;0;133956;0;800666;2437490;0;0;0;0;3238156;0;124849;0;0;0;0;0;124849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;4073082;13477;345302;791362;883302;103516;35194;0;2172153;0;2404;2849;11554;0;0;0;16806;2061;20740;52946;58534;0;0;0;134282;1325;400529;145133;0;0;0;0;546987;872;298449;443032;103506;31294;19500;0;896654;69;91195;12859;42457;33689;52657;0;232926;0;1937;5641;10957;1540;0;0;20075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53198
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/03/2021;3912796;14545;303632;459459;267756;65120;4577;0;1115089;0;0;0;0;0;0;0;0;2527;4306;13538;0;0;0;0;20372;1219;721018;1453483;105043;0;0;0;2280764;11130;93302;242675;41170;0;0;0;388277;21087;0;2911;0;0;0;0;23998;0;0;0;0;0;0;0;0;0;11790;53237;10281;0;0;0;75307;0;0;0;0;0;0;0;0;8989
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/03/2021;3842748;0;35817;200928;6997;21;0;0;243763;33;12327;99870;21663;0;0;0;133893;0;0;0;0;0;0;0;0;9861;2362864;897046;92997;53242;49083;0;3465092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2021;3816052;0;302855;307859;294121;68026;7606;0;980466;1203;26941;83216;169852;81408;19001;254;381875;0;0;50;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17470;363297;1446750;11891;0;0;168;1839576;7;37696;100860;226814;109433;22056;1336;498203;0;6593;9751;26984;23350;49204;0;115882;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;3675095;0;30771;548075;305751;268598;0;0;1153195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147315;147315;0;652141;56809;0;0;0;0;708951;0;317046;508123;810249;27857;0;0;1663276;0;2348;11;0;0;0;0;2359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;3577157;0;176164;89400;0;0;0;0;265564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83404;1518249;1514387;0;0;0;0;3116040;149232;0;0;46322;0;0;0;195553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/03/2021;3417844;40333;235085;585577;677886;92901;5193;0;1636974;191;1444;2087;239;0;0;0;3961;8851;76625;0;0;0;0;0;85476;868;638852;269638;35655;7114;0;0;952127;18327;169850;387479;46472;0;0;0;622128;109;2265;9750;23209;3663;0;0;38997;0;103;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78078
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2021;3109222;7669;117280;366581;729088;40040;85679;31022;1377360;0;126;207;439;326;466;0;1565;0;320;1126;2;0;0;0;1448;0;129;0;0;0;0;0;129;0;18909;53040;118320;68321;21032;0;279623;747;13666;40748;4709;2026;1510;156;63561;1924;87413;144587;287544;161244;401982;107745;1192439;646;13637;113055;54955;4240;6566;0;193099;0;0;0;0;0;0;0;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/03/2021;3014970;0;421668;97834;293750;0;0;0;813252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100414;136066;0;0;0;0;236480;0;1100034;365045;221159;109063;0;0;1795301;0;162;133914;18231;0;0;0;152308;0;2156;5106;10368;0;0;0;17630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/03/2021;2836434;1941;42605;113113;197835;76987;0;0;432481;0;0;0;0;0;0;0;0;671;26398;88897;0;0;0;0;115966;163;0;0;0;0;0;2276165;2276328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;562;1448;2653;1514;104;0;6392;0;0;0;0;0;0;0;0;47;418;1029;1913;1101;758;0;5266;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2021;2738413;0;0;0;74;138;127;0;339;120;3055;8365;17329;3066;0;0;31934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106528;203890;811;521;0;0;311749;0;2132;102181;182138;184045;92022;0;562518;0;131483;341609;746358;345247;92368;0;1657064;0;6116;15582;41736;40043;71332;0;174809;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;2577807;0;300597;30009;51710;11217;0;0;393534;386;43537;86667;99515;24861;499;0;255465;0;0;0;0;0;0;0;0;1453;35353;179600;61862;1190;0;0;279459;0;237139;1294599;117583;0;0;0;1649321;0;8;20;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/03/2021;2433599;0;356863;401242;397143;266723;0;0;1421971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12006;0;0;0;0;12006;0;106443;409521;14350;22743;0;0;553057;0;371;360607;0;0;0;0;360978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85587
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/03/2021;2309394;1341;68991;171579;322135;62998;684;0;627728;1309;144406;388089;670637;176054;6190;0;1386685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;486;1381;3775;511;0;0;6308;428;26641;80172;137683;43538;211;0;288673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTER;51884;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2021;2275312;4449;84023;301803;503622;174661;62881;3976;1135414;1768;18054;38947;32163;16047;30100;3555;140635;0;0;472;7474;0;927;0;8873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6762;803344;48594;21434;1485;609;0;882230;0;45;120;308;321;991;0;1786;0;3033;97342;6000;0;0;0;106375;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/03/2021;2245871;0;0;0;0;0;0;0;0;453;293703;687447;1079458;97541;0;0;2158602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;52058;34712;0;0;0;0;87269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/03/2021;2223852;0;2413;550;1258;487;0;0;4707;2422;77715;164487;230451;68941;6165;0;550180;0;39;101;0;0;0;0;140;0;739548;12533;0;0;0;0;752080;0;0;0;0;0;0;0;0;25;36534;63730;156241;102648;13767;0;372945;188;4124;8717;9398;486;0;0;22913;17;125457;39105;199849;122984;33475;0;520887;0;0;0;0;0;0;0;0;0
