Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/03/2021;14501046;25250;430273;1095380;2413044;1844409;2671023;0;8479379;32900;367108;624677;890041;467638;382455;0;2764818;409;5517;13528;20561;3934;0;0;43949;371;38817;89168;237182;229978;997062;878579;2471157;0;0;0;0;0;0;0;0;2555;91336;87392;46605;29911;46599;0;304397;9417;48587;107771;46382;37313;98120;89757;437346;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;S4;41;SAO PAULO;SP;01/03/2021;13899909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10506505;2939711;1193;0;0;0;13447409;0;0;0;0;0;0;0;0;332733;72157;44602;3008;0;0;0;452500;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2021;12372314;0;53455;140476;238123;104523;49692;0;586269;0;66;140;355;184;79;0;825;0;2073;5645;10647;1337;866;0;20568;0;9971;23920;62381;61514;276240;263601;697626;0;0;0;0;0;0;0;0;0;544196;1583542;3557320;2640497;2660891;0;10986447;151;7725;20396;42030;10277;1;0;80580;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/03/2021;11039236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1232945;6380979;2873870;551354;88;0;0;11039236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;10120737;18792;140105;382990;740654;442117;265230;24;1989913;241016;341020;294235;21083;308;141;0;897803;43;15;27;26;1;0;0;111;0;0;0;0;0;0;0;0;313931;2170280;1226016;1714774;531643;92269;0;6048912;0;0;0;0;0;0;0;0;463;13471;16713;23483;3272;3509;0;60911;1123086
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/03/2021;9952886;4292;11461;31870;37008;6722;29;0;91382;1740;8901;20544;11449;759;6;0;43399;23301;213991;551197;850583;161537;336;86;1801030;NI;NI;NI;NI;NI;NI;NI;NI;432110;4894759;2479395;137577;27183;0;0;7971023;NI;NI;NI;NI;NI;NI;NI;NI;792;7445;17581;18572;1661;1;0;46053;NI
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2021;9285577;3725;98137;255081;548991;327110;138763;0;1371808;908;23753;63083;122892;57298;29316;0;297250;0;0;2;4;0;0;0;6;63;3303;7500;19957;19444;92611;102223;245100;34310;786589;3720153;32659;271;0;0;4573981;0;128868;363079;849630;678862;733943;0;2754382;60;2014;3610;9777;8875;18713;0;43050;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;9200598;96266;522897;1425401;2626171;1443492;766630;0;6880857;3656;12489;130591;37835;10997;302;0;195869;34841;165411;386838;487886;45287;692;0;1120956;53;57;102;284;304;2099;994;3893;35763;500301;14224;3664;1352;209;0;555513;0;279;503;0;0;0;0;782;687;43845;135935;175512;38035;42051;6665;442730;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2021;7962355;845;5454;14006;14690;1699;5;0;36700;1281;10321;30730;83190;21236;4;0;146762;63590;982984;2553179;3600739;577275;1126;0;7778893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTER;51884;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2021;7842071;14232;106909;322766;661262;477294;442061;0;2024525;22;29;74;110;2;0;0;238;0;0;0;0;0;0;0;0;8320;56880;121235;309115;286711;1052748;689852;2524861;181679;1665287;547062;22310;557;0;44;2416939;0;1858;65918;41175;1036;0;0;109986;27824;40866;113382;193096;144980;234183;11189;765521;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;7313679;56856;342906;954730;1600881;950397;477490;742;4384003;9919;26639;37421;6357;754;344;0;81434;184;404;1068;1695;84;0;0;3436;0;0;0;0;0;0;0;0;66864;1701504;703220;159449;17430;0;0;2648468;0;0;7242;0;0;0;0;7242;11783;28970;53119;63664;23803;7758;0;189096;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2021;7304762;403;6403;36995;57975;21285;427;0;123487;1902;4934;11779;9256;77;1;0;27948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2439;26126;8944;363;0;0;0;37873;20340;126750;556354;639310;2204;3529;0;1348487;85554;2880497;2542835;255150;1829;1032;70;5766966;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/03/2021;7167158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53106;906893;2274884;3283042;648177;1056;0;7167158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/03/2021;6784978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20669;1518896;269205;2640583;1641878;563330;0;6654562;1498;58250;30793;33869;5537;469;0;130416;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/03/2021;6624967;11276;230972;903996;1670333;975718;1189670;0;4981966;20323;223652;482473;458152;157172;39191;0;1380963;0;6;15;71;68;116;0;276;4;2188;6602;15580;12925;37996;15447;90742;5487;39254;14522;1138;0;0;2;60404;1029;15;392;952;538;118;0;3044;2963;11589;22186;33996;18206;18012;620;107573;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2021;6415536;0;0;0;0;0;0;0;0;5;1046;2918;4883;1527;8;0;10388;688;7657;19641;38240;15429;68;0;81724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9332;1316187;291312;2440919;1657522;574662;0;6289934;2626;14964;15900;0;0;0;0;33490;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;01/03/2021;6038535;5379;284678;821837;1643714;1028108;687486;0;4471202;358;19007;50677;77819;3797;1;0;151659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54452;869236;415892;3742;0;0;0;1343322;0;0;0;0;0;0;0;0;14108;550;6615;51079;0;0;0;72351;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2021;5845938;15917;282462;808261;1456898;757731;378274;0;3699542;64809;318446;671640;512025;66510;27463;0;1660894;3;529;1058;340;0;0;0;1930;10;264;4342;8009;7004;21948;8274;49852;12448;233703;48194;712;0;0;0;295057;0;10620;6990;10248;0;0;0;27859;10005;40518;37217;18744;4296;25;0;110805;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/03/2021;5600382;0;0;0;0;0;0;0;0;2;1472;5236;7653;3192;415;0;17970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10193;545923;978347;2285835;1188300;456298;0;5464897;0;8380;14307;41141;28069;25618;0;117515;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/03/2021;5506751;26839;386679;1049609;2050957;1225040;749206;0;5488330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;1205;3013;5945;3336;4571;25;18421;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/03/2021;5408661;0;0;0;0;0;0;0;0;0;140916;1010397;3712055;293267;100000;0;5256635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1702;1124;149200;0;0;152026;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;01/03/2021;5392735;0;0;0;0;0;0;0;0;0;159;537;502;6;0;0;1204;13984;709792;1896709;2453301;275124;703;0;5349613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;6371;15463;18267;1705;0;0;41918;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;4695991;3982;242392;639755;1144698;652602;427586;0;3111015;165;12576;30950;92765;8040;270;0;144767;3666;188444;486025;679652;81915;207;0;1439907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;62;21;0;0;0;301;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2021;4559114;0;0;0;0;0;0;0;0;11755;98807;250554;376050;76207;9271;0;822644;0;0;0;0;0;0;0;0;5;21;52;123;88;220;53;562;65963;480584;147753;3019;2;0;0;697320;0;9497;105216;27322;0;0;0;142034;27017;548841;674536;1477338;121519;13656;33646;2896553;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;01/03/2021;3911799;0;0;0;0;0;0;0;0;7;128193;359322;1355308;1161935;589769;0;3594533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;243609;73330;220;0;0;0;317266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/03/2021;3785548;0;0;0;0;0;0;0;0;12;47;48;0;0;0;0;108;47414;535577;1313312;1798800;90337;0;0;3785441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/03/2021;3707598;243;461;987;414;0;0;0;2106;114549;110304;77810;5374;0;0;0;308037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477617;2089531;813512;16795;0;0;0;3397455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/03/2021;3653126;0;0;0;0;0;0;0;0;35670;97187;138085;82076;6601;0;0;359618;108273;404217;869582;967863;94436;0;0;2444372;0;0;0;0;0;0;0;0;169291;456741;124283;1940;0;0;0;752255;0;0;0;0;0;0;0;0;6180;41631;45247;3823;1;0;0;96882;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/03/2021;3401234;5880;99944;303930;633691;413125;376473;0;1833044;4168;33338;77085;79660;26229;2816;0;223296;103;2979;8468;15420;4500;130;0;31600;212;6832;20391;53304;51544;217328;185299;534910;11827;381335;17502;3623;0;0;0;414287;1749;4665;60748;32948;17247;4238;0;121594;6598;78506;65551;76103;10963;4773;8;242503;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S4;9;BLUMENAU;SC;01/03/2021;3391924;46;602;1602;2518;1132;1355;0;7255;29682;294764;728072;995271;217736;172200;29910;2467635;1181;19617;52422;86159;18410;58;0;177847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16695;108028;273232;251896;63893;25040;402;739187;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/03/2021;3046403;0;0;0;0;0;0;0;0;6138;10062;4640;111;0;0;0;20951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477884;1924028;606905;16635;0;0;0;3025452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/03/2021;3041485;5;401;1424;2541;951;0;0;5322;10443;248371;523443;469085;144968;1528;0;1397838;347;18134;48266;81167;14814;74;0;162802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3895;250727;838838;208950;30321;1058;0;1333789;15259;70704;43266;8294;3047;1163;0;141734;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2021;2929489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7893;210731;483978;1064019;589596;516426;0;2872642;241;4003;8506;22754;10566;10778;0;56847;0
NUBANK;52058;n1;C;2;S4;197;SAO PAULO;SP;01/03/2021;2893534;0;0;0;0;0;0;0;0;41526;588444;876224;205205;3;0;0;1711402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301688;736447;143741;256;0;0;0;1182132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2021;2685054;350;1866;4625;6397;923;2;0;14163;29372;77647;231919;144386;15741;3753;11642;514459;50;2166;5954;9995;2929;0;0;21093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62359;163485;717110;903477;100060;94080;9674;2050245;3778;46365;30595;1468;1450;1437;0;85093;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/03/2021;2617993;3506;86084;217970;403733;233807;127796;0;1072897;122804;401799;629967;124645;103;0;0;1279318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17799;232397;11566;7;0;0;0;261768;0;0;0;0;0;0;0;0;1857;315;1491;346;0;0;0;4010;0
BTG PACTUAL;49944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;01/03/2021;2546746;1098;4999;13230;25323;8977;0;0;53626;7;106166;502381;242891;172725;35469;0;1059639;0;0;0;0;0;0;0;0;0;0;5527;0;0;0;0;5527;0;59600;78725;1475;0;0;0;139799;18;12;3547;4268;4468;23979;0;36293;4571;90650;52024;155298;38441;1532;0;342517;909346
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/03/2021;2539044;240;9412;34449;75248;44358;33118;0;196826;3380;90844;145974;123205;15371;467;0;379240;258;12345;35022;73249;28716;112;0;149702;0;0;0;0;0;0;0;0;4888;72812;23221;39;0;0;0;100960;1750;254618;376657;390285;88483;1515;0;1113307;6090;255736;168061;93507;49416;26200;0;599010;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/03/2021;2315295;6162;54566;114808;276206;239059;343769;36;1034606;3931;40266;130591;152903;85321;33787;53;446851;0;0;0;0;0;0;0;0;293;4875;14841;38018;36300;149170;119613;363110;32385;223093;68860;353;0;0;0;324691;3052;9766;25190;40245;23938;16123;0;118315;1338;10792;11426;3007;943;215;0;27722;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/03/2021;2161429;894;24508;70749;156031;107258;98444;0;457883;1827;18757;45088;42006;3730;40;0;111447;601;5969;18875;32076;5548;5;0;63076;0;0;0;0;0;0;0;0;6382;105633;34267;75;0;0;0;146357;2361;254032;358052;337310;111769;30964;0;1094488;9091;58623;86516;84014;39126;10809;0;288179;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/03/2021;2157385;5;7;27;75;85;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509147;871130;674914;89821;0;0;0;2145011;0;0;0;0;0;0;0;0;191;11946;2;3;0;0;0;12142;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/03/2021;2015435;980;5197;14265;23600;7727;1476;0;53245;30664;45876;70041;29237;36;0;0;175854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231965;1107336;435586;11450;0;0;0;1786336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/03/2021;1918336;205;6132;17854;38388;18763;14397;0;95740;1960;44304;92821;117204;11772;1028;0;269090;980;14383;44180;77841;27006;407;0;164798;0;0;0;0;0;0;0;0;6191;76438;28520;60;0;0;0;111209;2707;191738;312431;178298;96728;67338;0;849241;6856;58808;81939;113736;76269;90651;0;428259;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/03/2021;1907108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38431;56645;156383;321885;251341;729114;335309;1889108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;428;1174;2999;2730;8957;1569;18000;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/03/2021;1872643;103;15245;17039;32166;19139;5043;0;88735;14867;228667;357039;657257;415101;110978;0;1783908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/03/2021;1790407;29;718;2041;3775;1124;435;0;8122;903;80925;133312;177104;33333;1557;0;427134;73;3362;8973;16547;3549;8;0;32513;0;0;0;0;0;0;0;0;1228;24430;7986;17;0;0;0;33662;320;389420;299655;226823;145826;6008;0;1068052;3538;36304;67607;58306;36176;18992;0;220924;0
BANCO DIGIMAIS S.A.;92874270;b1;I;3;S4;8;SAO PAULO;SP;01/03/2021;1707690;448;2099;5114;3663;42;0;0;11365;274;1450;2812;2397;143;0;0;7076;42986;202920;504778;787434;117650;0;0;1655768;0;0;0;0;0;0;0;0;10226;18598;3780;20;0;0;0;32624;0;0;0;0;0;0;0;0;703;79;48;27;0;0;0;857;0
