Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2012;5632374;12519;272738;1016994;681689;125556;91;0;2109587;0;0;0;0;0;0;0;0;0;1567;25420;5815;0;0;0;32803;69;74424;368268;195074;65464;70560;450;774309;0;223124;835835;686178;80670;0;0;1825807;0;5655;0;0;0;0;0;5655;0;5404;901;8809;501;0;0;15614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;868598
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2012;5543438;0;0;0;0;0;0;0;0;20417;11707;27257;51527;32751;24558;0;168217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;30;1245;3317;7004;39497;22746;51519;0;125330;12951;161862;385268;1023988;754533;752540;0;3091141;2069;126182;194319;621033;536840;678277;0;2158720;0;0;0;0;0;0;0;0;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/06/2012;5457710;59019;1200785;876625;302890;9603;3054;0;2451976;6136;33688;61241;71772;10583;6;0;183426;0;152918;24881;0;0;0;0;177799;384;105534;17903;0;0;0;0;123821;26875;276575;304754;2494;0;0;0;610698;1586;292031;227397;33208;2870;8474;0;565565;462;105246;156301;111667;16900;0;0;390576;0;8857;25848;2778;0;0;0;37483;0;0;0;0;0;0;0;0;916366
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/06/2012;4986858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1077;3406;105595;110275;11159;0;231512;0;185315;71126;294603;91567;2995;0;645606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4109740
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/06/2012;4901765;103;636683;672810;379570;15731;0;0;1704897;1662;118339;259298;258161;19969;7;0;657436;0;130911;101731;0;0;0;0;232643;0;800437;114837;6648;0;0;0;921922;0;128776;135767;862;0;0;0;265405;0;119;241;192;0;0;0;551;865;116854;318111;399899;172616;106425;0;1114771;0;453;769;1863;1056;0;0;4141;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/06/2012;4879311;10267;836081;491338;593440;130087;0;0;2061214;1;10361;2;0;0;0;0;10363;0;18212;17583;6121;0;0;0;41915;2600;12429;8560;0;0;0;0;23589;25647;494386;527745;194961;31914;0;0;1274654;2282;41595;38618;88609;22526;11922;0;205551;315;84598;252118;251989;133663;87589;0;810272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451753
BANCO BVA S.A.;32254138;b1;I;2;;8;RIO DE JANEIRO;RJ;01/06/2012;4636834;49819;219401;734567;2021600;765624;11223;0;3802235;0;0;0;0;0;0;0;0;26507;238544;14313;233;0;0;0;279598;3;365;19;0;0;0;0;388;0;6961;18243;0;0;0;0;25203;600;819;21855;288715;173221;30410;0;515620;0;0;568;565;0;12657;0;13791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/06/2012;4635029;0;27561;37057;12566;0;0;0;77183;63;3391;9152;17862;10727;4962;0;46158;16;2962;9633;12;0;0;0;12624;0;0;0;0;0;0;0;0;2619;33591;64849;326;0;0;0;101385;0;1384169;1971088;347858;29517;498;30;3733161;55;9422;27919;67101;50782;44878;0;200159;0;169300;270623;18805;4170;1462;0;464360;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/06/2012;4581043;78398;506364;690940;597043;30923;780;0;1904449;338;1356;2435;2184;166;0;0;6480;53633;791798;441295;0;0;0;0;1286726;12568;145790;19645;184;0;0;0;178186;3523;206619;481716;0;0;0;0;691858;6840;71458;117851;23619;0;0;0;219768;1255;32056;74264;130826;36161;19014;0;293576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/06/2012;4506267;4337;6755;15810;21974;8295;157;0;57328;6437;19693;41288;59209;13369;11;0;140007;0;0;0;0;0;0;0;0;1806;1063621;1887581;155086;0;0;0;3108094;0;0;0;0;0;0;0;0;354;130160;475;175;0;0;0;131164;15753;93200;250539;531733;178302;148;0;1069674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2012;4267841;58831;666762;843417;652111;71645;7150;0;2299916;1333;14934;35139;34376;1764;0;0;87546;40040;862846;173742;0;0;0;0;1076629;5197;197367;8841;0;0;0;0;211405;0;52465;20286;0;0;0;0;72750;9523;33294;39634;66310;64493;2648;402;216304;374;912;1880;1040;0;0;0;4205;0;13497;33500;6268;51;185277;0;238593;0;9531;26093;23344;1524;0;0;60492;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/06/2012;3878203;844;4662;12933;7843;1401;6302;0;33985;2;3440;9443;21449;9815;40;0;44190;0;0;0;0;0;0;53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1228;261565;543675;376209;4688;5130;0;1192494;41;2988;9045;24593;16791;13434;0;66892;0;343312;1373784;706484;89504;27505;0;2540589;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/06/2012;2711020;1121;10918;26259;85983;60561;0;0;184842;7709;56817;139043;173225;11407;7;0;388207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17539;199035;536027;944568;318110;122691;0;2137971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/06/2012;2691690;0;41116;41056;11847;0;0;0;94019;0;0;0;0;0;0;0;0;7731;4425;53010;0;0;0;0;65166;0;86499;8337;997;0;0;0;95833;0;157654;418244;133799;0;936822;0;1646519;35764;91641;62929;9213;12320;0;0;211867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;578286
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/06/2012;2503572;1235;54923;39837;108870;87027;5000;0;296892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9744;55201;0;0;0;0;64945;0;474929;796406;219794;238075;102416;0;1831619;198;16040;40797;32620;6633;1482;0;97770;0;4637;12269;33007;23645;11752;0;85310;95;2315;6316;13301;7617;7690;0;37333;0;0;0;0;0;0;0;0;89701
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/06/2012;2321202;24943;301982;432920;210917;88543;52763;0;1112068;0;12171;25650;18833;4800;0;0;61455;9486;40816;1914;0;0;0;0;52216;3365;11291;395;0;0;0;0;15051;8408;129459;186195;0;0;0;0;324061;407;315802;42176;57032;13967;7444;0;436829;118;15179;51180;85444;39143;5883;0;196947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122576
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2012;2264706;69991;431608;662040;324133;45822;6589;0;1540182;45;494;525;10;3;0;0;1077;21255;124631;52940;0;0;0;0;198826;11859;61438;5163;0;0;0;0;78460;433;22818;51435;0;0;0;0;74687;2250;2014;3525;12039;3055;0;0;22884;0;18839;2300;0;9829;7023;0;37991;0;2481;15780;1766;1474;7410;0;28912;0;0;0;0;0;0;0;0;281687
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/06/2012;2208152;8788;26993;93175;74507;2252;0;0;205714;7115;14563;52803;132847;106836;81327;0;395491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;81;81;0;0;214;9743;74428;190592;485756;311510;396065;383;1468479;0;4786;29518;54298;16639;33014;0;138255;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/06/2012;2195584;3596;3885;9571;13060;559;0;0;30671;6581;60087;131149;145198;20736;101;0;363851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276118;179965;0;0;0;0;456083;7670;119287;331964;598297;275261;12499;0;1344979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/06/2012;1990185;33514;133464;356497;139632;4074;0;0;667182;6624;206259;366605;260127;46288;2587;8;888497;560;188;144;0;9098;0;0;9990;0;26;3101;0;0;0;0;3127;462;79796;282673;31219;0;0;0;394149;38;1246;25360;0;0;595;0;27239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/06/2012;1910766;0;0;0;0;0;0;0;0;1683;257533;634589;731287;122669;8995;0;1756756;0;0;0;0;0;0;0;0;421;7293;0;0;0;0;0;7714;0;0;0;0;0;0;0;0;0;11700;30184;66392;38020;0;0;146297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/06/2012;1867154;27155;30581;691388;34066;0;0;0;783189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44372;44372;0;0;0;0;0;0;0;0;0;196806;842786;0;0;0;0;1039592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2012;1825185;17080;107660;485257;162792;39857;1738;0;814384;0;0;0;0;0;0;0;0;5791;37535;5107;0;0;0;0;48433;1516;3751;21;0;0;0;0;5288;0;32261;106220;0;0;0;0;138481;6786;2120;202969;2481;997;713;0;216067;700;10603;32202;141160;84386;194157;73004;536211;677;17419;16802;25362;0;6062;0;66321;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2012;1692748;50334;304326;383834;389627;61160;396;0;1189677;4232;9593;21918;26690;14195;6904;48;83582;0;19073;92;0;0;0;0;19165;289;22002;61721;46464;3404;0;0;133881;0;0;0;0;0;0;0;0;9075;26582;51440;106291;0;0;0;193389;1867;10492;23715;24054;7433;5494;0;73055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/06/2012;1673915;0;0;0;0;0;0;0;0;2834;213213;1301443;135332;21094;0;0;1673915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/06/2012;1664972;20373;149109;229584;192149;22026;16019;0;629261;1268;19258;18681;18750;657;15;0;58629;22399;571740;11491;4531;0;0;0;610160;3280;111961;16403;10028;3927;0;0;145600;1523;91762;96449;1749;0;0;0;191484;1871;737;0;0;0;0;0;2609;1083;5783;7963;3583;6;0;0;18418;868;4128;3815;0;0;0;0;8812;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/06/2012;1628216;0;397017;423368;214720;185694;13793;0;1234591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18126;61055;48185;0;0;12051;139418;0;2060;8082;8088;3690;735;0;22654;0;4745;43908;28177;15304;56938;28557;177629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53923
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2012;1624578;1899;198671;137257;0;0;0;0;337827;4945;16912;50096;51626;9195;0;0;132775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5516;374584;147737;0;0;0;0;527837;8538;86135;140710;241050;69342;102;0;545876;1118;8070;21378;36051;12825;822;0;80263;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/06/2012;1616689;12775;58671;136062;202916;42953;6159;0;459536;3860;17979;43350;54338;5384;29;0;124940;11947;202995;102200;0;0;0;0;317142;11132;86913;83292;5;0;0;0;181342;4073;63996;145551;6169;404;0;0;220193;6343;7743;21010;50744;44494;41005;0;171339;3431;13126;31052;52954;23189;3871;0;127623;139;1681;4939;1304;746;5765;0;14573;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/06/2012;1435694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238058;824429;0;0;0;0;1062487;0;74172;15385;244638;39012;0;0;373207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2012;1292015;0;0;0;0;0;0;0;0;1657;8479;58723;76785;21032;3412;0;170087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3471;43415;134155;329574;241099;315029;3358;1070100;1052;1928;5480;16851;12372;14145;0;51827;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/06/2012;1266355;769;75372;46659;31033;0;0;0;153833;107;18361;60286;304333;45234;0;0;428321;0;47587;0;0;0;0;0;47587;0;6792;0;0;0;0;0;6792;0;318292;171135;0;0;0;0;489427;0;63;7168;0;0;0;0;7231;0;55347;10762;12363;10531;10969;0;99971;0;18836;14357;0;0;0;0;33193;0;0;0;0;0;0;0;0;0
