Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43435;0;0;0;0;0;0;0;0;0;0;0;8144;8144;243257;251400;0;32818;284219;5;41122;325346
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278615;278615;0;46122;324736
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43435;42513;0;0;135127;0;177640;0;0;14740;0;0;0;14740;0;192380;0;76852;269232;0;53604;322836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43435;37150;0;0;179158;51;216360;0;0;8133;0;0;0;8133;782;225274;0;45271;270546;0;52050;322596
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43435;47386;0;0;75654;0;123040;0;0;21043;0;0;0;21043;9222;153305;0;92022;245327;0;75511;320838
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43435;50104;0;0;223699;2559;276362;0;0;0;0;0;0;0;1950;278312;0;8707;287019;44;33240;320303
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43435;30374;0;0;98625;0;128999;0;0;17895;0;0;0;17895;1491;148385;0;86140;234525;0;81143;315668
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43435;53086;0;0;219492;0;272578;0;0;0;0;0;0;0;0;272578;0;10221;282799;0;31109;313908
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43435;37374;0;0;147110;2;184486;0;0;0;0;0;0;0;19829;204315;0;68211;272526;0;40716;313243
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;35265;0;0;189480;0;224745;0;0;0;0;0;0;0;3306;228051;0;14717;242768;0;69689;312457
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43435;39129;0;0;230561;3728;273418;0;0;0;0;0;0;0;0;273419;0;4323;277741;0;30631;308372
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43435;14120;0;0;68068;0;82188;0;0;0;0;0;0;0;0;82188;0;175102;257290;0;48750;306040
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43435;43248;0;0;208284;0;251531;0;0;0;0;0;0;0;1094;252625;0;14078;266704;0;37655;304359
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43435;31709;0;0;159634;1170;192513;0;0;0;0;0;0;0;0;192513;0;46117;238629;0;61510;300139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43435;54563;0;0;125269;1;179833;0;0;0;0;0;0;0;0;179833;0;4292;184124;0;115514;299639
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;43435;51202;0;0;207055;3222;261479;0;0;0;0;0;0;0;0;261479;0;5756;267235;0;32386;299621
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;7740;0;0;245842;0;253582;0;0;0;0;0;0;0;0;253582;0;2393;255975;0;43619;299593
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43435;61519;0;0;133088;828;195435;0;0;5129;0;0;0;5129;0;200564;0;46025;246589;0;52234;298823
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB CENTRAL MT/MS;106180;b3C;S4;I;2;CUIABA;MT;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268444;268444;0;30125;298570
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43435;5463;0;0;133081;0;138544;0;0;0;0;0;0;0;0;138544;0;11190;149733;0;147327;297060
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43435;16926;0;0;62506;9182;88614;0;0;10573;0;0;0;10573;0;99187;0;61799;160985;0;135825;296810
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43435;0;0;0;7677;0;7677;0;0;0;0;0;231295;231295;0;238972;0;17802;256774;0;37500;294274
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43435;24830;0;0;223034;4073;251936;0;0;0;0;0;0;0;0;251937;0;5154;257091;0;34305;291396
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;43435;0;0;0;115925;0;115925;0;0;0;0;0;113757;113757;0;229681;0;7109;236791;0;52657;289447
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43435;51678;0;0;77958;0;129637;0;0;11910;0;0;0;11910;0;141547;0;78186;219733;0;69138;288872
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43435;0;0;0;15325;0;15325;0;0;0;0;0;75304;75304;0;90629;0;73650;164279;0;124487;288767
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;43435;0;0;0;0;0;0;7785;0;0;0;0;0;0;0;7785;0;252089;259874;0;26941;286815
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43435;17084;0;0;88180;0;105263;0;0;26391;0;0;0;26391;0;131654;0;46705;178359;0;105594;283953
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;43435;61297;0;0;72981;916;135194;0;0;11866;0;0;0;11866;0;147060;0;23272;170333;0;113140;283472
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43435;53929;0;0;78646;0;132576;0;0;5624;0;0;0;5624;46;138245;0;64929;203174;0;79903;283077
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43435;41188;0;0;196740;23;237952;0;0;0;0;0;0;0;641;238593;0;20259;258853;0;23762;282615
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43435;24571;0;23156;88514;1072;137312;0;0;0;0;0;0;0;0;137312;0;80724;218037;0;62621;280658
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43435;41447;0;0;137990;50;179487;0;0;11843;0;0;0;11843;0;191330;0;55359;246689;0;32774;279463
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;52720;0;0;172604;867;226191;0;0;0;0;0;0;0;459;226650;0;10087;236737;0;42565;279302
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43435;30956;0;0;190042;5174;226172;0;0;0;0;0;0;0;0;226172;0;4886;231058;0;48115;279173
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43435;47201;0;0;98436;446;146083;0;0;8336;0;0;0;8336;0;154419;0;82338;236757;0;42358;279115
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43435;32116;0;0;221380;0;253496;0;0;0;0;0;0;0;0;253496;0;4980;258476;0;19977;278453
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43435;40118;0;0;160626;1607;202351;0;0;0;0;0;0;0;0;202351;0;11681;214032;0;60697;274729
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43435;47706;0;0;144635;921;193262;0;0;6127;0;0;0;6127;0;199388;0;24585;223973;0;50242;274215
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;43435;41610;0;0;131802;1067;174479;0;0;0;0;0;0;0;1771;176249;0;58849;235098;0;38780;273878
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43435;51657;0;0;99709;2095;153461;0;0;6428;0;0;0;6428;1645;161534;0;56248;217781;0;55780;273562
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43435;36460;0;0;61720;0;98180;0;0;11512;0;0;0;11512;54897;164588;0;44111;208699;0;64595;273294
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43435;52869;0;0;155123;13;208006;0;0;0;0;0;0;0;0;208006;0;4915;212920;0;60195;273116
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43435;13293;0;0;49742;0;63036;0;0;0;0;0;0;0;0;63036;0;175318;238353;0;34370;272723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43435;55430;0;0;101528;754;157712;0;0;15678;0;0;0;15678;0;173390;0;51761;225151;0;45362;270513
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43435;50634;0;0;76851;0;127484;0;0;0;0;0;0;0;0;127484;0;4263;131747;35;136902;268684
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;65330;0;0;118610;0;183940;0;0;0;0;0;0;0;0;183940;0;7887;191827;0;75372;267199
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;43435;0;0;0;0;0;0;5312;216951;0;0;0;0;216951;5285;227548;0;19631;247179;0;18492;265672
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;47070;0;0;167095;792;214958;0;0;0;0;0;0;0;590;215548;0;11489;227036;0;36400;263436
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;43435;9396;0;0;95144;0;104539;0;0;0;0;0;0;0;0;104539;0;120423;224963;0;36203;261165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43435;66180;0;0;114526;0;180705;0;0;0;0;0;0;0;0;180705;0;6543;187248;0;73113;260361
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43435;70409;0;0;129495;0;199904;0;0;0;0;0;0;0;0;199904;0;11344;211248;0;49054;260302
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43435;49328;0;0;53476;0;102804;0;0;5602;0;0;0;5602;0;108405;0;91707;200112;0;59576;259689
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;SAO JORGE D'OESTE;PR;43435;13796;0;0;50706;0;64502;0;0;0;0;0;0;0;0;64502;0;155675;220177;0;38659;258836
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43435;0;0;0;0;0;0;0;0;0;0;0;69902;69902;0;69902;0;54263;124165;0;133599;257764
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43435;44140;0;0;130241;0;174381;0;0;14411;0;0;0;14411;0;188792;0;29070;217862;0;37560;255422
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43435;15538;0;0;107494;0;123032;0;0;0;0;0;0;0;0;123032;0;102568;225600;0;28552;254152
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43435;53956;0;0;120733;0;174689;0;0;0;0;0;0;0;0;174689;0;33622;208311;0;43709;252020
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43435;24947;0;0;129650;1107;155705;0;0;16789;0;0;0;16789;0;172494;0;24794;197288;0;53457;250745
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43435;49489;0;0;116935;0;166424;0;0;4508;0;0;0;4508;0;170932;0;36971;207903;0;42398;250301
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;43435;9291;0;0;212278;4;221573;0;0;0;0;0;0;0;0;221573;0;4052;225626;0;23718;249343
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S5;I;2;BELO HORIZONTE;MG;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;14129;14129;0;206199;220328;0;28126;248454
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;CABEDELO;PB;43435;0;0;0;33997;0;33997;0;0;0;0;0;0;0;0;33997;0;186148;220145;0;26924;247069
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;43435;1501;0;0;1611;0;3112;0;0;39332;0;0;164549;203881;0;206993;0;15239;222232;0;24746;246978
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;3471;0;0;138267;295;142034;0;0;0;0;0;0;0;8575;150609;0;20110;170719;0;73689;244407
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236492;236492;0;5885;242377
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;35960;0;0;144335;0;180296;0;0;0;0;0;0;0;10735;191031;0;10856;201886;0;39839;241726
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;20000;0;188669;208669;0;32916;241585
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;46472;46472;0;9560;56032;0;185160;241192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;43435;40395;0;0;73098;0;113493;0;0;0;0;0;0;0;0;113493;0;45746;159239;88;81057;240383
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;43435;0;0;0;50922;0;50922;0;0;0;0;0;69985;69985;0;120907;0;13197;134104;0;105775;239879
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;43435;20063;0;0;159432;0;179496;21533;0;0;0;0;0;0;0;201029;0;7262;208291;24;30499;238814
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR - CRESOL FRONTEIRA PR;5276770;b3S;S5;I;2;REALEZA;PR;43435;11238;0;0;49661;0;60899;0;0;0;0;0;0;0;0;60899;0;137177;198076;0;40129;238205
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43435;57215;0;0;82303;0;139518;0;0;0;0;0;0;0;17669;157187;0;10364;167552;0;70642;238193
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;43435;45347;0;0;103316;490;149153;0;0;4053;0;0;0;4053;0;153207;0;38359;191566;0;42645;234211
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;43435;0;0;0;0;16959;16959;0;0;0;0;0;82782;82782;0;99741;0;111535;211276;0;22841;234116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;S5;I;2;PORTO VELHO;RO;43435;71288;0;0;53850;0;125138;0;0;6279;0;0;0;6279;0;131417;0;49243;180660;0;53334;233994
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;43435;27302;0;0;98512;828;126641;0;0;22995;0;0;0;22995;791;150427;0;43245;193672;0;39965;233637
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;43435;53562;0;0;125310;1608;180480;0;0;3826;0;0;0;3826;0;184306;0;13472;197778;0;35672;233450
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;43435;35870;0;0;160546;2426;198842;0;0;0;0;0;0;0;0;198842;0;7930;206772;0;26399;233171
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;43435;10390;0;0;24084;0;34474;0;0;0;0;0;0;0;0;34474;0;14562;49036;378;183575;232989
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;43435;33935;0;0;134811;29;168775;0;0;0;0;0;0;0;0;168775;0;11939;180714;0;50109;230823
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76608;76608;0;153653;230261
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;43435;35852;0;0;121087;0;156940;0;0;0;0;0;0;0;18003;174942;0;18136;193078;0;36698;229776
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;43435;28831;0;0;151267;2111;182210;0;0;0;0;0;0;0;0;182210;0;13839;196049;0;32013;228061
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43435;0;0;0;0;0;0;0;0;0;0;0;144388;144388;0;144388;0;13502;157890;0;68209;226099
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;S5;I;2;SANTO ANGELO;RS;43435;20631;0;0;171905;493;193030;0;0;0;0;0;0;0;0;193030;0;4212;197241;0;28385;225626
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43435;22109;0;31325;123762;0;177196;0;0;0;0;0;0;0;0;177196;0;9907;187103;0;38305;225408
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;43435;0;0;0;5426;0;5426;0;0;0;0;0;0;0;110537;115963;1495;4863;122320;3785;99186;225291
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;I;2;NAO-ME-TOQUE;RS;43435;0;0;14978;0;0;14978;0;0;0;0;0;32071;32071;122581;169630;0;657;170287;0;55003;225289
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43435;0;0;0;1546;0;1546;0;0;0;0;0;0;0;9536;11082;0;183351;194433;0;30785;225218
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;43435;36233;0;0;143751;7084;187069;0;0;0;0;0;0;0;185;187254;0;4224;191478;0;33083;224561
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;43435;24645;0;0;60472;0;85116;0;0;6262;0;0;0;6262;0;91378;0;91379;182757;0;38029;220786
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;43435;21120;0;0;173877;371;195368;0;0;0;0;0;0;0;0;195368;0;3272;198640;0;21552;220192
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;43435;46044;0;0;133114;88;179245;0;0;0;0;0;0;0;0;179245;0;7914;187159;0;31817;218975
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;43435;45562;0;0;111953;145;157660;0;0;6586;0;0;0;6586;0;164247;0;12716;176963;0;39930;216893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;43435;35955;0;0;92061;335;128351;0;0;5460;0;0;0;5460;3412;137224;0;40878;178102;16;37887;216005
