Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43435;16981468;9512823;14300082;10509263;2681386;94230;1367342;0,1235;0,2466;36;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43435;16743821;14324096;14206988;9873227;2536833;256582;3418266;0,2308;0,0011;3;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43435;15297554;8983276;13776474;11270512;1521080;124067;1298674;0,1496;0,1174;127;6
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43435;14386928;7294328;11944312;11169762;2442617;68905;2402772;0,2042;0,1453;45;1
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;43435;14006818;0;12774157;6931590;1232662;17039;781807;0,1527;0,1201;4;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43435;13477941;11106041;11235119;7657739;2242822;225606;2059461;0,1911;0,0618;3;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43435;13317141;0;10911042;153;2406099;175294;NA;NA%;NA%;1;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43435;13184410;362446;11444576;4641635;1739834;105628;1725839;0,2621;0,0118;4;0
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;43435;12115229;0;5844752;0;6270477;776088;NA;NA%;NA%;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43435;11316275;2047;10922361;0;393914;0;168807;0,208;0,0353;0;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43435;11116679;5936097;8896328;8335282;2220351;578;1185805;0,1362;0,0562;4;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;43709;10720131;7154231;9644944;2632470;1075187;-49401;NA;NA%;NA%;1;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43435;10102893;9629839;8416272;7845319;1686621;91147;1685278;0,1563;0,0038;5;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43435;9839580;1318902;8245778;3405339;1593802;15008;1485171;0,2278;0,0051;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43435;9593086;5648144;8749801;7054807;843285;28689;966858;0,1591;0,2271;162;77
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43435;9307410;3005319;8438671;6544910;868739;-70168;697717;0,128;0,3593;8;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43435;9303431;8955555;7985203;7661299;1318229;58931;1314885;0,15;0,0139;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43435;8734070;7690216;6495520;951297;2238550;182260;1401845;0,1507;0,029;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43435;8583768;1643947;1854255;1748078;6729513;2745;722436;0,2577;0,0302;64;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43435;8509889;0;2264195;61;6245695;217780;6245695;0,3846;0,0546;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43435;7833345;7558766;6700596;6538656;1132748;72801;1124352;0,1555;0,0019;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43435;7609547;168084;7380741;0;228806;0;132837;0,1944;0,0461;0;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43435;7427266;6169272;6682815;5909944;744451;41304;683386;0,1268;0,0122;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43435;7335894;57745;6996104;2001649;339790;0;200431;0,1438;0,0243;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43435;7255077;6657164;6403058;1640173;852019;112925;845030;0,1196;0,001;5;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43435;7121290;4237605;5903997;5622285;1217292;177630;1104674;0,2492;0,0786;119;35
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43435;6804962;1047191;5822003;4329834;982959;13780;1606171;0,3501;0,0017;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43435;6751146;61813;6229427;225957;521718;25578;307367;0,1812;0,1648;0;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43435;6640964;5193285;4911623;4257437;1729340;65826;1035370;0,1626;0,0181;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43435;6518661;2916663;5518656;4666329;1000005;28624;631963;0,1311;0,0194;3;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43435;6297562;3584272;5696315;5413331;601247;24818;576753;0,1445;0,0099;8;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43435;6185249;4337610;4569330;3640724;1615919;83738;1176459;0,2303;0,0036;5;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43435;5991970;3208628;5310100;4916994;681870;61047;584336;0,1399;0,137;18;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43435;5968175;1924496;4900886;3386870;1067290;25626;1067060;0,2513;0,0051;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43435;5856359;5413650;5200117;4973273;656242;84665;646216;0,1294;0,0023;3;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43435;5828574;723041;5516701;2131218;311874;17663;281484;0,115;0,2191;7;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43435;5725768;2864167;4228776;3328932;1496992;66058;1492608;0,3495;0,0573;0;60
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43435;5711807;5395263;4826130;4487976;885676;76474;881193;0,182;0,0143;3;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43435;5675119;2208623;533778;15573;5141341;667409;5123289;0,5927;0,0062;4;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43435;5643444;3347755;4694410;4221063;949034;39727;922776;0,2987;0,0206;28;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43435;5593405;3388290;4208816;4013281;1384589;111358;878586;0,2442;0,1255;4;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43435;5478811;2517854;5045471;4413969;433340;33423;446916;0,1421;0,1805;64;13
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43435;5358781;2640156;4082364;3688592;1276418;97357;1276194;0,342;0,0195;0;91
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43435;5319687;1070278;4635304;3738353;684383;40853;678198;0,273;0,0111;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43435;5257366;125292;5045121;3131;212244;7714;109745;0,109;0,053;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43435;4612496;4152415;3855272;1388971;757224;83082;729149;0,1737;0,0007;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43435;4423074;0;4166458;3979450;256617;13361;107918;0,1262;0,0256;0;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43435;4099798;2025968;3591535;1972749;508263;-12068;508150;0,2672;0,0004;2;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43435;3990394;326759;3489360;3072586;501034;8045;389896;0,2088;0,0361;6;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43435;3981367;51536;3673166;173465;308201;0;283650;0,3397;0,0389;0;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43435;3911367;58970;3601948;1872060;309419;789;308364;0,3565;0,0118;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43435;3558713;351228;3215901;2497213;342811;-11666;212884;0,1128;0,0693;6;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43435;3515410;3300195;2541222;2405848;974188;84943;961172;0,2632;0,01;3;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43435;3393702;2696184;2802455;834375;591247;40792;420979;0,1097;0,0459;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43435;3311305;69467;3188765;0;122540;-730;60541;0,2027;0,0364;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43435;3282663;2230155;2793088;1871606;489575;53133;468785;0,1519;0,0314;0;30
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43435;3268060;43750;3131842;257569;136218;-620;96082;0,1317;0,1641;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43435;3223706;2314952;2713574;2576947;510132;29014;510132;0,1477;0,0634;11;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43435;3218242;4162;3098601;2256369;119640;821;119640;0,1138;0,3267;0;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43435;3122385;620399;2887897;2189445;234488;-25553;224033;0,1512;0,0227;4;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43435;2993721;2256058;2284876;2139641;708845;176;553975;0,1978;0,0508;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43435;2970617;2023061;2593093;1679066;377525;33079;359604;0,1498;0,2275;0;90
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43435;2890909;2566237;2544325;2298061;346584;34154;384924;0,1263;0,0086;3;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43435;2870132;0;2763144;0;106987;202;105654;0,1147;0,0235;0;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43435;2865822;29641;2765348;0;100474;2303;94839;0,1472;0,1874;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43435;2840494;2478215;2554222;2039081;286272;61013;394402;0,1321;0,0643;6;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43435;2781451;83369;2616064;0;165387;9135;164978;0,4163;0,0231;0;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43435;2759520;1844457;2288912;1738751;470607;46063;457189;0,1459;0,0861;2;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43435;2717731;832776;2565644;2329064;152087;-13197;94667;0,053;0,0962;7;1
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43435;2615565;783248;2306151;1477110;309414;31372;291655;0,1421;0,0625;15;1
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43435;2583466;1013519;1985919;1626101;597547;12541;588824;0,246;0,0041;2;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43435;2571772;1107544;1449725;918696;1122047;94066;769181;0,193;0,3657;7;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43435;2567328;989121;2199202;2141685;368126;24328;340332;0,2595;0,0276;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43435;2533504;1370023;2047523;1889377;485982;48385;476648;0,2897;0,0587;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43435;2519434;1671543;2138184;1588603;381250;35837;368369;0,163;0,2016;0;60
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43435;2515507;1045530;2119492;1864986;396015;41597;380409;0,2442;0,0627;0;42
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43435;2475147;402193;2294908;2194686;180238;-2147;-122188;-0,1042;0;11;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43435;2441449;2334336;1451753;1320867;989697;49477;980743;0,3627;0,01;2;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43435;2419013;813970;1760685;1610204;658328;30578;656807;0,3097;0,0223;0;27
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43435;2388130;1140540;1756936;1599767;631194;40461;630187;0,4415;0,001;0;46
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43435;2354020;1753199;1866938;1579866;487082;14278;487082;0,3071;0;3;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43435;2337439;1603117;1774686;1710350;562753;50432;535102;0,2974;0,015;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43435;2321086;1728780;1731897;1093112;589189;35046;579941;0,2424;0,0481;0;27
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43435;2315274;52254;2171811;1444358;143463;135487;NA;NA%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43435;2281358;1400337;1982221;1401453;299137;27849;294712;0,1515;0,1785;0;71
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;43435;2281030;420274;2162158;1084951;118871;3308;237594;0,4263;0,0131;2;1
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43435;2254113;1640697;1791070;1578321;463043;46580;410865;0,1577;0,1289;5;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43435;2141598;1306750;1851427;1635314;290171;34558;270466;0,1755;0,1411;0;72
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43435;2128587;385577;1730166;1302810;398420;4631;395927;0,4386;0,006;4;0
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43435;2074400;1269057;1684859;984350;389541;-1779;180904;0,1236;0,0004;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43435;2050826;1042427;1766692;1436566;284134;34892;277561;0,1727;0,0691;0;31
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43435;2038337;0;1988334;1487;50003;0;48363;0,2843;0,0362;0;1
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43435;2009293;1151667;362774;261459;1646519;32954;281697;0,4068;0,0018;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43435;2007181;1281878;1613378;1071182;393803;40165;374263;0,213;0,0668;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43435;1976924;1083912;1734392;1212652;242533;21936;235802;0,161;0,2661;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43435;1976811;541361;1563277;1404974;413533;28141;406267;0,3713;0,0904;0;21
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43435;1938485;4230;1825423;0;113062;10;61149;0,1359;0,2812;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43435;1871748;7978;1815800;0;55947;0;54164;0,1154;0,16;0;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43435;1820097;1278403;759884;612344;1060213;13425;507077;0,302;0,0616;1;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43435;1800219;1584177;1428327;1335175;371891;6444;322901;0,1947;0,0022;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43435;1781176;772920;1410981;905487;370195;26364;363653;0,2388;0,0591;0;15
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43435;1770194;12252;1723240;0;46954;0;32639;0,2239;0,0573;0;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43435;1733183;0;662989;101104;1070194;40922;1056079;0,4067;0,0121;2;0
