Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2019;0;0;43023;-1400;0;0;41622;0;0;0;0;-27;-27;41595;2800;0;-4862;-18779;-2158;0;230;-1969;-24738;16857;0;16857;-5282;0;11575;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;01/06/2019;0;0;45141;-3684;0;0;41458;0;0;0;-38;0;-38;41420;1347257;0;-48305;-291556;-193787;0;50867;-854545;9929;51349;0;51349;-17002;0;34347;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2019;32557;0;8846;0;0;0;41403;-12584;-454;0;0;-8507;-21546;19858;4201;4228;-7273;-8509;-310;0;3620;-2785;-6828;13030;881;13910;0;-828;13082;-1783
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S4;I;2;JUNDIAI;SP;01/06/2019;37240;0;4078;0;0;0;41318;-7379;0;0;0;-10724;-18102;23215;3265;0;-3908;-17300;-1744;0;94;-1546;-21139;2076;66;2142;-553;0;1589;0
FATOR;50122;b1;S4;C;2;SAO PAULO;SP;01/06/2019;-104;0;31161;10180;0;0;41238;-24727;0;0;0;-5173;-29900;11338;10200;0;-20447;-12106;-1401;-3131;719;-749;-26914;-15577;3;-15574;2065;-60;-13569;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;S4;I;2;SOROCABA;SP;01/06/2019;36567;0;4565;0;0;0;41132;-12186;0;0;0;-13079;-25265;15867;5492;34165;-3365;-35366;-6879;0;4121;-12892;-14725;1141;-154;987;-2366;-168;-1547;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;01/06/2019;36006;0;4950;0;0;0;40956;-6749;-2503;0;0;-6188;-15440;25515;8204;3546;-10965;-12409;-287;0;749;-6340;-17502;8013;432;8445;-551;-1778;6117;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;01/06/2019;27308;0;13430;0;0;4;40742;-11119;-2298;0;0;2723;-10695;30047;9536;2644;-9344;-7672;-313;0;3518;-6177;-7808;22239;-22;22217;-895;-1760;19562;0
MS BANK S.A. BANCO DE CÂMBIO;19307785;b2;S4;I;2;CURITIBA;PR;01/06/2019;0;0;1894;2232;36168;0;40293;-22;-297;0;0;0;-318;39975;1868;0;-2047;-17829;-2107;0;183;-11;-19942;20032;0;20032;-8004;0;12029;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;01/06/2019;36469;0;3567;0;0;45;40082;-7548;-2457;0;0;-7478;-17483;22599;1682;2355;-8430;-7802;-196;0;1660;-1878;-12609;9990;-358;9631;-275;0;9356;0
B&T CORRETORA DE CAMBIO LTDA.;73622748;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2019;0;0;641;0;39340;0;39981;0;0;0;0;0;0;39981;2699;0;-7119;-32475;-2292;1053;1453;-546;-37226;2755;-1;2754;-65;-1738;951;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;01/06/2019;28205;0;11376;0;0;45;39626;-14487;-401;0;0;-1247;-16135;23491;1914;2490;-7437;-5400;-130;0;2450;-1722;-7836;15655;91;15746;-350;0;15396;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;01/06/2019;34786;0;4836;0;0;0;39623;-7761;-1987;0;0;-6989;-16738;22885;2491;2469;-9979;-7920;-166;0;3455;-1174;-10824;12062;-33;12029;-619;0;11410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;01/06/2019;32723;0;6884;0;0;0;39607;-9064;-733;0;0;-4224;-14021;25586;3683;2219;-8924;-9280;-43;0;77;-2176;-14443;11143;-62;11080;0;-927;10153;0
JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;4230630;n1;S4;I;2;SAO PAULO;SP;01/06/2019;37541;0;1657;0;0;0;39198;0;0;0;0;-19610;-19610;19589;0;0;-6192;-10925;-1710;0;0;-3561;-22388;-2799;437;-2362;-761;0;-3123;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;01/06/2019;37239;0;1958;0;0;0;39197;-6134;-3389;0;0;-1274;-10797;28400;829;499;-6308;-5021;-38;0;1527;-12491;-21004;7396;1;7397;-36;-837;6523;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;01/06/2019;34120;0;4915;0;0;0;39034;-12277;-495;0;0;-2705;-15478;23556;2890;786;-7223;-9746;-46;0;76;-127;-13389;10167;94;10261;-30;0;10231;-420
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;01/06/2019;35885;0;3137;0;0;0;39022;-5264;-2877;0;0;-8190;-16331;22690;5941;2522;-8627;-8850;-158;0;1316;-5247;-13102;9589;2;9591;-368;-1179;8045;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;S4;I;3;SAO PAULO;SP;01/06/2019;7622;0;27925;0;3457;0;39003;-22096;-3038;0;0;1550;-23584;15419;290;39;-11977;-6302;-1664;0;7672;-49;-11990;3429;0;3429;-774;0;2656;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;01/06/2019;34979;0;4000;0;0;0;38979;-8623;0;0;0;8;-8615;30365;971;841;-6712;-4947;-64;0;4265;-13668;-19314;11051;2;11053;0;-300;10753;-3369
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;01/06/2019;35086;0;3867;0;0;0;38954;-3889;-5725;0;0;-3226;-12840;26114;5085;1834;-5453;-5412;-165;0;1147;-4125;-7088;19025;-3;19023;-549;-988;17485;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;01/06/2019;28705;0;10248;0;0;0;38953;-10727;-1701;0;0;-2797;-15225;23728;3119;1321;-7879;-8092;-194;0;2368;-1042;-10400;13328;38;13366;-401;0;12965;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;01/06/2019;26338;0;12318;0;0;0;38656;-16391;0;0;0;-3663;-20054;18602;2496;879;-7187;-8235;-55;545;130;-346;-11773;6829;-746;6083;0;-100;5983;-1474
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;01/06/2019;29008;0;9520;0;0;3;38531;-11206;-1136;0;0;-4219;-16561;21970;1974;481;-7393;-6391;-124;0;3255;-2838;-11037;10933;-86;10847;-178;0;10669;-2031
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;01/06/2019;32161;0;6356;0;0;9;38526;-6917;-4019;0;0;-2254;-13190;25336;6905;1781;-7771;-5904;-208;0;2203;-4520;-7514;17822;125;17947;-646;-1499;15802;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;01/06/2019;32514;0;5331;0;0;0;37845;-9107;-960;0;0;-6265;-16331;21514;6513;2919;-7906;-8258;-137;0;1198;-4961;-10631;10883;75;10958;-292;-1167;9499;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;01/06/2019;33544;0;4180;0;0;0;37723;-8605;-1353;0;0;-6464;-16423;21301;7817;3416;-9495;-10575;-198;0;2533;-6996;-13498;7802;-183;7619;-389;-901;6329;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;01/06/2019;24403;0;12986;0;0;0;37389;-11696;0;0;0;-832;-12528;24861;1448;1590;-9548;-5215;-41;0;1734;-3280;-13312;11549;8;11557;-86;0;11471;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;01/06/2019;29083;0;7990;0;0;1;37073;-7464;-1983;0;0;-3379;-12826;24247;8013;3872;-10299;-9611;-282;0;1083;-5324;-12547;11700;28;11728;-874;-1721;9133;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;01/06/2019;599;0;36390;0;0;0;36989;-34074;0;0;0;17;-34057;2933;429;0;-3674;561;-11;0;4;-2;-2693;240;37;278;1;0;277;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;01/06/2019;20931;0;15673;0;0;0;36604;-12296;-884;0;0;-1566;-14746;21858;4785;6180;-8405;-9656;-229;0;2190;-1232;-6369;15489;356;15845;-725;0;15120;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;01/06/2019;33296;0;2722;0;0;7;36025;-4689;-1766;0;0;-4490;-10946;25080;7687;2940;-11159;-11798;-297;0;2094;-7394;-17927;7153;-7;7145;-683;-1739;4723;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;S5;I;2;SANTA CRUZ DO SUL;RS;01/06/2019;34850;0;654;0;0;0;35504;-5475;0;0;0;-12287;-17762;17742;0;0;-147;-1258;-1653;0;47;-14570;-17582;160;0;160;0;0;160;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI – SICREDI VALE DO JAGUARI-RS;87780284;b3S;S4;I;2;SANTIAGO;RS;01/06/2019;30317;0;5120;0;0;1;35438;-4162;-4477;0;0;-3783;-12422;23017;8047;1818;-7168;-6315;-331;0;1626;-4306;-6628;16388;8;16396;-1121;-1310;13965;0
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;01/06/2019;24591;0;10689;0;0;0;35279;-16293;0;0;0;-983;-17276;18003;4233;980;-6819;-9561;-71;216;58;-802;-11767;6236;-134;6102;-100;0;6002;-1566
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;01/06/2019;28454;0;6719;0;0;0;35173;-9834;-1260;0;0;-8162;-19255;15918;3940;2329;-7414;-7878;-160;0;2341;-1718;-8561;7357;47;7403;-327;-600;6476;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;01/06/2019;31189;0;3476;0;0;3;34668;-4319;-2448;0;0;-5335;-12103;22565;6534;2815;-9658;-10446;-196;0;2134;-6261;-15077;7488;6;7494;-377;-1609;5507;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;01/06/2019;24385;0;10225;0;0;15;34626;-10567;-1840;0;0;-5333;-17741;16885;3209;1310;-8981;-6313;-269;0;2207;-519;-9357;7528;-41;7487;-25;0;7462;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;01/06/2019;23916;0;10677;0;0;0;34592;-12806;0;0;0;-4947;-17753;16839;2150;187;-7347;-8715;-250;0;2517;-1672;-13131;3708;-10;3698;-551;0;3146;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;01/06/2019;28887;0;5519;0;0;0;34406;-6579;-2099;0;0;-5062;-13740;20666;4702;1481;-9943;-9735;-335;0;4981;-1307;-10155;10510;-14;10497;-746;-652;9100;-698
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;01/06/2019;28884;0;5281;0;0;0;34165;-9317;-1013;0;0;-5814;-16144;18021;2541;1831;-8458;-7919;-164;0;2881;-3133;-12422;5599;22;5620;-130;-94;5396;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;01/06/2019;28752;0;5317;0;0;0;34069;-6340;-157;0;0;-3729;-10227;23842;3826;1936;-10436;-8264;-226;0;2870;-783;-11077;12765;-77;12688;-221;0;12467;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;01/06/2019;27923;0;5529;0;0;0;33452;-8168;-240;0;0;-4282;-12690;20762;5641;3105;-10132;-8810;-158;0;549;-4606;-14411;6351;-12;6339;-335;-1586;4418;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/06/2019;14104;0;19256;0;0;0;33361;-17283;-5179;0;0;-953;-23415;9946;6765;0;-3610;-1855;0;0;0;-10930;-9629;317;12;328;-16;0;312;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;01/06/2019;30033;0;2420;0;0;220;32673;-3334;-1829;0;0;-8479;-13642;19031;3135;587;-8108;-7953;-326;0;2886;-1131;-10911;8120;-90;8030;-392;0;7638;-1731
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;01/06/2019;18183;0;14406;0;0;0;32589;-13213;-1069;0;0;-1829;-16111;16478;2697;404;-5317;-5794;-218;0;2529;-1143;-6842;9636;47;9683;-466;-662;8556;-2691
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/06/2019;28530;0;3894;0;0;0;32424;-7057;-2167;0;0;-8473;-17698;14727;3720;3466;-9388;-10799;-252;0;2796;-2847;-13303;1423;-76;1347;-274;-46;1028;-1086
BANCO KDB DO BRASIL S.A.;7656500;b1;S4;I;3;SAO PAULO;SP;01/06/2019;104;0;39747;-11387;3328;0;31792;-6378;-9529;0;0;0;-15908;15885;897;0;-4585;-2894;-1027;0;8044;-279;155;16039;95;16135;-5092;-290;10753;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;01/06/2019;23446;0;7917;0;0;0;31363;-11116;-28;0;0;-5922;-17066;14297;1185;788;-4057;-3673;-79;0;1255;-819;-5400;8897;0;8897;-132;-370;8395;-1780
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;01/06/2019;26608;0;4614;0;0;0;31221;-6880;-2805;0;0;-5664;-15349;15872;2615;2596;-6665;-6981;-153;0;1024;-1151;-8715;7157;52;7209;-297;-841;6071;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;01/06/2019;28436;0;2781;0;0;0;31217;-4033;0;0;0;-5447;-9480;21737;687;1768;-11508;-9636;-127;0;4266;-3322;-17872;3865;158;4023;0;-401;3621;-11
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;01/06/2019;27187;0;3990;0;0;1;31178;-5793;-3740;0;0;-3432;-12965;18213;4817;2054;-6483;-5975;-171;0;1188;-4048;-8617;9595;-18;9577;-471;-909;8197;0
BANCO TRICURY S.A.;57839805;b2;S4;I;2;SAO PAULO;SP;01/06/2019;22459;0;8563;0;0;0;31022;-10328;0;0;0;236;-10092;20930;246;116;-4655;-3401;-994;0;61;-1269;-9897;11033;2438;13471;-2318;-546;10607;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;01/06/2019;20850;0;10035;0;0;0;30885;-9429;0;0;0;566;-8862;22022;1751;193;-8996;-4435;-39;0;2564;-3319;-12282;9741;-2;9738;-68;-325;9346;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;01/06/2019;26225;0;4632;0;0;3;30860;-4061;-3434;0;0;-3186;-10682;20178;6377;2226;-8265;-8822;-201;0;1222;-4775;-12238;7941;10;7951;-617;-1522;5812;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;01/06/2019;24664;0;5862;0;0;0;30526;-6907;-2371;0;0;-2132;-11410;19116;2627;3615;-8941;-8173;-192;0;2143;-1089;-10010;9106;-985;8121;-395;-265;7461;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;01/06/2019;28641;0;1872;0;0;0;30514;-2402;-3433;0;0;-10815;-16650;13863;3708;2215;-9119;-8845;-475;0;5493;-1585;-8607;5257;23;5280;-387;0;4893;-2348
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;01/06/2019;26783;0;3518;0;0;0;30301;-7600;-57;0;0;-5138;-12795;17505;2954;1018;-8785;-8657;-182;0;1725;-2225;-14152;3353;-127;3226;-159;-318;2748;-189
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;01/06/2019;25803;0;4325;0;0;0;30128;-4150;-4609;0;0;-6858;-15617;14510;3583;3791;-8747;-7435;-348;0;1713;-842;-8285;6226;28;6254;-671;-206;5377;-970
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/06/2019;24542;0;5142;0;0;0;29684;-6416;-919;0;0;-2641;-9976;19708;4773;4758;-13177;-9327;-306;0;2709;-1802;-12372;7336;64;7401;-643;0;6757;-1000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;01/06/2019;22867;0;6524;0;0;7;29398;-9024;-988;0;0;-6665;-16676;12722;1881;432;-5410;-4363;-150;0;2736;-1329;-6203;6518;56;6574;-310;-490;5775;-265
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;01/06/2019;26751;0;2619;0;0;0;29370;-5493;0;0;0;-6204;-11696;17674;2781;2626;-4343;-6441;-113;0;1410;-854;-4934;12740;-47;12693;-161;0;12533;-1244
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;S4;I;3;SAO PAULO;SP;01/06/2019;15375;0;10571;0;3375;0;29321;-6472;-12650;0;0;-200;-19322;9999;275;4;-3268;-2565;-637;0;15151;-12488;-3528;6471;233;6703;-2737;0;3966;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;S5;I;2;CURITIBA;PR;01/06/2019;28227;0;817;0;0;0;29044;-3440;0;0;0;-7401;-10841;18203;348;6;-80;-13044;-1199;0;0;-329;-14297;3906;-4;3902;-2011;0;1890;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;01/06/2019;24492;0;4393;0;0;0;28885;-6699;0;0;0;-6757;-13456;15429;5293;3983;-8214;-8579;-271;0;1345;-1755;-8199;7231;18;7249;-179;0;7069;-1178
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;01/06/2019;23523;0;4998;0;0;32;28552;-3518;-3529;0;0;-434;-7481;21070;5651;1423;-5794;-3607;-180;0;1612;-4058;-4953;16117;10;16128;-617;-1071;14440;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;01/06/2019;17111;0;11415;0;0;0;28527;-12767;0;0;0;-1403;-14170;14357;868;548;-4545;-3237;-25;0;201;-550;-6740;7617;25;7642;-8;0;7635;-1506
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;01/06/2019;25916;0;2265;0;0;0;28180;-4611;-3213;0;0;-5414;-13237;14943;3974;3755;-11291;-8067;-329;0;2515;-1593;-11036;3907;6;3913;-629;-250;3033;-975
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;01/06/2019;22409;0;5519;0;0;0;27928;-7236;-2584;0;0;-4072;-13892;14036;5012;1946;-6738;-6252;-165;0;629;-3354;-8921;5114;-182;4932;-550;-886;3495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;01/06/2019;25334;0;2324;0;0;0;27658;-5389;-921;0;0;-3554;-9864;17794;4293;3187;-7347;-6639;-276;0;2297;-525;-5010;12784;310;13094;-309;-350;12435;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;01/06/2019;25239;0;2125;0;0;158;27522;-3294;-3188;0;0;-15190;-21672;5850;1611;852;-8443;-7359;-144;0;2014;-1687;-13157;-7307;601;-6707;-420;0;-7127;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/06/2019;24534;0;2859;0;0;0;27392;-6166;-3180;0;0;-4694;-14039;13353;1813;1877;-4880;-5296;-113;0;2250;-1276;-5626;7727;15;7742;-258;-360;7125;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;01/06/2019;25344;0;1914;0;0;0;27258;-4682;-1553;0;0;-7987;-14221;13036;2207;2884;-7137;-6780;-139;0;1435;-1734;-9263;3773;-29;3744;-123;-558;3062;-715
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;01/06/2019;22175;0;5077;0;0;0;27252;-6413;-6035;0;0;-9296;-21744;5508;2829;2009;-5541;-4256;-457;0;2045;-1243;-4615;893;78;971;-671;0;300;0
BANCO RANDON S.A.;11476673;b2;S4;I;2;CAXIAS DO SUL;RS;01/06/2019;25671;0;1368;0;0;0;27040;-6638;-7047;0;0;929;-12756;14284;67;771;-3401;-2473;-572;0;2;-235;-5841;8443;-46;8397;-3155;-377;4865;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;01/06/2019;23989;0;2962;0;0;0;26951;-3459;-1566;0;0;-10189;-15214;11737;3080;3813;-9418;-7321;-220;0;1950;-1842;-9958;1778;-53;1725;-431;-157;1137;-348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;01/06/2019;25542;0;1366;0;0;0;26908;-3553;-315;0;0;-2715;-6582;20326;2070;285;-6768;-7867;0;0;620;-159;-11819;8507;136;8643;-13;0;8630;-1343
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;01/06/2019;22562;0;3966;0;0;0;26528;-9792;0;0;0;-1662;-11454;15073;477;448;-6550;-5498;-42;0;318;-3;-10849;4225;19;4244;0;0;4244;-166
