Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;28490661;4462562;4486804;14597622;1837984;1875095;412532;410936;142374;264752;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;24409959;0;20406390;764267;705561;414273;295591;226851;187613;1409414;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;23325445;2744315;7073251;9385955;2139559;502996;149383;114151;56817;517465;641554
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;19529664;9239494;7948743;1320110;245339;108462;73163;92210;174661;327482;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/06/2020;18646376;6362025;8687459;2707247;210513;314995;475;88280;653;274729;0
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;18218736;2203327;5226255;5700391;1688266;497354;100310;99018;177237;83897;2442682
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/06/2020;17196729;2322907;9679331;2178744;1593046;419370;138495;146824;97911;620101;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/06/2020;13464453;6410446;5205845;911401;347653;261115;48276;24338;58359;197020;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;12777659;1119775;3090638;2171090;1546845;1899;745;22402;51229;288294;4484743
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/06/2020;12685932;6930270;3502071;844463;793229;198457;93966;43693;58500;221283;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/06/2020;12508983;11015675;1476867;13852;291;168;123;112;68;1827;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/06/2020;12408852;534926;7428106;3123655;414285;349723;230788;24400;274873;28096;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;11946179;0;10010899;259986;150188;137075;92936;88233;56930;416515;733418
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/06/2020;10988649;2808162;6253254;513630;588453;165704;52010;163664;34369;409402;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;S4;41;SAO PAULO;SP;01/06/2020;10769405;0;9751504;101481;127563;136463;120588;97732;83604;350470;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/06/2020;9994949;845542;6068899;1733710;930403;281725;86785;15336;10019;22531;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/06/2020;9960288;1078708;3322886;2747945;1704442;809800;112686;45421;55505;82896;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/06/2020;9635543;0;7349206;144983;141978;319902;327490;224637;182694;944653;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;8873149;1713541;5700734;1153363;248931;12459;8052;8250;5528;22292;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;8691618;1155930;4706351;398219;266691;51321;202960;1369;54875;156359;1697543
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/06/2020;8623627;67995;5850387;921185;1272407;256427;86095;46508;27033;95591;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/06/2020;8035962;783694;2472917;2326957;2015312;187459;42239;45037;20425;141922;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/06/2020;7640624;169116;6213937;121888;379891;181556;133149;90851;65793;284443;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;7033961;1960695;4309002;103436;0;0;57900;0;0;108194;494733
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/06/2020;6242843;0;4272709;1345280;482191;26128;39367;9092;17069;51008;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/06/2020;6223962;190194;4103880;730268;987620;119687;30906;16853;12922;31631;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/06/2020;5897774;3066743;2591551;13847;33954;47738;17802;18200;19418;88522;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/06/2020;5623132;2627291;2247751;341471;141560;59623;54285;33566;21159;96427;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/06/2020;5245985;814843;1580800;1786653;799725;172101;47067;6125;2694;35977;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/06/2020;5172887;389465;3592856;225856;118573;146016;140050;115037;162592;256563;25879
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/06/2020;5006577;2093702;790429;543260;861026;270911;75263;39089;43426;289471;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4842537;4546951;167287;0;128300;0;0;0;0;0;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/06/2020;4709341;1992244;1245161;675670;343645;103570;59350;56064;49469;184169;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/06/2020;4654264;0;4085432;103671;292552;36480;33145;43599;22848;36536;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2020;4631790;913365;1149905;519082;204478;75172;41766;0;0;16763;1711260
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4588164;2025656;74216;2165107;45008;41390;236785;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4422911;3205813;57266;709649;450183;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2020;4220958;100253;1236351;2742641;119820;10172;2530;3185;0;6006;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/06/2020;4030653;50;1587015;308877;1603188;211332;84917;56109;45311;133853;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/06/2020;3939572;291994;1256118;1317061;463273;60895;236518;34976;30787;247949;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/06/2020;3908968;77439;2390574;692863;308373;156600;63944;57233;39689;122253;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/06/2020;3711479;0;2026125;89162;113368;197881;210110;158094;146153;770586;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;3690746;441;3009451;362001;129660;28005;48777;5049;608;35386;71369
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/06/2020;3674254;588692;1419518;855376;444636;112260;52117;43941;37865;119848;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;3527668;2094387;780298;217058;408351;2261;2307;5472;314;17219;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/06/2020;3358593;1509391;763720;766348;37012;64254;6702;15082;40105;11479;144498
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/06/2020;3341611;0;1966019;1197064;144548;9112;17928;2817;0;4122;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;3146093;1205;628882;1040777;520100;297879;115087;85249;69116;387798;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/06/2020;3021367;201384;1037723;869661;455873;155316;120317;17695;49691;113709;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;2974038;322065;521077;742556;881962;145754;57226;30529;120124;81079;71667
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;2968813;2905742;29623;32425;1023;0;0;0;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;2824007;2605488;46398;168899;0;0;0;0;0;3222;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;2761472;1489627;880138;142185;86491;16580;22157;1857;1854;17876;102706
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/06/2020;2745117;844246;1026554;421082;253446;47558;25381;11265;65953;49632;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2020;2713749;1270318;767593;511716;130804;20098;2058;1688;4454;5020;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/06/2020;2655893;0;1513982;78573;89074;193872;177625;135648;111841;355279;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/06/2020;2649722;290;1488107;665604;256008;93941;37726;17318;20823;69907;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/06/2020;2581605;243;781499;1141851;413250;71835;70123;19262;12971;70570;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;2499302;2357898;16048;0;0;0;0;0;125355;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/06/2020;2435488;315;1067651;925549;255222;85805;30109;13748;13635;43453;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/06/2020;2339349;0;1615214;54138;46581;40204;60597;76972;71002;374643;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/06/2020;2237680;0;0;0;0;0;0;0;0;0;844047
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/06/2020;2079382;214238;1220314;411568;119289;41089;22372;7825;22076;20611;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/06/2020;2072601;1359959;403227;74072;95602;9536;4478;5527;1485;118716;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/06/2020;2021832;432;799376;813890;213086;103421;25951;12063;15384;38230;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;1985245;4;743088;46561;111822;109726;265676;90499;87629;530240;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;1964005;1946346;6583;0;0;0;0;0;0;0;11076
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/06/2020;1936764;409125;894671;182953;214875;43295;31121;23990;23677;113057;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/06/2020;1908981;352398;493013;579266;241276;85462;23708;18307;19793;95759;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/06/2020;1871850;23199;795768;698088;264643;53152;18871;3413;5097;9618;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/06/2020;1849049;88530;595431;467997;438350;106465;42624;31746;13976;63931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/06/2020;1829918;155305;612967;399336;383281;78074;49374;31189;57678;62714;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/06/2020;1813955;1423634;158348;102634;90084;441;1425;7024;10;30355;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;1773514;1636623;8823;116022;12046;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/06/2020;1762915;209;686249;624443;286343;98077;33742;10790;8355;14708;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/06/2020;1756885;69119;1150242;239440;100557;49934;23479;15389;63691;45034;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;1734066;222846;1070887;139303;55924;154007;6628;0;84472;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/06/2020;1698163;115062;518029;538498;283447;139387;33981;31145;14242;24374;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/06/2020;1680523;0;1160555;37415;42818;170236;54119;43386;32627;139366;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/06/2020;1642373;0;1257298;34553;41237;39424;39277;36352;33561;160671;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/06/2020;1623739;166;574637;652549;291238;51543;18975;8340;7539;18753;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/06/2020;1580405;57;795762;484251;178489;63202;20482;6957;8503;22701;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2020;1574541;503;556328;390782;574071;27933;8204;5926;4376;6419;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/06/2020;1563370;0;760569;466997;227752;38126;15769;9738;9633;34784;0
BANCO A.J. RENNER S.A.;92874270;b1;I;3;S4;8;PORTO ALEGRE;RS;01/06/2020;1550268;40160;1162603;102499;102679;21194;20773;22041;10482;67837;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/06/2020;1474579;136;616882;585079;183412;38662;15020;5935;8481;20973;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/06/2020;1449991;0;368722;678663;278996;49899;28835;9724;8144;27007;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/06/2020;1448862;60;360200;590898;344999;56265;26452;26198;10449;33341;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/06/2020;1447803;510169;517410;305931;105250;5194;1855;3;15;1974;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/06/2020;1441051;427054;346037;250516;260657;41057;15556;12833;55879;31462;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/06/2020;1429801;58;229787;651157;427435;65357;8212;4792;8744;34258;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/06/2020;1424081;33084;282501;267148;517182;171382;45005;39226;3878;64676;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/06/2020;1364676;806;709933;433686;123820;40387;19320;7920;7524;21280;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/06/2020;1345033;122;639629;386458;176445;46905;17640;14091;14748;48995;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/06/2020;1338584;102898;889551;180174;63740;35115;13354;24868;22806;6079;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/06/2020;1330675;705;2032;888176;312843;32175;22843;16168;10748;44984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2020;1323129;0;365913;641651;235827;21140;31594;23099;593;3311;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/06/2020;1268870;14841;745779;435600;37706;2794;2245;2964;1861;25080;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/06/2020;1202442;33246;111573;651592;263871;66219;2186;4145;42280;27331;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/06/2020;1188335;341;336647;552342;123192;83019;28911;8498;9546;45839;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/06/2020;1185569;254845;696505;116501;60585;20680;8013;5736;3428;19276;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;1172386;647336;398103;67375;43031;0;0;0;0;16541;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/06/2020;1148550;0;476434;514510;92543;23454;12807;0;893;27909;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/06/2020;1133067;123;488701;430671;112851;42039;19481;5031;8133;26036;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/06/2020;1096862;0;364072;424925;177925;50287;23572;10747;13885;31449;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/06/2020;1080171;79;390338;376171;219627;48600;14554;9462;5724;15615;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/06/2020;1077922;23097;225042;283361;323279;102075;46193;23009;10906;40961;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;1016975;78725;908983;0;0;7101;22165;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/06/2020;1005359;14534;364679;267342;219642;66595;24901;12532;7288;27846;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/06/2020;985957;0;366690;410623;137574;26758;6864;11939;10225;15283;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/06/2020;980010;147;586161;157470;85247;65189;21639;9014;13239;41903;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/06/2020;973775;33153;249843;286115;254663;46749;34676;16739;14254;37583;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;I;2;S5;9;ARAGUARI;MG;01/06/2020;908454;4708;405096;232507;135499;67904;22353;21993;6578;11816;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/06/2020;881078;0;312467;314607;135283;30560;24577;11995;11755;39834;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/06/2020;873797;0;370629;265229;113464;75937;7006;7008;5873;28653;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/06/2020;855040;117480;321493;206793;123109;25239;18288;13402;3600;25636;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;854070;0;406802;176993;181788;83146;1054;3019;280;988;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;I;3;S4;8;PORTO ALEGRE;RS;01/06/2020;845628;19681;748900;26292;13959;6670;17200;3425;4665;4835;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;838979;499820;315850;0;0;23309;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;I;2;S4;9;JUINA;MT;01/06/2020;831506;0;235277;328160;188754;39558;12212;5887;5144;16513;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;I;2;S4;14;PORTO ALEGRE;RS;01/06/2020;829115;0;471004;56273;150521;45506;34218;17769;9685;44138;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;01/06/2020;817349;0;367036;284427;120103;21446;4605;3131;4319;12281;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2020;805842;41726;220970;299610;152851;32522;17893;14320;3880;22069;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/06/2020;791597;119;323290;278300;112970;34243;9991;6152;9693;16839;0
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;I;2;S5;9;LONDRINA;PR;01/06/2020;791444;39948;244500;244835;168415;35634;21275;14902;7114;14822;0
GRUPO BONSUCESSO - BS2;52034;b1;C;2;S4;199;BELO HORIZONTE;MG;01/06/2020;784000;86033;517386;83206;55616;22051;3046;3106;4457;9099;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;01/06/2020;775435;0;268816;230519;159167;76371;12828;6077;6163;15494;0
