Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
VOTORANTIM;51011;b1;C;2;S2;199;SAO PAULO;SP;01/06/2020;12315813;25071;315030;976731;1065074;151435;8091;0;2541431;16983;175898;439958;579523;90137;1519;0;1304018;955;1383;0;0;0;0;0;2338;400;693315;107149;104727;44417;0;0;950008;19130;664380;964771;1047272;149030;23183;0;2867767;1035;196075;16606;170865;141955;472287;670316;1669139;0;66300;219294;353713;161285;27607;0;828200;0;177144;47887;77485;38983;33366;0;374865;0;0;0;0;0;0;0;0;1778049
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/06/2020;11940523;6430;36466;100254;133064;30122;66;0;306402;16795;494208;1556056;3516332;1565043;37879;0;7186313;0;0;0;0;0;0;0;0;19450;914339;829120;0;0;0;0;1762910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10169;197946;913358;1263546;269500;30380;0;2684899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;10951467;9352;205572;154820;760658;33126;11506;0;1175034;0;0;0;0;0;0;0;0;0;20458;860;0;0;0;0;21318;0;53787;124762;0;0;0;0;178549;101999;1810594;4018749;2332412;565982;102837;0;8932571;24818;4965;75557;57628;34681;11877;0;209526;0;1443;3978;9784;4562;730;0;20498;27792;43660;115169;113857;63875;49620;0;413972;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/06/2020;10435169;0;307;2111;6964;5376;1040;0;15799;672;11116;47662;171886;141766;157917;1949;532968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8343;646;3031;7052;3155;4085;0;26312;14004;153471;790229;1625839;874340;1633124;99420;5190427;5813;336099;549117;1564926;1011268;1202440;0;4669664;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;10313116;189;152785;449158;705460;51830;0;0;1359422;1166;10694;45650;76689;10682;0;0;144880;0;1639;0;0;0;0;0;1639;97;1068;2040;3846;1310;30;0;8390;23545;610585;1954311;852275;117125;0;0;3557841;73165;30119;446946;109123;2543;797;34874;697568;0;0;0;0;0;0;0;0;0;29380;20778;8476;0;0;0;58634;0;0;0;0;0;0;0;0;4484743
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/06/2020;9727470;4271;40937;137505;182390;11982;181;0;377265;23798;540899;1586776;2666473;1044290;6168;0;5868404;0;0;0;0;0;0;0;0;20690;250656;1448961;15271;633;0;0;1736212;0;0;0;0;0;0;0;0;0;27428;0;0;0;0;0;27428;22055;119659;596768;863809;115097;772;0;1718161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/06/2020;9070878;95076;565906;1295517;1492958;473338;184863;22900;4130558;1012;16405;45075;89370;47394;28626;0;227883;37840;260493;128779;0;0;0;0;427112;5923;65022;13443;0;0;0;0;84388;40298;276804;599591;5431;329;0;0;922453;142810;177066;178127;302082;180472;208205;100402;1289165;9334;61578;187745;261423;92947;69273;0;682302;1839;110275;570399;39096;18341;15563;0;755513;27116;21498;62403;217027;90015;3174;0;421233;130271
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/06/2020;5366690;21780;29899;233091;252136;59653;67141;128;663829;12243;12411;248288;472989;15614;24444;12;786001;689;1063;1769;26;0;0;0;3546;849;3126;436;0;0;0;0;4411;37590;613903;186295;0;0;0;0;837788;6049;2738;26392;40912;20247;53392;77516;227246;463;50374;124353;373577;332243;1205514;405795;2492319;5677;21787;35642;277207;10567;669;0;351550;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/06/2020;5102968;594;5055;15730;25390;9833;19227;0;75830;6241;260223;735524;1352637;400894;822;0;2756341;0;0;0;0;0;0;0;0;97;44601;71615;0;0;0;0;116313;0;0;0;0;0;0;0;0;523;17923;60145;32296;6625;2062;0;119574;8025;190016;526611;949864;342217;18179;0;2034911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/06/2020;5006027;3532;1509234;875666;0;0;0;0;2388432;10053;112049;326768;619724;259420;1449;0;1329461;0;0;0;0;0;0;0;0;1293;96447;3922;6;0;0;0;101668;0;0;0;0;0;0;0;0;7729;921;13807;27360;12132;1357;0;63307;4240;69982;196455;433313;131128;865;0;835983;2774;10832;60870;116563;83892;12245;0;287176;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;4985469;310;103820;448084;371493;4026;0;45960;973693;0;0;0;0;0;0;0;0;297;24011;0;0;0;0;0;24308;32180;1511876;137667;0;0;0;3172;1684895;66;83412;128017;141313;5881;0;16916;375604;2763;6787;7899;4237;289;19;41763;63758;0;8236;60622;86517;0;0;0;155374;0;5147;5147;0;0;0;0;10294;0;0;0;0;0;0;0;0;1697543
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;4969661;473;251193;834204;247336;25158;0;0;1358364;1076;117771;258208;270824;45959;23804;0;717642;93;144720;85599;0;0;0;0;230412;2;843567;403039;1318;0;0;0;1247926;0;145878;406551;18722;0;0;0;571151;0;600;200;0;0;0;0;800;1352;47773;140736;573573;72875;5961;0;842271;0;87;248;662;97;0;0;1095;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4837889;0;26156;745467;0;0;0;0;771623;0;80760;70957;0;0;0;0;151718;0;0;33983;10418;0;0;0;44401;0;0;0;0;0;0;0;0;0;1087347;1844141;810359;0;0;0;3741847;0;414;127886;0;0;0;0;128300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4806662;5247;34553;226232;544190;152428;0;0;962650;0;96978;80302;520904;267841;595800;293482;1855307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2575;905893;50184;104321;15476;0;0;1078448;0;0;4;415520;0;0;0;415523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494733
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/06/2020;4756280;7652;43615;184589;504384;112453;5835;98180;956708;3589;58021;199993;382326;129687;47779;681;822076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1842;15252;109526;84460;17348;326;0;228754;12138;98857;390067;820105;451909;336331;37267;2146673;791;125380;185813;145894;75454;68736;0;602069;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4588164;0;9000;168418;49400;0;0;0;226818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51524;1779051;2007012;339815;0;0;0;4177403;0;153906;0;0;30037;0;0;183943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2020;4552683;6099;82512;341438;533354;66630;13037;5751;1048821;0;24966;54774;4852;519;0;0;85111;0;0;0;0;0;0;0;0;0;2034;5908;14407;4933;0;0;27283;1703;212178;241982;425569;47997;0;0;929429;4728;99205;257696;319326;68826;1000;0;750780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1711260
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;4215260;0;48797;754315;147831;46043;0;0;996985;0;0;359988;0;0;0;0;359988;0;0;0;0;0;0;237394;237394;0;211103;14496;0;0;0;0;225599;0;153504;2097912;94343;47171;0;0;2392929;0;2351;14;0;0;0;0;2364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2020;4125103;0;2096;381;0;0;0;0;2478;3816;206348;611560;1249253;337668;1460;0;2410107;0;0;0;0;0;0;0;0;0;82039;1844;0;0;0;0;83884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2716;143872;424327;785438;268639;3644;0;1628635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;3627876;18261;451511;782083;577330;54506;470;0;1884160;66;105;252;339;0;0;0;763;13863;418019;158484;25179;0;0;0;615545;5996;251074;9174;0;0;0;0;266244;874;297704;213966;67119;10056;0;0;589719;1810;37374;85297;11476;1820;1516;0;139293;0;0;0;0;0;0;0;0;0;13121;47662;0;0;0;0;60783;0;0;0;0;0;0;0;0;71369
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/06/2020;3527554;0;8044;334127;43440;8533;0;0;394144;3796;63512;156851;128915;28852;37;0;381963;0;0;0;0;0;0;0;0;858;44431;446315;88732;12142;0;0;592478;0;746379;873520;539030;0;0;0;2158929;0;0;0;0;0;0;0;0;18;22;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/06/2020;3198165;4;134063;136445;1241;0;0;0;271753;17;36104;85777;29606;174;0;0;151677;0;0;0;0;0;0;0;0;11681;1674425;712032;233889;85925;56784;0;2774735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/06/2020;3138541;27379;137648;457752;342353;82475;5706;0;1053313;0;0;0;0;0;0;0;0;160;52307;2774;1308;0;0;0;56548;3396;556593;679906;2446;0;0;0;1242341;10447;197662;256672;65769;0;0;0;530550;417;4263;4291;5948;0;0;0;14918;0;0;0;0;0;0;0;0;0;50778;32222;13372;0;0;0;96372;0;0;0;0;0;0;0;0;144498
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/06/2020;2977099;0;67469;456580;305898;120318;777;0;951042;1314;21775;68115;140749;71192;7789;262;311196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10174;206756;931888;5080;1;0;162;1154060;14;27193;79747;208367;102598;25019;1814;444752;0;2060;15688;31264;21383;45654;0;116049;0;0;0;0;0;0;0;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;2968813;0;67462;518206;37201;150000;0;0;772869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37228;122523;0;0;0;0;159752;0;704324;616914;381835;209653;0;0;1912726;0;837;100000;0;0;0;0;100837;0;2480;5989;11736;2425;0;0;22630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/06/2020;2824007;0;206917;410095;18128;0;0;0;635139;0;0;0;0;0;0;0;0;0;1609;106297;720;0;0;604;109229;0;247452;165613;126743;12481;0;0;552288;0;269429;926352;0;0;0;0;1195781;0;296905;31794;2871;0;0;0;331570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/06/2020;2811390;3702;280335;590321;494118;122050;38420;0;1528946;0;0;3035;13843;0;0;0;16878;1584;14007;32653;75684;0;0;0;123928;4926;112804;64140;0;0;0;0;181871;4392;146805;324560;64442;16510;0;0;556709;250;93501;27338;55639;38634;69945;0;285307;28;1980;23882;14031;4108;0;0;44028;0;1028;1028;0;0;0;0;2057;0;0;0;0;0;0;0;0;71667
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/06/2020;2507155;0;8743;331;1147;816;0;0;11037;3177;44338;127812;190056;52591;8905;0;426880;0;0;0;0;0;0;0;0;0;1158570;7499;424;0;0;0;1166493;0;0;0;0;0;0;0;0;608;8410;91572;116595;72172;30940;0;320297;643;3665;10989;16275;246;0;0;31818;4215;11386;148902;233014;129188;23925;0;550629;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/06/2020;2499302;0;77439;49291;60000;0;0;0;186731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77930;302181;1116220;816240;0;0;0;2312571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/06/2020;2430148;0;0;0;0;0;0;0;0;85;1479;4574;9975;938;0;0;17052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61518;219089;0;297;0;0;280904;0;0;38981;239145;182693;137103;0;597922;11;78435;239682;630038;352627;101845;0;1402637;0;3869;11832;31645;30157;54130;0;131633;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/06/2020;2296979;49487;115905;352309;216340;20943;1045;0;756029;3;100;146;0;0;0;0;249;9462;159516;0;0;0;0;0;168978;269;396056;338724;31638;2175;427;0;769289;16464;133163;295741;10141;0;0;0;455509;180;4544;13522;15640;9129;0;0;43016;0;394;808;0;0;0;0;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102706
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/06/2020;2288450;5247;48309;245390;482350;44885;69697;29884;925762;218;251;624;800;344;537;0;2775;0;357;684;23;0;0;0;1064;0;2275;0;0;0;0;0;2275;3026;13438;72949;91539;67139;44828;0;292919;9664;3218;15661;7100;1993;1942;206;39785;21047;47977;66721;221339;148439;379262;81039;965825;2;4678;27006;13538;6202;6620;0;58045;0;0;0;0;0;0;0;0;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/06/2020;2237680;0;89070;260833;81282;1154;0;0;432338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;292;400;0;0;0;797;0;295111;645297;0;0;0;0;940409;0;0;0;0;0;0;0;0;0;89;0;20000;0;0;0;20089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;844047
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2020;2037845;214;93949;47062;135931;47642;2482;0;327282;0;0;0;0;0;0;0;0;0;36021;25504;0;0;0;0;61525;372;2721;2018;4420;3030;1335;1621808;1635703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;588;1696;2859;1709;465;0;7346;0;0;0;0;0;0;0;0;270;530;1083;2038;1199;869;0;5990;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/06/2020;2012030;498;50541;148188;282583;83604;1428;0;566843;3627;100565;301027;510941;186355;20362;0;1122878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;890;1340;2951;1256;0;8887;16223;2582;39928;87911;129712;45953;0;0;306086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
